genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
WT,ID07,122.4406747,151.4829452,-151.4829452,-7.1976366,-7.4769491,57,dark
WT,ID07,122.4204219,151.8389388,-151.8389388,-7.2178894,-7.8329427,58,dark
WT,ID07,122.4001692,152.1949324,-152.1949324,-7.2381421,-8.1889363,59,dark
WT,ID07,122.3799164,152.550926,-152.550926,-7.2583949,-8.5449299,60,dark
WT,ID07,122.3596636,152.9069196,-152.9069196,-7.2786477,-8.9009235,61,dark
WT,ID07,122.5108159,153.0257874,-153.0257874,-7.1274954,-9.0197913,62,dark
WT,ID07,122.461172,153.2025165,-153.2025165,-7.1771393,-9.1965204,63,dark
WT,ID07,122.3185328,153.5148005,-153.5148005,-7.3197785,-9.5088044,64,dark
WT,ID07,122.3932985,153.8014478,-153.8014478,-7.2450128,-9.7954517,65,dark
WT,ID07,122.2294451,154.0867244,-154.0867244,-7.4088662,-10.0807283,66,dark
WT,ID07,122.232061,154.3455331,-154.3455331,-7.4062503,-10.339537,67,dark
WT,ID07,122.1799748,154.7945709,-154.7945709,-7.4583365,-10.7885748,68,dark
WT,ID07,122.0107206,155.1765779,-155.1765779,-7.6275907,-11.1705818,69,dark
WT,ID07,121.7979416,155.6225497,-155.6225497,-7.8403697,-11.6165536,70,dark
WT,ID07,121.6910447,155.9331863,-155.9331863,-7.9472666,-11.9271902,71,dark
WT,ID07,121.6238972,156.1199487,-156.1199487,-8.0144141,-12.1139526,72,dark
WT,ID07,121.4583043,156.4424448,-156.4424448,-8.180007,-12.4364487,73,dark
WT,ID07,121.2408032,156.8741699,-156.8741699,-8.3975081,-12.8681738,74,dark
WT,ID07,121.1818184,157.096924,-157.096924,-8.4564929,-13.0909279,75,dark
WT,ID07,121.074063,157.3845955,-157.3845955,-8.5642483,-13.3785994,76,dark
WT,ID07,120.9760389,157.7919045,-157.7919045,-8.6622724,-13.7859084,77,dark
WT,ID07,120.7689096,158.0523466,-158.0523466,-8.8694017,-14.0463505,78,dark
WT,ID07,120.6021826,158.4735833,-158.4735833,-9.0361287,-14.4675872,79,dark
WT,ID07,120.3628629,158.6412537,-158.6412537,-9.2754484,-14.6352576,80,dark
WT,ID07,120.3029881,158.92017,-158.92017,-9.3353232,-14.9141739,81,dark
WT,ID07,120.1894948,159.2063512,-159.2063512,-9.4488165,-15.2003551,82,dark
WT,ID07,120.0341798,159.4933403,-159.4933403,-9.6041315,-15.4873442,83,dark
WT,ID07,119.7725803,159.9669374,-159.9669374,-9.865731,-15.9609413,84,dark
WT,ID07,119.7358312,160.1274303,-160.1274303,-9.9024801,-16.1214342,85,dark
WT,ID07,119.5866569,160.4444753,-160.4444753,-10.0516544,-16.4384792,86,dark
WT,ID07,119.4374827,160.7615203,-160.7615203,-10.2008286,-16.7555242,87,dark
WT,ID07,119.3629875,161.0315807,-161.0315807,-10.2753238,-17.0255846,88,dark
WT,ID07,119.2884923,161.3016411,-161.3016411,-10.349819,-17.295645,89,dark
WT,ID07,119.102385,161.5561032,-161.5561032,-10.5359263,-17.5501071,90,dark
WT,ID07,119.139502,161.8417618,-161.8417618,-10.4988093,-17.8357657,91,dark
WT,ID07,119.0127498,162.0679303,-162.0679303,-10.6255615,-18.0619342,92,dark
WT,ID07,119.0290877,162.2315643,-162.2315643,-10.6092236,-18.2255682,93,dark
WT,ID07,118.9906323,162.6404353,-162.6404353,-10.647679,-18.6344392,94,dark
WT,ID07,118.975457,162.9341128,-162.9341128,-10.6628543,-18.9281167,95,dark
WT,ID07,118.9413751,163.0895881,-163.0895881,-10.6969362,-19.083592,96,dark
WT,ID07,118.9179247,163.3210241,-163.3210241,-10.7203866,-19.315028,97,dark
WT,ID07,118.9733495,163.7939007,-163.7939007,-10.6649618,-19.7879046,98,dark
WT,ID07,118.9155219,164.0858036,-164.0858036,-10.7227894,-20.0798075,99,dark
WT,ID07,118.8764136,164.3371335,-164.3371335,-10.7618977,-20.3311374,100,dark
WT,ID07,118.9724545,164.6128858,-164.6128858,-10.6658568,-20.6068897,101,dark
WT,ID07,118.9664407,165.0395873,-165.0395873,-10.6718706,-21.0335912,102,dark
WT,ID07,118.9754434,165.2594538,-165.2594538,-10.6628679,-21.2534577,103,dark
WT,ID07,119.087807,165.6639732,-165.6639732,-10.5505043,-21.6579771,104,dark
WT,ID07,119.0904358,165.9318348,-165.9318348,-10.5478755,-21.9258387,105,dark
WT,ID07,119.1484597,166.2068921,-166.2068921,-10.4898516,-22.200896,106,dark
WT,ID07,119.2059062,166.6148477,-166.6148477,-10.4324051,-22.6088516,107,dark
WT,ID07,119.101446,166.877307,-166.877307,-10.5368653,-22.8713109,108,dark
WT,ID07,119.2219318,167.3188005,-167.3188005,-10.4163795,-23.3128044,109,dark
WT,ID07,119.3700489,167.6169336,-167.6169336,-10.2682624,-23.6109375,110,dark
WT,ID07,119.4179952,167.9952121,-167.9952121,-10.2203161,-23.989216,111,dark
WT,ID07,119.5193158,168.3482405,-168.3482405,-10.1189955,-24.3422444,112,dark
WT,ID07,119.5908893,168.7202299,-168.7202299,-10.047422,-24.7142338,113,dark
WT,ID07,119.654371,169.0967174,-169.0967174,-9.9839403,-25.0907213,114,dark
WT,ID07,119.5844312,169.4853897,-169.4853897,-10.0538801,-25.4793936,115,dark
WT,ID07,119.6509285,169.8729858,-169.8729858,-9.9873828,-25.8669897,116,dark
WT,ID07,119.5609627,170.2254893,-170.2254893,-10.0773486,-26.2194932,117,dark
WT,ID07,119.5989799,170.7380536,-170.7380536,-10.0393314,-26.7320575,118,dark
WT,ID07,119.5288065,171.0826777,-171.0826777,-10.1095048,-27.0766816,119,dark
WT,ID07,119.3209009,171.4803206,-171.4803206,-10.3174104,-27.4743245,120,dark
WT,ID07,119.278512,172.0094735,-172.0094735,-10.3597993,-28.0034774,121,dark
WT,ID07,119.2047585,172.2827317,-172.2827317,-10.4335528,-28.2767356,122,dark
WT,ID07,119.1590902,172.7694008,-172.7694008,-10.4792211,-28.7634047,123,dark
WT,ID07,119.1507854,173.115816,-173.115816,-10.4875259,-29.1098199,124,dark
WT,ID07,118.9807376,173.6793043,-173.6793043,-10.6575737,-29.6733082,125,dark
WT,ID07,118.8583505,173.8793148,-173.8793148,-10.7799608,-29.8733187,126,dark
WT,ID07,118.5743955,174.3086749,-174.3086749,-11.0639158,-30.3026788,127,dark
WT,ID07,118.4005017,174.7028944,-174.7028944,-11.2378096,-30.6968983,128,dark
WT,ID07,118.4008879,175.1054077,-175.1054077,-11.2374234,-31.0994116,129,dark
WT,ID07,117.9853992,175.5438889,-175.5438889,-11.6529121,-31.5378928,130,dark
WT,ID07,117.8534332,175.8332093,-175.8332093,-11.7848781,-31.8272132,131,dark
WT,ID07,117.6196151,176.1744571,-176.1744571,-12.0186962,-32.168461,132,dark
WT,ID07,117.4029154,176.5589965,-176.5589965,-12.2353959,-32.5530004,133,dark
WT,ID07,117.2766927,176.8534503,-176.8534503,-12.3616186,-32.8474542,134,dark
WT,ID07,117.1060229,177.1368986,-177.1368986,-12.5322884,-33.1309025,135,dark
WT,ID07,116.9158429,177.4796545,-177.4796545,-12.7224684,-33.4736584,136,dark
WT,ID07,116.6379526,177.9501854,-177.9501854,-13.0003587,-33.9441893,137,dark
WT,ID07,116.4271414,178.2317297,-178.2317297,-13.2111699,-34.2257336,138,dark
WT,ID07,116.3170604,178.4038078,-178.4038078,-13.3212509,-34.3978117,139,dark
WT,ID07,116.0662832,178.8130658,-178.8130658,-13.5720281,-34.8070697,140,dark
WT,ID07,116.0697074,179.1845923,-179.1845923,-13.5686039,-35.1785962,141,dark
WT,ID07,115.8116827,179.4848887,-179.4848887,-13.8266286,-35.4788926,142,dark
WT,ID07,115.6843487,179.7843962,-179.7843962,-13.9539626,-35.7784001,143,dark
WT,ID07,115.3042336,180.1659466,-180.1659466,-14.3340777,-36.1599505,144,dark
WT,ID07,115.1962449,180.418574,-180.418574,-14.4420664,-36.4125779,145,dark
WT,ID07,115.0209191,180.9500583,-180.9500583,-14.6173922,-36.9440622,146,dark
WT,ID07,114.8749163,181.1409767,-181.1409767,-14.763395,-37.1349806,147,dark
WT,ID07,114.7415716,181.4654431,-181.4654431,-14.8967397,-37.459447,148,dark
WT,ID07,114.6464966,181.7451191,-181.7451191,-14.9918147,-37.739123,149,dark
WT,ID07,114.3916202,182.0752889,-182.0752889,-15.2466911,-38.0692928,150,dark
WT,ID07,114.2618964,182.4680811,-182.4680811,-15.3764149,-38.462085,151,dark
WT,ID07,114.2554017,182.7112267,-182.7112267,-15.3829096,-38.7052306,152,dark
WT,ID07,114.1036227,183.0747701,-183.0747701,-15.5346886,-39.068774,153,dark
WT,ID07,114.1485129,183.5014374,-183.5014374,-15.4897984,-39.4954413,154,dark
WT,ID07,114.0656652,183.9023758,-183.9023758,-15.5726461,-39.8963797,155,dark
WT,ID07,113.9713317,184.2045406,-184.2045406,-15.6669796,-40.1985445,156,dark
WT,ID07,113.9271311,184.6845141,-184.6845141,-15.7111802,-40.678518,157,dark
WT,ID07,113.9252753,184.9698992,-184.9698992,-15.713036,-40.9639031,158,dark
WT,ID07,113.9402019,185.3135974,-185.3135974,-15.6981094,-41.3076013,159,dark
WT,ID07,113.8726241,185.8185862,-185.8185862,-15.7656872,-41.8125901,160,dark
WT,ID07,113.822094,186.2382064,-186.2382064,-15.8162173,-42.2322103,161,dark
WT,ID07,113.6851778,186.5719125,-186.5719125,-15.9531335,-42.5659164,162,dark
WT,ID07,113.7622812,187.0452022,-187.0452022,-15.8760301,-43.0392061,163,dark
WT,ID07,113.7363995,187.4365692,-187.4365692,-15.9019118,-43.4305731,164,dark
WT,ID07,113.8090367,187.9123825,-187.9123825,-15.8292746,-43.9063864,165,dark
WT,ID07,113.7653592,188.1084669,-188.1084669,-15.8729521,-44.1024708,166,dark
WT,ID07,113.8370258,188.6488848,-188.6488848,-15.8012855,-44.6428887,167,dark
WT,ID07,113.8053352,189.0753346,-189.0753346,-15.8329761,-45.0693385,168,dark
WT,ID07,113.8242672,189.5005999,-189.5005999,-15.8140441,-45.4946038,169,dark
WT,ID07,113.8423303,189.8824218,-189.8824218,-15.795981,-45.8764257,170,dark
WT,ID07,113.864136,190.2657591,-190.2657591,-15.7741753,-46.259763,171,dark
WT,ID07,113.8251657,190.9923234,-190.9923234,-15.8131456,-46.9863273,172,dark
WT,ID07,113.7378065,191.3070892,-191.3070892,-15.9005048,-47.3010931,173,dark
WT,ID07,113.6504473,191.621855,-191.621855,-15.987864,-47.6158589,174,dark
WT,ID07,113.5630881,191.9366208,-191.9366208,-16.0752232,-47.9306247,175,dark
WT,ID07,113.475729,192.2513866,-192.2513866,-16.1625823,-48.2453905,176,dark
WT,ID07,113.3561587,192.9323832,-192.9323832,-16.2821526,-48.9263871,177,dark
WT,ID07,113.2889495,193.2585409,-193.2585409,-16.3493618,-49.2525448,178,dark
WT,ID07,113.2217403,193.5846986,-193.5846986,-16.416571,-49.5787025,179,dark
WT,ID07,113.1545311,193.9108563,-193.9108563,-16.4837802,-49.9048602,180,dark
WT,ID07,113.0873219,194.237014,-194.237014,-16.5509894,-50.2310179,181,dark
WT,ID07,112.8871516,194.872443,-194.872443,-16.7511597,-50.8664469,182,dark
WT,ID07,112.662681,195.2125897,-195.2125897,-16.9756303,-51.2065936,183,dark
WT,ID07,112.3802755,195.2873833,-195.2873833,-17.2580358,-51.2813872,184,dark
WT,ID07,112.0592635,195.6387241,-195.6387241,-17.5790478,-51.632728,185,dark
WT,ID07,111.8423123,195.9564491,-195.9564491,-17.795999,-51.950453,186,dark
WT,ID07,111.5364977,196.1905612,-196.1905612,-18.1018136,-52.1845651,187,dark
WT,ID07,111.1621705,196.3060002,-196.3060002,-18.4761408,-52.3000041,188,dark
WT,ID07,111.0333953,196.6656782,-196.6656782,-18.604916,-52.6596821,189,dark
WT,ID07,110.7041303,196.9629034,-196.9629034,-18.934181,-52.9569073,190,dark
WT,ID07,110.3044283,197.1427586,-197.1427586,-19.333883,-53.1367625,191,dark
WT,ID07,110.1228953,197.3295174,-197.3295174,-19.515416,-53.3235213,192,dark
WT,ID07,109.8444149,197.6451814,-197.6451814,-19.7938964,-53.6391853,193,dark
WT,ID07,109.6419038,197.8162382,-197.8162382,-19.9964075,-53.8102421,194,dark
WT,ID07,109.3173601,198.0217686,-198.0217686,-20.3209512,-54.0157725,195,dark
WT,ID07,109.0360998,198.3290365,-198.3290365,-20.6022115,-54.3230404,196,dark
WT,ID07,108.7599321,198.6995478,-198.6995478,-20.8783792,-54.6935517,197,dark
WT,ID07,108.4676822,198.8547618,-198.8547618,-21.1706291,-54.8487657,198,dark
WT,ID07,108.2223521,199.0835192,-199.0835192,-21.4159592,-55.0775231,199,dark
WT,ID07,107.9038366,199.2898259,-199.2898259,-21.7344747,-55.2838298,200,dark
WT,ID07,107.7366133,199.4813502,-199.4813502,-21.901698,-55.4753541,201,dark
WT,ID07,107.4866824,199.8856055,-199.8856055,-22.1516289,-55.8796094,202,dark
WT,ID07,107.1486826,200.0456514,-200.0456514,-22.4896287,-56.0396553,203,dark
WT,ID07,107.0256262,200.2711181,-200.2711181,-22.6126851,-56.265122,204,dark
WT,ID07,106.8114405,200.6579438,-200.6579438,-22.8268708,-56.6519477,205,dark
WT,ID07,106.537764,200.892187,-200.892187,-23.1005473,-56.8861909,206,dark
WT,ID07,106.2818157,201.1327074,-201.1327074,-23.3564956,-57.1267113,207,dark
WT,ID07,106.0808173,201.4467,-201.4467,-23.557494,-57.4407039,208,dark
WT,ID07,105.9635877,201.7973888,-201.7973888,-23.6747236,-57.7913927,209,dark
WT,ID07,105.8083692,202.0803448,-202.0803448,-23.8299421,-58.0743487,210,dark
WT,ID07,105.5509769,202.5077705,-202.5077705,-24.0873344,-58.5017744,211,dark
WT,ID07,105.4209068,202.6538514,-202.6538514,-24.2174045,-58.6478553,212,dark
WT,ID07,105.3114136,202.9980217,-202.9980217,-24.3268977,-58.9920256,213,dark
WT,ID07,105.0385183,203.3307128,-203.3307128,-24.599793,-59.3247167,214,dark
WT,ID07,105.0303467,203.6718034,-203.6718034,-24.6079646,-59.6658073,215,dark
WT,ID07,104.8090966,204.1096269,-204.1096269,-24.8292147,-60.1036308,216,dark
WT,ID07,104.5110202,204.4035281,-204.4035281,-25.1272911,-60.397532,217,dark
WT,ID07,104.3484987,204.6107506,-204.6107506,-25.2898126,-60.6047545,218,dark
WT,ID07,104.1667132,205.0212488,-205.0212488,-25.4715981,-61.0152527,219,dark
WT,ID07,104.0919769,205.3468781,-205.3468781,-25.5463344,-61.340882,220,dark
WT,ID07,103.9640312,205.8632133,-205.8632133,-25.6742801,-61.8572172,221,dark
WT,ID07,103.7921059,206.1575577,-206.1575577,-25.8462054,-62.1515616,222,dark
WT,ID07,103.6088885,206.4806676,-206.4806676,-26.0294228,-62.4746715,223,dark
WT,ID07,103.3887541,206.9337262,-206.9337262,-26.2495572,-62.9277301,224,dark
WT,ID07,103.3228546,207.2659317,-207.2659317,-26.3154567,-63.2599356,225,dark
WT,ID07,103.1765654,207.6774942,-207.6774942,-26.4617459,-63.6714981,226,dark
WT,ID07,103.1282617,208.005286,-208.005286,-26.5100496,-63.9992899,227,dark
WT,ID07,103.0589238,208.353924,-208.353924,-26.5793875,-64.3479279,228,dark
WT,ID07,102.821526,208.7474347,-208.7474347,-26.8167853,-64.7414386,229,dark
WT,ID07,102.7056314,209.1365633,-209.1365633,-26.9326799,-65.1305672,230,dark
WT,ID07,102.3976738,209.5969154,-209.5969154,-27.2406375,-65.5909193,231,dark
WT,ID07,102.4127252,210.0611045,-210.0611045,-27.2255861,-66.0551084,232,dark
WT,ID07,102.2916495,210.5111477,-210.5111477,-27.3466618,-66.5051516,233,dark
WT,ID07,102.1847941,210.9272156,-210.9272156,-27.4535172,-66.9212195,234,dark
WT,ID07,102.0362934,211.2616271,-211.2616271,-27.6020179,-67.255631,235,dark
WT,ID07,101.9911184,211.7384947,-211.7384947,-27.6471929,-67.7324986,236,dark
WT,ID07,101.875137,212.1324176,-212.1324176,-27.7631743,-68.1264215,237,dark
WT,ID07,101.6630391,212.4993897,-212.4993897,-27.9752722,-68.4933936,238,dark
WT,ID07,101.5349358,213.0147414,-213.0147414,-28.1033755,-69.0087453,239,dark
WT,ID07,101.2357782,213.2418541,-213.2418541,-28.4025331,-69.235858,240,dark
WT,ID07,101.1727406,213.7553627,-213.7553627,-28.4655707,-69.7493666,241,dark
WT,ID07,101.075601,214.0545606,-214.0545606,-28.5627103,-70.0485645,242,dark
WT,ID07,100.9722851,214.4401146,-214.4401146,-28.6660262,-70.4341185,243,dark
WT,ID07,100.8678975,214.983644,-214.983644,-28.7704138,-70.9776479,244,dark
WT,ID07,100.6046303,215.2501915,-215.2501915,-29.033681,-71.2441954,245,dark
WT,ID07,100.5168273,215.492783,-215.492783,-29.121484,-71.4867869,246,dark
WT,ID07,100.2484189,216.0605248,-216.0605248,-29.3898924,-72.0545287,247,dark
WT,ID07,100.0681548,216.3141264,-216.3141264,-29.5701565,-72.3081303,248,dark
WT,ID07,99.93472123,216.5995233,-216.5995233,-29.70359007,-72.5935272,249,dark
WT,ID07,99.82971133,217.0480987,-217.0480987,-29.80859997,-73.0421026,250,dark
WT,ID07,99.45971307,217.2328123,-217.2328123,-30.17859823,-73.2268162,251,dark
WT,ID07,99.33175928,217.5468758,-217.5468758,-30.30655202,-73.5408797,252,dark
WT,ID07,98.98608201,217.9253797,-217.9253797,-30.65222929,-73.9193836,253,dark
WT,ID07,98.85261078,218.2134717,-218.2134717,-30.78570052,-74.2074756,254,dark
WT,ID07,98.53197545,218.3561641,-218.3561641,-31.10633585,-74.350168,255,dark
WT,ID07,98.35007761,218.6800018,-218.6800018,-31.28823369,-74.6740057,256,dark
WT,ID07,98.07209226,218.8941912,-218.8941912,-31.56621904,-74.8881951,257,dark
WT,ID07,97.80303141,219.1852728,-219.1852728,-31.83527989,-75.1792767,258,dark
WT,ID07,97.50920164,219.2996565,-219.2996565,-32.12910966,-75.2936604,259,dark
WT,ID07,97.29510562,219.4992548,-219.4992548,-32.34320568,-75.4932587,260,dark
WT,ID07,96.95549323,219.8611228,-219.8611228,-32.68281807,-75.8551267,261,dark
WT,ID07,96.67714904,220.2707223,-220.2707223,-32.96116226,-76.2647262,262,dark
WT,ID07,96.24138826,220.6623869,-220.6623869,-33.39692304,-76.6563908,263,dark
WT,ID07,96.03799811,220.7126953,-220.7126953,-33.60031319,-76.7066992,264,dark
WT,ID07,95.85228113,220.8409859,-220.8409859,-33.78603017,-76.8349898,265,dark
WT,ID07,95.63498737,220.9294228,-220.9294228,-34.00332393,-76.9234267,266,dark
WT,ID07,95.33725994,221.0293116,-221.0293116,-34.30105136,-77.0233155,267,dark
WT,ID07,95.13723539,221.0902013,-221.0902013,-34.50107591,-77.0842052,268,dark
WT,ID07,94.9484083,221.1585992,-221.1585992,-34.689903,-77.1526031,269,dark
WT,ID07,94.72989755,221.2129106,-221.2129106,-34.90841375,-77.2069145,270,dark
WT,ID07,94.41496543,221.1637028,-221.1637028,-35.22334587,-77.1577067,271,dark
WT,ID07,94.14011997,221.1655124,-221.1655124,-35.49819133,-77.1595163,272,dark
WT,ID07,94.05247909,221.2220242,-221.2220242,-35.58583221,-77.2160281,273,dark
WT,ID07,93.85279991,221.1683438,-221.1683438,-35.78551139,-77.1623477,274,dark
WT,ID07,93.65827917,221.2109183,-221.2109183,-35.98003213,-77.2049222,275,dark
WT,ID07,93.47218858,221.2639914,-221.2639914,-36.16612272,-77.2579953,276,dark
WT,ID07,93.17878975,221.2642915,-221.2642915,-36.45952155,-77.2582954,277,dark
WT,ID07,92.9712028,221.3319239,-221.3319239,-36.6671085,-77.3259278,278,dark
WT,ID07,92.53703635,221.49445,-221.49445,-37.10127495,-77.4884539,279,dark
WT,ID07,92.20985857,221.6376252,-221.6376252,-37.42845273,-77.6316291,280,dark
WT,ID07,91.94477992,221.7687511,-221.7687511,-37.69353138,-77.762755,281,dark
WT,ID07,91.4930209,221.8790237,-221.8790237,-38.1452904,-77.8730276,282,dark
WT,ID07,91.2573444,221.9076819,-221.9076819,-38.3809669,-77.9016858,283,dark
WT,ID07,91.01311939,221.9249666,-221.9249666,-38.62519191,-77.9189705,284,dark
WT,ID07,90.82477529,221.9753196,-221.9753196,-38.81353601,-77.9693235,285,dark
WT,ID07,90.50288515,222.0377848,-222.0377848,-39.13542615,-78.0317887,286,dark
WT,ID07,90.20690543,221.9893464,-221.9893464,-39.43140587,-77.9833503,287,dark
WT,ID07,89.92891408,221.9749374,-221.9749374,-39.70939722,-77.9689413,288,dark
WT,ID07,89.56344505,222.0679851,-222.0679851,-40.07486625,-78.061989,289,dark
WT,ID07,89.20321859,222.0734641,-222.0734641,-40.43509271,-78.067468,290,dark
WT,ID07,88.94885375,222.0502105,-222.0502105,-40.68945755,-78.0442144,291,dark
WT,ID07,88.68212719,222.1800413,-222.1800413,-40.95618411,-78.1740452,292,dark
WT,ID07,88.25451789,222.2409423,-222.2409423,-41.38379341,-78.2349462,293,dark
WT,ID07,88.0531973,222.4998226,-222.4998226,-41.585114,-78.4938265,294,dark
WT,ID07,87.71923993,222.5982706,-222.5982706,-41.91907137,-78.5922745,295,dark
WT,ID07,87.48037378,222.7816482,-222.7816482,-42.15793752,-78.7756521,296,dark
WT,ID07,87.14886854,223.0167139,-223.0167139,-42.48944276,-79.0107178,297,dark
WT,ID07,86.90634982,223.2019294,-223.2019294,-42.73196148,-79.1959333,298,dark
WT,ID07,86.62174678,223.3871158,-223.3871158,-43.01656452,-79.3811197,299,dark
WT,ID07,86.35674487,223.6143095,-223.6143095,-43.28156643,-79.6083134,300,UV
WT,ID07,85.99097213,223.8947013,-223.8947013,-43.64733917,-79.8887052,301,UV
WT,ID07,85.85248631,224.1315852,-224.1315852,-43.78582499,-80.1255891,302,UV
WT,ID07,85.51107804,224.3082631,-224.3082631,-44.12723326,-80.302267,303,UV
WT,ID07,85.40578308,224.5646042,-224.5646042,-44.23252822,-80.5586081,304,UV
WT,ID07,85.16980401,224.9360236,-224.9360236,-44.46850729,-80.9300275,305,UV
WT,ID07,84.85677842,225.2482596,-225.2482596,-44.78153288,-81.2422635,306,UV
WT,ID07,84.84475608,225.4312271,-225.4312271,-44.79355522,-81.425231,307,UV
WT,ID07,84.68721223,225.7594381,-225.7594381,-44.95109907,-81.753442,308,UV
WT,ID07,84.45986223,225.9461827,-225.9461827,-45.17844907,-81.9401866,309,UV
WT,ID07,84.2427074,226.384517,-226.384517,-45.3956039,-82.3785209,310,UV
WT,ID07,84.13750922,226.6605263,-226.6605263,-45.50080208,-82.6545302,311,UV
