genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
WT,ID21,42.91982929,225.4040425,-225.4040425,0,0,0,dark
WT,ID21,43.34675319,224.943304,-224.943304,0.4269239,0.4607385,1,dark
WT,ID21,43.65608451,224.3852513,-224.3852513,0.73625522,1.0187912,2,dark
WT,ID21,43.80294435,223.739637,-223.739637,0.88311506,1.6644055,3,dark
WT,ID21,44.29875101,223.3592212,-223.3592212,1.37892172,2.0448213,4,dark
WT,ID21,44.6534947,223.1620771,-223.1620771,1.73366541,2.2419654,5,dark
WT,ID21,44.9133946,223.0017622,-223.0017622,1.99356531,2.4022803,6,dark
WT,ID21,45.02433009,222.9008411,-222.9008411,2.1045008,2.5032014,7,dark
WT,ID21,45.08084421,222.3885623,-222.3885623,2.16101492,3.0154802,8,dark
WT,ID21,45.25785909,222.3729199,-222.3729199,2.3380298,3.0311226,9,dark
WT,ID21,45.54228188,221.8696554,-221.8696554,2.62245259,3.5343871,10,dark
WT,ID21,45.70251859,221.3442658,-221.3442658,2.7826893,4.0597767,11,dark
WT,ID21,45.85802742,220.3939488,-220.3939488,2.93819813,5.0100937,12,dark
WT,ID21,46.16160859,220.0139972,-220.0139972,3.2417793,5.3900453,13,dark
WT,ID21,46.22983672,219.5335875,-219.5335875,3.31000743,5.870455,14,dark
WT,ID21,46.34064428,219.2453917,-219.2453917,3.42081499,6.1586508,15,dark
WT,ID21,46.64222491,218.7514469,-218.7514469,3.72239562,6.6525956,16,dark
WT,ID21,46.76940796,218.4479091,-218.4479091,3.84957867,6.9561334,17,dark
WT,ID21,46.44002675,217.7514001,-217.7514001,3.52019746,7.6526424,18,dark
WT,ID21,46.94388982,217.3688091,-217.3688091,4.02406053,8.0352334,19,dark
WT,ID21,47.03347874,217.0234931,-217.0234931,4.11364945,8.3805494,20,dark
WT,ID21,47.52966939,216.9595206,-216.9595206,4.6098401,8.4445219,21,dark
WT,ID21,47.60224306,216.3769272,-216.3769272,4.68241377,9.0271153,22,dark
WT,ID21,48.05848724,216.0667396,-216.0667396,5.13865795,9.3373029,23,dark
WT,ID21,48.27718099,215.7138194,-215.7138194,5.3573517,9.6902231,24,dark
WT,ID21,48.64162852,215.3423362,-215.3423362,5.72179923,10.0617063,25,dark
WT,ID21,48.95211891,215.0507115,-215.0507115,6.03228962,10.353331,26,dark
WT,ID21,49.22476979,214.6179328,-214.6179328,6.3049405,10.7861097,27,dark
WT,ID21,49.18427861,214.1309845,-214.1309845,6.26444932,11.273058,28,dark
WT,ID21,49.74287051,214.0528059,-214.0528059,6.82304122,11.3512366,29,dark
WT,ID21,49.97188985,213.3494035,-213.3494035,7.05206056,12.054639,30,dark
WT,ID21,49.90027633,213.0297284,-213.0297284,6.98044704,12.3743141,31,dark
WT,ID21,50.07998627,212.5262645,-212.5262645,7.16015698,12.877778,32,dark
WT,ID21,50.18663683,212.0385964,-212.0385964,7.26680754,13.3654461,33,dark
WT,ID21,50.23021456,211.5897961,-211.5897961,7.31038527,13.8142464,34,dark
WT,ID21,50.26906434,211.3039215,-211.3039215,7.34923505,14.100121,35,dark
WT,ID21,50.59337544,211.0881523,-211.0881523,7.67354615,14.3158902,36,dark
WT,ID21,50.67432959,210.5171395,-210.5171395,7.7545003,14.886903,37,dark
WT,ID21,50.94152592,210.2302052,-210.2302052,8.02169663,15.1738373,38,dark
WT,ID21,51.28464465,209.9713335,-209.9713335,8.36481536,15.432709,39,dark
WT,ID21,51.26074847,209.6268602,-209.6268602,8.34091918,15.7771823,40,dark
WT,ID21,51.67198719,209.2582848,-209.2582848,8.7521579,16.1457577,41,dark
WT,ID21,51.91422455,208.9598893,-208.9598893,8.99439526,16.4441532,42,dark
WT,ID21,51.83259768,208.3238211,-208.3238211,8.91276839,17.0802214,43,dark
WT,ID21,52.12876838,207.9063398,-207.9063398,9.20893909,17.4977027,44,dark
WT,ID21,52.1698842,207.8007518,-207.8007518,9.25005491,17.6032907,45,dark
WT,ID21,52.25834322,207.2680302,-207.2680302,9.33851393,18.1360123,46,dark
WT,ID21,52.27560214,206.8218676,-206.8218676,9.35577285,18.5821749,47,dark
WT,ID21,52.40185669,206.3187943,-206.3187943,9.4820274,19.0852482,48,dark
WT,ID21,52.39015265,206.0153809,-206.0153809,9.47032336,19.3886616,49,dark
WT,ID21,52.52043996,205.6599195,-205.6599195,9.60061067,19.744123,50,dark
WT,ID21,52.28006886,205.2415323,-205.2415323,9.36023957,20.1625102,51,dark
WT,ID21,52.27564579,204.7755499,-204.7755499,9.3558165,20.6284926,52,dark
WT,ID21,52.14072814,204.3094542,-204.3094542,9.22089885,21.0945883,53,dark
WT,ID21,52.22270405,204.0235485,-204.0235485,9.30287476,21.380494,54,dark
WT,ID21,52.29810032,203.6668006,-203.6668006,9.37827103,21.7372419,55,dark
WT,ID21,52.33987463,203.1936835,-203.1936835,9.42004534,22.210359,56,dark
WT,ID21,52.33772635,202.9403741,-202.9403741,9.41789706,22.4636684,57,dark
WT,ID21,52.64868307,202.5298172,-202.5298172,9.72885378,22.8742253,58,dark
WT,ID21,52.54383014,202.1444374,-202.1444374,9.62400085,23.2596051,59,dark
WT,ID21,52.96705043,201.84736,-201.84736,10.04722114,23.5566825,60,dark
WT,ID21,53.03836768,201.2621838,-201.2621838,10.11853839,24.1418587,61,dark
WT,ID21,53.2438327,201.0823876,-201.0823876,10.32400341,24.3216549,62,dark
WT,ID21,53.28695846,200.6110483,-200.6110483,10.36712917,24.7929942,63,dark
WT,ID21,53.16223746,200.1388974,-200.1388974,10.24240817,25.2651451,64,dark
WT,ID21,53.43264965,199.8204183,-199.8204183,10.51282036,25.5836242,65,dark
WT,ID21,53.7036946,199.2226239,-199.2226239,10.78386531,26.1814186,66,dark
WT,ID21,53.76370391,198.8995573,-198.8995573,10.84387462,26.5044852,67,dark
WT,ID21,53.77798534,198.4651731,-198.4651731,10.85815605,26.9388694,68,dark
WT,ID21,53.95567823,198.1185261,-198.1185261,11.03584894,27.2855164,69,dark
WT,ID21,53.73697208,197.6165758,-197.6165758,10.81714279,27.7874667,70,dark
WT,ID21,53.93123262,197.3456534,-197.3456534,11.01140333,28.0583891,71,dark
WT,ID21,53.90010815,197.0322017,-197.0322017,10.98027886,28.3718408,72,dark
WT,ID21,53.92091036,196.8518024,-196.8518024,11.00108107,28.5522401,73,dark
WT,ID21,54.02041596,196.2480575,-196.2480575,11.10058667,29.155985,74,dark
WT,ID21,54.02263282,195.9854645,-195.9854645,11.10280353,29.418578,75,dark
WT,ID21,54.30031605,195.6179536,-195.6179536,11.38048676,29.7860889,76,dark
WT,ID21,54.39111714,195.2624048,-195.2624048,11.47128785,30.1416377,77,dark
WT,ID21,54.51244525,194.7728715,-194.7728715,11.59261596,30.631171,78,dark
WT,ID21,54.92801759,194.3801984,-194.3801984,12.0081883,31.0238441,79,dark
WT,ID21,54.98758054,194.2050078,-194.2050078,12.06775125,31.1990347,80,dark
WT,ID21,55.30907138,193.710734,-193.710734,12.38924209,31.6933085,81,dark
WT,ID21,55.2601627,193.2828463,-193.2828463,12.34033341,32.1211962,82,dark
WT,ID21,55.30607319,192.9632705,-192.9632705,12.3862439,32.440772,83,dark
WT,ID21,55.48535756,192.6198608,-192.6198608,12.56552827,32.7841817,84,dark
WT,ID21,55.61131443,192.2763637,-192.2763637,12.69148514,33.1276788,85,dark
WT,ID21,55.83874451,191.7363129,-191.7363129,12.91891522,33.6677296,86,dark
WT,ID21,55.75071857,191.500409,-191.500409,12.83088928,33.9036335,87,dark
WT,ID21,55.96801973,191.0935936,-191.0935936,13.04819044,34.3104489,88,dark
WT,ID21,55.89589035,190.7330055,-190.7330055,12.97606106,34.671037,89,dark
WT,ID21,55.84313526,190.448448,-190.448448,12.92330597,34.9555945,90,dark
WT,ID21,56.10870354,190.02638,-190.02638,13.18887425,35.3776625,91,dark
WT,ID21,56.19006303,189.4994873,-189.4994873,13.27023374,35.9045552,92,dark
WT,ID21,56.4012496,189.2103458,-189.2103458,13.48142031,36.1936967,93,dark
WT,ID21,56.68796357,188.851316,-188.851316,13.76813428,36.5527265,94,dark
WT,ID21,57.03447214,188.6893421,-188.6893421,14.11464285,36.7147004,95,dark
WT,ID21,57.19719636,188.2908749,-188.2908749,14.27736707,37.1131676,96,dark
WT,ID21,57.42740584,188.1253066,-188.1253066,14.50757655,37.2787359,97,dark
WT,ID21,57.74799989,187.7271996,-187.7271996,14.8281706,37.6768429,98,dark
WT,ID21,58.17851926,187.428009,-187.428009,15.25868997,37.9760335,99,dark
WT,ID21,58.23127338,187.0275835,-187.0275835,15.31144409,38.376459,100,dark
WT,ID21,58.14256371,186.3366895,-186.3366895,15.22273442,39.067353,101,dark
WT,ID21,58.22116932,186.1143775,-186.1143775,15.30134003,39.289665,102,dark
WT,ID21,58.44876878,185.6812209,-185.6812209,15.52893949,39.7228216,103,dark
WT,ID21,58.52454628,185.4837498,-185.4837498,15.60471699,39.9202927,104,dark
WT,ID21,58.58145556,185.0906883,-185.0906883,15.66162627,40.3133542,105,dark
WT,ID21,58.5995394,184.4726563,-184.4726563,15.67971011,40.9313862,106,dark
WT,ID21,58.70177719,184.1604997,-184.1604997,15.7819479,41.2435428,107,dark
WT,ID21,58.61040764,183.6855305,-183.6855305,15.69057835,41.718512,108,dark
WT,ID21,58.70057757,183.3291012,-183.3291012,15.78074828,42.0749413,109,dark
WT,ID21,58.7475353,182.9088364,-182.9088364,15.82770601,42.4952061,110,dark
WT,ID21,58.93955002,182.6293397,-182.6293397,16.01972073,42.7747028,111,dark
WT,ID21,58.96118684,182.1794469,-182.1794469,16.04135755,43.2245956,112,dark
WT,ID21,58.9408005,181.6511104,-181.6511104,16.02097121,43.7529321,113,dark
WT,ID21,58.96328152,181.2704644,-181.2704644,16.04345223,44.1335781,114,dark
WT,ID21,59.30210986,180.7884566,-180.7884566,16.38228057,44.6155859,115,dark
WT,ID21,59.5044876,180.3607254,-180.3607254,16.58465831,45.0433171,116,dark
WT,ID21,59.9242402,180.3527198,-180.3527198,17.00441091,45.0513227,117,dark
WT,ID21,60.12804237,179.9110047,-179.9110047,17.20821308,45.4930378,118,dark
WT,ID21,59.98581446,179.1985132,-179.1985132,17.06598517,46.2055293,119,dark
WT,ID21,60.21979951,179.0681259,-179.0681259,17.29997022,46.3359166,120,dark
WT,ID21,60.39534975,178.7232345,-178.7232345,17.47552046,46.680808,121,dark
WT,ID21,60.24955441,178.3550489,-178.3550489,17.32972512,47.0489936,122,dark
WT,ID21,60.57695715,178.1778495,-178.1778495,17.65712786,47.226193,123,dark
WT,ID21,60.4688293,177.6561185,-177.6561185,17.54900001,47.747924,124,dark
WT,ID21,60.69782442,177.339325,-177.339325,17.77799513,48.0647175,125,dark
WT,ID21,60.75708664,176.9698638,-176.9698638,17.83725735,48.4341787,126,dark
WT,ID21,60.93867818,176.5779985,-176.5779985,18.01884889,48.826044,127,dark
WT,ID21,61.11836447,176.1581508,-176.1581508,18.19853518,49.2458917,128,dark
WT,ID21,61.25619764,175.7989649,-175.7989649,18.33636835,49.6050776,129,dark
WT,ID21,61.45903318,175.3916049,-175.3916049,18.53920389,50.0124376,130,dark
WT,ID21,61.99266298,175.1792304,-175.1792304,19.07283369,50.2248121,131,dark
WT,ID21,62.01051141,174.8696086,-174.8696086,19.09068212,50.5344339,132,dark
WT,ID21,62.49452376,174.555067,-174.555067,19.57469447,50.8489755,133,dark
WT,ID21,62.59197485,174.4817747,-174.4817747,19.67214556,50.9222678,134,dark
WT,ID21,62.87380893,174.1377527,-174.1377527,19.95397964,51.2662898,135,dark
WT,ID21,62.80228967,174.0603998,-174.0603998,19.88246038,51.3436427,136,dark
WT,ID21,62.63146959,173.7400755,-173.7400755,19.7116403,51.663967,137,dark
WT,ID21,62.63813536,173.4399324,-173.4399324,19.71830607,51.9641101,138,dark
WT,ID21,62.44928359,173.1090639,-173.1090639,19.5294543,52.2949786,139,dark
WT,ID21,62.17936288,172.8866885,-172.8866885,19.25953359,52.517354,140,dark
WT,ID21,62.03693858,172.676415,-172.676415,19.11710929,52.7276275,141,dark
WT,ID21,61.82092833,172.2025334,-172.2025334,18.90109904,53.2015091,142,dark
WT,ID21,61.75796004,172.0142822,-172.0142822,18.83813075,53.3897603,143,dark
WT,ID21,61.45928628,171.4078586,-171.4078586,18.53945699,53.9961839,144,dark
WT,ID21,61.40969184,171.1888284,-171.1888284,18.48986255,54.2152141,145,dark
