genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
WT,ID06,71.52509215,146.6760794,-146.6760794,0,0,0,dark
WT,ID06,71.39432427,146.339367,-146.339367,-0.13076788,0.3367124,1,dark
WT,ID06,71.23578407,146.2052323,-146.2052323,-0.28930808,0.4708471,2,dark
WT,ID06,71.186619,146.1395661,-146.1395661,-0.33847315,0.5365133,3,dark
WT,ID06,71.04023348,146.0398901,-146.0398901,-0.48485867,0.6361893,4,dark
WT,ID06,70.97377922,145.8344205,-145.8344205,-0.55131293,0.8416589,5,dark
WT,ID06,70.84231132,145.7572002,-145.7572002,-0.68278083,0.9188792,6,dark
WT,ID06,70.60378166,145.5158265,-145.5158265,-0.92131049,1.1602529,7,dark
WT,ID06,70.42362316,145.193316,-145.193316,-1.10146899,1.4827634,8,dark
WT,ID06,70.33275225,145.1049825,-145.1049825,-1.1923399,1.5710969,9,dark
WT,ID06,70.24643231,144.9152731,-144.9152731,-1.27865984,1.7608063,10,dark
WT,ID06,70.19908944,144.582052,-144.582052,-1.32600271,2.0940274,11,dark
WT,ID06,70.11660931,144.4408748,-144.4408748,-1.40848284,2.2352046,12,dark
WT,ID06,70.1713596,144.2337132,-144.2337132,-1.35373255,2.4423662,13,dark
WT,ID06,70.15787469,144.1245175,-144.1245175,-1.36721746,2.5515619,14,dark
WT,ID06,70.11105972,143.9028534,-143.9028534,-1.41403243,2.773226,15,dark
WT,ID06,69.96916803,143.7060833,-143.7060833,-1.55592412,2.9699961,16,dark
WT,ID06,69.89513308,143.452591,-143.452591,-1.62995907,3.2234884,17,dark
WT,ID06,70.01211725,143.3047268,-143.3047268,-1.5129749,3.3713526,18,dark
WT,ID06,69.88394765,143.0115182,-143.0115182,-1.6411445,3.6645612,19,dark
WT,ID06,69.74353441,142.9182748,-142.9182748,-1.78155774,3.7578046,20,dark
WT,ID06,69.59913585,142.6649487,-142.6649487,-1.9259563,4.0111307,21,dark
WT,ID06,69.48966823,142.4254122,-142.4254122,-2.03542392,4.2506672,22,dark
WT,ID06,69.37489199,142.1080155,-142.1080155,-2.15020016,4.5680639,23,dark
WT,ID06,69.28243244,141.9314167,-141.9314167,-2.24265971,4.7446627,24,dark
