genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
WT,ID24,15.22869416,128.9936425,-128.9936425,4.24815934,-3.334946,31,dark
WT,ID24,15.47302253,129.0674414,-129.0674414,4.49248771,-3.4087449,32,dark
WT,ID24,15.69160189,129.0993574,-129.0993574,4.71106707,-3.4406609,33,dark
WT,ID24,15.9500636,129.1225178,-129.1225178,4.96952878,-3.4638213,34,dark
WT,ID24,16.14952854,129.1705251,-129.1705251,5.16899372,-3.5118286,35,dark
WT,ID24,16.29810039,129.1404846,-129.1404846,5.31756557,-3.4817881,36,dark
WT,ID24,16.67950139,129.2194016,-129.2194016,5.69896657,-3.5607051,37,dark
WT,ID24,16.89747145,129.2935551,-129.2935551,5.91693663,-3.6348586,38,dark
WT,ID24,17.03599182,129.1855266,-129.1855266,6.055457,-3.5268301,39,dark
WT,ID24,17.24600292,129.1677041,-129.1677041,6.2654681,-3.5090076,40,dark
WT,ID24,17.35826755,129.1087339,-129.1087339,6.37773273,-3.4500374,41,dark
WT,ID24,17.60508179,129.1851475,-129.1851475,6.62454697,-3.526451,42,dark
WT,ID24,17.87453472,129.0923736,-129.0923736,6.8939999,-3.4336771,43,dark
WT,ID24,18.09345385,129.0212133,-129.0212133,7.11291903,-3.3625168,44,dark
WT,ID24,18.22388286,128.964015,-128.964015,7.24334804,-3.3053185,45,dark
WT,ID24,18.25645697,128.9700311,-128.9700311,7.27592215,-3.3113346,46,dark
WT,ID24,18.34467093,128.9035899,-128.9035899,7.36413611,-3.2448934,47,dark
WT,ID24,18.52088859,128.899018,-128.899018,7.54035377,-3.2403215,48,dark
WT,ID24,18.69217807,128.8927199,-128.8927199,7.71164325,-3.2340234,49,dark
WT,ID24,18.81610303,128.8142776,-128.8142776,7.83556821,-3.1555811,50,dark
WT,ID24,18.99500878,128.8481649,-128.8481649,8.01447396,-3.1894684,51,dark
WT,ID24,19.09435403,128.7883419,-128.7883419,8.11381921,-3.1296454,52,dark
WT,ID24,19.18436417,128.7460255,-128.7460255,8.20382935,-3.087329,53,dark
WT,ID24,19.26358513,128.7944122,-128.7944122,8.28305031,-3.1357157,54,dark
WT,ID24,19.26947566,128.7570489,-128.7570489,8.28894084,-3.0983524,55,dark
WT,ID24,19.34944787,128.8676084,-128.8676084,8.36891305,-3.2089119,56,dark
WT,ID24,19.48176708,128.8117201,-128.8117201,8.50123226,-3.1530236,57,dark
WT,ID24,19.6357256,128.8638376,-128.8638376,8.65519078,-3.2051411,58,dark
WT,ID24,19.78722124,128.9273132,-128.9273132,8.80668642,-3.2686167,59,dark
WT,ID24,19.91244823,129.0100058,-129.0100058,8.93191341,-3.3513093,60,dark
WT,ID24,20.05457358,128.9796179,-128.9796179,9.07403876,-3.3209214,61,dark
WT,ID24,20.08082797,129.0008475,-129.0008475,9.10029315,-3.342151,62,dark
WT,ID24,20.10856445,129.0670781,-129.0670781,9.12802963,-3.4083816,63,dark
WT,ID24,20.21682812,129.1272528,-129.1272528,9.2362933,-3.4685563,64,dark
WT,ID24,20.23660756,129.1544627,-129.1544627,9.25607274,-3.4957662,65,dark
WT,ID24,20.33322871,129.2413119,-129.2413119,9.35269389,-3.5826154,66,dark
WT,ID24,20.46468179,129.5175984,-129.5175984,9.48414697,-3.8589019,67,dark
WT,ID24,20.65655308,129.760567,-129.760567,9.67601826,-4.1018705,68,dark
WT,ID24,20.79194613,129.8758416,-129.8758416,9.81141131,-4.2171451,69,dark
WT,ID24,20.8969363,129.9463049,-129.9463049,9.91640148,-4.2876084,70,dark
WT,ID24,21.02941735,130.1736435,-130.1736435,10.04888253,-4.514947,71,dark
WT,ID24,20.9969219,130.2185424,-130.2185424,10.01638708,-4.5598459,72,dark
WT,ID24,21.09929142,130.4455512,-130.4455512,10.1187566,-4.7868547,73,dark
WT,ID24,21.31988912,130.750442,-130.750442,10.3393543,-5.0917455,74,dark
WT,ID24,21.30249081,130.9986924,-130.9986924,10.32195599,-5.3399959,75,dark
WT,ID24,21.50084913,131.0908674,-131.0908674,10.52031431,-5.4321709,76,dark
WT,ID24,21.63941675,131.2337874,-131.2337874,10.65888193,-5.5750909,77,dark
WT,ID24,21.97731784,131.339124,-131.339124,10.99678302,-5.6804275,78,dark
WT,ID24,22.0700755,131.7187456,-131.7187456,11.08954068,-6.0600491,79,dark
WT,ID24,22.12831976,131.9328539,-131.9328539,11.14778494,-6.2741574,80,dark
WT,ID24,22.29083386,132.019777,-132.019777,11.31029904,-6.3610805,81,dark
WT,ID24,22.53566248,132.1873306,-132.1873306,11.55512766,-6.5286341,82,dark
WT,ID24,22.75470776,132.2593307,-132.2593307,11.77417294,-6.6006342,83,dark
WT,ID24,23.06379215,132.4503918,-132.4503918,12.08325733,-6.7916953,84,dark
WT,ID24,23.12983052,132.553078,-132.553078,12.1492957,-6.8943815,85,dark
WT,ID24,23.33868452,132.7532871,-132.7532871,12.3581497,-7.0945906,86,dark
WT,ID24,23.55711811,132.9274644,-132.9274644,12.57658329,-7.2687679,87,dark
WT,ID24,23.79841726,132.8636583,-132.8636583,12.81788244,-7.2049618,88,dark
WT,ID24,24.0115342,132.7970393,-132.7970393,13.03099938,-7.1383428,89,dark
WT,ID24,24.06214361,132.7175969,-132.7175969,13.08160879,-7.0589004,90,dark
WT,ID24,24.22732509,132.7017123,-132.7017123,13.24679027,-7.0430158,91,dark
WT,ID24,24.39654733,132.5930274,-132.5930274,13.41601251,-6.9343309,92,dark
WT,ID24,24.62816731,132.604251,-132.604251,13.64763249,-6.9455545,93,dark
WT,ID24,24.87115822,132.5448895,-132.5448895,13.8906234,-6.886193,94,dark
WT,ID24,25.06968492,132.4055518,-132.4055518,14.0891501,-6.7468553,95,dark
WT,ID24,25.06121635,132.2554819,-132.2554819,14.08068153,-6.5967854,96,dark
WT,ID24,25.27408868,132.2791197,-132.2791197,14.29355386,-6.6204232,97,dark
WT,ID24,25.37737628,132.2065306,-132.2065306,14.39684146,-6.5478341,98,dark
WT,ID24,25.54636609,132.1796675,-132.1796675,14.56583127,-6.520971,99,dark
WT,ID24,25.74428673,132.1235549,-132.1235549,14.76375191,-6.4648584,100,dark
WT,ID24,25.85648415,132.067526,-132.067526,14.87594933,-6.4088295,101,dark
WT,ID24,25.97595881,131.9374319,-131.9374319,14.99542399,-6.2787354,102,dark
WT,ID24,25.999289,131.909755,-131.909755,15.01875418,-6.2510585,103,dark
WT,ID24,26.05802295,131.8381524,-131.8381524,15.07748813,-6.1794559,104,dark
WT,ID24,26.13198921,131.7370451,-131.7370451,15.15145439,-6.0783486,105,dark
WT,ID24,26.2146831,131.6073997,-131.6073997,15.23414828,-5.9487032,106,dark
WT,ID24,26.1880993,131.5365538,-131.5365538,15.20756448,-5.8778573,107,dark
WT,ID24,26.23782791,131.4415477,-131.4415477,15.25729309,-5.7828512,108,dark
WT,ID24,26.20506933,131.3576303,-131.3576303,15.22453451,-5.6989338,109,dark
WT,ID24,26.25884017,131.3524891,-131.3524891,15.27830535,-5.6937926,110,dark
WT,ID24,26.25559391,131.2443851,-131.2443851,15.27505909,-5.5856886,111,dark
WT,ID24,26.30051987,131.1508371,-131.1508371,15.31998505,-5.4921406,112,dark
WT,ID24,26.31660361,131.1688682,-131.1688682,15.33606879,-5.5101717,113,dark
WT,ID24,26.26683648,131.2349145,-131.2349145,15.28630166,-5.576218,114,dark
WT,ID24,26.31935412,131.18317,-131.18317,15.3388193,-5.5244735,115,dark
WT,ID24,26.31553834,131.101312,-131.101312,15.33500352,-5.4426155,116,dark
WT,ID24,26.25601426,131.0723918,-131.0723918,15.27547944,-5.4136953,117,dark
WT,ID24,26.25857722,130.952069,-130.952069,15.2780424,-5.2933725,118,dark
WT,ID24,26.16193632,130.8818936,-130.8818936,15.1814015,-5.2231971,119,dark
WT,ID24,26.38625151,130.7362725,-130.7362725,15.40571669,-5.077576,120,dark
WT,ID24,26.29600729,130.5440073,-130.5440073,15.31547247,-4.8853108,121,dark
WT,ID24,26.18804228,130.3874799,-130.3874799,15.20750746,-4.7287834,122,dark
WT,ID24,26.09141234,130.2808271,-130.2808271,15.11087752,-4.6221306,123,dark
WT,ID24,26.10856948,130.132633,-130.132633,15.12803466,-4.4739365,124,dark
WT,ID24,26.03537652,129.9677617,-129.9677617,15.0548417,-4.3090652,125,dark
WT,ID24,26.08644752,129.9354419,-129.9354419,15.1059127,-4.2767454,126,dark
WT,ID24,25.97810308,129.7486634,-129.7486634,14.99756826,-4.0899669,127,dark
WT,ID24,25.98282676,129.5203142,-129.5203142,15.00229194,-3.8616177,128,dark
WT,ID24,25.80758571,129.3215959,-129.3215959,14.82705089,-3.6628994,129,dark
WT,ID24,25.82058105,129.2423582,-129.2423582,14.84004623,-3.5836617,130,dark
WT,ID24,25.93579994,129.018236,-129.018236,14.95526512,-3.3595395,131,dark
WT,ID24,25.76338118,128.9492908,-128.9492908,14.78284636,-3.2905943,132,dark
WT,ID24,25.76860261,128.7497424,-128.7497424,14.78806779,-3.0910459,133,dark
WT,ID24,25.86172884,128.5508393,-128.5508393,14.88119402,-2.8921428,134,dark
WT,ID24,25.9525678,128.2448992,-128.2448992,14.97203298,-2.5862027,135,dark
WT,ID24,25.90182075,128.18784,-128.18784,14.92128593,-2.5291435,136,dark
WT,ID24,25.96390042,127.9566846,-127.9566846,14.9833656,-2.2979881,137,dark
WT,ID24,26.09827358,127.8619938,-127.8619938,15.11773876,-2.2032973,138,dark
WT,ID24,26.02429982,127.8059139,-127.8059139,15.043765,-2.1472174,139,dark
WT,ID24,26.02555401,127.3510176,-127.3510176,15.04501919,-1.6923211,140,dark
WT,ID24,26.09242196,127.2854101,-127.2854101,15.11188714,-1.6267136,141,dark
WT,ID24,26.18874232,127.0937405,-127.0937405,15.2082075,-1.435044,142,dark
WT,ID24,26.18586097,127.0378739,-127.0378739,15.20532615,-1.3791774,143,dark
WT,ID24,26.24742807,126.9021922,-126.9021922,15.26689325,-1.2434957,144,dark
WT,ID24,26.40373298,126.777658,-126.777658,15.42319816,-1.1189615,145,dark
WT,ID24,26.39977507,126.5159607,-126.5159607,15.41924025,-0.8572642,146,dark
WT,ID24,26.41204602,126.3478312,-126.3478312,15.4315112,-0.6891347,147,dark
WT,ID24,26.65025423,126.2080287,-126.2080287,15.66971941,-0.5493322,148,dark
WT,ID24,26.84026873,126.044776,-126.044776,15.85973391,-0.3860795,149,dark
WT,ID24,26.92635273,126.0040739,-126.0040739,15.94581791,-0.3453774,150,dark
WT,ID24,27.06176066,125.9193981,-125.9193981,16.08122584,-0.2607016,151,dark
WT,ID24,27.14827831,125.8712621,-125.8712621,16.16774349,-0.2125656,152,dark
WT,ID24,27.16207363,125.7850151,-125.7850151,16.18153881,-0.1263186,153,dark
WT,ID24,27.40191524,125.5096586,-125.5096586,16.42138042,0.1490379,154,dark
WT,ID24,27.61583477,125.4517726,-125.4517726,16.63529995,0.2069239,155,dark
WT,ID24,27.74896267,125.3342292,-125.3342292,16.76842785,0.3244673,156,dark
WT,ID24,27.81543297,125.2533092,-125.2533092,16.83489815,0.4053873,157,dark
WT,ID24,27.96748667,125.1506799,-125.1506799,16.98695185,0.5080166,158,dark
WT,ID24,28.02862952,124.9084145,-124.9084145,17.0480947,0.750282,159,dark
WT,ID24,28.20964008,124.7987985,-124.7987985,17.22910526,0.859898,160,dark
WT,ID24,28.40906357,124.7834411,-124.7834411,17.42852875,0.8752554,161,dark
WT,ID24,28.47730878,124.5223184,-124.5223184,17.49677396,1.1363781,162,dark
WT,ID24,28.75338672,124.4458357,-124.4458357,17.7728519,1.2128608,163,dark
WT,ID24,28.73599661,124.3777584,-124.3777584,17.75546179,1.2809381,164,dark
WT,ID24,28.91943681,124.1395749,-124.1395749,17.93890199,1.5191216,165,dark
WT,ID24,29.0522501,124.0654558,-124.0654558,18.07171528,1.5932407,166,dark
WT,ID24,29.07006645,123.9280781,-123.9280781,18.08953163,1.7306184,167,dark
WT,ID24,29.07809591,123.7097307,-123.7097307,18.09756109,1.9489658,168,dark
WT,ID24,29.10538001,123.4463329,-123.4463329,18.12484519,2.2123636,169,dark
WT,ID24,29.06126092,123.2225589,-123.2225589,18.0807261,2.4361376,170,dark
WT,ID24,29.0898112,123.1775868,-123.1775868,18.10927638,2.4811097,171,dark
WT,ID24,29.09239036,123.3167391,-123.3167391,18.11185554,2.3419574,172,dark
WT,ID24,29.08007355,123.2485554,-123.2485554,18.09953873,2.4101411,173,dark
WT,ID24,28.99736778,123.2985032,-123.2985032,18.01683296,2.3601933,174,dark
WT,ID24,29.04554957,123.2672431,-123.2672431,18.06501475,2.3914534,175,dark
WT,ID24,29.05954277,123.1533564,-123.1533564,18.07900795,2.5053401,176,dark
WT,ID24,28.95526545,123.1657997,-123.1657997,17.97473063,2.4928968,177,dark
WT,ID24,29.00338025,123.1270504,-123.1270504,18.02284543,2.5316461,178,dark
WT,ID24,28.94052148,123.1471907,-123.1471907,17.95998666,2.5115058,179,dark
WT,ID24,28.77633162,123.0057947,-123.0057947,17.7957968,2.6529018,180,dark
WT,ID24,28.69618112,122.9901157,-122.9901157,17.7156463,2.6685808,181,dark
WT,ID24,28.4141531,122.8495208,-122.8495208,17.43361828,2.8091757,182,dark
WT,ID24,28.41042016,122.6512531,-122.6512531,17.42988534,3.0074434,183,dark
WT,ID24,28.29532885,122.5505966,-122.5505966,17.31479403,3.1080999,184,dark
WT,ID24,28.19711672,122.4158538,-122.4158538,17.2165819,3.2428427,185,dark
WT,ID24,28.2784663,122.3457674,-122.3457674,17.29793148,3.3129291,186,dark
WT,ID24,28.1363709,122.1513251,-122.1513251,17.15583608,3.5073714,187,dark
WT,ID24,28.14295439,121.9950148,-121.9950148,17.16241957,3.6636817,188,dark
WT,ID24,27.99604716,121.8722085,-121.8722085,17.01551234,3.786488,189,dark
WT,ID24,28.07320785,121.8819128,-121.8819128,17.09267303,3.7767837,190,dark
WT,ID24,28.18368476,121.8947182,-121.8947182,17.20314994,3.7639783,191,dark
WT,ID24,27.98377245,122.0782425,-122.0782425,17.00323763,3.580454,192,dark
WT,ID24,27.90618593,121.9883395,-121.9883395,16.92565111,3.670357,193,dark
WT,ID24,27.88269523,122.0752545,-122.0752545,16.90216041,3.583442,194,dark
WT,ID24,27.88168123,122.2090986,-122.2090986,16.90114641,3.4495979,195,dark
WT,ID24,27.88708076,122.1487981,-122.1487981,16.90654594,3.5098984,196,dark
WT,ID24,27.82698043,122.1679468,-122.1679468,16.84644561,3.4907497,197,dark
WT,ID24,27.80146015,122.2445605,-122.2445605,16.82092533,3.414136,198,dark
WT,ID24,27.71707381,122.3361237,-122.3361237,16.73653899,3.3225728,199,dark
WT,ID24,27.75266999,122.3996154,-122.3996154,16.77213517,3.2590811,200,dark
WT,ID24,27.67605508,122.4026465,-122.4026465,16.69552026,3.25605,201,dark
WT,ID24,27.51292286,122.4597942,-122.4597942,16.53238804,3.1989023,202,dark
WT,ID24,27.46832554,122.4738375,-122.4738375,16.48779072,3.184859,203,dark
WT,ID24,27.38625444,122.4978985,-122.4978985,16.40571962,3.160798,204,dark
WT,ID24,27.3882082,122.5141257,-122.5141257,16.40767338,3.1445708,205,dark
WT,ID24,27.22447186,122.4012463,-122.4012463,16.24393704,3.2574502,206,dark
WT,ID24,27.2367908,122.5210589,-122.5210589,16.25625598,3.1376376,207,dark
WT,ID24,27.11160681,122.6348454,-122.6348454,16.13107199,3.0238511,208,dark
WT,ID24,27.04858975,122.7087135,-122.7087135,16.06805493,2.949983,209,dark
WT,ID24,27.01794563,122.6937107,-122.6937107,16.03741081,2.9649858,210,dark
WT,ID24,26.89905665,122.7436065,-122.7436065,15.91852183,2.91509,211,dark
WT,ID24,26.94662009,122.7907484,-122.7907484,15.96608527,2.8679481,212,dark
WT,ID24,26.89174411,122.7209288,-122.7209288,15.91120929,2.9377677,213,dark
WT,ID24,26.86209624,122.6554133,-122.6554133,15.88156142,3.0032832,214,dark
WT,ID24,26.76224313,122.3831569,-122.3831569,15.78170831,3.2755396,215,dark
WT,ID24,26.72108537,122.3790385,-122.3790385,15.74055055,3.279658,216,dark
WT,ID24,26.70314208,122.3944655,-122.3944655,15.72260726,3.264231,217,dark
WT,ID24,26.69659879,122.4157434,-122.4157434,15.71606397,3.2429531,218,dark
WT,ID24,26.50975544,122.4474455,-122.4474455,15.52922062,3.211251,219,dark
WT,ID24,26.70043968,122.553058,-122.553058,15.71990486,3.1056385,220,dark
WT,ID24,26.71892756,122.5516374,-122.5516374,15.73839274,3.1070591,221,dark
WT,ID24,26.69298522,122.6968646,-122.6968646,15.7124504,2.9618319,222,dark
WT,ID24,26.66900157,122.7692128,-122.7692128,15.68846675,2.8894837,223,dark
WT,ID24,26.65971532,122.7930009,-122.7930009,15.6791805,2.8656956,224,dark
WT,ID24,26.59279714,122.689434,-122.689434,15.61226232,2.9692625,225,dark
WT,ID24,26.66975725,122.6221318,-122.6221318,15.68922243,3.0365647,226,dark
WT,ID24,26.4869771,122.4906798,-122.4906798,15.50644228,3.1680167,227,dark
WT,ID24,26.59607908,122.53169,-122.53169,15.61554426,3.1270065,228,dark
WT,ID24,26.63282791,122.4501609,-122.4501609,15.65229309,3.2085356,229,dark
WT,ID24,26.5453079,122.4228363,-122.4228363,15.56477308,3.2358602,230,dark
WT,ID24,26.59237211,122.4680518,-122.4680518,15.61183729,3.1906447,231,dark
WT,ID24,26.66785659,122.5071394,-122.5071394,15.68732177,3.1515571,232,dark
WT,ID24,26.71458055,122.3386435,-122.3386435,15.73404573,3.320053,233,dark
WT,ID24,26.71791518,122.4200769,-122.4200769,15.73738036,3.2386196,234,dark
WT,ID24,26.72907507,122.3858574,-122.3858574,15.74854025,3.2728391,235,dark
WT,ID24,26.69052869,122.2459869,-122.2459869,15.70999387,3.4127096,236,dark
WT,ID24,26.86859077,122.548045,-122.548045,15.88805595,3.1106515,237,dark
WT,ID24,26.5076324,122.2497498,-122.2497498,15.52709758,3.4089467,238,dark
WT,ID24,26.7469236,122.361148,-122.361148,15.76638878,3.2975485,239,dark
WT,ID24,26.95201318,122.237083,-122.237083,15.97147836,3.4216135,240,dark
WT,ID24,26.87155506,122.0039734,-122.0039734,15.89102024,3.6547231,241,dark
WT,ID24,26.9899571,121.9254999,-121.9254999,16.00942228,3.7331966,242,dark
WT,ID24,27.00521092,121.8897017,-121.8897017,16.0246761,3.7689948,243,dark
WT,ID24,27.00214724,121.8382433,-121.8382433,16.02161242,3.8204532,244,dark
WT,ID24,27.11253976,121.6553266,-121.6553266,16.13200494,4.0033699,245,dark
WT,ID24,27.05412343,121.5195286,-121.5195286,16.07358861,4.1391679,246,dark
WT,ID24,27.22613888,121.3275955,-121.3275955,16.24560406,4.331101,247,dark
WT,ID24,27.07889241,121.2043971,-121.2043971,16.09835759,4.4542994,248,dark
WT,ID24,27.16119181,121.1551695,-121.1551695,16.18065699,4.503527,249,dark
WT,ID24,27.17959442,120.9309982,-120.9309982,16.1990596,4.7276983,250,dark
WT,ID24,27.16308268,120.9663023,-120.9663023,16.18254786,4.6923942,251,dark
WT,ID24,27.16831585,120.7645656,-120.7645656,16.18778103,4.8941309,252,dark
WT,ID24,27.20995783,120.460946,-120.460946,16.22942301,5.1977505,253,dark
WT,ID24,27.09412869,120.2933504,-120.2933504,16.11359387,5.3653461,254,dark
WT,ID24,27.07622728,120.2105971,-120.2105971,16.09569246,5.4480994,255,dark
WT,ID24,27.10225515,120.1140425,-120.1140425,16.12172033,5.544654,256,dark
WT,ID24,27.14239559,120.0028877,-120.0028877,16.16186077,5.6558088,257,dark
WT,ID24,27.13358956,119.8284783,-119.8284783,16.15305474,5.8302182,258,dark
WT,ID24,27.05664148,119.7354805,-119.7354805,16.07610666,5.923216,259,dark
WT,ID24,26.93764778,119.5995622,-119.5995622,15.95711296,6.0591343,260,dark
WT,ID24,26.85686015,119.3842181,-119.3842181,15.87632533,6.2744784,261,dark
WT,ID24,26.68353076,119.5019466,-119.5019466,15.70299594,6.1567499,262,dark
WT,ID24,26.49904814,119.3480585,-119.3480585,15.51851332,6.310638,263,dark
WT,ID24,26.45252308,119.1397917,-119.1397917,15.47198826,6.5189048,264,dark
WT,ID24,26.27565492,119.0507693,-119.0507693,15.2951201,6.6079272,265,dark
WT,ID24,26.17282568,119.0162651,-119.0162651,15.19229086,6.6424314,266,dark
WT,ID24,26.0713836,119.0359009,-119.0359009,15.09084878,6.6227956,267,dark
WT,ID24,25.98780302,118.9894165,-118.9894165,15.0072682,6.66928,268,dark
WT,ID24,25.76206174,118.8984165,-118.8984165,14.78152692,6.76028,269,dark
WT,ID24,25.44470357,118.7855331,-118.7855331,14.46416875,6.8731634,270,dark
WT,ID24,25.2963916,118.7187648,-118.7187648,14.31585678,6.9399317,271,dark
WT,ID24,25.19784299,118.6870837,-118.6870837,14.21730817,6.9716128,272,dark
WT,ID24,25.05826182,118.6718174,-118.6718174,14.077727,6.9868791,273,dark
WT,ID24,24.95212721,118.5349555,-118.5349555,13.97159239,7.123741,274,dark
WT,ID24,24.73929245,118.5294248,-118.5294248,13.75875763,7.1292717,275,dark
WT,ID24,24.47376494,118.433251,-118.433251,13.49323012,7.2254455,276,dark
WT,ID24,24.35004466,118.4050416,-118.4050416,13.36950984,7.2536549,277,dark
WT,ID24,24.27787651,118.3879666,-118.3879666,13.29734169,7.2707299,278,dark
WT,ID24,24.09975098,118.3240321,-118.3240321,13.11921616,7.3346644,279,dark
WT,ID24,24.00911794,118.3022416,-118.3022416,13.02858312,7.3564549,280,dark
WT,ID24,23.9667323,118.3021695,-118.3021695,12.98619748,7.356527,281,dark
WT,ID24,23.84165807,118.3309274,-118.3309274,12.86112325,7.3277691,282,dark
WT,ID24,23.69872609,118.3345025,-118.3345025,12.71819127,7.324194,283,dark
WT,ID24,23.57397081,118.28251,-118.28251,12.59343599,7.3761865,284,dark
WT,ID24,23.52265156,118.1370398,-118.1370398,12.54211674,7.5216567,285,dark
WT,ID24,23.5541182,118.0291475,-118.0291475,12.57358338,7.629549,286,dark
WT,ID24,23.47030285,117.7244599,-117.7244599,12.48976803,7.9342366,287,dark
WT,ID24,23.37079268,117.5863424,-117.5863424,12.39025786,8.0723541,288,dark
WT,ID24,23.34672423,117.4446194,-117.4446194,12.36618941,8.2140771,289,dark
WT,ID24,23.29678528,117.3296467,-117.3296467,12.31625046,8.3290498,290,dark
WT,ID24,23.2241335,117.0800349,-117.0800349,12.24359868,8.5786616,291,dark
WT,ID24,23.25718025,117.1269144,-117.1269144,12.27664543,8.5317821,292,dark
WT,ID24,23.2796779,117.0488043,-117.0488043,12.29914308,8.6098922,293,dark
WT,ID24,23.30080359,117.0980857,-117.0980857,12.32026877,8.5606108,294,dark
WT,ID24,23.22531742,117.1590884,-117.1590884,12.2447826,8.4996081,295,dark
WT,ID24,23.30480949,117.0622384,-117.0622384,12.32427467,8.5964581,296,dark
WT,ID24,23.33280718,116.9984859,-116.9984859,12.35227236,8.6602106,297,dark
WT,ID24,23.35242721,116.8972272,-116.8972272,12.37189239,8.7614693,298,dark
WT,ID24,23.38764737,116.9237201,-116.9237201,12.40711255,8.7349764,299,dark
WT,ID24,23.64703917,116.7616126,-116.7616126,12.66650435,8.8970839,300,UV
WT,ID24,23.7806286,116.6207816,-116.6207816,12.80009378,9.0379149,301,UV
WT,ID24,23.99399726,116.3538685,-116.3538685,13.01346244,9.304828,302,UV
WT,ID24,23.90111068,116.1710521,-116.1710521,12.92057586,9.4876444,303,UV
WT,ID24,24.00405045,116.4434023,-116.4434023,13.02351563,9.2152942,304,UV
WT,ID24,24.04932716,116.4676805,-116.4676805,13.06879234,9.191016,305,UV
WT,ID24,24.05090695,116.6165111,-116.6165111,13.07037213,9.0421854,306,UV
WT,ID24,24.05243443,116.6342959,-116.6342959,13.07189961,9.0244006,307,UV
WT,ID24,24.17210704,116.7353079,-116.7353079,13.19157222,8.9233886,308,UV
WT,ID24,23.99043817,116.8989858,-116.8989858,13.00990335,8.7597107,309,UV
WT,ID24,24.1979876,116.7481625,-116.7481625,13.21745278,8.910534,310,UV
WT,ID24,24.15487592,116.937184,-116.937184,13.1743411,8.7215125,311,UV
WT,ID24,24.0757997,117.0787546,-117.0787546,13.09526488,8.5799419,312,UV
WT,ID24,24.13533633,117.0166652,-117.0166652,13.15480151,8.6420313,313,UV
WT,ID24,24.13824526,117.0690103,-117.0690103,13.15771044,8.5896862,314,UV
WT,ID24,24.18064112,117.1011644,-117.1011644,13.2001063,8.5575321,315,UV
WT,ID24,24.11052311,117.1530462,-117.1530462,13.12998829,8.5056503,316,UV
WT,ID24,24.21140354,117.1484241,-117.1484241,13.23086872,8.5102724,317,UV
WT,ID24,24.29693691,117.1861688,-117.1861688,13.31640209,8.4725277,318,UV
WT,ID24,24.40002808,117.1543398,-117.1543398,13.41949326,8.5043567,319,UV
WT,ID24,24.4891558,117.255743,-117.255743,13.50862098,8.4029535,320,UV
WT,ID24,24.49110513,117.3761867,-117.3761867,13.51057031,8.2825098,321,UV
WT,ID24,24.75850474,117.3545179,-117.3545179,13.77796992,8.3041786,322,UV
