genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
WT,ID16,131.7091797,267.1895745,-267.1895745,0,0,0,dark
WT,ID16,131.8237989,267.0923019,-267.0923019,0.1146192,0.0972726,1,dark
WT,ID16,131.8674322,266.9022681,-266.9022681,0.1582525,0.2873064,2,dark
WT,ID16,131.8402467,266.8391951,-266.8391951,0.131067,0.3503794,3,dark
WT,ID16,131.9111196,266.7747404,-266.7747404,0.2019399,0.4148341,4,dark
WT,ID16,131.9499359,266.8691992,-266.8691992,0.2407562,0.3203753,5,dark
WT,ID16,132.1522041,267.0101912,-267.0101912,0.4430244,0.1793833,6,dark
WT,ID16,132.2404113,267.3623461,-267.3623461,0.5312316,-0.1727716,7,dark
WT,ID16,132.2536043,267.5569167,-267.5569167,0.5444246,-0.3673422,8,dark
WT,ID16,132.2640315,267.9021839,-267.9021839,0.5548518,-0.7126094,9,dark
WT,ID16,132.2822596,268.0407897,-268.0407897,0.5730799,-0.8512152,10,dark
WT,ID16,132.5199054,268.4445433,-268.4445433,0.8107257,-1.2549688,11,dark
WT,ID16,132.6335515,268.4646011,-268.4646011,0.9243718,-1.2750266,12,dark
WT,ID16,132.6228999,268.8743357,-268.8743357,0.9137202,-1.6847612,13,dark
WT,ID16,132.8378945,268.9621015,-268.9621015,1.1287148,-1.772527,14,dark
WT,ID16,132.9361769,269.053487,-269.053487,1.2269972,-1.8639125,15,dark
WT,ID16,133.0400195,269.1152318,-269.1152318,1.3308398,-1.9256573,16,dark
WT,ID16,133.0007944,269.3633664,-269.3633664,1.2916147,-2.1737919,17,dark
WT,ID16,133.1217282,269.5553357,-269.5553357,1.4125485,-2.3657612,18,dark
WT,ID16,132.9703426,269.9249936,-269.9249936,1.2611629,-2.7354191,19,dark
WT,ID16,133.0685738,269.9414533,-269.9414533,1.3593941,-2.7518788,20,dark
WT,ID16,133.2269821,270.2457847,-270.2457847,1.5178024,-3.0562102,21,dark
WT,ID16,133.2407791,270.37975,-270.37975,1.5315994,-3.1901755,22,dark
WT,ID16,133.106147,270.4512722,-270.4512722,1.3969673,-3.2616977,23,dark
WT,ID16,133.2299271,270.5223218,-270.5223218,1.5207474,-3.3327473,24,dark
WT,ID16,133.2536383,271.0485455,-271.0485455,1.5444586,-3.858971,25,dark
WT,ID16,133.2781906,271.4405661,-271.4405661,1.5690109,-4.2509916,26,dark
WT,ID16,133.728254,271.7056077,-271.7056077,2.0190743,-4.5160332,27,dark
WT,ID16,133.4352361,271.8492244,-271.8492244,1.7260564,-4.6596499,28,dark
WT,ID16,133.728254,271.7056077,-271.7056077,2.0190743,-4.5160332,29,dark
WT,ID16,133.2781906,271.4405661,-271.4405661,1.5690109,-4.2509916,30,dark
WT,ID16,133.2659145,271.2445558,-271.2445558,1.5567348,-4.0549813,31,dark
WT,ID16,133.2536383,271.0485455,-271.0485455,1.5444586,-3.858971,32,dark
WT,ID16,133.2299271,270.5223218,-270.5223218,1.5207474,-3.3327473,33,dark
WT,ID16,133.106147,270.4512722,-270.4512722,1.3969673,-3.2616977,34,dark
WT,ID16,133.2407791,270.37975,-270.37975,1.5315994,-3.1901755,35,dark
WT,ID16,133.2269821,270.2457847,-270.2457847,1.5178024,-3.0562102,36,dark
WT,ID16,133.0685738,269.9414533,-269.9414533,1.3593941,-2.7518788,37,dark
WT,ID16,132.9703426,269.9249936,-269.9249936,1.2611629,-2.7354191,38,dark
WT,ID16,133.1217282,269.5553357,-269.5553357,1.4125485,-2.3657612,39,dark
WT,ID16,133.0007944,269.3633664,-269.3633664,1.2916147,-2.1737919,40,dark
WT,ID16,133.0400195,269.1152318,-269.1152318,1.3308398,-1.9256573,41,dark
WT,ID16,132.9361769,269.053487,-269.053487,1.2269972,-1.8639125,42,dark
WT,ID16,132.8378945,268.9621015,-268.9621015,1.1287148,-1.772527,43,dark
WT,ID16,132.6228999,268.8743357,-268.8743357,0.9137202,-1.6847612,44,dark
WT,ID16,132.6335515,268.4646011,-268.4646011,0.9243718,-1.2750266,45,dark
WT,ID16,132.5199054,268.4445433,-268.4445433,0.8107257,-1.2549688,46,dark
WT,ID16,132.2822596,268.0407897,-268.0407897,0.5730799,-0.8512152,47,dark
WT,ID16,132.2640315,267.9021839,-267.9021839,0.5548518,-0.7126094,48,dark
WT,ID16,132.2536043,267.5569167,-267.5569167,0.5444246,-0.3673422,49,dark
WT,ID16,132.2404113,267.3623461,-267.3623461,0.5312316,-0.1727716,50,dark
WT,ID16,132.1522041,267.0101912,-267.0101912,0.4430244,0.1793833,51,dark
WT,ID16,131.9499359,266.8691992,-266.8691992,0.2407562,0.3203753,52,dark
WT,ID16,131.9111196,266.7747404,-266.7747404,0.2019399,0.4148341,53,dark
WT,ID16,131.8402467,266.8391951,-266.8391951,0.131067,0.3503794,54,dark
WT,ID16,131.8674322,266.9022681,-266.9022681,0.1582525,0.2873064,55,dark
WT,ID16,131.8237989,267.0923019,-267.0923019,0.1146192,0.0972726,56,dark
WT,ID16,131.7091797,267.1895745,-267.1895745,0,0,57,dark
WT,ID16,131.5767725,267.1463074,-267.1463074,-0.1324072,0.0432671,58,dark
WT,ID16,131.3643568,266.349374,-266.349374,-0.3448229,0.8402005,59,dark
WT,ID16,131.1350561,266.0570178,-266.0570178,-0.5741236,1.1325567,60,dark
WT,ID16,131.0366309,265.9429665,-265.9429665,-0.6725488,1.246608,61,dark
WT,ID16,131.0175175,265.735614,-265.735614,-0.6916622,1.4539605,62,dark
WT,ID16,130.8058036,265.8464855,-265.8464855,-0.9033761,1.343089,63,dark
WT,ID16,130.8188222,265.5003951,-265.5003951,-0.8903575,1.6891794,64,dark
WT,ID16,130.6615588,265.4657545,-265.4657545,-1.0476209,1.72382,65,dark
WT,ID16,130.2665761,265.2311325,-265.2311325,-1.4426036,1.958442,66,dark
WT,ID16,130.2129215,265.1271773,-265.1271773,-1.4962582,2.0623972,67,dark
WT,ID16,130.1051924,264.8819014,-264.8819014,-1.6039873,2.3076731,68,dark
WT,ID16,130.1589902,264.6713799,-264.6713799,-1.5501895,2.5181946,69,dark
WT,ID16,130.0174473,264.4356017,-264.4356017,-1.6917324,2.7539728,70,dark
WT,ID16,129.6424509,264.7176078,-264.7176078,-2.0667288,2.4719667,71,dark
WT,ID16,129.6518233,264.3349635,-264.3349635,-2.0573564,2.854611,72,dark
WT,ID16,129.4384742,264.1203674,-264.1203674,-2.2707055,3.0692071,73,dark
WT,ID16,129.2723642,264.0452078,-264.0452078,-2.4368155,3.1443667,74,dark
WT,ID16,128.9564294,263.8807669,-263.8807669,-2.7527503,3.3088076,75,dark
WT,ID16,129.1539886,263.9096036,-263.9096036,-2.5551911,3.2799709,76,dark
WT,ID16,129.0020902,263.6575726,-263.6575726,-2.7070895,3.5320019,77,dark
WT,ID16,129.0183648,263.7338311,-263.7338311,-2.6908149,3.4557434,78,dark
WT,ID16,128.568312,263.5091368,-263.5091368,-3.1408677,3.6804377,79,dark
WT,ID16,128.5483066,263.246266,-263.246266,-3.1608731,3.9433085,80,dark
WT,ID16,128.6492502,263.4144458,-263.4144458,-3.0599295,3.7751287,81,dark
WT,ID16,128.4807798,263.0848182,-263.0848182,-3.2283999,4.1047563,82,dark
WT,ID16,128.591783,262.8728262,-262.8728262,-3.1173967,4.3167483,83,dark
WT,ID16,128.3317443,262.7000964,-262.7000964,-3.3774354,4.4894781,84,dark
WT,ID16,128.3277024,262.6334553,-262.6334553,-3.3814773,4.5561192,85,dark
WT,ID16,128.3185556,262.4182286,-262.4182286,-3.3906241,4.7713459,86,dark
WT,ID16,128.0737553,262.0459464,-262.0459464,-3.6354244,5.1436281,87,dark
WT,ID16,128.2509294,262.117024,-262.117024,-3.4582503,5.0725505,88,dark
WT,ID16,128.2293959,261.7851131,-261.7851131,-3.4797838,5.4044614,89,dark
WT,ID16,128.4035662,261.6579702,-261.6579702,-3.3056135,5.5316043,90,dark
WT,ID16,128.2705663,260.8514069,-260.8514069,-3.4386134,6.3381676,91,dark
WT,ID16,128.3452957,260.5978174,-260.5978174,-3.363884,6.5917571,92,dark
WT,ID16,128.4136958,260.5484205,-260.5484205,-3.2954839,6.641154,93,dark
WT,ID16,128.3119065,260.3668029,-260.3668029,-3.3972732,6.8227716,94,dark
WT,ID16,128.392052,260.1334016,-260.1334016,-3.3171277,7.0561729,95,dark
WT,ID16,128.5107992,260.1747983,-260.1747983,-3.1983805,7.0147762,96,dark
WT,ID16,128.4200989,260.0034319,-260.0034319,-3.2890808,7.1861426,97,dark
WT,ID16,128.3865586,259.9513441,-259.9513441,-3.3226211,7.2382304,98,dark
WT,ID16,128.5247157,259.9628947,-259.9628947,-3.184464,7.2266798,99,dark
WT,ID16,128.574087,259.8659795,-259.8659795,-3.1350927,7.323595,100,dark
WT,ID16,128.6849889,259.7869853,-259.7869853,-3.0241908,7.4025892,101,dark
WT,ID16,128.7405499,259.6223934,-259.6223934,-2.9686298,7.5671811,102,dark
WT,ID16,128.7724797,259.5649768,-259.5649768,-2.9367,7.6245977,103,dark
WT,ID16,128.614706,259.5216768,-259.5216768,-3.0944737,7.6678977,104,dark
WT,ID16,128.8996879,259.3020677,-259.3020677,-2.8094918,7.8875068,105,dark
WT,ID16,128.8935768,259.2984494,-259.2984494,-2.8156029,7.8911251,106,dark
