genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
WT,ID12,140.9494089,86.25501602,-86.25501602,2.2882187,-25.97599039,147,dark
WT,ID12,141.1029684,86.52174321,-86.52174321,2.4417782,-26.24271758,148,dark
WT,ID12,140.8902375,86.63461607,-86.63461607,2.2290473,-26.35559044,149,dark
WT,ID12,141.0548799,86.57609072,-86.57609072,2.3936897,-26.29706509,150,dark
WT,ID12,140.9024648,86.70404003,-86.70404003,2.2412746,-26.4250144,151,dark
WT,ID12,140.9932934,86.85807179,-86.85807179,2.3321032,-26.57904616,152,dark
WT,ID12,140.962462,86.85541202,-86.85541202,2.3012718,-26.57638639,153,dark
WT,ID12,140.9811724,86.78791587,-86.78791587,2.3199822,-26.50889024,154,dark
WT,ID12,140.7554105,86.90722441,-86.90722441,2.0942203,-26.62819878,155,dark
WT,ID12,140.9789417,86.95832013,-86.95832013,2.3177515,-26.6792945,156,dark
WT,ID12,140.9318953,86.98567744,-86.98567744,2.2707051,-26.70665181,157,dark
WT,ID12,141.0043148,87.11794423,-87.11794423,2.3431246,-26.8389186,158,dark
WT,ID12,140.961302,87.06251577,-87.06251577,2.3001118,-26.78349014,159,dark
WT,ID12,140.9823266,87.10490767,-87.10490767,2.3211364,-26.82588204,160,dark
WT,ID12,140.9041193,87.27441243,-87.27441243,2.2429291,-26.9953868,161,dark
WT,ID12,140.9852538,87.2970409,-87.2970409,2.3240636,-27.01801527,162,dark
WT,ID12,140.9700161,87.31928089,-87.31928089,2.3088259,-27.04025526,163,dark
WT,ID12,141.0712203,87.40883341,-87.40883341,2.4100301,-27.12980778,164,dark
WT,ID12,140.8878095,87.76412346,-87.76412346,2.2266193,-27.48509783,165,dark
WT,ID12,140.9749064,87.82660651,-87.82660651,2.3137162,-27.54758088,166,dark
WT,ID12,140.9436206,87.78159592,-87.78159592,2.2824304,-27.50257029,167,dark
WT,ID12,140.9740868,87.99355865,-87.99355865,2.3128966,-27.71453302,168,dark
WT,ID12,140.9479403,88.11364744,-88.11364744,2.2867501,-27.83462181,169,dark
WT,ID12,140.8787301,87.99446536,-87.99446536,2.2175399,-27.71543973,170,dark
WT,ID12,140.9136895,88.33685688,-88.33685688,2.2524993,-28.05783125,171,dark
WT,ID12,140.9613667,88.20590568,-88.20590568,2.3001765,-27.92688005,172,dark
WT,ID12,140.828385,88.47190211,-88.47190211,2.1671948,-28.19287648,173,dark
WT,ID12,140.8147834,88.47438577,-88.47438577,2.1535932,-28.19536014,174,dark
WT,ID12,140.7732313,88.78238532,-88.78238532,2.1120411,-28.50335969,175,dark
WT,ID12,140.9386384,88.96584003,-88.96584003,2.2774482,-28.6868144,176,dark
WT,ID12,140.7664261,89.12438323,-89.12438323,2.1052359,-28.8453576,177,dark
WT,ID12,140.5984448,89.12222388,-89.12222388,1.9372546,-28.84319825,178,dark
WT,ID12,140.7689783,89.33141865,-89.33141865,2.1077881,-29.05239302,179,dark
WT,ID12,140.8019837,89.52480978,-89.52480978,2.1407935,-29.24578415,180,dark
WT,ID12,140.4413235,89.64018059,-89.64018059,1.7801333,-29.36115496,181,dark
WT,ID12,140.5401598,89.85217003,-89.85217003,1.8789696,-29.5731444,182,dark
WT,ID12,140.2435011,90.0083587,-90.0083587,1.5823109,-29.72933307,183,dark
WT,ID12,140.4049908,90.09778286,-90.09778286,1.7438006,-29.81875723,184,dark
WT,ID12,140.1637177,90.23656201,-90.23656201,1.5025275,-29.95753638,185,dark
WT,ID12,140.1530002,90.60197536,-90.60197536,1.49181,-30.32294973,186,dark
WT,ID12,140.1199973,90.61631248,-90.61631248,1.4588071,-30.33728685,187,dark
WT,ID12,140.1131514,90.97823924,-90.97823924,1.4519612,-30.69921361,188,dark
WT,ID12,139.911902,91.08758157,-91.08758157,1.2507118,-30.80855594,189,dark
WT,ID12,139.9105658,91.18555114,-91.18555114,1.2493756,-30.90652551,190,dark
WT,ID12,139.8686407,91.30286243,-91.30286243,1.2074505,-31.0238368,191,dark
WT,ID12,139.5573172,91.52211286,-91.52211286,0.896127,-31.24308723,192,dark
WT,ID12,139.6928733,91.74325881,-91.74325881,1.0316831,-31.46423318,193,dark
WT,ID12,139.5555755,91.9000715,-91.9000715,0.8943853,-31.62104587,194,dark
WT,ID12,139.2413728,91.91548763,-91.91548763,0.5801826,-31.636462,195,dark
WT,ID12,139.113726,92.19091684,-92.19091684,0.4525358,-31.91189121,196,dark
WT,ID12,139.1976347,92.26801699,-92.26801699,0.5364445,-31.98899136,197,dark
WT,ID12,139.0731988,92.27783396,-92.27783396,0.4120086,-31.99880833,198,dark
WT,ID12,138.9561271,92.433037,-92.433037,0.2949369,-32.15401137,199,dark
WT,ID12,138.9729622,92.60772154,-92.60772154,0.311772,-32.32869591,200,dark
WT,ID12,138.6908116,92.82271694,-92.82271694,0.0296214,-32.54369131,201,dark
WT,ID12,138.6710225,92.99327873,-92.99327873,0.0098323,-32.7142531,202,dark
WT,ID12,138.4078757,93.0252902,-93.0252902,-0.2533145,-32.74626457,203,dark
WT,ID12,138.2323142,93.12000894,-93.12000894,-0.428876,-32.84098331,204,dark
WT,ID12,138.1546627,93.18127678,-93.18127678,-0.5065275,-32.90225115,205,dark
WT,ID12,138.0930098,93.29171288,-93.29171288,-0.5681804,-33.01268725,206,dark
WT,ID12,137.953442,93.41752989,-93.41752989,-0.7077482,-33.13850426,207,dark
WT,ID12,137.8143198,93.81353933,-93.81353933,-0.8468704,-33.5345137,208,dark
WT,ID12,137.6239665,93.82671258,-93.82671258,-1.0372237,-33.54768695,209,dark
WT,ID12,137.4238728,93.92149217,-93.92149217,-1.2373174,-33.64246654,210,dark
WT,ID12,137.2750529,93.9410849,-93.9410849,-1.3861373,-33.66205927,211,dark
WT,ID12,137.1601994,93.97838033,-93.97838033,-1.5009908,-33.6993547,212,dark
WT,ID12,137.0581213,93.97310986,-93.97310986,-1.6030689,-33.69408423,213,dark
WT,ID12,136.8915968,94.00526391,-94.00526391,-1.7695934,-33.72623828,214,dark
WT,ID12,136.596872,93.96790988,-93.96790988,-2.0643182,-33.68888425,215,dark
WT,ID12,136.3126049,94.0172592,-94.0172592,-2.3485853,-33.73823357,216,dark
WT,ID12,136.0950823,94.03471608,-94.03471608,-2.5661079,-33.75569045,217,dark
WT,ID12,135.8522841,94.09178016,-94.09178016,-2.8089061,-33.81275453,218,dark
WT,ID12,135.4863537,94.22124018,-94.22124018,-3.1748365,-33.94221455,219,dark
WT,ID12,135.1676122,94.19477503,-94.19477503,-3.493578,-33.9157494,220,dark
WT,ID12,134.9164825,94.34967318,-94.34967318,-3.7447077,-34.07064755,221,dark
WT,ID12,134.7455762,94.50722622,-94.50722622,-3.915614,-34.22820059,222,dark
WT,ID12,134.3934119,94.54799145,-94.54799145,-4.2677783,-34.26896582,223,dark
WT,ID12,134.1020329,94.72214156,-94.72214156,-4.5591573,-34.44311593,224,dark
WT,ID12,133.893093,94.78735375,-94.78735375,-4.7680972,-34.50832812,225,dark
WT,ID12,133.547287,94.98605854,-94.98605854,-5.1139032,-34.70703291,226,dark
WT,ID12,133.2206084,95.03044907,-95.03044907,-5.4405818,-34.75142344,227,dark
WT,ID12,133.0383059,95.10681398,-95.10681398,-5.6228843,-34.82778835,228,dark
WT,ID12,132.83201,95.21461117,-95.21461117,-5.8291802,-34.93558554,229,dark
WT,ID12,132.1544787,95.37830858,-95.37830858,-6.5067115,-35.09928295,230,dark
WT,ID12,130.883672,95.58442977,-95.58442977,-7.7775182,-35.30540414,231,dark
WT,ID12,130.8844646,95.76395059,-95.76395059,-7.7767256,-35.48492496,232,dark
WT,ID12,130.8748031,95.83024094,-95.83024094,-7.7863871,-35.55121531,233,dark
WT,ID12,130.7787196,95.91618427,-95.91618427,-7.8824706,-35.63715864,234,dark
WT,ID12,130.756668,96.00397881,-96.00397881,-7.9045222,-35.72495318,235,dark
WT,ID12,130.6981665,96.11844414,-96.11844414,-7.9630237,-35.83941851,236,dark
WT,ID12,130.3852447,96.09336401,-96.09336401,-8.2759455,-35.81433838,237,dark
WT,ID12,130.1287662,96.20801069,-96.20801069,-8.532424,-35.92898506,238,dark
WT,ID12,130.085447,96.3839664,-96.3839664,-8.5757432,-36.10494077,239,dark
WT,ID12,129.9985975,96.49215562,-96.49215562,-8.6625927,-36.21312999,240,dark
WT,ID12,129.9112635,96.42717306,-96.42717306,-8.7499267,-36.14814743,241,dark
WT,ID12,129.9191526,96.35172368,-96.35172368,-8.7420376,-36.07269805,242,dark
WT,ID12,129.8628509,96.22672577,-96.22672577,-8.7983393,-35.94770014,243,dark
WT,ID12,129.3689357,98.92231263,-98.92231263,-9.2922545,-38.643287,244,dark
WT,ID12,129.2236746,99.2718267,-99.2718267,-9.4375156,-38.99280107,245,dark
WT,ID12,129.2312279,100.0030524,-100.0030524,-9.4299623,-39.72402677,246,dark
WT,ID12,129.1489304,100.2004438,-100.2004438,-9.5122598,-39.92141817,247,dark
WT,ID12,129.2011421,100.528838,-100.528838,-9.4600481,-40.24981237,248,dark
WT,ID12,129.1264547,100.8506253,-100.8506253,-9.5347355,-40.57159967,249,dark
WT,ID12,129.0383178,101.0343588,-101.0343588,-9.6228724,-40.75533317,250,dark
WT,ID12,128.9288113,101.1336653,-101.1336653,-9.7323789,-40.85463967,251,dark
WT,ID12,128.9029841,101.2500968,-101.2500968,-9.7582061,-40.97107117,252,dark
WT,ID12,128.7626422,101.4137693,-101.4137693,-9.898548,-41.13474367,253,dark
WT,ID12,128.7483591,101.7534899,-101.7534899,-9.9128311,-41.47446427,254,dark
WT,ID12,128.699654,102.065212,-102.065212,-9.9615362,-41.78618637,255,dark
WT,ID12,128.919955,102.9077938,-102.9077938,-9.7412352,-42.62876817,256,dark
WT,ID12,128.937626,103.2617,-103.2617,-9.7235642,-42.98267437,257,dark
WT,ID12,129.0208877,103.6676927,-103.6676927,-9.6403025,-43.38866707,258,dark
WT,ID12,129.0900775,104.1983414,-104.1983414,-9.5711127,-43.91931577,259,dark
WT,ID12,129.1129642,104.5692499,-104.5692499,-9.548226,-44.29022427,260,dark
WT,ID12,129.1261517,104.8874528,-104.8874528,-9.5350385,-44.60842717,261,dark
WT,ID12,129.1267883,105.1594565,-105.1594565,-9.5344019,-44.88043087,262,dark
WT,ID12,129.1009461,105.4755218,-105.4755218,-9.5602441,-45.19649617,263,dark
WT,ID12,129.294489,105.8596407,-105.8596407,-9.3667012,-45.58061507,264,dark
WT,ID12,129.3452915,106.2291292,-106.2291292,-9.3158987,-45.95010357,265,dark
WT,ID12,129.5192625,106.6657561,-106.6657561,-9.1419277,-46.38673047,266,dark
WT,ID12,129.6953489,107.0231562,-107.0231562,-8.9658413,-46.74413057,267,dark
WT,ID12,129.8804383,107.2305798,-107.2305798,-8.7807519,-46.95155417,268,dark
WT,ID12,130.0003473,107.4621548,-107.4621548,-8.6608429,-47.18312917,269,dark
WT,ID12,130.1459436,107.7653397,-107.7653397,-8.5152466,-47.48631407,270,dark
WT,ID12,130.2474783,108.0517406,-108.0517406,-8.4137119,-47.77271497,271,dark
WT,ID12,130.3844431,108.2831056,-108.2831056,-8.2767471,-48.00407997,272,dark
WT,ID12,130.8283538,108.5691642,-108.5691642,-7.8328364,-48.29013857,273,dark
WT,ID12,130.9894283,108.9768142,-108.9768142,-7.6717619,-48.69778857,274,dark
WT,ID12,131.1080216,109.0465372,-109.0465372,-7.5531686,-48.76751157,275,dark
WT,ID12,131.2496189,109.1731639,-109.1731639,-7.4115713,-48.89413827,276,dark
WT,ID12,131.5508577,109.6334142,-109.6334142,-7.1103325,-49.35438857,277,dark
WT,ID12,131.7928416,109.8503732,-109.8503732,-6.8683486,-49.57134757,278,dark
WT,ID12,132.0769499,110.0067384,-110.0067384,-6.5842403,-49.72771277,279,dark
WT,ID12,132.2252602,110.1589703,-110.1589703,-6.43593,-49.87994467,280,dark
WT,ID12,132.3722233,110.310206,-110.310206,-6.2889669,-50.03118037,281,dark
WT,ID12,132.6709068,110.6144405,-110.6144405,-5.9902834,-50.33541487,282,dark
WT,ID12,132.9077566,110.8363362,-110.8363362,-5.7534336,-50.55731057,283,dark
WT,ID12,133.0758307,110.9436893,-110.9436893,-5.5853595,-50.66466367,284,dark
WT,ID12,133.159515,111.08951,-111.08951,-5.5016752,-50.81048437,285,dark
WT,ID12,133.3096854,111.1760555,-111.1760555,-5.3515048,-50.89702987,286,dark
WT,ID12,133.4894175,111.3970715,-111.3970715,-5.1717727,-51.11804587,287,dark
WT,ID12,133.7409765,111.5443534,-111.5443534,-4.9202137,-51.26532777,288,dark
WT,ID12,133.9020068,111.7524098,-111.7524098,-4.7591834,-51.47338417,289,dark
WT,ID12,134.0525268,111.9187276,-111.9187276,-4.6086634,-51.63970197,290,dark
WT,ID12,134.0491472,112.0375239,-112.0375239,-4.612043,-51.75849827,291,dark
WT,ID12,134.1266648,112.1109823,-112.1109823,-4.5345254,-51.83195667,292,dark
WT,ID12,134.2342663,112.3066704,-112.3066704,-4.4269239,-52.02764477,293,dark
WT,ID12,134.3853627,112.5075394,-112.5075394,-4.2758275,-52.22851377,294,dark
WT,ID12,134.638303,112.894764,-112.894764,-4.0228872,-52.61573837,295,dark
WT,ID12,134.6743721,112.9963594,-112.9963594,-3.9868181,-52.71733377,296,dark
WT,ID12,134.8377793,113.0856715,-113.0856715,-3.8234109,-52.80664587,297,dark
WT,ID12,134.8586807,113.2196826,-113.2196826,-3.8025095,-52.94065697,298,dark
WT,ID12,134.96773,113.3793684,-113.3793684,-3.6934602,-53.10034277,299,dark
WT,ID12,134.8157596,113.6442166,-113.6442166,-3.8454306,-53.36519097,300,UV
WT,ID12,134.7985295,113.7252364,-113.7252364,-3.8626607,-53.44621077,301,UV
WT,ID12,134.8424528,113.784712,-113.784712,-3.8187374,-53.50568637,302,UV
WT,ID12,134.9523397,113.9590753,-113.9590753,-3.7088505,-53.68004967,303,UV
WT,ID12,134.8208953,113.9753908,-113.9753908,-3.8402949,-53.69636517,304,UV
WT,ID12,134.9091107,114.0559788,-114.0559788,-3.7520795,-53.77695317,305,UV
WT,ID12,134.9439732,114.096675,-114.096675,-3.717217,-53.81764937,306,UV
WT,ID12,134.9407906,114.150467,-114.150467,-3.7203996,-53.87144137,307,UV
WT,ID12,134.8436782,114.221685,-114.221685,-3.817512,-53.94265937,308,UV
WT,ID12,134.8615272,114.2067562,-114.2067562,-3.799663,-53.92773057,309,UV
WT,ID12,134.8899534,114.3471629,-114.3471629,-3.7712368,-54.06813727,310,UV
WT,ID12,134.9265364,114.4102408,-114.4102408,-3.7346538,-54.13121517,311,UV
WT,ID12,134.9262951,114.6251908,-114.6251908,-3.7348951,-54.34616517,312,UV
WT,ID12,134.876981,114.6839719,-114.6839719,-3.7842092,-54.40494627,313,UV
WT,ID12,134.9409232,114.9031287,-114.9031287,-3.720267,-54.62410307,314,UV
