genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
WT,ID25,54.77496455,171.6331081,-171.6331081,0,0,0,dark
WT,ID25,54.75657508,171.5741117,-171.5741117,-0.01838947,0.0589964,1,dark
WT,ID25,54.62566281,171.4478137,-171.4478137,-0.14930174,0.1852944,2,dark
WT,ID25,54.47893923,171.3716257,-171.3716257,-0.29602532,0.2614824,3,dark
WT,ID25,54.39709527,171.1698321,-171.1698321,-0.37786928,0.463276,4,dark
WT,ID25,54.22527161,171.1996494,-171.1996494,-0.54969294,0.4334587,5,dark
WT,ID25,54.30744682,171.0067366,-171.0067366,-0.46751773,0.6263715,6,dark
WT,ID25,54.26385603,170.8676273,-170.8676273,-0.51110852,0.7654808,7,dark
WT,ID25,54.23791623,170.8416841,-170.8416841,-0.53704832,0.791424,8,dark
WT,ID25,54.20294733,170.8450082,-170.8450082,-0.57201722,0.7880999,9,dark
WT,ID25,54.1919837,170.649025,-170.649025,-0.58298085,0.9840831,10,dark
WT,ID25,54.26007733,170.5058871,-170.5058871,-0.51488722,1.127221,11,dark
WT,ID25,54.23301032,170.4193721,-170.4193721,-0.54195423,1.213736,12,dark
WT,ID25,54.2539321,170.2714191,-170.2714191,-0.52103245,1.361689,13,dark
WT,ID25,54.29560272,170.255779,-170.255779,-0.47936183,1.3773291,14,dark
WT,ID25,54.496497,170.1538087,-170.1538087,-0.27846755,1.4792994,15,dark
WT,ID25,54.6428387,170.0952143,-170.0952143,-0.13212585,1.5378938,16,dark
WT,ID25,54.75924794,170.1390741,-170.1390741,-0.01571661,1.494034,17,dark
WT,ID25,54.85648916,169.9388738,-169.9388738,0.08152461,1.6942343,18,dark
WT,ID25,54.88273742,169.8926681,-169.8926681,0.10777287,1.74044,19,dark
WT,ID25,54.90501789,169.823982,-169.823982,0.13005334,1.8091261,20,dark
WT,ID25,55.09561142,169.7770389,-169.7770389,0.32064687,1.8560692,21,dark
