 ,Mean1
1,214.025
2,210.272
3,205.501
4,201.414
5,196.428
6,193.595
7,191.362
8,189.979
9,188.032
10,185.898
11,181.819
12,179.196
13,176.302
14,175.291
15,170.805
16,169.830
17,168.155
18,164.981
19,163.465
20,160.584
21,159.027
22,157.663
23,154.709
24,151.951
25,152.049
26,152.020
27,149.997
28,148.315
29,145.762
30,146.462
31,146.969
32,146.874
33,147.236
34,145.982
35,145.365
36,143.889
37,146.001
38,143.617
39,142.446
40,141.592
41,141.438
42,141.870
43,140.704
44,139.949
45,138.803
46,139.277
47,137.497
48,137.057
49,136.861
50,136.839
51,134.748
52,134.192
53,132.705
54,133.604
55,135.947
56,133.961
57,134.956
58,132.644
59,131.046
60,132.291
61,132.889
62,130.393
63,129.352
64,128.863
65,129.683
66,130.359
67,128.746
68,129.766
69,128.152
70,127.183
71,129.175
72,126.562
73,126.663
74,126.633
75,127.627
76,127.488
77,126.715
78,126.186
79,127.618
80,128.957
81,129.633
82,132.505
83,130.581
84,132.437
85,132.939
86,131.335
87,132.794
88,130.745
89,131.051
90,131.449
91,129.708
92,132.647
93,133.597
94,134.310
95,136.340
96,136.323
97,137.058
98,139.073
99,138.019
100,136.915
101,135.842
102,137.129
103,138.477
104,140.699
105,141.303
106,140.651
107,140.159
108,138.924
109,140.821
110,139.785
111,137.662
112,138.234
113,136.239
114,136.395
115,137.354
116,135.895
117,133.736
118,133.014
119,131.769
120,133.800
121,134.275
122,133.954
123,132.357
124,134.159
125,133.268
126,132.677
127,132.007
128,131.835
129,131.750
130,131.177
131,129.485
132,168.232
133,180.243
134,187.267
135,187.664
136,189.017
137,186.827
138,184.408
139,179.539
140,177.294
141,174.229
142,170.030
143,168.865
144,165.105
145,163.411
146,161.566
147,157.701
148,155.857
149,150.892
150,150.160
151,147.226
152,145.014
153,141.157
154,139.150
155,138.842
156,136.416
157,133.960
158,130.965
159,129.455
160,128.335
161,125.189
162,124.767
163,123.151
164,120.676
165,118.331
166,118.372
167,116.220
168,114.615
169,113.124
170,111.160
171,109.804
172,108.652
173,107.631
174,106.754
175,102.936
176,99.197
177,97.720
178,95.126
179,93.739
180,93.166
181,91.272
182,89.149
183,87.720
184,86.773
185,85.217
186,85.178
187,83.931
188,82.626
189,81.330
190,80.787
191,79.380
192,78.205
193,78.359
194,76.565
195,75.928
196,75.938
197,76.493
198,75.137
199,74.329
200,72.660
201,71.446
202,72.337
203,71.823
204,70.632
205,71.361
206,69.102
207,70.811
208,70.820
209,70.791
210,69.837
211,68.815
212,68.968
213,69.828
214,68.086
215,68.414
216,66.800
217,67.297
218,67.966
219,66.968
220,67.315
221,66.403
222,66.655
223,67.157
224,65.807
225,66.502
226,65.357
227,65.498
228,65.116
229,65.830
230,65.419
231,65.413
232,65.515
233,65.707
234,63.080
235,64.772
236,63.284
237,65.056
238,65.506
239,65.394
240,64.806
241,63.802
242,63.622
243,63.471
244,62.511
245,64.209
246,63.402
247,62.115
248,63.202
249,61.664
250,61.031
251,61.657
252,62.212
253,61.148
254,60.682
255,61.625
256,60.455
257,60.635
258,60.425
259,60.353
260,60.231
261,59.328
262,60.565
263,60.112
264,60.226
265,60.071
266,59.093
267,60.341
268,59.491
269,59.401
270,59.914
271,59.724
272,59.637
273,59.346
274,58.574
275,58.661
276,59.106
277,59.511
278,58.411
279,58.271
280,58.287
281,59.060
282,57.388
283,56.894
284,58.548
285,57.631
286,56.826
287,57.775
288,57.670
289,57.718
290,56.315
291,57.245
292,57.119
293,56.491
294,56.717
295,57.192
296,57.128
297,56.048
298,55.972
299,56.573
300,55.876
301,56.063
302,56.155
303,56.559
304,56.514
305,56.516
306,56.815
307,55.236
308,56.036
309,55.141
310,55.699
311,56.622
312,56.467
313,56.562
314,56.196
315,56.450
316,56.670
317,56.641
318,56.188
319,55.764
320,55.303
321,53.852
322,55.206
323,55.403
324,54.291
325,53.756
326,54.409
327,53.239
328,52.250
329,52.340
330,53.555
331,51.141
332,51.682
333,52.106
334,50.595
335,51.580
336,51.583
337,51.692
338,51.451
339,51.743
340,51.301
341,51.294
342,50.947
343,51.367
344,51.444
345,51.118
346,51.440
347,50.706
348,50.831
349,50.922
350,50.701
351,51.528
352,51.559
353,50.258
354,49.459
355,50.856
356,50.452
357,50.301
358,50.658
359,49.730
360,49.986
361,50.291
362,50.245
363,50.587
364,49.968
365,49.947
366,49.633
367,50.421
368,49.570
369,50.469
370,50.352
371,49.970
372,49.278
373,50.192
374,50.314
375,49.612
376,49.396
377,50.544
378,49.116
379,49.392
380,48.897
381,48.561
382,48.171
383,49.273
384,48.342
385,47.934
386,47.800
387,47.720
388,47.662
389,47.355
390,48.519
391,47.597
392,47.596
393,47.788
394,47.197
395,48.231
396,47.780
397,47.841
398,47.720
399,47.129
400,47.208
401,46.507
402,47.955
403,47.720
404,47.337
405,45.795
406,46.511
