 ,Mean1
1,214.831
2,208.184
3,203.171
4,193.908
5,191.076
6,185.834
7,179.153
8,175.154
9,169.894
10,167.413
11,162.995
12,159.746
13,155.822
14,153.778
15,149.677
16,148.889
17,145.942
18,144.649
19,144.767
20,142.285
21,141.048
22,139.646
23,138.921
24,139.292
25,137.818
26,137.827
27,136.502
28,134.842
29,132.608
30,131.986
31,129.532
32,127.849
33,126.962
34,124.838
35,124.842
36,121.854
37,119.889
38,120.648
39,119.803
40,119.007
41,119.109
42,117.199
43,115.864
44,116.339
45,116.574
46,117.873
47,118.195
48,118.111
49,118.142
50,118.100
51,116.455
52,116.018
53,114.473
54,114.480
55,113.622
56,113.791
57,111.566
58,113.273
59,114.699
60,115.152
61,114.586
62,111.649
63,112.651
64,112.497
65,112.967
66,115.132
67,116.042
68,116.788
69,116.993
70,118.724
71,119.817
72,119.072
73,119.106
74,118.526
75,116.778
76,117.450
77,119.125
78,118.124
79,118.826
80,118.031
81,118.602
82,118.607
83,118.039
84,117.261
85,117.402
86,116.456
87,116.319
88,114.067
89,115.538
90,115.438
91,115.518
92,116.967
93,117.631
94,117.076
95,115.941
96,116.971
97,118.828
98,118.802
99,119.143
100,117.273
101,119.172
102,117.819
103,117.424
104,116.272
105,115.900
106,113.705
107,112.889
108,112.840
109,113.416
110,111.937
111,112.359
112,110.676
113,109.153
114,109.223
115,108.347
116,108.441
117,107.939
118,108.714
119,107.853
120,107.608
121,105.112
122,104.788
123,103.527
124,103.500
125,102.834
126,102.683
127,103.363
128,102.919
129,102.487
130,102.181
131,101.668
132,101.236
133,127.329
134,133.249
135,136.440
136,133.621
137,130.539
138,126.999
139,123.722
140,119.063
141,116.785
142,112.801
143,108.405
144,105.167
145,102.044
146,98.537
147,95.933
148,93.991
149,91.878
150,89.869
151,91.429
152,90.148
153,86.292
154,83.102
155,83.128
156,81.179
157,79.307
158,77.342
159,75.532
160,74.648
161,73.216
162,71.851
163,69.087
164,67.384
165,67.408
166,67.169
167,64.856
168,65.171
169,65.298
170,64.585
171,65.373
172,63.175
173,62.899
174,62.773
175,61.869
176,62.167
177,62.248
178,61.111
179,59.424
180,58.407
181,57.627
182,57.506
183,57.011
184,55.632
185,54.337
186,54.388
187,54.063
188,53.463
189,53.851
190,52.714
191,52.902
192,51.981
193,51.675
194,50.744
195,51.171
196,49.267
197,50.600
198,49.206
199,48.563
200,49.127
201,48.492
202,47.902
203,47.985
204,48.076
205,47.807
206,47.388
207,46.623
208,46.059
209,44.843
210,44.594
211,45.587
212,44.204
213,44.072
214,43.327
215,42.523
216,41.808
217,41.871
218,41.528
219,40.134
220,40.639
221,39.768
222,38.834
223,39.045
224,38.405
225,38.402
226,38.240
227,36.972
228,36.542
229,36.215
230,35.968
231,35.527
232,35.779
233,35.314
234,34.878
235,34.394
236,33.484
237,33.307
238,33.265
239,33.444
240,33.363
241,32.456
242,32.462
243,32.030
244,32.477
245,32.255
246,32.437
247,32.072
248,32.076
249,31.353
250,30.943
251,30.691
252,30.982
253,30.919
254,31.126
255,30.444
256,30.203
257,29.838
258,29.801
259,29.444
260,29.209
261,28.250
262,27.158
263,26.652
264,27.069
265,27.025
266,26.474
267,26.502
268,27.479
269,26.846
270,26.672
271,26.938
272,26.387
273,26.469
274,26.563
275,26.743
276,26.534
277,26.266
278,26.540
279,26.429
280,26.436
281,25.980
282,26.064
283,26.764
284,26.647
285,26.679
286,26.657
287,26.340
288,26.004
289,26.174
290,26.719
291,26.549
292,26.247
293,26.223
294,26.542
295,25.985
296,25.537
297,25.813
298,25.793
299,25.689
300,25.468
301,25.371
302,25.861
303,25.460
304,25.497
305,25.384
306,25.539
307,25.258
308,25.513
309,25.705
310,25.433
311,24.823
312,24.888
313,24.759
314,25.160
315,25.217
316,25.417
317,25.081
318,24.735
319,25.196
320,25.088
321,25.634
322,25.345
323,25.900
324,25.277
325,24.977
326,25.340
327,25.534
328,25.017
329,25.556
330,25.212
331,25.464
332,25.437
333,25.128
334,25.222
335,24.903
336,25.420
337,25.141
338,25.668
339,26.336
340,26.227
341,26.121
342,26.077
343,26.176
344,26.231
345,26.899
346,26.495
347,26.910
348,26.852
349,26.583
350,27.044
351,27.232
352,27.151
353,26.318
354,26.257
355,25.791
356,26.470
357,25.696
358,26.338
359,25.481
360,25.302
361,26.469
362,25.705
363,26.056
364,25.631
365,25.431
366,25.422
367,25.946
368,25.833
369,26.200
370,26.249
371,26.193
372,26.196
373,26.044
374,26.682
375,27.271
376,27.246
377,27.336
378,26.820
379,27.028
380,27.452
381,26.401
382,26.470
383,26.632
384,26.490
385,26.082
386,26.294
387,25.901
388,25.907
389,26.511
390,26.174
391,25.875
392,25.783
393,25.420
394,25.407
395,25.768
396,25.152
397,25.044
398,24.844
399,24.855
400,25.017
401,25.146
402,24.397
403,24.808
404,25.418
405,25.198
406,25.012
407,25.363
408,25.841
409,25.886
410,25.695
411,25.680
412,25.784
413,25.632
414,25.140
415,25.040
416,25.135
417,25.247
418,24.857
419,25.167
420,24.982
421,25.255
422,24.338
423,24.512
424,24.675
425,23.890
426,24.324
427,24.943
428,25.182
429,24.764
430,24.498
431,25.133
432,25.247
433,25.285
434,25.121
435,25.080
436,24.692
437,24.421
438,24.174
439,24.757
440,24.667
441,23.928
442,24.182
443,24.076
444,24.482
445,24.167
446,24.250
447,24.003
448,24.068
449,23.786
450,24.152
451,23.973
452,24.195
453,23.945
454,23.817
455,24.040
456,23.591
457,23.379
458,23.714
459,23.552
460,23.550
461,22.961
462,23.754
463,23.409
464,23.208
465,22.909
466,23.183
467,23.228
468,23.271
469,23.294
470,23.530
471,23.308
472,23.627
473,22.919
474,22.791
475,22.620
476,22.613
477,22.710
478,22.973
479,23.739
480,23.161
481,23.137
482,23.120
483,23.464
484,23.246
485,23.666
486,23.035
487,22.795
488,23.201
489,22.575
490,22.732
491,22.853
492,22.999
493,22.874
494,22.382
495,22.660
496,22.384
497,22.931
498,23.175
499,23.328
500,22.954
501,22.771
502,23.343
503,23.121
504,22.537
505,22.724
506,22.600
507,22.547
508,22.123
509,22.436
510,21.815
511,21.631
512,21.642
513,21.694
514,21.672
515,22.009
516,21.214
517,21.350
518,21.289
519,21.331
520,21.204
521,21.525
522,21.408
523,21.419
524,21.438
525,20.959
526,21.383
527,21.541
528,21.632
529,21.643
530,21.786
531,21.045
532,22.141
533,22.088
534,22.152
535,22.885
536,21.918
537,21.947
538,21.747
539,21.554
540,21.598
541,21.556
542,21.352
543,21.419
544,20.782
545,21.314
546,21.954
547,22.364
548,22.115
549,22.100
550,22.504
551,22.674
552,22.191
553,22.576
554,22.369
555,22.449
556,22.456
557,22.422
558,22.421
559,22.766
560,22.148
