 ,Mean1
1,243.952
2,240.375
3,235.203
4,229.698
5,223.644
6,218.782
7,213.775
8,208.794
9,203.605
10,198.918
11,195.512
12,195.145
13,195.868
14,196.432
15,196.117
16,196.026
17,195.956
18,194.683
19,192.256
20,191.166
21,187.194
22,186.910
23,184.121
24,182.228
25,179.869
26,177.507
27,177.439
28,177.013
29,175.063
30,172.183
31,171.329
32,168.454
33,169.726
34,168.988
35,167.418
36,164.061
37,160.610
38,157.735
39,154.500
40,150.465
41,149.889
42,145.878
43,143.747
44,143.378
45,141.601
46,139.208
47,138.503
48,136.107
49,137.670
50,136.341
51,136.866
52,135.771
53,133.178
54,135.662
55,135.379
56,137.008
57,138.823
58,139.758
59,138.147
60,137.138
61,138.397
62,137.425
63,137.698
64,139.996
65,138.752
66,139.548
67,137.617
68,139.179
69,139.404
70,135.678
71,134.654
72,133.374
73,131.873
74,133.762
75,133.782
76,133.793
77,133.889
78,134.414
79,137.636
80,135.398
81,136.289
82,138.791
83,139.576
84,138.078
85,140.433
86,141.099
87,140.968
88,142.314
89,142.983
90,141.952
91,144.001
92,143.801
93,146.234
94,146.990
95,144.290
96,144.424
97,144.829
98,145.199
99,142.741
100,142.534
101,142.913
102,144.988
103,144.014
104,142.871
105,141.741
106,141.850
107,141.842
108,142.359
109,145.171
110,143.650
111,143.628
112,144.196
113,143.658
114,141.545
115,141.855
116,142.445
117,141.457
118,140.170
119,142.025
120,141.063
121,140.443
122,141.353
123,140.470
124,143.668
125,143.630
126,144.540
127,142.995
128,142.174
129,143.894
130,144.300
131,143.798
132,143.876
133,181.289
134,190.205
135,188.668
136,184.411
137,179.608
138,175.846
139,172.280
140,165.733
141,159.302
142,152.741
143,149.766
144,145.629
145,141.427
146,138.421
147,133.497
148,128.433
149,125.362
150,121.351
151,118.334
152,116.135
153,115.393
154,115.209
155,112.356
156,111.802
157,111.709
158,112.595
159,113.686
160,115.630
161,114.182
162,113.167
163,111.130
164,110.566
165,112.099
166,109.441
167,108.426
168,107.506
169,105.904
170,105.601
171,104.056
172,104.703
173,103.591
174,105.804
175,103.777
176,104.389
177,103.838
178,102.656
179,100.694
180,100.196
181,98.971
182,99.496
183,98.362
184,97.195
185,96.985
186,95.713
187,95.581
188,96.257
189,94.436
190,94.601
191,94.715
192,94.242
193,91.972
194,92.414
195,92.335
196,90.326
197,91.438
198,92.156
199,90.797
200,90.087
201,88.359
202,88.775
203,87.533
204,86.115
205,84.340
206,84.361
207,83.990
208,82.614
209,82.330
210,79.955
211,78.790
212,78.295
213,78.648
214,76.805
215,75.233
216,73.544
217,73.051
218,70.585
219,70.331
220,69.155
221,68.575
222,67.849
223,66.375
224,66.834
225,65.673
226,65.770
227,65.113
228,64.245
229,61.870
230,61.972
231,60.308
232,61.776
233,59.901
234,59.922
235,59.006
236,57.674
237,57.408
238,57.346
239,56.302
240,54.299
241,54.596
242,54.282
243,53.787
244,53.467
245,52.929
246,52.995
247,53.106
248,52.773
249,52.557
250,51.768
251,51.680
252,50.688
253,50.285
254,50.133
255,49.726
256,49.266
257,49.120
258,48.952
259,46.453
260,46.284
261,45.236
262,43.898
263,43.274
264,42.877
265,42.051
266,41.540
267,41.722
268,40.215
269,40.132
270,39.527
271,40.091
272,39.303
273,38.886
274,39.831
275,39.284
276,38.178
277,39.316
278,38.544
279,38.377
280,38.229
281,39.063
282,38.440
283,38.848
284,39.044
285,38.395
286,38.767
287,39.044
288,37.681
289,37.684
290,36.715
291,37.148
292,37.151
293,36.401
294,36.591
