 ,Mean1
1,251.783
2,250.627
3,250.355
4,249.146
5,248.307
6,247.275
7,246.064
8,244.638
9,244.377
10,243.952
11,243.445
12,242.718
13,241.896
14,240.722
15,240.582
16,239.807
17,239.080
18,238.874
19,238.259
20,237.137
21,235.228
22,235.886
23,235.029
24,233.474
25,233.372
26,232.471
27,232.553
28,232.798
29,231.724
30,230.244
31,230.895
32,230.074
33,230.184
34,229.552
35,229.981
36,229.921
37,227.491
38,227.703
39,227.300
40,225.939
41,225.726
42,225.877
43,225.837
44,224.916
45,224.218
46,224.957
47,223.991
48,223.366
49,224.416
50,223.120
51,223.861
52,222.935
53,223.571
54,223.427
55,223.498
56,223.189
57,222.323
58,222.840
59,222.646
60,222.025
61,222.237
62,221.850
63,222.682
64,221.744
65,223.030
66,222.474
67,223.133
68,222.648
69,222.930
70,222.403
71,223.771
72,223.606
73,222.191
74,222.275
75,223.761
76,222.964
77,222.647
78,222.327
79,222.601
80,223.636
81,222.802
82,222.762
83,222.824
84,222.787
85,222.933
86,220.818
87,221.536
88,221.798
89,221.403
90,221.380
91,221.055
92,220.383
93,220.431
94,221.223
95,219.409
96,220.448
97,221.579
98,222.205
99,221.212
100,221.048
101,221.710
102,220.952
103,219.902
104,219.830
105,220.518
106,219.900
107,219.789
108,220.486
109,219.803
110,218.295
111,219.100
112,219.625
113,219.838
114,220.575
115,220.506
116,219.659
117,221.258
118,218.378
119,219.260
120,219.634
121,219.574
122,218.797
123,219.888
124,218.930
125,220.456
126,220.613
127,218.856
128,219.590
129,219.017
130,217.911
131,218.642
132,219.686
133,243.074
134,245.334
135,245.578
136,245.959
137,244.871
138,243.943
139,243.646
140,243.400
141,242.760
142,241.806
143,241.618
144,241.243
145,240.663
146,240.343
147,239.059
148,238.896
149,238.467
150,238.175
151,237.799
152,236.477
153,236.269
154,235.849
155,234.711
156,234.610
157,233.138
158,232.856
159,232.469
160,231.606
161,231.766
162,229.450
163,229.197
164,229.087
165,227.532
166,227.923
167,228.147
168,227.611
169,226.476
170,226.211
171,225.864
172,225.208
173,224.254
174,222.749
175,221.381
176,220.960
177,218.705
178,218.166
179,217.909
180,216.750
181,214.432
182,212.844
183,211.268
184,210.300
185,209.762
186,209.087
187,208.397
188,207.862
189,207.806
190,207.162
191,206.294
192,203.358
193,202.775
194,201.559
195,201.601
196,200.390
197,200.046
198,198.699
199,196.883
200,196.798
201,194.096
202,192.504
203,192.322
204,191.053
205,188.692
206,188.532
207,187.543
208,185.410
209,185.280
210,182.459
211,180.785
212,178.450
213,178.403
214,176.337
215,173.920
216,171.853
217,170.936
218,168.799
219,169.153
220,167.316
221,166.925
222,166.092
223,164.436
224,162.477
225,160.019
226,160.128
227,157.836
228,156.006
229,157.597
230,155.382
231,155.072
232,154.223
233,151.395
234,149.763
235,149.096
236,147.627
237,145.444
238,143.472
239,142.399
240,141.109
241,140.507
242,140.542
243,138.821
244,136.850
245,137.816
246,135.155
247,133.752
248,132.600
249,132.097
250,129.850
251,130.822
252,129.599
253,127.215
254,126.847
255,124.198
256,124.380
257,123.983
258,123.937
259,121.245
260,120.600
261,119.567
262,118.338
263,118.613
264,116.182
265,116.580
266,116.480
267,117.610
268,115.734
269,115.293
270,115.184
271,113.649
272,113.355
273,111.743
274,110.935
275,108.587
276,108.798
277,107.236
278,107.331
279,106.467
280,105.209
281,105.819
282,105.713
283,104.347
284,104.473
285,103.422
286,102.455
287,102.124
288,102.201
289,100.371
290,100.235
291,98.981
292,98.727
293,97.623
294,98.791
295,97.918
296,96.867
297,96.601
298,95.968
299,95.953
300,93.842
301,89.540
302,87.832
303,85.417
304,84.060
305,81.679
306,82.146
307,80.154
308,78.646
309,77.778
310,75.916
311,75.709
312,75.354
313,75.565
314,73.559
315,73.225
316,72.429
317,71.401
318,72.391
319,71.125
320,70.519
321,70.146
322,70.186
323,69.478
324,70.569
325,69.148
326,68.576
327,68.068
328,68.146
329,68.034
330,68.023
331,67.177
332,66.714
333,66.786
334,66.230
335,65.061
336,65.334
337,64.760
338,64.566
339,64.123
340,62.865
341,63.433
342,62.049
343,62.871
344,62.641
345,61.989
346,61.422
347,60.815
348,61.481
349,61.101
350,60.389
351,60.156
352,59.924
353,59.723
354,59.401
355,59.342
356,58.786
357,58.838
358,57.627
359,57.778
360,58.111
361,57.978
362,58.562
363,58.832
364,57.335
365,57.635
366,58.965
367,57.544
368,56.480
369,56.497
370,56.313
371,56.592
372,55.730
373,56.613
374,55.980
375,56.032
376,56.882
377,56.935
378,56.410
379,56.624
380,56.284
381,56.163
382,56.582
383,56.173
384,56.159
385,56.590
386,55.569
387,55.684
388,56.196
389,55.942
390,54.975
391,55.834
392,55.422
393,55.589
394,56.103
395,56.079
396,55.208
397,55.346
398,55.672
399,55.036
400,55.526
401,54.947
402,55.186
