 ,Mean1
1,216.777
2,211.263
3,205.482
4,200.791
5,195.927
6,191.647
7,187.009
8,185.785
9,180.720
10,178.673
11,176.191
12,172.727
13,168.039
14,167.223
15,162.638
16,162.361
17,161.153
18,158.688
19,155.857
20,155.863
21,154.286
22,152.367
23,150.867
24,148.545
25,146.724
26,147.231
27,145.653
28,143.862
29,145.597
30,149.353
31,144.650
32,140.847
33,135.246
34,139.865
35,137.210
36,137.156
37,135.748
38,135.949
39,134.188
40,135.209
41,132.876
42,132.168
43,130.672
44,131.703
45,130.259
46,128.786
47,128.752
48,128.080
49,126.362
50,126.867
51,125.492
52,124.611
53,123.996
54,125.780
55,125.332
56,126.192
57,124.844
58,125.217
59,122.926
60,121.325
61,121.641
62,121.016
63,119.881
64,119.309
65,119.926
66,118.951
67,119.441
68,117.515
69,118.559
70,117.360
71,116.948
72,118.447
73,115.979
74,118.235
75,117.490
76,117.425
77,115.928
78,117.449
79,116.032
80,114.563
81,115.504
82,114.775
83,116.204
84,114.656
85,114.835
86,114.175
87,114.713
88,113.316
89,114.196
90,113.412
91,113.079
92,112.937
93,113.464
94,114.329
95,113.608
96,111.924
97,113.755
98,113.647
99,112.850
100,111.037
101,110.887
102,111.620
103,111.443
104,113.305
105,113.962
106,112.381
107,112.575
108,111.513
109,112.920
110,111.254
111,112.089
112,113.026
113,113.294
114,114.630
115,113.823
116,114.687
117,115.140
118,113.405
119,114.094
120,113.465
121,112.693
122,112.683
123,113.695
124,113.833
125,114.825
126,113.842
127,114.404
128,114.257
129,113.911
130,115.175
131,113.970
132,113.741
133,142.969
134,154.676
135,159.618
136,164.766
137,166.974
138,170.241
139,170.937
140,172.735
141,173.311
142,175.026
143,175.343
144,176.363
145,175.565
146,174.970
147,177.900
148,178.915
149,179.964
150,178.891
151,179.785
152,182.293
153,182.852
154,182.002
155,182.023
156,182.895
157,182.161
158,183.426
159,184.521
160,183.414
161,183.203
162,183.276
163,183.864
164,183.217
165,182.477
166,184.423
167,183.456
168,185.001
169,186.164
170,186.614
171,184.227
172,186.016
173,184.372
174,182.887
175,184.545
176,183.249
177,185.883
178,184.518
179,183.909
180,183.436
181,185.034
182,182.169
183,184.536
184,183.603
185,183.205
186,184.912
187,184.004
188,184.239
189,182.735
190,184.786
191,182.524
192,183.951
193,180.187
194,181.985
195,180.549
196,183.161
197,181.120
198,182.402
199,183.077
200,183.098
201,182.299
202,179.732
203,180.249
204,182.044
205,181.070
206,181.228
207,180.878
208,180.827
209,181.402
210,181.451
211,177.667
212,177.786
213,179.288
214,179.398
215,176.406
216,177.659
217,177.297
218,177.860
219,177.659
220,175.838
221,175.578
222,173.517
223,174.749
224,175.569
225,175.251
226,175.005
227,176.602
228,177.633
229,177.275
230,178.940
231,179.934
232,175.996
233,177.049
234,177.010
235,177.092
236,178.096
237,178.451
238,178.373
239,179.945
240,182.238
241,182.795
242,180.875
243,179.106
244,178.209
245,176.666
246,180.939
247,179.049
248,178.780
249,179.509
250,181.005
251,179.777
252,182.901
253,179.877
254,183.297
255,180.833
256,181.440
257,185.147
258,185.102
259,183.594
260,185.535
261,185.451
262,188.815
263,189.494
264,189.184
265,191.593
266,193.529
267,194.979
268,195.473
269,198.652
270,197.753
271,199.890
272,201.262
273,200.762
274,205.682
275,202.268
276,204.852
277,204.186
278,206.539
279,206.064
280,208.029
281,206.229
282,206.871
283,208.517
284,208.682
285,207.105
286,206.621
287,206.018
288,206.380
289,206.555
290,205.760
291,208.077
292,206.259
293,207.049
294,205.600
295,202.709
296,203.206
297,202.368
298,201.439
299,197.323
300,200.075
301,202.821
302,201.788
303,200.121
304,201.335
305,197.114
306,198.046
307,195.914
308,195.757
309,193.712
310,194.889
311,195.110
312,193.777
313,194.137
314,192.777
315,194.356
316,193.009
317,194.980
318,192.506
319,191.606
320,189.760
321,178.793
322,190.106
323,187.756
324,187.248
325,188.575
326,186.903
327,185.645
328,187.688
329,187.446
330,187.122
331,185.995
332,186.560
333,185.052
334,186.026
335,185.391
336,182.417
337,182.371
338,181.061
339,180.926
340,180.606
341,179.266
342,178.838
343,173.280
344,170.629
345,168.937
346,165.565
347,161.964
348,158.639
349,155.721
350,154.642
351,152.769
352,148.912
353,147.178
354,145.370
355,143.529
356,143.421
357,140.831
358,141.083
359,137.742
360,135.828
361,135.392
362,134.109
363,132.934
364,131.556
365,129.021
366,128.630
367,128.466
368,126.988
369,125.324
370,122.414
371,122.265
372,122.468
373,120.530
374,119.665
375,121.151
376,118.946
377,119.795
378,119.009
379,118.862
380,117.244
381,115.277
382,115.966
383,115.662
384,114.378
385,114.723
386,111.364
387,112.134
388,111.780
389,111.793
390,113.102
391,112.531
392,113.614
393,112.233
394,110.898
395,113.420
396,113.102
397,111.385
398,111.681
399,111.133
400,110.557
401,110.802
402,111.164
