 ,Mean1
1,150.176
2,143.711
3,138.926
4,133.375
5,130.267
6,125.117
7,121.682
8,119.266
9,117.074
10,114.351
11,111.129
12,109.578
13,108.503
14,107.162
15,103.962
16,101.849
17,101.070
18,98.386
19,97.604
20,96.297
21,96.086
22,96.359
23,94.147
24,91.509
25,93.240
26,89.520
27,89.966
28,89.792
29,88.772
30,88.478
31,89.853
32,87.881
33,85.665
34,85.119
35,83.513
36,82.626
37,82.103
38,81.343
39,80.321
40,80.409
41,79.107
42,78.481
43,76.621
44,75.937
45,75.087
46,75.188
47,76.242
48,75.322
49,75.805
50,74.562
51,74.861
52,73.607
53,74.060
54,72.378
55,72.223
56,72.547
57,73.287
58,73.499
59,73.175
60,74.043
61,73.366
62,74.694
63,71.677
64,73.059
65,72.793
66,73.249
67,74.497
68,73.771
69,73.024
70,73.265
71,73.535
72,73.369
73,72.553
74,73.362
75,72.717
76,71.242
77,71.186
78,70.863
79,71.396
80,70.540
81,71.410
82,71.111
83,71.806
84,70.611
85,70.310
86,70.579
87,69.354
88,68.768
89,69.484
90,69.672
91,69.546
92,69.905
93,69.381
94,68.833
95,69.520
96,68.813
97,69.753
98,69.356
99,70.259
100,69.799
101,69.943
102,70.311
103,70.229
104,69.600
105,69.533
106,69.203
107,68.542
108,69.488
109,68.216
110,67.719
111,67.913
112,67.695
113,69.251
114,68.502
115,69.616
116,68.143
117,69.750
118,68.684
119,69.924
120,70.744
121,71.083
122,71.604
123,72.725
124,72.387
125,72.416
126,72.482
127,71.241
128,71.613
129,70.934
130,71.770
131,72.024
132,71.605
133,101.934
134,107.958
135,111.198
136,110.959
137,111.275
138,111.076
139,109.956
140,108.308
141,107.849
142,106.426
143,104.530
144,103.195
145,101.793
146,100.980
147,99.029
148,98.221
149,97.172
150,95.596
151,93.834
152,90.922
153,91.657
154,89.092
155,88.950
156,88.479
157,88.700
158,87.741
159,86.565
160,87.050
161,86.310
162,85.421
163,82.883
164,81.771
165,81.317
166,79.963
167,78.786
168,76.891
169,76.830
170,75.619
171,75.062
172,75.226
173,74.325
174,74.479
