 ,Mean1
1,219.161
2,213.540
3,207.827
4,203.583
5,199.192
6,193.926
7,189.928
8,185.190
9,180.292
10,175.594
11,171.887
12,166.993
13,161.493
14,159.424
15,154.833
16,152.498
17,149.566
18,147.422
19,145.165
20,144.561
21,141.813
22,138.810
23,136.109
24,133.191
25,130.972
26,131.083
27,129.880
28,127.978
29,127.342
30,125.413
31,122.890
32,120.999
33,119.751
34,117.746
35,114.972
36,115.898
37,116.109
38,115.288
39,116.414
40,116.269
41,115.629
42,116.091
43,114.960
44,113.701
45,112.783
46,113.555
47,113.301
48,112.746
49,113.127
50,111.093
51,111.795
52,109.976
53,110.623
54,111.393
55,111.194
56,111.828
57,111.274
58,112.679
59,113.724
60,114.448
61,116.527
62,117.457
63,115.893
64,115.598
65,116.630
66,116.191
67,118.110
68,116.788
69,116.727
70,114.857
71,113.371
72,115.281
73,115.389
74,116.568
75,116.108
76,116.892
77,115.536
78,112.814
79,113.382
80,111.522
81,110.677
82,112.959
83,113.280
84,113.853
85,116.112
86,118.949
87,121.164
88,121.430
89,123.095
90,123.979
91,124.621
92,124.009
93,124.890
94,124.937
95,123.922
96,124.200
97,123.433
98,123.750
99,122.566
100,122.221
101,122.493
102,122.667
103,121.513
104,121.808
105,122.701
106,123.350
107,122.990
108,122.773
109,121.555
110,121.155
111,120.066
112,118.774
113,117.853
114,117.364
115,118.888
116,118.145
117,118.224
118,117.296
119,116.272
120,114.642
121,114.267
122,115.049
123,113.566
124,113.081
125,113.037
126,112.343
127,113.071
128,112.087
129,113.874
130,111.835
131,111.877
132,111.559
133,137.594
134,147.992
135,151.833
136,152.416
137,151.552
138,152.399
139,151.688
140,149.655
141,146.442
142,144.906
143,143.111
144,143.383
145,144.150
146,142.272
147,139.898
148,139.541
149,138.285
150,138.365
151,135.918
152,134.687
153,135.367
154,133.687
155,133.251
156,130.001
157,129.449
158,126.890
159,125.608
160,124.239
161,124.163
162,123.866
163,123.303
164,123.399
165,122.734
166,123.393
167,123.372
168,123.299
169,125.265
170,126.808
171,125.754
172,126.654
173,126.087
174,126.512
175,126.419
176,127.921
177,128.554
178,130.294
179,131.292
180,133.160
181,136.283
182,137.954
183,139.614
184,139.345
185,140.285
186,139.666
187,139.634
188,140.332
189,140.593
190,139.291
191,142.411
