 ,Mean1
1,253.648
2,252.769
3,250.921
4,248.743
5,245.346
6,241.877
7,238.394
8,233.223
9,228.282
10,223.520
11,223.633
12,225.348
13,228.421
14,232.061
15,232.992
16,233.879
17,235.461
18,233.370
19,233.518
20,233.031
21,232.984
22,233.291
23,232.463
24,232.061
25,232.220
26,231.016
27,230.902
28,231.245
29,232.357
30,229.890
31,227.513
32,229.231
33,226.574
34,227.072
35,227.040
36,223.475
37,219.462
38,215.323
39,210.308
40,204.651
41,201.105
42,196.554
43,191.930
44,188.352
45,185.743
46,182.443
47,176.598
48,172.953
49,172.420
50,168.758
51,168.214
52,165.045
53,163.979
54,164.351
55,165.338
56,168.387
57,166.969
58,166.815
59,167.015
60,165.292
61,164.834
62,165.218
63,165.009
64,165.136
65,161.546
66,159.816
67,158.715
68,158.712
69,157.307
70,156.018
71,157.464
72,154.038
73,152.261
74,148.092
75,149.565
76,148.761
77,148.711
78,148.054
79,148.389
80,147.493
81,147.882
82,145.703
83,146.280
84,145.047
85,143.389
86,144.564
87,144.809
88,142.391
89,143.806
90,142.968
91,141.630
92,143.256
93,142.853
94,142.735
95,140.256
96,142.522
97,139.190
98,139.995
99,137.692
100,136.628
101,135.677
102,135.439
103,132.630
104,131.123
105,131.175
106,131.314
107,130.810
108,130.511
109,129.854
110,126.732
111,128.610
112,127.587
113,126.084
114,126.710
115,124.534
116,124.636
117,125.184
118,126.272
119,125.764
120,125.318
121,123.499
122,125.181
123,124.816
124,124.654
125,124.343
126,125.068
127,123.092
128,121.846
129,122.649
130,123.300
131,124.254
132,123.576
133,161.220
134,168.807
135,166.815
136,164.637
137,159.861
138,154.093
139,150.552
140,144.346
141,139.265
142,136.443
143,131.776
144,128.783
145,124.652
146,120.584
147,117.868
148,115.079
149,113.591
150,110.426
151,106.921
152,105.051
153,103.576
154,100.911
155,98.277
156,97.821
157,96.632
158,95.293
159,94.099
160,95.411
161,94.483
162,91.449
163,90.799
164,90.609
165,89.068
166,87.882
167,86.961
168,86.134
169,84.390
170,84.219
171,84.405
172,83.811
173,84.790
174,83.658
175,84.993
176,84.695
177,85.218
178,84.582
179,84.821
180,86.113
181,85.451
182,87.438
183,89.331
184,91.311
185,91.939
186,92.503
187,93.972
188,96.970
189,95.665
190,98.099
191,99.231
192,100.557
193,100.844
194,101.563
195,102.339
196,105.249
197,107.722
198,108.745
199,109.776
200,110.698
201,109.872
202,108.568
203,110.159
204,109.055
205,109.571
206,109.830
207,108.475
208,107.908
209,109.175
210,109.120
211,108.754
212,110.902
213,109.833
214,109.751
215,112.325
216,113.429
217,116.001
218,115.699
219,114.807
220,112.743
221,113.709
222,114.602
223,115.438
224,115.606
225,113.943
226,115.456
227,114.196
228,114.836
229,114.013
230,113.509
231,113.474
232,113.170
233,114.241
234,112.986
235,113.519
236,112.457
237,110.929
238,111.166
239,111.331
240,110.283
241,111.293
242,111.424
243,111.347
244,110.280
245,112.565
246,110.899
247,110.623
248,109.774
249,107.795
250,108.683
251,108.161
252,110.227
253,108.696
254,109.597
255,109.628
256,110.408
257,109.334
258,106.223
259,104.250
260,103.702
261,102.220
262,100.703
263,99.325
264,98.413
265,97.259
266,94.101
267,92.171
268,91.126
269,91.852
270,89.703
271,88.743
272,88.711
273,87.314
274,86.773
275,86.184
276,85.611
277,85.771
278,84.989
279,84.738
280,84.070
281,83.570
282,82.761
283,82.831
284,81.443
285,80.577
286,80.332
287,79.088
288,79.621
289,80.446
290,78.316
291,78.270
292,80.783
293,79.039
294,77.067
295,77.881
296,77.370
297,75.972
298,78.223
299,77.095
300,77.125
301,76.634
302,75.546
303,76.798
304,75.692
305,76.067
306,74.542
307,72.915
308,72.684
309,72.338
310,70.801
311,70.716
312,70.324
313,72.334
314,72.428
315,71.841
316,71.959
317,71.161
318,70.266
319,70.782
320,69.868
321,70.367
322,68.959
323,68.171
324,68.231
325,67.355
326,66.897
327,67.051
328,66.348
329,66.121
330,65.755
331,64.690
332,66.171
333,64.436
334,65.650
335,65.011
336,64.162
337,64.551
338,63.221
339,63.581
340,63.451
341,63.018
342,63.891
343,63.270
344,63.192
345,63.590
346,63.004
347,63.501
348,62.750
349,62.822
350,63.149
351,63.865
352,64.226
353,62.809
354,64.029
355,63.674
356,63.760
357,63.255
358,62.951
359,62.975
360,62.447
361,61.913
362,62.074
363,61.378
364,60.419
365,61.384
366,61.770
367,61.242
368,62.035
369,62.010
370,60.789
371,60.503
372,60.417
373,58.136
374,59.233
375,59.154
376,58.109
377,57.949
378,57.693
379,58.009
380,58.907
381,58.450
382,58.274
383,58.217
384,56.681
385,56.794
386,56.113
387,56.788
388,55.999
389,57.666
390,56.873
391,57.808
392,57.531
393,57.031
394,57.738
395,58.577
