 ,Mean1
1,150.149
2,143.997
3,138.045
4,136.340
5,131.237
6,126.256
7,122.536
8,119.542
9,116.624
10,114.835
11,112.406
12,109.368
13,105.711
14,104.704
15,102.753
16,100.892
17,99.107
18,96.280
19,93.840
20,92.013
21,90.854
22,89.591
23,89.633
24,87.455
25,87.633
26,86.710
27,86.206
28,85.131
29,84.252
30,83.062
31,82.242
32,80.946
33,81.189
34,80.330
35,79.074
36,77.679
37,77.119
38,76.404
39,75.006
40,73.908
41,72.220
42,71.428
43,70.746
44,70.937
45,69.198
46,68.860
47,67.137
48,66.193
49,66.591
50,64.962
51,64.780
52,64.362
53,63.145
54,64.179
55,63.857
56,62.275
57,61.222
58,62.305
59,61.457
60,61.909
61,60.641
62,60.591
63,60.742
64,60.162
65,60.306
66,59.649
67,60.355
68,59.176
69,59.731
70,59.109
71,58.803
72,59.078
73,58.560
74,59.433
75,58.900
76,58.772
77,57.936
78,58.093
79,57.120
80,57.894
81,56.968
82,56.319
83,56.605
84,56.081
85,56.673
86,56.241
87,56.830
88,56.687
89,56.762
90,56.255
91,56.472
92,57.548
93,57.869
94,58.043
95,57.300
96,57.912
97,57.961
98,59.134
99,58.281
100,58.173
101,58.800
102,58.971
103,58.437
104,58.570
105,58.966
106,59.375
107,59.255
108,59.510
109,59.933
110,60.371
111,60.659
112,61.305
113,61.565
114,62.120
115,62.630
116,62.789
117,62.738
118,62.302
119,62.725
120,63.044
121,62.397
122,62.416
123,61.894
124,62.615
125,63.128
126,62.920
127,63.167
128,62.383
129,62.500
130,63.120
131,63.128
132,64.116
133,75.975
134,80.115
135,80.773
136,80.974
137,80.178
138,78.870
139,77.319
140,75.696
141,73.384
142,71.097
143,69.215
144,67.365
145,65.663
146,63.614
147,62.262
148,60.445
149,58.716
150,56.963
151,54.709
152,53.763
153,52.822
154,51.011
155,49.984
156,48.934
157,48.027
158,47.119
159,46.322
160,44.582
161,43.899
162,43.595
163,42.876
164,42.125
165,41.558
166,41.061
167,40.179
168,39.748
169,38.639
170,38.430
171,37.909
172,37.208
173,37.530
174,36.822
175,36.268
176,36.431
177,35.794
178,35.522
179,35.879
180,35.081
181,34.649
182,34.395
183,34.236
184,33.650
185,32.758
186,32.657
187,32.569
188,32.873
189,32.516
190,32.025
191,32.007
192,32.071
193,31.942
194,32.518
195,32.291
196,31.804
197,32.218
198,32.223
199,31.860
200,31.811
201,31.740
202,31.985
203,31.458
204,31.958
205,31.725
206,31.778
207,31.435
208,31.223
209,31.028
210,30.284
211,30.379
212,30.064
213,29.887
214,29.993
215,29.244
216,29.332
217,28.213
218,28.409
219,28.406
220,28.014
221,27.734
222,27.888
223,27.357
224,27.080
225,27.407
226,26.763
227,25.987
228,25.826
229,25.836
230,26.384
231,26.088
232,25.328
233,25.767
234,25.212
235,25.269
236,25.041
237,24.702
238,24.476
239,24.962
240,24.774
241,23.962
242,24.021
243,23.865
244,23.357
245,24.020
246,24.107
247,23.507
248,23.414
249,23.359
250,23.022
251,23.332
252,23.064
253,22.531
254,22.637
255,22.843
256,22.476
257,22.593
258,22.844
259,22.820
260,22.370
261,21.966
262,21.902
263,21.753
264,21.590
265,21.199
266,20.721
267,20.340
268,20.612
269,20.162
270,19.863
271,20.173
272,19.722
273,19.639
274,19.567
275,19.406
276,19.374
277,19.057
278,19.106
279,19.031
280,19.241
281,19.099
282,19.023
283,19.029
284,18.577
285,18.879
286,18.624
287,18.490
288,18.134
289,18.158
290,18.288
291,18.106
292,17.647
293,17.487
294,17.747
295,17.576
296,17.438
297,17.106
298,17.005
299,17.113
300,17.127
301,16.292
302,15.872
303,15.160
304,14.906
305,14.504
306,14.083
307,14.251
308,14.447
309,13.899
310,13.878
311,14.125
312,13.908
313,13.974
314,14.291
315,13.942
316,13.804
317,13.722
318,13.630
319,13.698
320,13.957
321,13.536
322,13.901
323,13.855
324,13.411
325,13.579
326,13.753
327,13.585
328,13.783
329,13.450
330,13.450
331,13.618
332,13.398
333,13.438
334,13.379
335,13.365
336,13.611
337,13.401
338,13.499
339,13.572
340,13.641
341,13.383
342,13.229
343,13.470
344,13.466
345,13.605
346,12.932
347,13.186
348,13.392
349,13.193
350,12.934
351,13.197
352,13.244
353,13.178
354,13.107
355,13.213
356,13.043
357,13.362
358,13.341
359,13.359
360,13.466
361,12.874
362,13.196
363,12.917
364,12.742
365,12.807
366,12.803
367,12.932
368,13.002
369,13.040
370,12.797
