 ,Mean1
1,200.193
2,191.985
3,185.972
4,179.137
5,172.424
6,168.482
7,161.978
8,158.030
9,154.587
10,150.658
11,145.312
12,145.108
13,141.087
14,140.624
15,137.866
16,134.980
17,130.572
18,128.161
19,129.208
20,124.050
21,125.177
22,122.840
23,118.922
24,119.433
25,117.789
26,119.777
27,118.459
28,114.840
29,115.349
30,112.747
31,109.535
32,108.390
33,108.295
34,107.988
35,108.461
36,106.711
37,103.631
38,105.194
39,105.226
40,104.131
41,102.220
42,101.803
43,100.988
44,110.484
45,110.108
46,124.775
47,126.206
48,124.231
49,121.345
50,118.918
51,112.532
52,109.080
53,106.348
54,100.238
55,100.945
56,100.560
57,121.747
58,124.171
59,115.607
60,114.344
61,110.108
62,111.060
63,107.743
64,106.719
65,101.214
66,95.647
67,97.383
68,102.838
69,120.521
70,127.594
71,122.913
72,118.032
73,114.742
74,113.137
75,111.112
76,115.225
77,112.228
78,112.019
79,109.558
80,108.094
81,116.331
82,121.892
83,124.122
84,117.600
85,110.596
86,112.883
87,114.693
88,115.257
89,110.246
90,108.804
91,107.221
92,106.563
93,106.497
94,106.292
95,101.450
96,103.445
97,102.228
98,104.159
99,102.546
100,106.272
101,122.392
102,136.206
103,131.206
104,123.662
105,122.947
106,118.930
107,119.809
108,114.526
109,112.849
110,113.342
111,65.253
112,71.303
113,88.321
114,93.567
115,95.327
116,92.498
117,92.039
118,92.756
119,93.398
120,93.592
121,92.815
122,92.802
123,91.372
124,96.560
125,99.325
126,115.367
127,115.526
128,110.015
129,104.423
130,104.656
131,102.783
132,100.946
133,129.119
134,137.198
135,140.549
136,138.544
137,136.041
138,134.325
139,132.047
140,128.675
141,125.019
142,123.177
143,118.976
144,116.463
145,114.701
146,112.620
147,108.632
148,105.627
149,104.173
150,104.088
151,100.212
152,97.581
153,95.972
154,93.797
155,92.282
156,91.422
157,89.609
158,87.799
159,86.895
160,83.437
161,81.324
162,80.748
163,77.661
164,75.428
165,75.403
166,73.618
167,73.358
168,71.443
169,69.649
170,68.286
171,67.993
172,67.623
173,66.822
174,65.580
175,67.019
176,66.655
177,64.845
178,63.869
179,64.387
180,65.261
181,65.971
182,68.594
183,69.179
184,70.704
185,72.038
186,74.429
187,73.508
188,73.910
189,74.270
190,75.752
191,75.255
192,77.188
193,74.619
194,76.950
195,75.589
196,75.977
197,73.724
198,74.287
199,73.502
200,73.880
201,75.214
202,74.866
203,73.831
204,74.321
205,72.702
206,72.985
207,75.542
208,74.881
209,74.282
210,74.065
211,74.115
212,72.789
213,72.820
214,74.805
215,72.621
216,72.886
217,70.539
218,71.379
219,69.394
220,68.877
221,68.794
222,69.567
223,69.578
224,67.615
225,66.709
226,66.889
227,67.771
228,66.295
229,65.304
230,65.230
231,65.872
232,64.987
233,64.370
234,63.841
235,62.541
236,62.910
237,63.290
238,65.451
239,66.417
240,67.003
241,65.181
242,64.492
243,64.674
244,63.557
245,64.413
246,63.370
247,62.642
248,62.314
249,63.340
250,61.405
251,61.614
252,60.486
253,61.549
254,60.791
255,60.167
256,60.475
257,59.394
258,59.004
259,59.468
260,60.897
261,58.904
262,58.779
263,58.286
264,58.411
265,57.628
266,57.690
267,56.540
268,57.418
269,57.636
270,57.181
271,58.073
272,56.793
273,56.820
274,56.945
275,55.702
276,56.286
277,57.786
278,58.142
279,57.691
280,58.279
281,58.597
282,58.430
283,58.866
284,58.287
285,57.524
286,59.438
287,57.929
288,58.321
289,58.539
290,57.478
291,54.371
292,53.378
293,40.491
294,43.679
295,50.221
296,52.510
297,56.493
298,58.463
299,60.502
300,54.623
301,52.610
302,53.208
303,57.802
304,62.522
305,58.754
306,57.540
307,56.828
308,57.628
309,56.604
310,58.917
311,65.001
312,61.305
313,60.518
314,58.123
315,58.660
316,58.232
317,57.806
318,55.834
319,56.252
320,51.653
321,33.462
322,33.834
323,43.880
324,47.266
325,49.065
326,66.700
327,68.135
328,61.054
329,59.687
330,58.431
331,58.530
332,58.757
333,57.191
334,55.673
335,54.583
336,55.400
337,55.064
338,55.281
339,53.060
340,55.197
341,53.404
342,53.437
343,49.767
344,49.960
345,50.368
346,50.356
347,53.081
348,51.687
349,62.036
350,64.351
351,52.943
352,54.966
353,55.721
354,54.724
355,57.257
356,56.388
357,55.169
358,55.539
359,55.556
360,57.473
361,57.909
362,56.512
363,54.904
364,55.194
365,53.933
366,54.432
367,54.245
368,62.676
369,66.324
370,61.883
371,59.052
372,59.285
