 ,Mean1
1,252.386
2,250.976
3,249.601
4,247.781
5,245.645
6,244.416
7,241.381
8,239.813
9,238.447
10,236.995
11,234.113
12,231.588
13,229.002
14,226.930
15,224.202
16,222.565
17,219.707
18,220.589
19,218.023
20,214.518
21,210.970
22,210.160
23,207.585
24,205.666
25,203.048
26,203.076
27,198.480
28,199.308
29,185.723
30,160.695
31,166.215
32,183.769
33,166.634
34,178.507
35,187.966
36,187.075
37,187.611
38,186.789
39,187.450
40,185.454
41,184.635
42,183.074
43,182.209
44,180.164
45,180.626
46,179.151
47,180.625
48,178.550
49,176.991
50,178.177
51,175.325
52,176.378
53,175.062
54,173.282
55,172.210
56,173.438
57,170.628
58,170.401
59,170.238
60,169.513
61,167.943
62,168.763
63,166.062
64,165.762
65,166.547
66,167.265
67,164.020
68,165.108
69,164.866
70,165.995
71,163.090
72,166.122
73,165.344
74,165.002
75,163.957
76,165.607
77,162.088
78,161.612
79,162.137
80,160.504
81,161.005
82,159.556
83,160.151
84,158.810
85,158.758
86,157.294
87,155.869
88,157.125
89,156.985
90,155.944
91,156.948
92,154.816
93,155.516
94,155.417
95,156.660
96,155.077
97,155.878
98,155.445
99,154.504
100,156.060
101,155.531
102,156.049
103,156.590
104,156.593
105,156.128
106,153.499
107,155.404
108,155.490
109,155.798
110,154.805
111,153.968
112,155.731
113,155.892
114,155.437
115,154.466
116,153.311
117,155.097
118,154.849
119,152.234
120,153.383
121,152.456
122,153.441
123,151.630
124,154.308
125,152.681
126,151.425
127,149.491
128,152.995
129,150.443
130,149.812
131,149.653
132,148.515
133,193.741
134,207.936
135,214.244
136,217.626
137,220.678
138,222.446
139,223.254
140,226.518
141,226.405
142,226.229
143,227.705
144,226.317
145,228.367
146,228.265
147,229.035
148,228.824
149,229.416
150,227.725
151,230.254
152,228.986
153,229.584
154,227.968
155,227.185
156,227.611
157,228.720
158,227.773
159,229.037
160,228.347
161,229.799
162,229.323
163,229.549
164,229.356
165,230.627
166,230.510
167,228.495
168,229.759
169,229.399
170,228.214
171,229.395
172,228.944
173,228.523
174,227.069
175,228.434
176,227.168
177,227.257
178,228.719
179,228.489
180,229.943
181,230.400
182,227.218
183,228.538
184,228.703
185,227.350
186,228.111
187,226.614
188,226.479
189,225.645
190,225.371
191,224.549
192,224.804
193,224.659
194,224.543
195,224.650
196,224.093
197,222.214
198,224.549
199,222.354
