 ,Mean1
1,116.186
2,116.976
3,123.526
4,119.270
5,113.034
6,112.439
7,112.840
8,111.593
9,111.874
10,111.212
11,109.594
12,115.124
13,106.670
14,84.496
15,93.874
16,102.846
17,102.767
18,103.212
19,102.304
20,101.531
21,99.756
22,100.586
23,98.468
24,96.421
25,97.206
26,97.758
27,97.871
28,95.375
29,88.293
30,78.353
31,78.964
32,85.406
33,84.111
34,85.708
35,85.001
36,83.310
37,82.571
38,72.615
39,74.645
40,77.132
41,76.602
42,58.377
43,69.847
44,71.443
45,70.360
46,72.720
47,73.590
48,71.546
49,65.430
50,71.906
51,76.748
52,75.474
53,75.375
54,75.132
55,74.380
56,76.425
57,75.047
58,75.112
59,76.489
60,76.609
61,77.723
62,76.469
63,77.420
64,78.856
65,78.748
66,80.246
67,61.456
68,64.528
69,70.389
70,76.522
71,73.643
72,75.377
73,73.309
74,74.014
75,73.517
76,72.292
77,75.850
78,71.314
79,72.021
80,73.069
81,85.528
82,80.314
83,72.062
84,70.863
85,74.504
86,72.567
87,72.356
88,74.185
89,72.013
90,73.679
91,73.100
92,72.096
93,74.957
94,78.130
95,70.969
96,83.018
97,68.502
98,75.683
99,78.059
100,79.171
101,80.827
102,81.316
103,79.390
104,74.366
105,81.258
106,84.510
107,85.877
108,84.966
109,83.220
110,82.305
111,77.661
112,80.713
113,80.301
114,80.628
115,81.813
116,81.265
117,81.090
118,80.314
119,77.745
120,81.992
121,82.974
122,77.026
123,75.066
124,76.549
125,76.745
126,75.357
127,75.432
128,74.392
129,74.041
130,77.180
131,76.166
132,75.506
133,67.887
134,69.089
135,68.895
136,67.677
137,65.152
138,66.364
139,60.556
140,60.460
141,60.091
142,57.416
143,55.640
144,55.413
145,56.395
146,53.773
147,56.857
148,55.521
149,55.370
150,54.073
151,57.274
152,54.530
153,53.069
154,54.387
155,52.433
156,57.465
157,49.127
158,48.550
159,48.429
160,47.246
161,47.162
162,47.099
163,46.680
164,45.845
165,45.026
166,45.009
167,43.439
168,43.309
169,42.099
170,42.068
171,41.711
172,39.818
173,41.430
174,39.971
175,40.773
176,40.573
177,39.897
178,39.990
179,39.660
180,40.067
181,39.559
182,39.529
183,39.069
184,39.136
185,39.115
186,39.515
187,39.023
188,38.762
189,38.526
190,37.732
191,37.725
192,38.427
193,38.022
194,37.684
195,38.739
196,38.411
197,38.988
198,36.834
199,38.364
200,37.305
201,37.782
202,36.927
203,37.074
204,36.367
205,36.189
206,36.191
207,35.593
208,36.082
209,35.480
210,35.400
211,35.185
212,35.445
213,35.019
214,34.494
215,34.511
216,32.898
217,33.015
218,32.728
219,34.539
220,38.643
221,36.243
222,40.385
223,42.346
224,42.605
225,43.484
226,45.156
227,46.400
228,47.250
229,47.473
230,48.576
231,50.460
232,51.664
233,50.949
234,52.448
235,53.185
236,51.803
237,51.885
238,51.956
239,52.551
240,50.447
241,45.939
242,46.373
243,49.518
244,49.435
245,48.443
246,48.602
247,49.099
248,53.008
249,52.418
250,49.925
251,51.558
252,50.888
253,50.814
254,48.969
255,49.450
256,48.669
257,49.182
258,50.538
259,50.218
260,51.956
261,51.057
262,51.865
263,50.139
264,49.634
265,50.913
266,51.055
267,48.297
268,53.817
269,49.914
270,41.785
271,46.138
272,49.220
273,50.997
274,50.739
275,48.758
276,48.562
277,49.574
278,48.116
279,48.850
280,48.192
281,48.903
282,49.713
283,50.248
284,48.996
285,47.306
286,47.731
287,48.052
288,48.691
289,46.216
290,45.856
291,44.835
292,48.839
293,47.544
294,47.685
295,49.023
296,46.341
297,46.639
298,47.551
299,47.446
300,48.032
301,47.671
302,48.229
303,41.923
304,45.874
305,48.828
306,47.347
307,47.690
308,46.141
309,47.081
310,47.031
311,48.091
312,47.012
313,47.195
314,46.066
315,46.245
316,45.506
317,45.744
318,44.767
319,46.097
320,46.662
321,44.770
322,44.814
323,46.117
324,45.352
325,45.646
326,46.801
327,46.283
328,49.126
329,46.677
330,45.886
331,46.405
332,47.464
333,49.150
334,49.800
335,49.813
336,48.429
337,50.931
338,50.886
339,53.325
340,51.371
341,51.756
342,50.138
343,52.426
344,51.016
345,51.354
346,45.359
347,47.749
348,48.493
349,49.099
350,49.608
351,49.389
352,50.280
353,51.804
354,51.118
355,50.111
356,49.828
357,57.285
358,55.184
359,54.942
360,54.678
361,54.027
362,53.737
363,54.062
364,53.392
365,52.492
366,52.608
367,53.962
368,51.802
369,51.933
370,50.293
371,49.244
372,47.142
373,46.686
374,43.565
375,40.570
376,39.571
377,37.126
378,34.670
379,31.671
380,29.089
381,28.887
