 ,Mean1
1,200.908
2,191.142
3,187.356
4,182.220
5,175.479
6,173.656
7,170.354
8,167.652
9,163.153
10,159.856
11,155.893
12,149.649
13,137.716
14,138.440
15,137.813
16,132.852
17,130.299
18,127.818
19,125.274
20,120.857
21,117.850
22,115.512
23,112.913
24,112.456
25,109.110
26,106.354
27,105.628
28,104.264
29,102.949
30,101.735
31,100.869
32,100.825
33,99.658
34,100.773
35,100.124
36,98.014
37,96.999
38,95.148
39,94.683
40,93.465
41,92.543
42,91.254
43,90.392
44,87.761
45,87.797
46,88.716
47,88.763
48,88.888
49,89.917
50,89.343
51,88.439
52,87.935
53,87.605
54,86.070
55,85.642
56,86.345
57,84.676
58,85.330
59,84.516
60,82.905
61,78.308
62,81.768
63,81.525
64,81.926
65,82.791
66,83.899
67,84.029
68,83.368
69,83.278
70,83.934
71,85.001
72,82.348
73,81.302
74,83.600
75,82.134
76,81.593
77,82.123
78,83.305
79,81.622
80,82.327
81,84.620
82,84.092
83,86.197
84,86.872
85,88.806
86,89.168
87,89.953
88,88.650
89,88.438
90,87.548
91,87.061
92,85.527
93,86.046
94,85.426
95,83.422
96,84.243
97,83.288
98,82.715
99,81.520
100,80.678
101,81.426
102,78.908
103,77.934
104,78.310
105,79.321
106,81.421
107,81.954
108,80.389
109,81.537
110,82.710
111,83.211
112,83.450
113,84.841
114,86.387
115,88.797
116,91.417
117,92.534
118,95.320
119,96.276
120,95.725
121,95.355
122,99.073
123,102.027
124,103.932
125,105.752
126,106.808
127,106.370
128,107.079
129,108.506
130,109.190
131,109.677
132,115.702
133,139.827
134,157.273
135,161.805
136,167.731
137,166.850
138,172.857
139,173.526
140,172.697
141,172.302
142,169.887
143,168.049
144,162.401
145,160.793
146,157.785
147,154.104
148,152.605
149,151.394
150,148.898
151,147.829
152,145.014
153,142.491
154,140.692
155,138.578
156,137.084
157,134.566
158,133.137
159,132.075
160,129.619
161,128.054
162,125.837
163,126.288
164,124.165
165,123.119
166,120.492
167,119.081
168,116.189
169,113.976
170,112.860
171,111.226
172,110.291
173,103.894
174,102.533
175,103.461
176,103.382
177,101.915
178,102.096
179,100.295
180,101.229
181,101.333
182,100.309
183,102.152
184,104.069
185,105.295
186,105.964
187,108.262
188,108.696
189,109.033
190,111.039
191,112.987
192,113.234
193,116.312
194,116.049
195,117.868
196,119.163
197,121.873
198,122.484
199,124.612
200,126.483
201,125.528
202,124.865
203,124.391
204,122.265
205,121.234
206,121.196
207,120.977
208,122.729
209,123.071
210,125.658
211,128.227
212,131.201
213,133.862
214,134.960
215,137.820
216,141.687
217,147.141
218,147.730
219,148.760
220,154.818
221,154.515
222,156.051
223,155.501
224,153.673
225,153.952
226,151.766
227,149.655
228,149.295
229,150.166
230,148.158
231,148.960
232,148.408
233,147.571
234,148.606
235,148.070
236,148.170
237,146.763
238,148.544
239,139.442
240,140.283
241,139.880
242,140.004
243,137.236
244,135.973
245,135.639
246,135.418
247,137.446
248,135.146
249,133.944
250,131.640
251,131.161
252,132.353
253,133.529
254,134.608
255,134.161
256,133.637
257,134.929
258,135.477
259,134.654
260,133.786
261,131.825
262,129.371
263,125.651
264,124.812
265,122.289
266,122.192
267,122.951
268,121.721
269,121.551
270,121.222
271,120.118
272,120.516
273,120.693
274,118.404
275,118.566
276,117.927
277,116.470
278,116.517
279,117.792
280,116.793
281,118.334
282,116.224
283,117.245
284,115.488
285,114.675
286,110.912
287,112.294
288,112.193
289,113.185
290,113.737
291,115.103
292,116.836
293,117.046
294,119.562
295,120.104
296,124.653
297,125.031
298,127.530
299,127.624
300,127.683
301,124.446
302,120.647
303,119.740
304,116.552
305,116.355
306,117.482
307,116.237
308,117.883
309,118.938
310,120.738
311,119.324
312,116.936
313,116.209
314,113.753
315,113.450
316,113.046
317,112.168
318,112.532
319,111.637
320,111.051
321,113.063
322,111.135
323,108.527
324,106.467
325,106.966
326,104.941
327,99.346
328,94.687
329,96.216
330,95.847
331,96.764
332,97.011
333,96.702
334,97.630
335,96.046
336,95.734
337,92.741
338,92.355
339,91.177
340,90.093
341,90.825
342,90.453
343,88.690
344,87.883
345,84.210
346,84.419
347,83.366
348,86.078
349,84.242
350,87.432
351,88.776
352,90.131
353,91.301
354,89.903
355,90.292
356,90.997
357,90.685
358,91.202
359,90.260
360,88.993
361,87.994
362,88.322
363,86.967
364,85.790
365,84.142
366,83.160
367,83.698
368,81.112
369,81.291
370,80.374
371,79.264
372,78.963
373,78.244
374,78.289
375,77.785
376,78.480
377,80.051
378,81.817
379,80.452
380,82.183
381,84.748
382,84.424
383,82.809
384,83.502
385,82.187
386,82.249
387,81.707
388,82.149
389,81.427
390,80.245
391,78.585
392,79.495
393,78.605
394,76.989
395,77.093
396,77.085
397,77.501
398,77.439
399,76.981
400,76.568
401,75.610
402,75.040
403,75.865
404,76.474
405,75.061
406,77.097
407,75.832
408,75.755
409,75.348
410,74.570
411,74.837
412,74.401
413,74.959
414,74.280
415,74.129
416,73.294
417,73.552
418,73.257
419,73.363
420,72.719
421,72.733
422,73.251
423,73.435
424,72.922
425,72.304
426,72.633
427,73.396
428,73.773
429,74.230
430,74.678
431,74.153
432,73.628
433,73.487
434,75.018
435,74.581
436,73.156
437,74.054
438,73.955
439,74.306
440,74.830
441,73.820
442,76.559
443,77.334
444,77.835
445,78.963
446,78.024
447,75.594
448,75.612
449,77.834
450,79.881
451,79.621
452,81.073
453,81.921
454,83.860
455,83.557
456,85.644
457,86.085
458,86.082
459,85.246
460,86.256
461,85.271
462,85.275
463,86.730
464,85.440
465,84.633
466,83.236
467,82.171
468,82.356
469,77.668
470,80.201
471,83.325
472,82.560
473,82.942
474,81.783
475,84.086
476,83.282
477,85.494
478,86.564
479,85.727
480,85.332
481,85.845
482,84.690
483,84.394
484,85.869
485,85.077
486,84.473
487,84.242
488,83.687
489,83.002
490,83.143
491,82.490
492,80.724
493,80.599
494,81.094
495,79.991
496,78.654
497,77.857
498,77.561
499,75.952
500,75.490
501,74.577
502,74.661
503,74.039
504,73.715
505,74.271
506,73.605
507,74.034
508,73.581
509,74.048
510,73.030
511,73.803
512,75.573
513,75.954
514,76.810
515,79.293
516,78.979
517,80.160
518,80.347
519,81.010
520,80.563
521,80.506
522,81.137
523,82.066
524,82.981
525,85.028
526,83.315
527,84.358
528,82.452
529,84.353
530,86.488
531,86.158
532,85.974
533,86.378
534,84.556
535,83.237
536,82.604
537,80.332
538,79.541
539,78.491
540,77.411
541,77.340
542,76.740
543,75.239
544,74.683
545,74.686
546,72.856
547,73.563
548,74.099
549,73.271
550,72.622
551,73.081
552,73.120
553,72.848
554,74.266
555,74.563
556,75.081
557,74.953
558,75.221
559,74.628
560,75.700
