 ,Mean1
1,197.721
2,193.495
3,188.027
4,181.708
5,177.426
6,173.164
7,170.743
8,165.859
9,162.373
10,157.928
11,154.598
12,149.110
13,148.332
14,147.553
15,144.625
16,143.156
17,138.122
18,135.902
19,133.914
20,131.193
21,128.265
22,125.198
23,124.354
24,120.646
25,119.826
26,118.011
27,115.755
28,114.173
29,114.045
30,113.301
31,111.887
32,112.993
33,111.135
34,111.103
35,111.051
36,110.817
37,109.748
38,107.354
39,107.474
40,106.160
41,105.776
42,103.071
43,103.094
44,102.160
45,102.158
46,101.733
47,100.361
48,98.708
49,98.403
50,98.447
51,96.718
52,98.259
53,97.051
54,96.280
55,95.881
56,96.392
57,95.683
58,95.902
59,95.351
60,95.237
61,93.437
62,94.369
63,94.883
64,94.764
65,96.119
66,97.236
67,97.551
68,95.543
69,97.061
70,95.524
71,95.069
72,94.941
73,95.628
74,94.276
75,94.871
76,94.554
77,94.036
78,93.987
79,93.442
80,94.896
81,93.936
82,92.378
83,92.500
84,93.560
85,92.727
86,91.019
87,90.679
88,89.350
89,89.801
90,86.773
91,86.479
92,86.820
93,86.475
94,86.443
95,85.954
96,85.375
97,85.339
98,85.844
99,86.662
100,85.619
101,84.769
102,87.511
103,89.634
104,90.837
105,91.545
106,92.054
107,92.461
108,92.733
109,93.853
110,93.863
111,93.081
112,92.851
113,93.426
114,94.045
115,94.801
116,96.299
117,95.722
118,95.239
119,96.285
120,93.777
121,93.613
122,95.287
123,97.916
124,100.378
125,99.995
126,101.138
127,103.155
128,103.363
129,103.571
130,104.373
131,103.570
132,127.124
133,150.179
134,161.386
135,153.395
136,167.762
137,169.381
138,169.178
139,166.510
140,163.665
141,161.710
142,158.168
143,157.262
144,153.183
145,150.436
146,146.084
147,145.258
148,142.901
149,140.707
150,135.417
151,136.330
152,135.146
153,131.383
154,131.293
155,129.070
156,126.342
157,124.865
158,123.788
159,121.711
160,121.379
161,121.474
162,120.770
163,117.561
164,115.698
165,114.593
166,113.909
167,111.690
168,111.624
169,109.806
170,108.557
171,106.001
172,105.184
173,103.665
174,101.908
175,101.126
176,100.325
177,100.151
178,98.556
179,98.677
180,98.520
181,98.332
182,98.278
183,98.650
184,98.455
185,100.950
186,102.987
187,104.768
188,103.902
189,106.120
190,106.776
191,108.983
192,111.120
193,111.243
194,112.398
195,113.229
196,116.029
197,116.709
198,119.245
199,120.842
200,125.067
201,124.481
202,125.358
203,126.867
204,129.455
205,130.364
206,131.892
207,133.374
208,134.878
209,134.392
210,137.438
211,138.693
212,143.376
213,143.545
214,145.987
215,147.958
216,152.202
217,156.448
218,158.665
219,163.702
220,166.886
221,166.593
222,167.317
223,167.832
224,166.680
225,166.330
226,166.016
227,163.965
228,165.185
229,163.106
230,163.538
231,163.929
232,165.256
233,164.083
234,165.293
235,165.838
236,169.807
237,172.168
238,172.333
239,170.319
240,170.113
241,171.175
242,168.236
243,167.222
244,166.168
245,167.454
246,165.975
247,166.479
248,164.892
249,165.230
250,164.767
251,162.493
252,162.018
253,162.491
254,162.721
255,160.477
256,162.390
257,161.398
258,160.228
259,160.148
260,158.305
261,157.562
262,154.884
263,153.557
264,154.585
265,154.025
266,154.559
267,155.792
268,157.882
269,156.757
270,159.276
271,159.085
272,162.348
273,162.254
274,159.284
275,159.128
276,160.474
277,161.339
278,157.546
279,157.031
280,156.380
281,156.517
282,155.782
283,155.842
284,153.788
285,151.960
286,148.473
287,148.665
288,149.858
289,149.138
290,149.299
291,147.828
292,147.677
293,148.301
294,147.962
295,151.372
296,154.585
297,157.551
298,158.589
299,160.290
300,159.487
301,154.452
302,151.715
303,150.933
304,149.739
305,147.860
306,149.983
307,150.541
308,147.504
309,151.292
310,151.774
311,152.459
312,150.108
313,149.672
314,149.741
315,148.790
316,148.123
317,146.266
318,146.063
319,145.784
320,143.264
321,145.164
322,142.995
323,140.798
324,140.418
325,139.402
326,138.111
327,133.750
328,129.724
329,130.300
330,129.720
331,128.310
332,126.085
333,126.071
334,126.111
335,125.825
336,124.531
337,123.028
338,123.376
339,122.697
340,120.305
341,120.287
342,120.105
343,119.190
344,118.783
345,114.679
346,115.151
347,114.667
348,115.068
349,113.532
350,113.664
351,114.473
352,114.196
353,111.982
354,111.684
355,112.126
356,112.934
357,112.509
358,113.066
359,112.379
360,111.060
361,110.918
362,109.554
363,109.279
364,108.055
365,106.085
366,105.397
367,103.807
368,103.183
369,101.434
370,99.875
371,98.587
372,95.752
373,95.866
374,95.355
375,93.509
376,93.361
377,93.278
378,91.036
379,91.142
380,91.591
381,91.981
382,92.089
383,91.046
384,91.232
385,90.566
386,90.334
387,89.592
388,90.083
389,89.732
390,87.927
391,88.339
392,89.143
393,88.675
394,86.498
395,86.500
396,85.030
397,85.562
398,85.387
399,84.764
400,84.191
401,83.168
402,83.530
403,83.217
404,82.347
405,82.113
406,82.151
407,83.161
