 ,Mean1
1,180.038
2,172.074
3,166.058
4,160.794
5,158.543
6,154.649
7,150.569
8,147.007
9,146.754
10,142.806
11,140.162
12,137.178
13,134.471
14,134.540
15,130.480
16,130.983
17,125.800
18,123.381
19,123.842
20,122.741
21,120.925
22,119.222
23,119.747
24,120.654
25,120.291
26,120.534
27,120.077
28,120.408
29,117.172
30,118.491
31,116.976
32,114.637
33,114.227
34,113.432
35,112.488
36,111.140
37,109.891
38,110.137
39,109.140
40,107.279
41,105.368
42,105.532
43,104.785
44,104.501
45,106.436
46,107.582
47,106.847
48,106.301
49,106.567
50,106.695
51,104.227
52,103.257
53,102.982
54,102.116
55,101.674
56,100.344
57,98.805
58,98.452
59,100.258
60,98.775
61,96.649
62,95.241
63,94.851
64,95.355
65,97.027
66,96.804
67,96.436
68,96.336
69,94.476
70,98.768
71,100.151
72,99.155
73,97.321
74,95.906
75,93.634
76,94.878
77,95.381
78,94.659
79,94.918
80,95.807
81,96.810
82,95.840
83,94.830
84,95.428
85,95.940
86,96.379
87,95.958
88,93.987
89,95.979
90,95.811
91,96.440
92,97.886
93,98.285
94,97.545
95,98.004
96,96.469
97,97.452
98,98.016
99,97.736
100,99.515
101,99.365
102,99.632
103,99.644
104,99.556
105,99.027
106,97.888
107,96.276
108,96.600
109,96.815
110,97.479
111,96.514
112,95.726
113,94.708
114,95.222
115,94.875
116,94.434
117,94.384
118,95.253
119,96.743
120,95.984
121,94.718
122,93.792
123,93.759
124,92.491
125,92.760
126,94.702
127,93.459
128,91.572
129,91.268
130,92.061
131,92.680
132,92.369
133,119.044
134,127.684
135,129.754
136,129.966
137,130.373
138,130.684
139,128.148
140,125.750
141,122.485
142,119.772
143,117.387
144,118.457
145,117.128
146,116.353
147,115.843
148,114.374
149,113.940
150,115.177
151,112.371
152,110.201
153,101.984
154,96.300
155,97.054
156,101.022
157,104.591
158,113.209
159,112.519
160,108.153
161,108.403
162,107.608
163,111.206
164,109.499
165,107.833
166,106.618
167,105.949
168,103.497
169,103.567
170,102.379
171,103.408
172,102.555
173,99.882
174,99.150
175,99.190
176,98.076
177,97.531
178,96.184
179,95.092
180,93.268
181,92.997
182,92.408
183,92.110
184,84.896
185,85.471
186,87.174
187,87.691
188,86.458
189,85.655
190,83.272
191,83.230
192,81.844
193,82.312
194,81.499
195,78.396
196,73.562
197,71.499
198,72.954
199,72.183
200,66.790
201,66.133
202,68.935
203,70.004
204,70.507
205,68.680
206,68.019
207,67.393
208,66.782
209,65.551
210,64.419
211,64.719
212,63.676
213,62.296
214,61.823
215,61.630
216,61.313
217,59.275
218,58.668
219,57.942
220,56.521
221,55.583
222,55.288
223,55.868
224,54.403
225,55.197
226,53.475
227,53.611
228,52.494
229,52.435
230,51.855
231,51.017
232,50.996
233,50.230
234,49.480
235,49.371
236,48.405
237,47.752
238,47.095
239,46.412
240,45.195
241,45.440
242,45.102
243,44.396
244,44.288
245,44.473
246,44.658
247,44.368
248,44.115
249,43.388
250,42.928
251,42.686
252,41.655
253,41.544
254,42.382
255,41.730
256,41.194
257,40.851
258,41.148
259,39.783
260,39.087
261,38.412
262,38.957
263,38.000
264,37.860
265,37.233
266,36.731
267,37.003
268,36.787
269,36.799
270,35.742
271,36.011
272,35.844
