 ,Mean1
1,152.152
2,147.468
3,141.323
4,132.355
5,118.647
6,113.538
7,117.474
8,111.967
9,107.730
10,108.154
11,107.693
12,104.509
13,99.443
14,99.114
15,98.663
16,94.182
17,92.681
18,92.268
19,89.317
20,88.227
21,87.850
22,86.028
23,82.388
24,80.123
25,80.663
26,78.794
27,77.056
28,78.821
29,75.767
30,77.979
31,75.151
32,81.681
33,80.764
34,78.067
35,77.879
36,75.055
37,73.980
38,72.525
39,71.879
40,74.498
41,73.777
42,72.922
43,69.893
44,69.359
45,72.744
46,69.767
47,67.986
48,73.517
49,72.330
50,74.932
51,70.861
52,71.812
53,73.455
54,73.770
55,72.216
56,71.664
57,70.071
58,71.522
59,69.614
60,71.831
61,70.406
62,68.139
63,65.797
64,67.667
65,66.337
66,66.354
67,66.663
68,66.642
69,64.221
70,66.018
71,66.236
72,65.673
73,68.504
74,66.919
75,65.984
76,63.844
77,63.995
78,66.513
79,64.590
80,64.631
81,65.147
82,71.049
83,68.893
84,66.838
85,64.989
86,63.939
87,60.881
88,63.419
89,64.030
90,65.186
91,65.284
92,65.345
93,64.685
94,63.672
95,60.589
96,61.359
97,63.622
98,63.549
99,62.721
100,62.847
101,64.430
102,61.613
103,62.148
104,60.500
105,61.274
106,60.215
107,58.639
108,54.781
109,55.949
110,57.765
111,60.307
112,60.842
113,58.258
114,58.958
115,59.436
116,58.204
117,56.150
118,57.850
119,63.561
120,65.061
121,65.956
122,62.844
123,66.025
124,63.734
125,62.266
126,63.859
127,68.003
128,69.063
129,66.361
130,63.654
131,65.364
132,74.313
133,80.786
134,84.939
135,86.478
136,85.896
137,85.423
138,82.885
139,80.012
140,78.984
141,74.121
142,69.552
143,66.768
144,58.971
145,54.974
146,55.915
147,54.307
148,54.887
149,53.264
150,53.286
151,53.498
152,53.636
153,51.697
154,48.278
155,47.026
156,48.332
157,49.973
158,49.834
159,49.182
160,50.293
161,47.969
162,47.044
163,45.357
164,45.470
165,43.387
166,43.408
167,42.687
168,41.358
169,42.650
170,42.184
171,40.671
172,42.316
173,43.693
174,43.173
175,44.238
176,45.208
177,44.839
178,45.466
179,50.844
180,54.656
181,61.370
182,69.027
183,78.245
184,83.255
185,93.332
186,95.642
187,98.968
188,101.203
189,100.521
190,106.360
191,104.723
192,106.900
193,102.934
194,106.162
195,108.048
196,104.975
197,142.321
198,124.864
199,115.827
200,111.537
201,109.945
202,107.463
203,90.618
204,81.499
205,88.160
206,89.607
207,90.779
208,90.268
209,87.459
210,81.923
211,106.445
212,95.216
213,92.083
214,89.965
215,92.023
216,95.527
217,91.737
218,94.856
219,96.883
220,95.622
221,93.380
222,94.040
223,92.565
224,90.295
225,92.564
226,88.655
227,87.290
228,85.009
229,82.125
230,81.732
231,80.878
232,80.008
233,79.206
234,78.538
235,79.237
236,79.492
237,77.975
238,78.569
239,75.896
240,61.946
241,76.293
242,72.784
243,70.711
244,74.284
245,72.956
246,73.295
247,75.376
248,74.042
249,74.096
250,73.878
251,74.906
252,75.837
253,76.937
254,80.150
255,77.842
256,75.831
257,77.512
258,76.937
259,77.590
260,78.433
261,76.014
262,78.782
263,77.033
264,73.351
265,74.044
266,74.836
267,71.979
268,74.139
269,71.233
270,70.237
271,67.124
272,66.613
273,66.160
274,67.086
275,67.288
276,66.228
277,65.284
278,64.811
279,65.268
280,66.805
281,66.311
282,68.500
283,70.081
284,71.059
285,71.819
286,71.272
287,70.289
288,71.522
289,72.964
290,70.177
291,69.077
292,68.781
293,67.221
294,64.267
295,67.182
296,66.091
297,65.360
298,63.079
299,61.620
300,63.264
301,64.972
302,64.530
303,64.702
304,62.998
305,65.962
306,64.482
307,63.721
308,63.616
309,62.553
310,60.048
311,61.696
312,60.653
313,60.863
314,61.821
315,59.266
316,60.573
317,58.444
318,61.145
319,58.502
320,60.674
321,60.588
322,60.152
323,60.717
324,62.903
325,60.122
326,59.995
327,57.074
328,55.635
329,56.139
330,55.254
331,53.408
332,54.762
333,53.626
334,53.540
335,55.461
336,55.580
337,55.990
338,55.718
339,55.345
340,55.380
341,49.066
342,54.893
343,55.829
344,56.429
345,58.943
346,59.188
347,59.702
348,63.107
349,65.070
350,63.719
351,65.700
352,64.607
353,63.425
354,63.448
355,61.661
356,62.530
357,61.852
358,61.675
359,59.590
360,59.937
361,59.214
362,62.549
363,66.172
364,66.080
365,66.008
366,67.960
367,69.408
368,68.685
369,65.697
370,67.689
371,67.157
372,67.871
373,67.281
374,66.891
375,65.721
376,65.033
377,60.097
378,64.774
379,62.530
380,66.972
381,66.321
382,67.432
383,64.706
384,65.991
385,66.369
386,66.199
387,65.845
388,63.219
389,62.669
390,63.835
391,61.790
392,63.664
393,64.436
394,62.615
395,64.175
396,64.576
397,65.426
398,64.042
399,64.642
400,67.456
401,66.889
402,64.874
403,65.884
404,67.093
405,64.124
406,64.894
407,63.664
408,60.183
409,59.928
410,61.104
411,61.103
412,61.972
413,61.444
414,59.794
415,63.021
416,62.635
417,61.457
418,61.491
419,59.085
420,60.293
421,61.473
422,61.597
423,61.189
424,63.608
425,62.934
426,61.747
427,61.260
428,58.207
429,60.722
430,60.048
431,63.769
432,61.140
433,63.364
434,59.357
435,60.000
436,57.861
437,60.366
438,61.504
439,61.707
440,63.103
441,64.982
442,65.033
443,67.732
444,67.025
445,65.099
446,65.196
447,68.374
448,68.229
449,67.588
450,64.971
451,66.104
452,64.250
453,64.592
454,64.890
455,65.998
456,64.827
457,66.588
458,66.592
459,67.394
460,67.920
461,67.414
462,68.939
463,71.799
464,72.111
465,70.320
466,71.516
467,69.467
468,66.242
469,70.053
470,69.686
471,68.126
472,67.148
473,67.115
474,67.580
475,66.618
476,64.472
477,66.044
478,67.820
479,66.059
480,67.885
481,66.470
482,65.760
483,66.967
484,65.674
485,66.614
486,68.234
487,66.302
488,66.375
489,66.102
490,67.160
491,68.526
492,71.293
493,71.333
494,70.597
495,71.012
496,72.855
497,74.795
498,78.729
499,74.307
500,73.444
501,69.201
502,68.600
503,66.838
504,64.268
505,66.118
506,63.864
507,61.925
508,60.130
509,60.889
510,58.932
511,60.885
512,60.882
513,59.730
514,62.414
515,62.212
516,60.672
517,59.947
518,60.724
519,57.003
520,57.648
521,58.678
522,56.545
523,55.963
524,56.557
525,57.728
526,56.624
527,56.723
528,56.941
529,55.923
530,56.762
531,55.719
532,55.471
533,55.979
534,57.014
535,61.408
536,60.859
537,59.796
538,61.593
539,62.216
540,64.965
541,65.541
542,63.138
543,63.381
544,63.283
545,63.374
546,62.599
547,62.573
548,61.216
549,60.616
550,59.439
551,59.949
552,59.844
553,60.102
554,59.504
555,59.457
556,60.175
557,58.892
558,63.760
559,62.549
560,59.808
