 ,Mean1
1,243.279
2,239.598
3,235.796
4,231.990
5,229.304
6,226.923
7,224.670
8,220.367
9,218.518
10,214.260
11,211.513
12,208.880
13,207.749
14,207.092
15,203.054
16,199.563
17,195.277
18,192.834
19,190.009
20,187.836
21,185.601
22,183.237
23,180.463
24,178.824
25,177.524
26,175.001
27,173.348
28,168.912
29,165.362
30,165.759
31,163.334
32,162.928
33,160.908
34,159.572
35,156.656
36,153.954
37,153.158
38,152.642
39,150.208
40,147.971
41,145.496
42,143.431
43,141.824
44,139.822
45,137.165
46,137.366
47,136.341
48,135.854
49,134.240
50,131.935
51,130.712
52,129.925
53,128.319
54,127.472
55,127.907
56,126.557
57,127.343
58,127.775
59,126.008
60,125.298
61,124.894
62,124.867
63,124.222
64,126.986
65,125.950
66,125.865
67,125.496
68,125.512
69,128.295
70,128.408
71,130.546
72,129.216
73,130.542
74,130.146
75,129.318
76,129.900
77,131.469
78,130.507
79,131.071
80,129.436
81,131.065
82,129.697
83,130.387
84,130.832
85,130.893
86,131.465
87,129.019
88,129.639
89,128.269
90,128.028
91,127.157
92,127.500
93,125.566
94,124.382
95,122.486
96,121.425
97,121.290
98,120.901
99,120.698
100,119.639
101,119.483
102,119.424
103,118.830
104,116.549
105,117.194
106,119.286
107,119.374
108,122.079
109,121.533
110,121.233
111,121.200
112,122.734
113,123.553
114,123.761
115,123.820
116,124.932
117,125.802
118,125.444
119,124.205
120,122.075
121,122.436
122,121.532
123,123.013
124,122.838
125,124.805
126,123.336
127,123.063
128,123.101
129,122.737
130,120.665
131,121.023
132,121.412
133,147.154
134,155.889
135,160.853
136,163.387
137,164.730
138,164.869
139,165.348
140,166.370
141,167.929
142,165.093
143,166.241
144,165.336
145,164.993
146,165.540
147,164.303
148,165.234
149,164.575
150,162.461
151,162.490
152,161.078
153,161.673
154,160.624
155,161.770
156,161.555
157,162.234
158,160.692
159,162.403
160,162.848
161,161.888
162,161.087
163,160.940
164,161.643
165,161.982
166,163.770
167,165.369
168,165.167
169,166.237
170,165.458
171,162.665
172,162.284
173,161.548
174,161.810
175,160.268
176,156.498
177,153.436
178,153.379
179,151.732
180,151.327
181,151.082
182,152.785
183,151.709
184,150.220
185,152.215
186,154.917
187,156.460
188,157.994
189,160.603
190,161.430
191,162.472
192,163.401
193,163.164
194,162.410
195,162.822
196,162.282
197,161.427
198,157.308
199,160.666
200,162.503
201,162.513
202,163.986
203,162.016
204,164.993
205,161.979
206,162.709
207,162.861
208,160.428
209,160.947
210,159.291
211,158.099
212,157.614
213,155.692
214,154.507
215,153.359
216,151.023
217,148.777
218,149.629
219,147.876
220,147.344
221,144.862
222,144.035
223,142.345
224,140.539
225,138.098
226,136.684
227,133.915
228,132.330
229,130.781
230,129.453
231,128.818
232,127.983
233,126.814
234,128.157
235,128.020
236,127.692
237,125.798
238,125.624
239,124.380
240,124.113
241,124.721
242,124.267
243,124.291
244,123.725
245,124.316
246,122.184
247,122.800
248,121.760
249,120.291
250,121.332
251,118.928
252,118.521
253,117.012
254,117.641
255,114.576
256,114.300
257,113.163
258,111.745
259,113.126
260,113.880
261,114.608
262,115.592
263,115.408
264,117.292
265,116.091
266,114.120
267,113.751
268,117.279
269,116.149
270,116.985
271,115.501
272,115.059
273,114.728
274,115.269
275,115.186
276,115.656
277,116.696
278,116.357
279,118.253
280,119.912
281,122.187
282,121.104
283,121.286
284,120.617
285,122.492
286,121.915
287,125.969
288,128.948
289,128.277
290,127.835
291,128.479
292,130.013
293,132.373
294,133.314
295,132.291
296,134.261
297,136.515
298,137.671
299,137.397
300,138.641
301,138.734
302,137.315
303,136.203
304,134.737
305,136.373
306,136.404
307,138.142
308,136.939
309,137.650
310,137.693
311,137.275
312,138.409
313,140.426
314,138.752
315,137.044
316,136.578
317,136.380
318,135.041
319,133.613
320,132.596
321,132.023
322,132.026
323,131.130
324,129.446
325,129.739
326,129.542
327,130.803
328,129.243
329,128.712
330,126.871
331,126.911
332,125.626
333,123.908
334,124.225
335,123.000
336,121.388
337,121.693
338,122.672
339,122.755
340,121.300
341,121.494
342,123.385
343,122.684
344,120.984
345,119.228
346,119.978
347,118.858
348,119.120
349,119.573
350,118.446
351,116.937
352,117.291
353,116.981
354,116.567
355,118.225
356,119.099
357,118.212
358,115.993
359,116.214
360,114.949
361,115.032
362,114.603
363,111.856
364,111.284
365,111.927
366,111.885
367,111.291
368,112.382
369,113.153
370,115.581
371,115.131
372,113.956
373,114.883
374,116.169
375,114.628
376,113.592
377,112.725
378,111.617
379,111.781
380,111.261
381,110.166
382,109.537
383,111.259
384,109.508
385,110.703
386,111.624
387,110.721
388,110.007
389,111.009
390,111.883
391,113.795
392,113.847
393,114.790
394,112.313
395,115.204
396,113.848
397,114.866
398,114.130
399,111.764
400,112.171
401,113.434
402,112.422
403,111.267
404,112.048
405,110.778
406,113.999
407,116.036
408,115.559
409,117.917
410,118.754
411,120.564
412,121.612
413,122.862
414,122.664
415,122.388
416,122.404
417,122.347
418,119.701
419,120.992
420,118.748
421,119.517
422,121.897
423,122.590
424,125.059
425,126.820
426,126.198
427,126.542
428,126.437
429,126.398
430,127.089
431,127.121
432,126.340
433,129.043
434,130.146
435,131.026
436,133.090
437,134.036
438,136.451
439,134.249
440,134.587
441,135.737
442,134.598
443,135.162
444,135.960
445,136.960
446,138.942
447,139.122
448,138.535
449,135.387
450,134.845
451,134.518
452,136.547
453,138.710
454,138.651
455,137.110
456,136.696
457,135.743
458,137.684
459,139.140
460,139.132
461,138.017
462,139.014
463,138.549
464,137.208
465,135.416
466,133.844
467,133.173
468,132.242
469,131.059
470,132.341
471,130.190
472,128.666
473,128.105
474,127.346
475,126.509
476,125.521
477,124.842
478,124.770
479,123.270
480,120.837
481,120.173
482,119.871
483,120.856
484,121.242
485,120.051
486,118.986
487,119.267
488,119.182
489,119.183
490,117.404
491,118.232
492,118.966
493,116.718
494,116.518
495,115.466
496,114.686
497,113.999
498,114.528
499,113.502
500,114.182
501,113.404
502,113.148
503,112.315
504,111.309
505,110.447
506,109.613
507,108.337
508,106.475
509,107.487
510,106.475
511,106.023
512,105.511
513,104.489
514,103.826
515,103.729
516,102.973
517,103.014
518,102.847
519,102.737
520,103.549
521,104.162
522,104.359
523,103.985
524,102.845
525,105.005
526,106.123
527,107.185
528,106.881
529,108.000
530,109.198
531,107.307
532,107.401
533,107.784
534,107.585
535,108.065
536,108.198
537,108.854
538,109.579
539,108.948
540,108.724
541,111.238
542,110.405
543,111.501
544,110.486
545,110.405
546,112.602
547,111.844
548,113.308
549,115.214
550,114.267
551,113.100
552,111.374
553,111.041
554,112.192
555,111.729
556,112.747
557,113.032
558,111.381
559,111.597
560,110.489
