 ,Mean1
1,246.747
2,242.701
3,239.353
4,235.019
5,231.243
6,225.981
7,221.768
8,218.199
9,211.883
10,208.892
11,203.248
12,202.132
13,196.386
14,191.351
15,187.999
16,185.871
17,184.269
18,179.822
19,177.139
20,176.960
21,173.980
22,170.862
23,167.174
24,166.060
25,167.229
26,165.710
27,167.736
28,166.273
29,164.655
30,160.673
31,162.446
32,162.737
33,164.055
34,162.770
35,163.755
36,162.632
37,163.664
38,161.753
39,163.735
40,165.374
41,165.738
42,167.095
43,167.010
44,165.335
45,163.562
46,161.337
47,162.578
48,162.008
49,161.516
50,161.284
51,161.343
52,162.739
53,162.228
54,164.314
55,163.723
56,162.393
57,160.613
58,159.628
59,158.726
60,160.460
61,159.470
62,158.908
63,157.408
64,156.966
65,157.363
66,157.146
67,157.344
68,157.302
69,158.011
70,158.735
71,159.267
72,159.606
73,159.561
74,157.897
75,159.050
76,158.323
77,158.109
78,159.093
79,159.278
80,160.117
81,159.603
82,160.159
83,158.745
84,159.006
85,157.920
86,159.404
87,159.986
88,157.840
89,158.999
90,161.645
91,163.267
92,163.568
93,163.401
94,163.860
95,163.318
96,165.673
97,164.518
98,165.213
99,164.890
100,164.453
101,162.218
102,161.388
103,162.561
104,161.313
105,163.193
106,162.781
107,161.350
108,162.088
109,163.134
110,164.065
111,165.075
112,165.728
113,167.798
114,168.855
115,167.510
116,166.976
117,165.605
118,165.917
119,166.040
120,164.966
121,165.369
122,165.764
123,165.830
124,166.046
125,165.235
126,165.483
127,165.654
128,164.798
129,163.969
130,164.402
131,165.249
132,163.571
133,183.834
134,198.073
135,205.128
136,209.457
137,211.665
138,210.956
139,210.318
140,210.982
141,208.561
142,207.815
143,204.067
144,201.955
145,199.986
146,200.304
147,198.202
148,198.296
149,195.193
150,192.706
151,191.285
152,190.599
153,189.433
154,189.978
155,187.547
156,185.034
157,185.904
158,181.198
159,183.407
160,180.362
161,178.833
162,174.356
163,175.056
164,173.467
165,174.998
166,171.747
167,169.709
168,170.589
169,173.125
170,170.196
171,171.203
172,168.544
173,171.251
174,172.611
175,175.080
176,177.592
177,175.452
178,179.448
179,179.448
180,179.979
181,181.343
182,182.878
183,183.392
184,184.661
185,186.806
186,189.449
187,185.610
188,186.960
189,185.699
190,185.368
191,185.571
192,186.341
193,185.186
194,184.749
195,183.199
196,174.362
197,175.047
198,177.723
199,176.712
200,175.435
201,174.192
202,172.606
203,175.123
204,177.722
205,177.796
206,174.965
207,174.359
208,176.062
209,175.715
210,173.330
211,173.511
212,171.192
213,174.502
214,177.619
215,180.017
216,178.442
217,174.813
218,171.720
219,169.646
220,165.478
221,162.591
222,163.300
223,162.415
224,157.700
225,159.264
226,159.921
227,162.866
228,162.007
229,161.973
230,161.872
231,161.043
232,161.690
233,159.637
234,161.267
235,161.506
236,158.983
237,157.880
238,159.550
239,158.867
240,156.825
241,153.028
242,154.815
243,151.853
244,152.187
245,149.904
246,148.203
247,148.108
248,146.909
249,147.239
250,144.768
251,147.618
252,144.427
253,145.725
254,145.894
255,146.475
256,147.088
257,146.479
258,146.019
259,146.448
260,145.985
261,148.478
262,146.818
263,145.976
264,144.412
265,142.055
266,139.113
267,137.096
268,135.701
269,134.836
270,133.149
271,133.999
272,132.260
273,132.006
274,132.133
275,133.117
276,134.595
277,133.223
278,130.305
279,130.829
280,128.634
281,128.136
282,128.864
283,126.079
284,128.852
285,128.106
286,130.680
287,130.680
288,134.427
289,135.360
290,135.432
291,134.676
292,137.953
293,141.621
294,143.272
295,145.364
296,144.536
297,144.347
298,144.744
299,146.855
300,147.289
301,147.371
302,145.809
303,145.055
304,141.835
305,141.768
306,142.063
307,143.991
308,141.433
309,140.985
310,140.124
311,139.423
312,138.686
313,137.491
314,136.055
315,136.378
316,135.213
317,135.985
318,135.446
319,134.650
320,135.207
321,135.515
322,134.082
323,135.982
324,136.619
325,135.688
326,137.565
327,139.773
328,138.691
329,139.192
330,139.049
331,137.900
332,138.243
333,138.700
334,138.130
335,140.851
336,142.504
337,141.685
338,142.952
339,142.381
340,141.212
341,140.083
342,141.789
343,142.747
344,142.161
345,139.675
346,140.165
347,140.991
348,140.804
349,140.736
350,139.544
351,140.002
352,139.208
353,138.368
354,137.779
355,138.805
356,137.813
357,135.706
358,135.639
359,136.191
360,134.186
361,133.684
362,132.666
363,134.030
364,134.964
365,134.583
366,136.014
367,134.789
368,135.681
369,134.609
370,136.310
371,134.427
372,137.009
373,136.308
374,137.960
375,140.006
376,138.819
377,140.948
378,139.829
379,138.519
380,139.951
381,138.274
382,138.340
383,137.704
384,137.748
385,139.010
386,138.825
387,137.440
388,137.923
389,138.644
390,137.987
391,138.435
392,137.251
393,136.985
394,137.384
395,137.514
396,137.178
397,138.311
398,136.549
399,137.006
400,136.577
401,136.562
402,135.706
403,136.684
404,137.417
405,137.527
406,138.781
407,140.768
408,142.228
409,142.399
410,141.092
411,141.592
412,139.493
413,138.729
414,140.325
415,138.591
416,138.989
417,139.780
418,140.686
419,142.395
420,141.514
421,140.350
422,142.358
423,141.673
424,142.894
425,144.018
426,140.843
427,140.794
428,142.108
429,140.179
430,141.707
431,140.711
432,139.189
433,140.264
434,140.867
435,141.343
436,143.196
437,143.154
438,143.890
439,145.411
440,144.602
441,146.015
442,146.886
443,149.864
444,150.423
445,151.305
446,151.042
447,149.715
448,151.797
449,151.390
450,152.447
451,153.472
452,153.297
453,150.984
454,148.232
455,149.049
456,147.326
457,145.541
458,146.527
459,147.621
460,147.283
461,148.104
462,150.032
463,151.069
464,151.340
465,152.023
466,151.529
467,152.911
468,154.411
469,156.499
470,156.920
471,155.162
472,154.458
473,155.460
474,155.801
475,156.943
476,156.440
477,160.649
478,159.023
479,159.420
480,160.262
481,157.887
482,155.778
483,158.263
484,156.899
485,156.000
486,154.232
487,154.302
488,152.308
489,153.732
490,153.312
491,152.801
492,153.191
493,155.035
494,152.848
495,154.113
496,155.296
497,156.544
498,156.812
499,156.088
500,152.260
501,149.514
502,149.175
503,148.863
504,148.442
505,147.889
506,149.009
507,149.000
508,149.807
