 ,Mean1
1,254.972
2,254.898
3,254.914
4,254.708
5,254.639
6,254.165
7,252.602
8,251.677
9,252.222
10,252.364
11,250.985
12,250.073
13,248.905
14,248.202
15,246.092
16,244.639
17,242.026
18,241.213
19,239.638
20,237.354
21,236.434
22,235.475
23,234.670
24,233.087
25,231.896
26,232.541
27,230.619
28,230.229
29,229.702
30,229.091
31,227.974
32,227.162
33,228.744
34,228.715
35,228.845
36,228.209
37,226.721
38,226.058
39,226.508
40,225.908
41,225.813
42,227.030
43,225.937
44,225.715
45,226.810
46,226.689
47,225.835
48,225.553
49,225.909
50,224.584
51,224.997
52,224.466
53,224.698
54,222.805
55,222.580
56,221.505
57,222.817
58,222.589
59,222.936
60,222.788
61,222.199
62,223.181
63,222.503
64,221.738
65,221.654
66,221.927
67,221.653
68,222.465
69,222.599
70,223.916
71,222.423
72,222.304
73,222.477
74,221.823
75,219.309
76,218.467
77,217.134
78,217.450
79,214.562
80,214.583
81,214.607
82,213.220
83,212.654
84,211.880
85,212.080
86,211.331
87,210.298
88,207.356
89,206.042
90,206.939
91,209.642
92,214.056
93,215.249
94,213.982
95,212.294
96,210.747
97,211.360
98,209.559
99,209.521
100,209.413
101,209.139
102,208.044
103,206.210
104,208.273
105,206.398
106,205.932
107,206.310
108,205.817
109,206.034
110,205.031
111,206.112
112,207.031
113,207.721
114,207.018
115,207.062
116,207.449
117,208.718
118,209.347
119,207.375
120,209.349
121,209.686
122,208.765
123,208.209
124,207.702
125,208.479
126,208.269
127,209.412
128,208.700
129,209.641
130,209.492
131,209.880
132,242.232
133,249.399
134,251.189
135,252.046
136,252.447
137,252.678
138,252.672
139,252.291
140,252.014
141,252.291
142,252.042
143,252.451
144,251.960
145,252.354
146,251.801
147,252.295
148,251.994
149,252.252
150,252.098
151,252.378
152,252.345
153,252.581
154,252.622
155,252.545
156,252.763
157,252.376
158,252.450
159,251.559
160,249.774
161,252.375
162,252.977
163,252.748
164,253.101
165,252.596
166,252.133
167,252.229
168,251.998
169,252.454
170,252.390
171,252.419
172,252.750
173,252.559
174,252.735
175,252.517
176,252.868
177,252.836
178,252.851
179,252.891
180,253.070
181,252.938
182,253.331
183,253.447
184,252.794
185,252.995
186,252.993
187,252.802
188,252.895
189,252.848
190,252.537
191,252.859
192,252.877
193,252.911
194,253.391
195,252.813
196,252.927
197,253.249
198,252.985
199,253.093
200,252.942
201,253.106
202,253.140
203,253.449
204,253.133
205,253.238
206,253.215
207,253.599
208,253.196
209,253.180
210,253.170
211,253.233
212,253.382
213,253.325
214,253.407
215,253.378
216,253.456
217,253.452
218,253.227
219,253.449
220,253.218
221,253.597
222,253.342
223,253.438
224,253.601
225,253.272
226,253.572
227,253.336
228,253.528
229,253.520
230,253.452
231,253.515
232,253.233
233,253.366
234,253.105
235,253.088
236,253.357
237,253.267
238,253.314
239,253.278
240,253.276
241,252.887
242,253.043
243,253.207
244,253.080
245,252.968
246,253.074
247,253.194
248,252.806
249,252.958
250,252.941
251,252.775
252,252.337
253,252.473
254,252.357
255,252.731
256,252.533
257,252.614
258,252.665
259,252.537
260,252.450
261,252.209
262,252.234
263,251.913
264,252.402
265,251.620
266,251.756
267,251.235
268,251.507
269,251.166
270,251.372
271,251.077
272,250.853
273,251.129
274,251.452
275,251.162
276,250.750
277,250.954
278,250.973
279,251.096
280,251.226
281,251.448
282,251.495
283,251.818
284,251.241
285,251.256
286,251.415
287,251.767
288,251.504
289,251.783
290,251.591
291,251.701
292,251.383
293,251.326
294,251.561
295,251.269
296,251.246
297,251.509
298,251.402
299,251.528
300,251.327
301,250.257
302,249.051
303,246.908
304,245.753
305,243.616
306,242.088
307,238.775
308,236.885
309,235.339
310,232.682
311,231.514
312,229.948
313,225.597
314,224.592
315,223.631
316,220.394
317,219.382
318,216.843
319,215.836
320,212.740
321,211.131
322,209.448
323,207.895
324,204.658
325,205.770
326,204.228
327,202.762
328,202.080
329,201.453
330,202.338
331,202.883
332,203.180
333,203.087
334,202.776
335,202.568
336,201.753
337,202.425
338,202.204
339,201.011
340,201.510
341,201.715
342,201.128
343,201.903
344,200.851
345,199.051
346,195.153
347,200.759
348,201.297
349,201.429
350,201.970
351,202.244
352,202.547
353,203.000
354,203.647
355,203.902
356,202.696
357,203.008
358,203.114
359,201.771
360,200.189
361,200.940
362,201.398
363,200.797
364,199.784
365,199.575
366,200.295
367,200.907
368,199.784
369,198.936
370,199.329
371,198.970
372,199.651
373,197.919
374,200.153
375,199.474
376,200.027
377,198.696
378,199.312
379,197.287
380,196.706
381,196.729
382,196.896
383,195.324
384,195.018
385,194.626
386,195.128
387,192.381
388,195.106
389,193.317
390,193.062
391,192.983
392,193.312
393,192.731
394,191.981
395,191.116
396,190.619
397,191.004
398,189.352
399,190.288
400,190.008
401,189.741
402,191.803
403,189.978
404,188.057
405,188.657
406,187.872
407,187.945
408,186.835
409,186.488
410,186.864
411,186.814
412,186.679
413,186.266
414,184.509
415,185.654
416,185.776
417,184.131
418,183.459
419,184.472
420,185.016
421,183.497
422,184.490
423,183.295
424,182.355
425,181.353
426,182.357
427,180.295
428,181.939
429,180.616
430,182.098
431,181.512
432,180.314
433,181.231
434,182.081
435,180.392
436,181.060
437,181.490
438,181.082
439,182.334
440,182.101
441,182.255
442,182.049
443,183.509
444,182.791
445,184.348
446,183.214
447,183.491
448,183.861
449,183.794
450,183.641
451,185.779
452,187.180
453,188.735
454,187.262
455,188.426
456,189.058
457,190.457
458,191.419
459,190.472
460,192.769
461,191.215
462,192.749
463,190.873
464,191.467
465,193.499
466,192.281
467,193.241
468,192.718
469,192.136
470,192.134
471,191.109
472,191.833
473,192.321
474,194.344
475,193.918
476,193.396
477,195.516
478,194.111
479,194.546
480,195.024
481,195.304
482,196.444
483,195.950
484,196.453
485,196.508
486,195.822
487,194.948
488,196.228
489,195.270
490,195.722
491,196.181
492,195.137
493,195.995
494,194.853
495,194.369
496,195.541
497,195.606
498,193.989
499,196.141
500,194.906
501,196.397
502,194.037
503,193.275
504,194.685
505,194.775
506,193.806
507,193.431
508,193.147
509,192.396
510,191.895
511,192.421
512,192.040
513,190.902
514,192.711
515,191.820
516,191.014
517,191.727
518,189.824
519,190.306
520,190.595
521,192.703
522,191.376
523,192.223
524,190.798
525,190.414
526,192.015
527,190.728
528,191.887
529,191.080
530,191.427
531,190.367
532,190.778
533,190.867
534,189.810
535,189.528
536,188.692
537,187.719
538,187.122
539,186.792
540,187.244
541,186.281
542,186.198
543,185.468
544,185.407
545,183.813
546,185.852
547,184.863
548,185.380
549,184.178
550,185.690
551,186.912
552,186.294
553,184.855
554,185.605
555,184.495
556,184.788
557,183.698
558,184.688
559,184.164
560,184.526
