 ,Mean1
1,143.582
2,141.621
3,137.619
4,134.654
5,130.681
6,128.107
7,124.987
8,122.694
9,119.369
10,117.491
11,116.499
12,114.979
13,113.058
14,109.052
15,107.125
16,105.521
17,103.053
18,101.759
19,99.718
20,98.136
21,96.030
22,95.079
23,93.792
24,92.607
25,91.559
26,90.102
27,88.278
28,87.549
29,84.952
30,83.653
31,83.627
32,83.446
33,83.961
34,84.565
35,87.025
36,88.222
37,88.003
38,86.993
39,87.401
40,86.125
41,88.179
42,88.502
43,85.798
44,87.364
45,87.073
46,87.912
47,91.085
48,88.931
49,91.923
50,93.509
51,93.047
52,92.246
53,91.745
54,90.745
55,90.526
56,89.323
57,87.533
58,86.633
59,86.193
60,87.504
61,87.533
62,88.693
63,88.939
64,91.467
65,87.448
66,91.662
67,93.016
68,94.490
69,94.035
70,92.750
71,91.240
72,91.495
73,89.089
74,90.763
75,87.985
76,87.179
77,86.049
78,85.981
79,82.839
80,83.224
81,82.926
82,82.489
83,83.999
84,83.888
85,84.283
86,83.649
87,82.992
88,81.890
89,81.909
90,83.399
91,77.763
92,80.051
93,80.836
94,82.327
95,80.954
96,81.066
97,80.727
98,80.026
99,80.021
100,80.642
101,80.521
102,80.917
103,80.855
104,80.513
105,80.662
106,81.790
107,82.447
108,81.949
109,80.660
110,81.125
111,81.110
112,82.363
113,82.104
114,81.636
115,80.031
116,79.073
117,80.173
118,80.041
119,76.789
120,76.352
121,77.988
122,77.162
123,77.441
124,77.399
125,76.994
126,77.184
127,76.169
128,74.872
129,75.344
130,76.231
131,74.901
132,75.250
133,74.701
134,74.006
135,74.236
136,76.206
137,79.330
138,82.603
139,82.527
140,82.443
141,82.793
142,81.999
143,80.409
144,80.605
145,80.030
146,76.999
147,76.034
148,75.222
149,74.634
150,73.892
151,72.296
152,72.133
153,70.196
154,70.581
155,68.772
156,67.231
157,66.338
158,64.893
159,64.218
160,63.582
161,63.095
162,62.073
163,61.290
164,60.978
165,60.919
166,60.145
167,59.947
168,59.138
169,58.676
170,58.425
171,56.912
172,57.168
173,56.966
174,55.344
175,56.311
176,54.898
177,56.527
178,56.240
179,56.734
180,56.886
181,57.164
182,56.109
183,57.612
184,56.131
185,56.972
186,57.257
187,56.671
188,57.066
189,58.679
190,58.605
191,58.185
192,57.943
193,58.278
194,59.903
195,55.511
196,58.121
197,59.368
198,58.990
199,58.535
200,58.294
201,60.053
202,59.398
203,60.055
204,61.523
205,60.675
206,61.651
207,62.376
208,63.742
209,61.096
210,60.522
211,62.596
212,64.179
213,63.070
214,64.658
215,63.964
216,65.716
217,64.291
218,65.347
219,65.434
220,67.739
221,69.375
222,69.418
223,70.187
224,72.601
225,72.458
226,70.568
227,71.255
228,71.229
229,66.042
230,67.627
231,69.149
232,69.535
233,69.160
234,69.572
235,69.438
236,70.513
237,70.022
238,70.184
239,71.307
240,71.034
241,72.127
242,71.421
243,71.794
244,71.955
245,72.864
246,71.233
247,72.890
248,67.707
249,65.482
250,73.169
251,73.236
252,72.246
253,72.907
254,72.971
255,74.184
256,73.643
257,75.304
258,76.706
259,77.608
260,78.232
261,78.841
262,81.157
263,76.425
264,77.029
265,79.406
266,81.432
267,81.953
268,81.794
269,82.027
270,81.347
271,82.669
272,81.948
273,82.819
274,82.135
275,83.932
276,85.055
277,85.482
278,87.272
279,86.970
280,85.185
281,85.480
282,86.227
283,87.439
284,85.859
