 ,Mean1
1,253.580
2,249.800
3,249.165
4,248.355
5,246.597
6,245.098
7,242.774
8,240.226
9,236.899
10,234.726
11,234.113
12,233.315
13,233.735
14,232.266
15,228.882
16,227.967
17,227.911
18,225.201
19,222.143
20,221.297
21,219.185
22,220.360
23,222.376
24,219.693
25,214.599
26,210.092
27,206.573
28,204.422
29,200.231
30,199.949
31,201.628
32,198.954
33,195.505
34,203.269
35,204.001
36,197.893
37,197.425
38,199.017
39,203.117
40,202.586
41,201.248
42,201.522
43,189.352
44,185.256
45,189.892
46,191.617
47,192.806
48,195.908
49,196.172
50,196.255
51,197.038
52,197.419
53,205.086
54,208.126
55,209.459
56,204.248
57,196.961
58,196.335
59,195.486
60,193.885
61,196.042
62,192.059
63,193.775
64,192.894
65,193.231
66,192.788
67,192.485
68,190.101
69,191.379
70,187.628
71,191.228
72,190.220
73,189.618
74,187.031
75,186.861
76,187.905
77,189.834
78,188.555
79,189.713
80,191.988
81,194.797
82,199.055
83,199.643
84,202.979
85,206.675
86,205.639
87,197.808
88,195.666
89,191.301
90,188.403
91,187.999
92,189.946
93,189.852
94,188.876
95,184.883
96,185.978
97,189.582
98,188.877
99,192.235
100,192.248
101,191.854
102,189.509
103,187.585
104,189.028
105,190.979
106,189.906
107,189.877
108,189.892
109,183.795
110,182.225
111,183.041
112,183.568
113,187.125
114,185.685
115,184.737
116,181.965
117,182.059
118,177.911
119,177.802
120,173.549
121,178.287
122,179.332
123,181.665
124,189.134
125,189.801
126,187.210
127,191.572
128,197.677
129,201.630
130,200.463
131,198.041
132,195.439
133,192.048
134,217.083
135,230.108
136,233.170
137,234.665
138,232.832
139,229.486
140,228.430
141,224.630
142,221.310
143,217.502
144,214.447
145,212.688
146,209.566
147,207.334
148,195.896
149,189.175
150,187.457
151,182.364
152,178.084
153,177.555
154,185.320
155,189.473
156,169.825
157,168.483
158,166.092
159,163.252
160,164.899
161,177.875
162,178.168
163,181.586
164,176.794
165,177.974
166,182.064
167,186.308
168,194.337
169,198.117
170,207.221
171,216.481
172,219.933
173,225.661
174,230.239
175,229.752
176,230.387
177,229.939
178,233.754
179,233.467
180,234.319
181,234.243
182,235.426
183,236.063
184,237.034
185,236.770
186,236.801
187,236.826
188,234.876
189,234.385
190,234.056
191,235.483
192,235.119
193,235.690
194,234.901
195,234.834
196,234.616
197,234.706
198,232.278
199,233.899
200,232.924
201,230.242
202,231.591
203,230.946
204,232.230
205,230.084
206,230.621
207,230.335
208,228.764
209,227.841
210,227.801
211,228.458
212,228.946
213,228.290
214,222.124
215,222.292
216,223.789
217,223.676
218,222.479
219,220.645
220,221.646
221,221.299
222,221.856
223,220.312
224,219.387
225,218.410
226,217.290
227,218.212
228,217.434
229,215.736
230,216.011
231,212.124
232,213.359
233,214.982
234,217.381
235,215.180
236,213.975
237,205.610
238,203.955
239,204.144
240,202.715
241,205.281
242,203.255
243,200.900
244,202.022
245,201.161
246,200.764
247,200.959
248,200.730
249,198.532
250,197.245
251,197.774
252,196.367
253,195.491
254,195.677
255,193.979
256,194.635
257,192.429
258,190.955
259,189.863
260,192.955
261,195.383
262,193.594
263,193.194
264,190.720
265,192.383
266,191.988
267,191.664
268,191.503
269,191.032
270,190.754
271,192.746
272,193.326
273,195.648
274,192.944
275,190.439
276,191.131
277,191.117
278,172.798
279,183.710
280,182.947
281,185.279
282,181.189
283,186.708
284,182.565
285,182.735
286,181.163
287,184.245
288,184.618
289,186.873
290,184.027
291,185.118
292,187.761
293,183.297
294,186.554
295,182.685
296,178.971
297,177.908
298,178.449
299,177.648
300,176.403
301,179.079
302,179.688
303,178.852
304,177.366
305,171.945
306,172.652
307,173.497
308,173.379
309,172.840
310,175.040
311,171.405
312,177.801
313,181.423
314,180.806
315,175.448
316,172.352
317,173.253
318,171.460
319,169.586
320,168.472
321,170.670
322,173.848
323,173.628
324,170.366
325,167.763
326,170.712
327,170.296
328,170.157
329,168.956
330,170.523
331,169.048
332,170.903
333,169.428
334,169.372
335,169.342
336,166.797
337,169.554
338,168.191
339,166.697
340,167.286
341,164.766
342,166.229
343,168.057
344,168.299
345,174.294
346,172.605
347,171.301
348,166.972
349,164.912
350,162.948
351,166.446
352,163.146
353,163.976
354,164.852
355,163.990
356,161.693
357,162.375
358,160.930
359,159.586
360,161.682
361,162.981
362,164.737
363,167.154
364,168.767
365,170.044
366,168.819
367,168.185
368,169.539
369,167.092
370,164.140
371,164.226
372,163.340
373,163.801
374,161.199
375,160.650
376,160.576
377,159.414
378,158.665
379,158.843
380,158.289
381,159.188
382,150.775
383,155.698
384,158.828
385,158.015
386,160.718
387,161.528
388,161.306
389,161.456
390,158.383
391,159.230
392,161.529
393,158.897
394,157.855
395,155.251
396,156.659
397,158.939
398,156.526
399,156.255
400,157.106
401,155.070
402,154.142
403,155.808
404,151.641
405,150.966
406,152.643
407,153.266
408,154.199
409,158.112
410,156.592
411,111.685
412,103.215
413,138.001
414,143.891
415,141.325
416,141.423
417,141.872
418,143.467
419,144.681
420,147.099
421,150.221
422,150.441
423,148.823
424,148.286
425,148.003
426,148.924
427,146.468
428,150.119
429,150.109
430,148.501
431,150.147
432,143.268
433,140.374
434,140.479
435,139.399
436,137.968
437,138.213
438,137.673
439,128.628
440,114.285
441,132.988
442,133.134
443,132.154
444,129.764
445,128.156
446,131.345
447,133.573
448,132.508
449,134.823
450,136.253
451,135.223
452,135.901
453,136.595
454,134.221
455,134.779
456,137.415
457,136.045
458,138.118
459,137.023
460,137.567
461,136.475
462,135.621
463,141.119
464,144.626
465,145.147
466,142.800
467,143.136
468,144.272
469,146.998
470,145.159
471,145.563
472,143.320
473,138.497
474,124.163
475,135.907
476,140.995
477,140.386
478,138.486
479,135.085
480,136.928
481,139.383
482,136.016
483,135.764
484,135.985
485,133.828
486,136.908
487,143.263
488,141.890
489,140.009
490,139.744
491,141.199
492,143.645
493,142.183
494,140.971
495,139.952
496,140.046
497,140.432
498,139.165
499,140.201
500,138.335
501,137.646
502,137.379
503,138.719
504,141.870
505,144.375
506,145.881
507,145.948
508,144.794
509,144.172
510,144.137
511,150.450
512,149.601
513,147.562
514,141.014
515,141.035
516,139.043
517,140.255
518,141.672
519,140.451
520,140.514
521,140.359
522,139.299
523,142.664
524,142.292
525,143.594
526,144.081
527,140.045
528,139.166
529,139.598
530,137.553
531,136.837
532,139.062
533,139.946
534,140.054
535,141.730
536,142.814
537,136.283
538,135.271
539,135.209
540,133.170
541,132.363
542,130.369
543,129.865
544,126.103
545,116.465
546,125.218
547,125.319
548,127.399
549,126.531
550,128.604
551,127.054
552,126.045
553,124.457
554,123.834
555,128.649
556,130.412
557,125.937
558,124.777
559,124.387
560,122.580
