 ,Mean1
1,82.628
2,82.187
3,81.275
4,79.952
5,79.904
6,80.145
7,79.271
8,77.619
9,78.034
10,76.345
11,75.253
12,75.135
13,75.151
14,73.517
15,73.730
16,73.721
17,72.959
18,71.865
19,72.024
20,71.368
21,70.299
22,69.601
23,69.157
24,68.539
25,69.713
26,68.927
27,67.893
28,68.202
29,66.921
30,66.085
31,64.827
32,64.565
33,64.390
34,64.127
35,64.710
36,62.937
37,63.478
38,62.461
39,62.349
40,62.697
41,60.777
42,61.403
43,61.451
44,59.573
45,59.648
46,59.327
47,58.963
48,59.266
49,57.696
50,58.288
51,58.325
52,58.352
53,58.555
54,58.351
55,58.095
56,57.480
57,57.989
58,56.099
59,57.988
60,57.410
61,57.775
62,57.658
63,57.106
64,57.788
65,56.829
66,56.318
67,57.636
68,57.063
69,56.063
70,55.734
71,55.816
72,55.673
73,56.719
74,57.108
75,56.898
76,57.236
77,57.242
78,58.529
79,57.499
80,58.487
81,57.913
82,57.663
83,58.412
84,59.332
85,59.347
86,58.577
87,58.058
88,57.664
89,58.352
90,58.671
91,58.727
92,58.763
93,58.950
94,60.205
95,60.084
96,59.724
97,59.946
98,59.253
99,59.571
100,59.605
101,59.726
102,61.243
103,62.832
104,63.784
105,63.871
106,64.453
107,64.568
108,65.054
109,66.240
110,67.262
111,66.083
112,66.399
113,67.107
114,66.948
115,66.696
116,66.148
117,65.756
118,65.012
119,63.935
120,63.741
121,62.718
122,62.762
123,62.105
124,61.947
125,62.061
126,60.929
127,61.115
128,61.484
129,61.383
130,61.305
131,60.380
132,60.179
133,60.473
134,60.586
135,59.317
136,57.882
137,57.482
138,55.730
139,53.655
140,52.663
141,52.071
142,50.431
143,48.862
144,47.360
145,46.686
146,45.514
147,44.167
148,43.470
149,42.585
150,41.466
151,41.694
152,40.025
153,39.565
154,39.774
155,38.886
156,38.114
157,36.887
158,37.283
159,36.735
160,36.998
161,36.043
162,36.734
163,36.483
164,36.275
165,37.048
166,37.401
167,37.273
168,37.021
169,37.306
170,37.940
171,37.455
172,37.722
173,37.940
174,38.245
175,38.187
176,38.683
177,38.890
178,39.679
179,40.524
180,41.522
181,41.708
182,42.427
183,42.868
184,43.296
185,43.073
186,45.163
187,45.288
188,47.619
189,48.770
190,50.464
191,51.709
192,51.301
193,51.585
194,51.893
195,54.779
196,56.489
197,56.325
198,57.149
199,56.751
200,57.303
201,56.832
202,57.390
203,56.432
204,57.262
205,57.473
206,57.240
207,57.145
208,57.183
209,56.769
210,56.549
211,56.099
212,55.390
213,55.760
214,55.505
215,54.049
216,54.768
217,54.460
218,53.603
219,54.087
220,53.395
221,53.862
222,53.637
223,53.273
224,53.403
225,53.191
226,52.608
227,52.158
228,52.308
229,52.179
230,51.607
231,51.892
232,50.955
233,51.427
234,51.723
235,51.187
236,51.045
237,51.089
238,50.856
239,50.397
240,50.053
241,49.597
242,50.102
243,50.234
244,49.366
245,48.741
246,48.140
247,47.262
248,47.723
249,47.898
250,48.181
251,47.572
252,47.736
253,46.896
254,46.607
255,46.418
256,46.030
257,45.471
258,44.858
259,44.071
260,42.201
261,41.138
262,40.462
263,40.805
264,40.269
265,40.008
266,39.466
267,39.192
268,38.781
269,38.324
270,38.488
271,38.145
272,38.090
273,37.792
274,37.759
275,37.692
276,37.498
277,36.982
278,36.913
279,36.575
280,36.269
281,36.868
282,35.684
283,35.638
284,35.853
285,35.700
286,36.025
287,35.847
288,35.262
289,35.507
290,34.927
291,34.781
292,34.244
293,34.033
294,33.904
295,33.667
296,33.045
297,33.240
298,33.080
299,32.926
300,32.869
301,33.174
302,32.993
303,33.505
304,33.174
305,32.481
306,32.723
307,33.072
308,32.810
309,32.325
310,32.430
311,32.207
312,32.805
313,32.576
314,31.882
315,32.016
316,31.540
317,32.096
318,31.908
319,32.192
320,32.023
321,32.237
322,31.532
323,31.419
324,31.414
325,32.131
326,32.342
327,31.928
328,30.979
329,31.228
330,31.329
331,30.868
332,30.812
333,30.997
334,30.490
335,30.348
336,30.409
337,30.653
338,30.341
339,30.280
340,29.737
341,29.905
342,30.056
343,29.720
344,29.764
345,30.458
346,30.252
347,29.581
348,30.042
349,29.825
350,30.138
351,30.151
352,30.579
353,30.266
354,30.157
355,29.931
356,29.664
357,29.715
358,30.453
359,29.979
360,29.914
361,30.025
362,30.140
363,29.985
364,29.514
365,29.288
366,29.723
367,29.172
368,29.114
369,29.277
370,28.960
371,29.228
372,28.577
373,28.243
374,29.112
375,28.777
376,28.853
377,28.986
378,29.435
379,28.893
380,28.765
381,28.966
382,28.399
383,28.289
384,28.240
385,27.605
386,27.974
387,27.999
388,28.186
389,28.470
390,28.127
391,28.092
392,28.409
393,28.886
394,28.930
395,28.570
396,28.230
397,28.539
398,28.036
399,28.334
400,27.745
401,27.807
402,27.674
403,27.946
404,27.604
405,27.832
406,27.407
407,27.827
408,27.894
409,27.607
410,27.768
411,28.019
412,27.720
413,27.832
414,27.945
415,27.763
416,28.069
417,27.468
418,27.514
419,27.836
420,27.736
421,27.497
422,27.419
423,27.198
424,27.155
425,27.046
426,27.064
427,27.003
428,27.342
429,26.948
430,27.475
431,27.229
432,27.115
433,27.059
434,26.734
435,27.102
436,27.104
437,27.202
438,27.064
439,27.343
440,27.142
441,27.122
442,27.507
443,26.916
444,27.165
445,26.946
446,27.068
447,26.814
448,26.711
449,26.437
450,26.315
451,26.723
452,26.370
453,26.403
454,26.505
455,26.566
456,26.669
457,26.892
458,26.178
459,26.877
460,27.258
461,26.991
462,26.616
463,26.069
464,26.327
465,26.280
466,26.687
467,26.721
468,26.982
469,26.270
470,26.741
471,26.487
472,26.982
473,27.403
474,27.258
475,26.916
476,27.107
477,26.758
478,26.784
479,26.755
480,26.709
481,26.392
482,26.377
483,26.118
484,26.213
485,25.774
486,25.997
487,25.613
488,26.241
489,25.864
490,25.989
491,26.037
