 ,Mean1
1,122.090
2,121.352
3,117.488
4,114.127
5,112.752
6,110.469
7,108.205
8,106.526
9,106.905
10,103.349
11,100.241
12,101.512
13,100.745
14,98.112
15,98.288
16,98.623
17,98.076
18,96.920
19,96.886
20,97.828
21,96.828
22,98.778
23,97.453
24,97.399
25,99.136
26,96.642
27,98.278
28,97.619
29,96.065
30,96.315
31,94.827
32,93.815
33,94.700
34,92.505
35,92.228
36,91.978
37,92.892
38,91.601
39,90.240
40,89.656
41,90.941
42,89.381
43,89.993
44,87.241
45,87.979
46,87.590
47,87.534
48,86.001
49,86.751
50,85.402
51,84.999
52,82.655
53,83.563
54,83.458
55,84.141
56,85.672
57,85.669
58,86.127
59,86.665
60,89.252
61,90.732
62,90.591
63,89.986
64,89.280
65,89.348
66,87.827
67,87.242
68,88.673
69,87.382
70,86.120
71,86.872
72,86.429
73,87.024
74,88.264
75,85.624
76,86.402
77,86.246
78,85.828
79,85.231
80,84.927
81,84.065
82,82.881
83,84.596
84,83.217
85,82.848
86,82.736
87,81.589
88,82.217
89,80.561
90,82.248
91,80.890
92,81.734
93,81.878
94,82.222
95,80.117
96,80.209
97,78.343
98,79.580
99,81.173
100,78.080
101,77.777
102,77.391
103,77.406
104,77.999
105,76.597
106,77.240
107,77.947
108,78.427
109,78.321
110,78.906
111,78.829
112,77.448
113,78.665
114,75.419
115,77.564
116,77.005
117,76.513
118,77.534
119,77.285
120,77.431
121,76.387
122,76.703
123,76.015
124,76.550
125,75.956
126,76.098
127,76.850
128,76.570
129,76.532
130,74.619
131,75.690
132,71.055
133,71.489
134,68.676
135,67.991
136,67.952
137,68.284
138,66.979
139,64.587
140,64.936
141,65.399
142,66.570
143,65.110
144,65.556
145,65.037
146,64.395
147,63.553
148,64.247
149,63.720
150,64.156
151,64.445
152,63.294
153,64.556
154,64.937
155,65.173
156,64.598
157,65.704
158,65.926
159,67.233
160,67.583
161,71.333
162,78.087
163,82.510
164,83.558
165,83.709
166,85.966
167,90.055
168,93.165
169,95.627
170,101.322
171,105.384
172,109.370
173,114.995
174,119.888
175,129.181
176,137.652
177,145.233
178,155.198
179,166.942
180,175.872
181,176.594
182,176.016
183,177.162
184,177.870
185,173.848
186,177.811
187,177.992
188,174.529
189,174.024
190,173.820
191,173.044
192,174.612
193,173.353
194,172.826
195,171.125
196,170.280
197,171.028
198,170.054
199,166.205
200,166.554
201,165.180
202,166.390
203,166.084
204,167.617
205,169.277
206,171.917
207,170.923
208,169.858
209,171.269
210,171.658
211,173.487
212,173.665
213,173.796
214,173.677
215,175.891
216,177.203
217,177.808
218,175.874
219,176.087
220,175.808
221,177.381
222,178.850
223,179.316
224,178.923
225,174.312
226,179.244
227,178.359
228,175.391
229,170.832
230,169.163
231,163.423
232,162.125
233,160.862
234,159.468
235,156.430
236,156.424
237,153.616
238,153.144
239,152.613
240,148.980
241,150.752
242,148.978
243,148.069
244,149.010
245,145.255
246,143.571
247,146.302
248,146.549
249,143.537
250,142.594
251,142.047
252,142.039
253,139.504
254,141.292
255,136.667
256,135.567
257,135.206
258,135.902
259,137.710
260,136.206
261,134.538
262,134.719
263,135.022
264,135.295
265,132.091
266,130.242
267,130.734
268,129.831
269,128.020
270,126.086
271,126.462
272,125.866
273,125.891
274,123.669
275,122.476
276,122.816
277,122.391
278,124.826
279,122.392
280,123.997
281,120.709
282,121.372
283,117.970
284,116.558
285,116.599
286,114.447
287,116.313
288,112.484
289,114.222
290,115.669
291,115.756
292,112.333
293,112.037
294,111.757
295,113.416
296,110.852
297,109.325
298,108.120
299,108.322
300,107.326
301,106.652
302,106.323
303,102.165
304,99.436
305,95.593
306,93.281
307,91.919
308,90.358
309,88.808
310,87.166
311,86.208
312,85.988
313,84.089
314,83.677
315,83.559
316,84.394
317,82.501
318,81.885
319,81.823
320,82.075
321,81.076
322,80.762
323,79.967
324,79.233
325,77.334
326,77.518
327,76.362
328,76.072
329,74.216
330,73.573
331,73.882
332,75.630
333,73.183
334,71.605
335,71.374
336,70.625
337,71.863
338,71.444
339,71.013
340,69.727
341,70.716
342,70.397
343,69.095
344,69.588
345,67.244
346,68.733
347,67.708
348,66.375
349,68.233
350,67.207
351,66.944
352,67.026
353,66.947
354,67.008
355,65.601
356,66.363
357,67.216
358,66.425
359,67.140
360,65.869
361,64.421
362,64.088
363,65.070
364,63.263
365,63.929
366,63.513
367,63.592
368,63.617
369,62.952
370,62.288
371,62.402
372,61.074
373,62.015
374,59.974
375,59.701
376,60.247
377,59.068
378,59.466
379,60.092
380,60.016
381,58.106
382,60.394
383,59.156
384,58.953
385,58.643
386,57.399
387,59.281
388,57.385
389,57.972
390,58.176
391,57.673
392,56.715
393,55.806
394,55.560
395,55.515
396,56.810
397,56.015
398,55.919
399,55.781
400,56.060
401,56.804
402,58.269
403,56.663
404,58.503
405,57.299
406,56.222
407,58.063
408,55.788
409,56.496
410,56.717
411,55.469
412,55.623
413,56.632
414,55.492
415,55.086
416,54.872
417,57.284
418,54.944
419,55.001
420,53.958
421,54.461
422,54.198
423,53.241
424,52.751
425,53.255
426,52.965
427,53.469
428,51.987
429,53.902
430,52.475
431,51.906
432,52.130
433,51.815
434,51.909
435,53.174
436,53.588
437,52.875
438,51.603
439,52.756
440,51.885
441,50.931
442,50.151
443,51.337
444,50.188
445,51.109
446,50.391
447,50.439
448,49.347
449,49.731
450,49.227
451,48.920
452,49.341
453,49.262
454,50.098
455,47.875
456,49.192
457,48.076
458,48.705
459,49.137
460,48.650
461,49.023
462,49.843
463,47.711
464,49.273
465,46.728
466,47.932
467,48.831
468,48.880
469,47.117
470,48.072
471,47.812
472,47.842
473,48.420
474,47.631
475,48.477
476,47.598
477,47.710
478,47.721
479,48.962
480,47.119
481,46.887
482,46.562
483,47.498
484,48.289
485,47.026
486,47.658
487,46.783
488,47.090
489,47.552
490,46.583
491,47.968
492,47.724
493,47.994
494,48.016
495,48.338
496,45.797
497,47.121
498,47.166
499,47.249
500,46.456
501,47.578
502,46.344
503,46.766
504,45.908
505,46.890
506,47.064
507,47.363
508,46.138
509,45.766
510,46.585
511,45.752
512,45.882
513,46.001
514,44.910
515,46.334
516,46.675
517,46.613
518,44.670
519,45.528
520,46.816
521,44.378
522,45.732
523,46.166
524,45.417
525,45.785
526,44.549
527,44.683
528,44.845
529,44.987
530,44.436
531,45.610
532,45.352
533,44.408
534,46.038
535,45.048
536,44.850
537,46.326
538,44.572
539,45.937
540,46.253
541,46.129
542,46.985
543,47.162
544,46.216
545,46.984
546,47.353
547,47.584
548,46.651
549,47.165
550,46.685
551,46.395
552,46.224
553,45.730
554,45.865
555,47.006
556,44.949
557,46.388
558,46.501
559,46.363
560,45.880
