 ,Mean1
1,166.384
2,161.068
3,158.348
4,153.688
5,149.577
6,144.653
7,142.716
8,139.364
9,137.422
10,133.220
11,132.412
12,124.634
13,122.872
14,122.732
15,120.196
16,118.371
17,117.984
18,119.130
19,118.982
20,118.964
21,116.225
22,110.208
23,110.704
24,111.863
25,111.400
26,110.708
27,111.313
28,109.577
29,110.221
30,108.802
31,107.876
32,110.608
33,109.408
34,107.596
35,106.264
36,103.776
37,101.790
38,101.437
39,100.024
40,96.146
41,95.363
42,96.989
43,96.973
44,95.092
45,94.958
46,95.136
47,95.320
48,96.211
49,94.113
50,95.419
51,93.146
52,92.193
53,89.575
54,89.628
55,91.222
56,88.255
57,84.415
58,82.416
59,78.462
60,73.915
61,76.037
62,77.012
63,77.562
64,78.740
65,79.499
66,81.178
67,82.903
68,81.561
69,82.044
70,83.314
71,84.279
72,86.024
73,85.974
74,86.513
75,85.372
76,86.589
77,83.839
78,85.691
79,85.039
80,84.548
81,85.686
82,85.440
83,84.342
84,84.940
85,84.617
86,83.287
87,81.079
88,79.401
89,79.031
90,79.969
91,81.578
92,82.962
93,82.680
94,82.412
95,81.534
96,81.486
97,82.240
98,81.866
99,80.010
100,81.151
101,82.379
102,82.154
103,82.983
104,82.139
105,84.200
106,85.941
107,83.595
108,85.174
109,86.292
110,87.761
111,86.002
112,86.587
113,88.186
114,89.354
115,89.640
116,90.838
117,91.875
118,91.132
119,92.172
120,91.233
121,90.120
122,90.355
123,89.205
124,89.125
125,88.474
126,89.163
127,89.096
128,87.172
129,85.327
130,84.829
131,86.824
132,88.202
133,100.678
134,111.060
135,113.383
136,115.303
137,111.020
138,111.901
139,108.959
140,108.163
141,108.169
142,107.941
143,106.497
144,106.831
145,107.994
146,109.275
147,108.127
148,111.073
149,109.559
150,110.008
151,108.686
152,109.057
153,111.326
154,110.873
155,110.260
156,112.548
157,113.040
158,115.132
159,119.803
160,121.106
161,123.347
162,120.623
163,121.013
164,123.831
165,127.781
166,128.846
167,130.365
168,132.416
169,134.268
170,135.191
171,135.303
172,137.066
173,138.119
174,139.999
175,141.962
176,140.406
177,141.076
178,142.005
179,141.857
180,141.145
181,142.043
182,139.461
183,138.601
184,138.267
185,139.348
186,139.969
187,141.068
188,141.217
189,139.771
190,143.929
191,146.450
192,148.207
193,148.735
194,148.044
195,151.100
196,150.670
197,149.812
198,151.249
199,150.187
200,151.346
201,147.708
202,144.460
203,145.836
204,145.425
205,140.831
206,143.833
207,141.510
208,139.720
209,139.091
210,138.586
211,137.500
212,136.044
213,139.005
214,139.501
215,143.623
216,140.794
217,142.300
218,142.589
219,141.545
220,139.695
221,141.156
222,138.083
223,137.252
224,136.568
225,135.255
226,132.157
227,134.660
228,136.172
229,138.589
230,141.814
231,142.670
232,145.599
233,147.766
234,149.523
235,152.298
236,150.293
237,151.787
238,152.627
239,153.631
240,152.915
241,155.643
242,156.298
243,154.118
244,152.817
245,153.538
246,151.347
247,150.479
248,152.173
249,147.254
250,150.709
251,147.448
252,143.060
253,143.141
254,142.465
255,142.252
256,143.145
257,143.440
258,146.091
259,144.855
260,140.824
261,139.319
262,135.131
263,132.457
264,131.971
265,130.026
266,127.780
267,129.585
268,126.217
269,124.966
270,121.956
271,121.964
272,119.456
273,115.152
274,114.850
275,115.631
276,112.285
277,110.182
278,109.396
279,108.149
280,106.590
281,103.841
282,102.088
283,100.391
284,99.248
285,96.777
286,96.119
287,93.582
288,92.877
289,92.189
290,90.433
291,88.351
292,88.422
293,87.925
294,88.141
295,86.795
296,87.318
297,88.486
298,87.761
299,86.896
300,85.040
301,84.113
302,84.830
303,85.892
304,89.362
305,89.651
306,90.201
307,89.811
308,90.022
309,90.400
310,89.582
311,88.292
312,88.605
313,88.545
314,88.204
315,86.735
316,86.936
317,86.808
318,89.584
319,89.460
320,89.824
321,89.262
322,91.126
323,91.302
324,92.319
325,92.297
326,92.874
327,92.893
328,93.775
329,92.495
330,90.438
331,90.297
332,88.967
333,90.191
334,87.507
335,87.734
336,86.565
337,85.688
338,85.262
339,86.063
340,85.850
341,83.924
342,82.973
343,86.134
344,87.137
345,89.979
346,91.453
347,88.813
348,88.311
349,87.268
350,88.846
351,88.090
352,89.347
353,89.536
354,89.837
355,90.889
356,93.170
357,95.769
358,97.299
359,98.533
360,99.929
361,101.222
362,105.851
363,104.060
364,103.434
365,104.422
366,104.797
367,108.135
368,107.174
369,106.017
370,104.987
371,103.913
372,103.404
373,102.892
374,101.451
375,100.952
376,98.858
377,97.748
378,97.664
379,96.545
380,96.436
381,94.769
382,92.362
383,90.369
384,90.014
385,89.129
386,89.244
387,88.779
388,85.359
389,84.537
390,86.045
391,88.440
392,89.159
393,89.100
394,87.682
395,87.943
396,87.487
397,87.819
398,89.053
399,87.034
400,88.073
401,86.726
402,87.430
403,85.747
404,86.165
405,85.809
406,84.738
407,84.265
408,84.361
409,83.132
410,87.125
411,86.883
412,86.504
413,86.359
414,87.538
415,87.174
416,88.243
417,88.276
418,89.274
419,90.324
420,91.345
421,90.050
422,89.763
423,90.140
424,92.113
425,90.333
426,89.584
427,90.140
428,89.347
429,89.284
430,86.640
431,85.437
432,85.757
433,84.823
434,85.469
435,85.162
436,83.590
437,83.957
438,83.864
439,82.983
440,83.307
441,83.218
442,82.811
443,82.798
444,82.521
445,79.421
446,79.736
447,79.304
448,79.247
449,78.436
450,79.027
451,77.643
452,77.952
453,77.389
454,79.506
455,79.174
456,83.222
457,84.616
458,85.423
459,83.702
460,84.849
461,86.105
462,86.216
463,87.312
464,88.867
465,88.686
466,89.956
467,89.752
468,88.860
469,87.191
470,86.043
471,84.665
472,82.411
473,81.348
474,80.491
475,80.075
476,79.697
477,78.600
478,79.934
479,79.443
480,78.920
481,80.775
482,81.007
483,82.940
484,85.239
485,86.469
486,85.057
487,86.517
488,84.600
489,85.047
490,86.786
491,87.940
492,86.746
493,85.573
494,87.615
495,88.989
496,86.877
497,88.339
498,87.410
499,88.075
500,86.216
501,88.014
502,86.829
503,84.441
504,86.154
505,85.209
506,83.249
507,80.821
508,81.900
509,83.591
510,82.373
511,82.113
512,82.124
513,81.059
514,82.013
515,81.113
516,80.702
517,82.094
518,83.704
519,84.497
520,84.771
521,85.739
522,84.638
523,83.680
524,83.131
525,84.933
526,85.072
527,85.560
528,85.230
529,84.990
530,87.137
531,88.587
532,88.394
533,87.146
534,86.689
535,86.719
536,84.474
537,85.049
538,83.706
539,82.940
540,87.089
541,87.135
542,85.875
543,86.024
544,85.062
545,84.534
546,82.918
547,81.710
548,82.757
549,83.475
550,82.752
551,81.550
552,80.598
553,80.162
554,80.064
555,82.123
556,84.735
557,86.247
558,89.179
559,90.782
560,92.148
