 ,Mean1
1,207.381
2,199.909
3,192.107
4,186.412
5,182.880
6,177.650
7,172.810
8,170.031
9,167.745
10,162.085
11,159.029
12,157.242
13,153.954
14,149.627
15,147.850
16,145.276
17,143.608
18,140.906
19,139.118
20,133.251
21,133.762
22,130.765
23,131.735
24,130.499
25,128.334
26,129.047
27,128.136
28,126.078
29,124.478
30,124.457
31,122.759
32,121.085
33,119.449
34,118.404
35,117.242
36,116.842
37,114.331
38,113.683
39,111.350
40,110.749
41,109.992
42,108.775
43,106.962
44,105.149
45,104.083
46,102.889
47,101.851
48,100.870
49,101.166
50,101.934
51,100.052
52,100.672
53,99.568
54,99.745
55,98.477
56,97.619
57,98.374
58,96.461
59,96.817
60,97.148
61,96.044
62,97.149
63,99.039
64,100.651
65,101.662
66,102.536
67,101.203
68,103.959
69,104.141
70,102.219
71,103.410
72,102.423
73,102.991
74,102.240
75,102.832
76,102.615
77,101.580
78,103.444
79,100.850
80,101.184
81,101.664
82,101.428
83,100.983
84,103.440
85,101.423
86,100.559
87,102.068
88,102.028
89,103.321
90,103.193
91,105.343
92,105.231
93,106.721
94,108.296
95,106.737
96,108.193
97,107.198
98,108.999
99,108.949
100,110.068
101,110.324
102,110.530
103,110.097
104,110.076
105,109.169
106,110.174
107,108.173
108,106.629
109,107.007
110,110.350
111,110.245
112,109.973
113,111.255
114,113.509
115,113.149
116,114.203
117,113.089
118,114.440
119,115.855
120,115.879
121,115.449
122,116.459
123,115.648
124,114.014
125,112.926
126,113.681
127,111.887
128,110.969
129,110.484
130,110.226
131,109.738
132,109.691
133,145.372
134,155.289
135,160.193
136,160.685
137,159.534
138,156.053
139,153.988
140,153.170
141,149.676
142,148.653
143,146.096
144,143.178
145,143.908
146,142.549
147,141.081
148,140.800
149,141.932
150,140.191
151,142.372
152,143.485
153,146.047
154,145.329
155,147.137
156,150.978
157,150.737
158,154.616
159,155.857
160,160.709
161,162.403
162,163.299
163,167.939
164,170.287
165,174.810
166,179.437
167,182.811
168,184.766
169,187.500
170,190.862
171,195.808
172,198.187
173,199.250
174,201.662
175,203.850
176,209.056
177,211.101
178,211.451
179,212.397
180,212.115
181,213.264
182,216.911
183,218.078
184,217.623
185,216.251
186,216.623
187,215.556
188,218.516
189,218.360
190,217.775
191,218.072
192,217.339
193,219.384
194,220.151
195,219.630
196,219.010
197,218.794
198,217.112
199,218.297
200,217.768
201,218.427
202,219.160
203,218.829
204,217.857
205,219.473
206,219.663
207,219.573
208,219.139
209,220.650
210,220.734
211,220.514
212,218.448
213,221.570
214,220.112
215,219.636
216,217.011
217,212.530
218,206.941
219,200.651
220,195.866
221,193.595
222,189.922
223,184.642
224,184.610
225,180.849
226,177.552
227,175.075
228,172.675
229,171.876
230,169.827
231,169.631
232,169.586
233,167.301
234,166.130
235,165.187
236,164.023
237,164.237
238,162.532
239,161.999
240,160.843
241,160.578
242,158.285
243,157.898
244,157.072
245,157.945
246,156.845
247,155.294
248,154.887
249,155.460
250,154.453
251,152.229
252,153.640
253,153.498
254,152.774
255,153.241
256,151.377
257,151.126
258,148.773
259,148.472
260,147.313
261,146.732
262,148.633
263,145.603
264,146.696
265,146.010
266,145.825
267,145.701
268,145.558
269,145.784
270,145.629
271,146.211
272,146.434
273,145.415
274,145.033
275,145.066
276,145.539
277,145.519
278,146.379
279,144.242
280,145.192
281,146.238
282,144.521
283,141.964
284,143.137
285,143.958
286,142.284
287,142.531
288,141.279
289,139.780
290,141.633
291,140.687
292,140.431
293,139.924
294,141.879
295,141.433
296,143.296
297,143.167
298,143.301
299,143.164
300,142.106
301,143.229
302,142.097
303,141.297
304,141.539
305,141.343
306,141.658
307,139.920
308,139.997
309,139.257
310,140.139
311,137.215
312,138.641
313,139.478
314,138.156
315,137.855
316,138.557
317,138.906
318,138.732
319,136.824
320,136.200
321,137.515
322,135.658
323,134.024
324,132.896
325,133.943
326,132.812
327,132.767
328,132.054
329,132.598
330,133.259
331,132.605
332,132.410
333,133.367
334,133.135
335,134.200
336,133.784
337,134.722
338,134.739
339,135.354
340,133.693
341,132.713
342,135.055
343,135.021
344,137.435
345,135.939
346,135.644
347,138.218
348,138.136
349,138.349
350,138.073
351,139.687
352,137.385
353,138.570
354,138.330
355,139.634
356,139.941
357,141.575
358,140.183
359,138.383
360,136.898
361,138.291
362,135.685
363,133.488
364,133.564
365,133.937
366,132.010
367,131.516
368,128.653
369,130.666
370,127.050
371,126.887
372,126.855
373,124.825
374,124.933
375,123.175
376,123.910
377,123.398
378,123.747
379,123.377
380,122.861
381,124.302
382,124.234
383,122.924
384,122.433
385,122.780
386,122.681
387,122.507
388,122.610
389,121.570
390,124.415
391,124.838
392,124.476
393,123.182
394,123.474
395,124.967
396,123.790
397,123.817
398,122.963
399,124.663
400,122.737
401,123.231
402,122.887
403,120.971
404,120.407
405,121.904
406,121.760
407,121.078
408,121.648
409,121.754
410,124.174
411,124.104
412,124.426
413,122.581
414,118.450
415,122.891
416,122.541
417,122.528
418,123.171
419,123.775
420,121.569
421,124.165
422,123.829
423,124.152
424,124.036
425,126.602
426,124.511
427,125.361
428,124.615
429,123.702
430,123.951
431,122.726
432,123.175
433,122.756
434,121.835
435,121.916
436,121.701
437,121.178
438,121.210
439,120.437
440,122.273
441,122.005
442,123.178
443,122.975
444,124.186
445,122.813
446,123.052
447,123.829
448,124.373
449,124.379
450,125.195
451,126.874
452,126.308
453,126.283
454,126.082
455,126.175
456,127.397
457,127.907
458,126.879
459,127.516
460,127.399
461,129.650
462,127.306
463,129.326
464,127.053
465,127.266
466,129.180
467,127.863
468,129.010
469,128.893
470,128.453
471,127.564
472,126.992
473,126.044
474,126.007
475,123.915
476,124.635
477,123.187
478,121.221
479,120.933
480,122.322
481,119.562
482,118.122
483,119.007
484,118.459
485,118.332
486,119.089
487,119.443
488,118.758
489,117.190
490,116.329
491,117.029
492,116.936
493,116.293
494,114.608
495,115.762
496,115.569
497,115.796
498,116.576
499,117.506
500,117.749
501,120.549
502,120.799
503,121.151
504,119.625
505,121.130
506,121.307
507,120.328
508,120.195
509,120.903
510,120.779
511,122.152
512,119.844
513,121.524
514,121.726
515,119.217
516,121.003
517,120.100
518,119.341
519,120.846
520,119.655
521,118.672
522,120.523
523,120.603
524,119.266
525,122.325
526,120.549
527,119.795
528,119.805
529,118.573
530,120.367
531,120.668
532,119.970
533,119.661
534,120.500
535,120.612
536,120.676
537,119.865
538,120.225
539,119.076
540,118.336
541,117.431
542,117.393
543,117.356
544,116.649
545,115.513
546,114.706
547,115.824
548,116.668
549,117.152
550,115.612
551,116.380
552,117.237
553,116.087
554,117.433
555,117.261
556,119.012
557,117.986
558,118.761
559,118.594
560,118.555
