 ,Mean1
1,106.814
2,103.117
3,102.206
4,101.466
5,100.456
6,100.626
7,98.380
8,98.009
9,95.836
10,94.448
11,93.297
12,91.872
13,91.806
14,89.202
15,88.828
16,88.698
17,87.406
18,88.781
19,87.838
20,88.145
21,86.962
22,85.574
23,84.740
24,84.363
25,84.166
26,82.970
27,82.973
28,82.134
29,81.880
30,80.233
31,80.245
32,80.053
33,79.408
34,78.940
35,77.713
36,77.491
37,76.336
38,76.034
39,76.004
40,75.509
41,74.898
42,74.743
43,74.557
44,73.788
45,73.112
46,72.914
47,71.991
48,71.330
49,71.635
50,70.983
51,70.351
52,70.563
53,70.053
54,69.546
55,69.760
56,68.620
57,68.890
58,68.064
59,68.071
60,69.222
61,67.945
62,68.437
63,67.804
64,67.950
65,67.326
66,67.943
67,67.550
68,67.535
69,67.027
70,66.832
71,66.968
72,66.989
73,67.076
74,66.737
75,66.603
76,66.349
77,66.982
78,66.589
79,66.591
80,66.649
81,66.233
82,65.718
83,66.019
84,65.698
85,65.292
86,64.724
87,64.516
88,64.120
89,63.887
90,63.848
91,64.095
92,63.720
93,64.008
94,64.464
95,64.149
96,64.502
97,64.115
98,63.729
99,63.652
100,64.865
101,65.856
102,66.614
103,68.109
104,69.255
105,69.262
106,69.597
107,69.430
108,69.839
109,70.231
110,71.324
111,71.630
112,71.396
113,71.077
114,71.809
115,71.150
116,70.038
117,70.163
118,69.452
119,68.006
120,67.718
121,67.543
122,67.013
123,68.332
124,68.253
125,67.651
126,67.417
127,67.338
128,67.922
129,67.708
130,67.152
131,66.593
132,66.231
133,66.417
134,65.211
135,63.626
136,62.180
137,59.935
138,58.135
139,55.349
140,53.834
141,51.785
142,50.367
143,48.900
144,47.401
145,45.902
146,44.617
147,43.449
148,42.348
149,41.791
150,41.358
151,40.515
152,39.573
153,38.442
154,38.637
155,38.090
156,37.517
157,36.958
158,36.844
159,36.814
160,36.180
161,37.295
162,36.555
163,36.957
164,36.771
165,36.442
166,37.322
167,37.321
168,37.383
169,37.341
170,37.699
171,38.055
172,37.779
173,37.891
174,37.814
175,38.977
176,40.097
177,41.197
178,42.310
179,44.238
180,45.299
181,45.830
182,46.670
183,47.689
184,48.668
185,49.948
186,51.437
187,53.956
188,55.992
189,58.546
190,59.424
191,61.038
192,61.795
193,62.607
194,63.822
195,65.371
196,66.319
197,67.975
198,68.777
199,71.452
200,72.115
201,73.605
202,74.185
203,75.347
204,75.390
205,76.430
206,77.520
207,78.112
208,78.991
209,78.855
210,79.312
211,79.127
212,79.008
213,79.741
214,79.062
215,80.254
216,81.215
217,81.534
218,81.161
219,81.296
220,80.983
221,82.325
222,83.061
223,83.223
224,83.823
225,84.639
226,85.067
227,85.307
228,85.381
229,85.463
230,86.229
231,86.543
232,88.170
233,90.009
234,91.382
235,93.589
236,93.556
237,94.318
238,92.609
239,92.020
240,92.095
241,91.947
242,91.798
243,92.020
244,91.807
245,92.124
246,90.878
247,90.373
248,90.608
249,90.926
250,91.583
251,91.591
252,91.437
253,92.705
254,91.536
255,91.738
256,90.553
257,91.191
258,90.363
259,88.853
260,86.428
261,84.331
262,82.369
263,80.792
264,80.219
265,78.606
266,77.228
267,77.591
268,76.852
269,76.269
270,76.175
271,74.603
272,73.954
273,73.946
274,72.407
275,72.050
276,71.524
277,70.685
278,70.523
279,70.998
280,69.816
281,68.433
282,68.809
283,68.982
284,68.418
285,68.195
286,68.246
287,67.456
288,67.034
289,66.417
290,65.592
291,65.795
292,64.926
293,64.331
294,64.272
295,64.217
296,64.365
297,62.666
298,62.477
299,62.034
300,61.365
301,61.206
302,60.959
303,61.004
304,60.863
305,60.836
306,60.589
307,60.185
308,59.778
309,59.157
310,58.770
311,58.689
312,59.022
313,58.414
314,57.387
315,56.779
316,55.539
317,56.382
318,56.064
319,55.244
320,55.511
321,55.747
322,54.505
323,54.227
324,53.744
325,54.100
326,53.654
327,53.457
328,52.760
329,52.235
330,51.265
331,51.880
332,51.353
333,51.106
334,50.792
335,50.611
336,49.739
337,49.634
338,49.741
339,49.100
340,49.484
341,48.465
342,48.661
343,48.907
344,48.061
345,48.529
346,48.579
347,48.389
348,48.295
349,48.353
350,48.199
351,48.268
352,48.425
353,48.043
354,47.821
355,47.794
356,47.489
357,48.458
358,48.389
359,47.903
360,48.423
361,48.273
362,48.406
363,47.990
364,47.940
365,47.831
366,47.895
367,47.290
368,47.362
369,47.614
370,46.524
371,46.937
372,47.009
373,46.490
374,46.726
375,47.410
376,47.577
377,47.906
378,47.637
379,48.113
