 ,Mean1
1,94.448
2,93.243
3,91.299
4,89.443
5,87.561
6,90.362
7,85.566
8,87.623
9,75.300
10,71.445
11,71.946
12,82.088
13,80.328
14,83.687
15,87.300
16,81.373
17,73.351
18,72.067
19,74.192
20,73.900
21,75.311
22,74.275
23,74.721
24,75.247
25,76.028
26,75.105
27,74.992
28,76.773
29,76.364
30,76.391
31,75.938
32,75.566
33,76.408
34,77.726
35,76.503
36,78.019
37,78.779
38,78.192
39,78.096
40,78.187
41,77.166
42,77.464
43,76.979
44,78.833
45,78.249
46,77.534
47,83.703
48,81.180
49,79.752
50,78.989
51,77.473
52,77.312
53,77.490
54,77.324
55,76.519
56,77.882
57,80.483
58,77.628
59,77.413
60,76.954
61,79.031
62,77.000
63,78.911
64,77.702
65,77.267
66,76.719
67,76.471
68,76.476
69,74.958
70,75.556
71,75.455
72,76.747
73,76.598
74,76.474
75,76.536
76,76.391
77,77.798
78,75.962
79,77.321
80,76.335
81,76.925
82,76.138
83,76.511
84,79.979
85,78.243
86,77.430
87,77.163
88,78.226
89,78.598
90,78.266
91,78.949
92,79.448
93,80.335
94,79.435
95,79.330
96,80.285
97,79.624
98,78.083
99,78.685
100,78.968
101,78.589
102,78.766
103,77.826
104,79.843
105,79.412
106,79.679
107,80.185
108,81.640
109,81.230
110,82.753
111,84.113
112,86.533
113,86.429
114,87.208
115,85.830
116,86.153
117,86.290
118,88.197
119,88.660
120,89.707
121,86.814
122,87.931
123,87.965
124,89.461
125,91.715
126,89.312
127,89.105
128,88.294
129,87.751
130,86.230
131,89.023
132,87.837
133,81.956
134,81.181
135,79.417
136,78.672
137,76.072
138,75.530
139,73.788
140,72.708
141,72.339
142,70.508
143,70.444
144,71.199
145,72.256
146,71.539
147,72.443
148,74.359
149,73.701
150,73.024
151,74.447
152,77.421
153,78.773
154,81.421
155,83.264
156,87.087
157,90.282
158,96.072
159,98.107
160,104.328
161,113.068
162,122.604
163,128.402
164,138.523
165,150.128
166,154.259
167,160.490
168,164.252
169,166.475
170,168.556
171,167.283
172,168.390
173,169.549
174,167.329
175,165.172
176,163.118
177,160.944
178,156.900
179,154.004
180,152.185
181,150.549
182,147.622
183,148.341
184,146.758
185,142.539
186,140.808
