 ,Mean1
1,222.857
2,217.685
3,211.809
4,205.400
5,201.414
6,196.301
7,192.936
8,190.752
9,189.296
10,186.564
11,184.448
12,182.012
13,179.514
14,175.691
15,171.057
16,170.540
17,167.430
18,164.998
19,162.514
20,160.781
21,160.883
22,158.677
23,155.733
24,154.142
25,153.366
26,150.949
27,148.220
28,147.160
29,146.741
30,144.634
31,141.848
32,139.470
33,137.106
34,133.139
35,132.312
36,128.208
37,131.124
38,128.472
39,125.874
40,123.033
41,121.553
42,120.512
43,119.173
44,117.341
45,116.812
46,116.916
47,113.851
48,115.571
49,115.595
50,116.266
51,116.681
52,117.752
53,116.652
54,115.821
55,114.759
56,115.169
57,117.284
58,115.090
59,114.915
60,115.213
61,118.421
62,121.694
63,126.556
64,128.100
65,129.956
66,133.710
67,133.198
68,132.728
69,133.443
70,132.222
71,131.132
72,130.482
73,130.137
74,129.830
75,131.679
76,133.044
77,133.539
78,130.654
79,128.971
80,125.898
81,124.614
82,123.054
83,123.355
84,122.227
85,123.287
86,124.547
87,124.556
88,123.002
89,121.747
90,119.607
91,120.192
92,117.755
93,117.668
94,117.164
95,114.333
96,115.445
97,113.950
98,111.631
99,112.231
100,113.329
101,113.389
102,110.953
103,109.257
104,109.357
105,111.310
106,111.442
107,114.547
108,116.793
109,115.867
110,113.808
111,115.735
112,113.873
113,116.673
114,116.162
115,117.149
116,116.579
117,114.397
118,115.562
119,115.151
120,115.009
121,118.012
122,120.418
123,121.290
124,121.283
125,122.244
126,119.722
127,119.519
128,115.805
129,116.594
130,114.798
131,114.444
132,113.161
133,137.220
134,142.615
135,142.608
136,141.264
137,135.679
138,130.700
139,126.858
140,125.152
141,121.060
142,117.578
143,115.838
144,113.346
145,111.172
146,109.857
147,108.030
148,106.417
149,105.689
150,106.112
151,104.068
152,107.590
153,107.518
154,109.632
155,111.660
156,112.649
157,112.849
158,115.081
159,119.511
160,124.143
161,128.152
162,129.545
163,127.713
164,131.226
165,131.833
166,133.211
167,139.810
168,142.074
169,146.930
170,147.351
171,148.078
172,147.944
173,148.410
174,147.318
175,150.230
176,152.646
177,153.758
178,156.413
179,153.246
180,152.398
181,152.675
182,153.519
183,154.523
184,152.271
185,153.382
186,154.590
187,153.787
188,154.155
189,155.463
190,155.684
191,154.018
192,153.721
193,152.720
194,152.370
195,150.284
196,150.078
197,150.274
198,149.918
199,151.124
200,148.371
201,149.202
202,147.469
203,146.898
204,148.402
205,150.418
206,149.282
207,148.114
208,147.734
209,148.617
210,146.995
211,143.279
212,143.445
213,144.105
214,144.141
215,142.647
216,142.301
217,141.538
218,138.905
219,139.646
220,139.698
221,141.360
222,140.548
223,139.662
224,139.999
225,140.271
226,139.797
227,140.879
228,141.556
229,140.315
230,141.626
231,140.794
232,139.137
233,138.527
234,138.607
235,139.111
236,138.147
237,137.003
238,135.515
239,136.097
240,135.330
241,135.394
242,133.501
243,133.638
244,131.846
245,128.612
246,130.675
247,128.798
248,128.813
249,129.321
250,128.464
251,127.911
252,127.754
253,124.865
254,124.811
255,122.432
256,124.773
257,121.541
258,117.804
259,116.236
260,112.419
261,109.500
262,106.103
263,103.981
264,102.138
265,100.239
266,97.202
267,98.594
268,97.229
269,95.512
270,96.310
271,94.962
272,94.809
273,95.778
274,95.025
275,94.908
276,93.096
277,91.773
278,91.627
279,90.810
280,89.858
281,90.266
282,90.039
283,89.745
284,91.104
285,90.609
286,89.797
287,88.721
288,88.432
289,87.025
290,87.494
291,87.489
292,87.312
293,85.515
294,86.080
295,85.685
296,85.758
297,85.638
298,85.280
299,85.918
300,84.322
301,84.823
302,84.195
303,84.000
304,82.796
305,82.785
306,82.679
307,81.703
308,81.714
309,80.735
310,80.349
311,80.775
312,78.884
313,78.712
314,78.438
315,77.986
316,77.815
317,77.641
318,76.724
319,76.278
320,76.103
321,76.539
322,75.929
323,75.253
324,75.035
325,73.522
326,72.401
327,72.605
328,72.551
329,71.089
330,71.258
331,71.585
332,70.862
333,71.514
334,71.134
335,70.131
336,70.507
337,69.922
338,69.829
339,69.577
340,68.221
341,67.974
342,68.208
343,68.739
344,67.239
345,67.583
346,66.839
347,66.086
348,66.346
349,66.540
350,66.478
351,66.423
352,66.841
353,67.444
354,67.316
355,66.681
356,66.214
357,65.447
358,65.684
359,64.816
360,65.499
361,65.278
362,66.515
363,65.548
364,66.822
365,65.916
366,66.234
367,67.007
368,66.442
369,65.867
370,64.902
371,65.049
372,65.868
373,66.467
