 ,Mean1
1,198.357
2,190.930
3,182.983
4,178.047
5,172.855
6,168.919
7,166.370
8,162.097
9,159.651
10,159.690
11,156.522
12,155.594
13,152.674
14,148.132
15,144.933
16,142.953
17,140.983
18,139.766
19,138.547
20,136.088
21,134.062
22,132.487
23,129.940
24,127.553
25,123.651
26,121.642
27,118.607
28,118.667
29,113.606
30,111.363
31,110.830
32,111.541
33,112.617
34,113.032
35,110.606
36,106.907
37,105.336
38,105.854
39,103.220
40,101.661
41,98.721
42,97.529
43,96.113
44,96.959
45,95.720
46,95.473
47,95.384
48,94.976
49,94.374
50,95.071
51,96.401
52,97.071
53,97.156
54,95.390
55,93.014
56,93.529
57,94.367
58,92.542
59,91.658
60,92.090
61,92.837
62,93.495
63,93.986
64,93.570
65,95.364
66,95.928
67,96.001
68,97.468
69,96.439
70,96.082
71,96.757
72,96.851
73,96.788
74,96.504
75,96.400
76,95.975
77,95.761
78,94.573
79,93.839
80,93.177
81,93.365
82,94.487
83,96.689
84,95.327
85,95.719
86,95.739
87,96.393
88,96.644
89,96.697
90,94.968
91,95.204
92,95.125
93,96.051
94,96.147
95,95.790
96,94.427
97,94.291
98,93.710
99,92.751
100,97.634
101,97.311
102,96.279
103,96.878
104,98.365
105,101.959
106,100.702
107,102.298
108,103.028
109,102.721
110,101.439
111,100.713
112,101.336
113,101.272
114,100.721
115,103.744
116,101.769
117,103.093
118,102.077
119,102.127
120,100.335
121,103.018
122,100.962
123,103.252
124,101.006
125,99.730
126,95.853
127,94.064
128,93.860
129,90.521
130,91.484
131,89.225
132,88.557
133,101.282
134,102.934
135,103.324
136,100.559
137,101.044
138,96.012
139,92.417
140,91.112
141,89.352
142,87.352
143,86.138
144,86.305
145,83.333
146,82.611
147,83.854
148,82.321
149,81.901
150,83.223
151,85.737
152,86.344
153,90.664
154,94.254
155,99.931
156,102.245
157,105.468
158,107.949
159,114.700
160,119.158
161,125.137
162,131.017
163,133.143
164,137.568
165,141.578
166,145.478
167,147.634
168,151.298
169,154.619
170,158.102
171,158.405
172,157.877
173,158.334
174,159.424
175,161.299
176,160.489
177,163.259
178,162.507
179,159.612
180,161.212
181,164.220
182,163.890
183,166.669
184,164.519
185,164.266
186,163.386
187,165.377
188,167.360
189,168.026
190,166.712
191,167.581
192,167.377
193,166.490
194,164.778
195,165.465
196,166.050
197,164.903
198,163.313
199,164.463
200,162.446
201,161.233
202,158.499
203,156.507
204,155.819
205,155.134
206,153.919
207,153.474
208,154.243
209,153.421
210,154.229
211,155.878
212,150.017
213,153.372
214,152.741
215,149.727
216,149.016
217,149.590
218,147.030
