 ,Mean1
1,73.971
2,70.735
3,70.172
4,70.800
5,68.423
6,66.886
7,67.015
8,64.484
9,63.334
10,59.540
11,59.956
12,57.917
13,59.324
14,59.471
15,58.189
16,58.900
17,73.691
18,57.152
19,57.195
20,56.552
21,54.874
22,56.934
23,57.355
24,57.559
25,55.707
26,55.871
27,53.427
28,54.385
29,53.689
30,52.167
31,52.397
32,52.521
33,51.497
34,51.262
35,52.412
36,49.100
37,50.976
38,48.740
39,50.246
40,48.122
41,47.928
42,48.429
43,46.761
44,47.212
45,46.449
46,47.809
47,47.842
48,47.137
49,47.122
50,47.519
51,46.777
52,46.941
53,46.481
54,46.766
55,46.626
56,47.265
57,46.661
58,49.372
59,48.754
60,48.825
61,50.510
62,47.708
63,47.982
64,48.548
65,46.567
66,46.106
67,46.304
68,48.552
69,46.754
70,47.259
71,46.525
72,46.825
73,46.531
74,45.086
75,45.527
76,44.853
77,44.434
78,45.263
79,43.961
80,45.195
81,44.097
82,47.603
83,48.068
84,48.485
85,49.926
86,51.132
87,52.554
88,52.719
89,51.966
90,49.852
91,50.359
92,50.921
93,51.090
94,49.716
95,49.492
96,48.749
97,50.697
98,48.390
99,50.072
100,49.241
101,49.527
102,48.932
103,49.091
104,48.103
105,47.887
106,46.763
107,45.095
108,45.143
109,43.770
110,43.794
111,43.582
112,43.408
113,42.696
114,44.130
115,44.632
116,44.718
117,45.756
118,47.016
119,44.684
120,45.345
121,43.729
122,44.785
123,44.112
124,43.569
125,43.062
126,44.515
127,42.740
128,43.552
129,44.370
130,42.284
131,41.255
132,42.974
133,43.733
134,44.519
135,44.242
136,46.577
137,45.647
138,42.661
139,42.762
140,43.450
141,42.988
142,43.298
143,43.494
144,43.987
145,42.589
146,42.882
147,43.264
148,43.781
149,42.698
150,42.994
151,42.976
152,42.176
153,40.684
154,41.787
155,41.372
156,41.401
157,41.120
158,42.408
159,44.810
160,43.748
161,45.584
162,45.207
163,45.202
164,44.149
165,46.804
166,48.770
167,47.962
168,49.184
169,50.158
170,51.271
171,51.671
172,51.042
173,54.907
174,54.397
175,56.540
176,59.526
177,61.201
178,62.437
179,64.655
180,66.142
181,68.481
182,72.775
183,71.492
184,71.571
185,76.272
186,77.072
187,80.607
188,83.557
189,83.317
190,81.295
191,82.542
192,81.403
193,84.985
194,84.476
195,83.948
196,85.785
197,83.158
198,83.156
199,83.435
200,83.732
201,82.456
202,81.623
203,82.446
204,80.584
205,79.409
206,81.500
207,80.997
208,80.633
209,81.331
210,81.948
211,80.941
212,78.557
213,77.308
214,79.536
215,79.572
216,78.416
217,80.276
218,79.836
219,79.347
220,78.289
221,78.188
222,78.492
223,78.718
224,80.268
225,79.131
226,80.215
227,79.357
228,77.805
229,76.353
230,80.044
231,79.919
232,78.158
233,76.967
234,77.284
235,78.816
236,76.788
237,77.082
238,77.044
239,77.448
240,77.700
241,78.091
242,78.021
243,76.663
244,76.892
245,76.810
246,77.853
247,76.791
248,76.689
249,76.069
250,76.928
251,76.724
252,74.926
253,73.271
254,74.416
255,73.412
256,73.764
257,74.349
258,74.150
259,73.334
260,73.146
261,73.920
262,74.282
263,74.729
264,73.766
265,74.095
266,73.741
267,74.458
268,72.330
269,72.876
270,72.675
271,71.122
272,69.779
273,69.980
274,69.590
275,69.284
276,70.797
277,68.580
278,69.022
279,67.810
280,69.336
281,67.936
282,66.668
283,66.286
284,65.848
285,64.982
286,65.668
287,65.745
288,62.999
289,62.793
290,64.291
291,62.740
292,61.288
293,63.054
294,63.092
295,61.678
296,61.041
297,60.523
298,59.932
299,59.824
300,59.431
301,57.932
302,55.542
303,53.628
304,52.047
305,51.471
306,49.276
307,47.592
308,47.084
309,47.016
310,45.867
311,44.731
312,48.898
313,45.196
314,44.110
315,42.978
316,48.077
317,44.895
318,42.389
319,41.827
320,41.951
321,40.408
322,39.902
323,40.157
324,40.100
325,40.226
326,39.204
327,39.492
328,40.588
329,38.419
330,39.466
331,39.609
332,38.500
333,39.508
334,39.264
335,39.410
336,39.386
337,38.825
338,37.928
339,37.780
340,36.905
341,36.806
342,36.311
343,35.631
344,36.037
345,34.284
346,33.842
347,33.109
348,34.329
349,34.909
350,33.819
351,33.725
352,34.279
353,33.313
354,33.932
355,33.649
356,32.697
357,32.473
358,32.854
359,32.901
360,32.349
361,32.571
362,32.148
363,31.565
364,31.614
365,32.330
366,32.483
367,32.671
368,31.861
369,31.815
370,31.907
371,31.703
372,31.929
373,32.068
374,30.783
375,31.743
376,31.128
377,31.450
378,31.812
379,31.328
380,30.425
381,30.779
382,29.353
383,29.891
384,29.129
385,29.351
386,29.871
387,30.188
388,30.064
389,30.008
390,30.210
391,29.776
392,30.071
393,30.221
394,30.001
395,30.343
396,31.303
397,30.810
398,31.198
399,30.137
400,30.934
401,30.745
402,30.709
403,30.775
404,30.252
405,31.694
406,30.840
407,29.888
408,30.202
409,30.441
410,30.730
411,30.679
412,30.181
413,30.132
414,29.254
415,29.977
416,30.056
417,29.661
418,30.115
419,30.150
420,29.719
421,30.248
422,30.578
423,30.280
424,30.121
425,29.578
426,29.844
427,29.344
428,27.811
429,28.563
430,30.229
431,28.936
432,28.310
433,28.838
434,28.539
435,29.017
436,29.051
437,28.091
438,28.435
439,28.948
440,29.130
441,28.314
442,28.212
443,26.419
444,28.809
445,28.493
446,27.970
447,26.724
448,27.581
449,27.843
450,27.517
451,27.022
452,26.784
453,26.048
454,26.016
455,27.481
456,28.281
457,26.806
458,27.769
459,27.821
460,27.911
461,28.357
462,29.284
463,27.130
464,27.447
465,26.944
466,26.785
467,27.764
468,26.311
469,26.832
470,27.221
471,26.596
472,26.361
473,27.902
474,26.153
475,27.363
476,27.144
477,26.841
478,25.528
479,25.880
480,26.534
481,26.152
482,26.269
483,26.571
484,26.898
485,26.421
486,27.124
487,26.031
488,26.523
489,26.703
490,26.584
491,26.794
492,26.577
493,26.810
494,25.355
495,25.082
496,25.882
497,25.869
498,25.132
499,24.884
500,25.519
501,25.220
502,25.083
503,26.328
504,25.015
505,26.171
506,26.577
507,25.483
508,24.877
509,25.779
510,26.236
511,26.506
512,26.140
513,25.559
514,26.809
515,26.758
516,26.141
517,26.227
518,26.387
519,26.217
520,25.722
521,24.393
522,25.019
523,24.253
524,25.553
525,23.980
526,24.113
527,25.095
528,24.385
529,25.342
530,23.954
531,24.758
532,24.525
533,24.145
534,24.410
535,25.089
536,23.178
537,23.508
538,24.844
539,23.918
540,24.011
541,24.260
542,23.681
543,24.135
544,24.477
545,23.640
546,23.550
547,23.347
548,24.709
549,25.190
550,24.095
551,24.313
552,24.125
553,24.460
554,24.263
555,24.000
556,23.464
557,23.828
558,22.681
559,22.568
560,22.806
