 ,Mean1
1,159.804
2,156.575
3,154.866
4,151.476
5,151.146
6,146.971
7,147.771
8,145.058
9,139.012
10,138.310
11,135.769
12,134.945
13,131.022
14,129.090
15,128.452
16,126.428
17,126.183
18,125.878
19,123.886
20,124.438
21,120.915
22,117.210
23,115.421
24,117.120
25,115.275
26,111.945
27,113.899
28,112.327
29,109.627
30,111.462
31,110.796
32,109.908
33,114.422
34,110.683
35,109.167
36,108.911
37,107.724
38,108.195
39,106.743
40,106.646
41,109.049
42,106.017
43,104.414
44,105.334
45,104.521
46,104.907
47,103.584
48,103.922
49,103.008
50,103.038
51,102.247
52,101.091
53,100.533
54,99.246
55,100.146
56,98.839
57,96.670
58,96.907
59,99.223
60,96.774
61,95.656
62,95.765
63,95.204
64,95.650
65,95.213
66,96.144
67,97.110
68,96.076
69,95.986
70,95.812
71,97.292
72,97.584
73,98.088
74,99.132
75,97.539
76,97.146
77,96.392
78,96.858
79,98.249
80,104.165
81,100.722
82,103.132
83,101.844
84,101.849
85,104.012
86,102.098
87,100.882
88,100.784
89,99.414
90,99.056
91,99.271
92,97.269
93,97.371
94,100.218
95,99.723
96,100.813
97,101.865
98,101.260
99,101.555
100,102.545
101,101.777
102,101.155
103,101.686
104,100.668
105,99.077
106,97.390
107,97.938
108,95.921
109,93.531
110,93.220
111,93.596
112,94.288
113,91.993
114,90.884
115,91.371
116,92.046
117,91.270
118,90.495
119,91.639
120,89.747
121,87.478
122,89.222
123,87.124
124,85.685
125,84.961
126,83.065
127,84.126
128,83.242
129,82.735
130,83.618
131,83.849
132,85.099
133,102.226
134,104.849
135,105.218
136,106.049
137,104.726
138,104.915
139,104.844
140,102.766
141,102.911
142,102.831
143,102.887
144,101.955
145,101.505
146,101.019
147,101.608
148,101.451
149,103.942
150,107.646
151,108.668
152,110.504
153,114.143
154,118.803
155,120.704
156,123.367
157,126.307
158,127.633
159,130.991
160,134.589
161,137.317
162,143.312
163,147.171
164,147.187
165,149.697
166,149.888
167,152.769
168,154.955
169,161.031
170,163.730
171,167.911
172,168.580
173,171.350
174,173.325
175,177.708
176,179.271
177,180.092
178,180.388
179,180.888
180,182.496
181,182.629
182,180.774
183,181.827
184,185.525
185,182.696
186,186.011
187,186.732
188,185.721
189,184.587
190,185.052
191,185.166
192,183.713
193,183.780
194,182.501
195,182.893
196,181.871
197,174.676
198,173.209
199,175.271
200,177.485
201,175.478
202,174.077
203,174.415
204,173.855
205,171.830
206,170.662
207,169.546
208,171.209
209,171.342
210,167.791
211,166.691
212,167.009
213,166.645
214,164.914
215,165.130
216,163.338
217,158.506
218,154.085
219,148.851
220,144.039
221,140.871
222,136.129
223,134.334
224,132.198
225,128.690
226,128.043
227,125.378
228,123.801
229,122.048
230,122.044
231,118.678
232,121.126
233,120.233
234,118.937
235,118.058
236,116.908
237,116.020
238,113.251
239,113.801
240,114.469
241,111.981
242,112.432
243,110.214
244,108.701
245,109.339
246,107.714
247,108.034
248,109.056
249,107.652
250,108.373
251,107.675
252,107.545
253,107.584
254,106.821
255,106.692
256,104.406
257,104.351
258,104.562
259,104.182
260,105.162
261,105.046
262,104.313
263,102.512
264,102.232
265,101.886
266,103.416
267,102.387
268,102.191
269,101.132
270,100.373
271,99.811
272,98.949
273,97.677
274,97.113
275,97.181
276,97.046
277,96.219
278,95.947
279,95.908
280,93.719
281,93.671
282,92.447
283,92.595
284,91.400
285,88.357
286,89.992
287,86.849
288,87.743
289,86.977
290,84.954
291,84.474
292,84.127
293,82.063
294,82.448
295,81.833
296,81.357
297,80.598
298,80.864
299,80.034
300,80.961
301,81.093
302,80.204
303,81.154
304,83.713
305,81.931
306,81.666
307,82.162
308,82.318
309,79.877
310,78.937
311,78.338
312,77.504
313,78.314
314,77.220
315,77.429
316,77.009
317,77.030
318,77.291
319,76.605
320,75.320
321,74.914
322,73.824
323,74.009
324,75.671
325,75.434
326,75.035
327,73.616
328,74.992
329,73.039
330,73.325
331,74.457
332,74.612
333,75.737
334,75.089
335,75.300
336,75.188
337,74.289
338,73.698
339,73.315
340,73.415
341,72.814
342,72.252
343,71.090
344,71.135
345,71.180
346,71.092
347,70.663
348,71.095
349,70.825
350,69.543
351,70.377
352,71.216
353,71.156
354,70.398
355,69.942
356,68.964
357,69.363
358,68.497
359,66.692
360,66.204
361,66.054
362,66.568
363,65.559
364,66.166
365,66.455
366,66.218
367,65.527
368,65.177
369,64.686
370,64.378
371,63.882
372,65.110
373,63.745
374,63.635
375,63.632
376,63.747
377,64.218
378,64.031
379,64.237
380,64.749
381,63.972
382,63.037
383,61.122
384,61.803
385,62.324
386,63.171
387,63.498
388,63.049
389,64.371
390,65.202
391,65.793
392,65.507
393,64.992
394,65.533
395,66.660
396,65.905
397,65.315
398,65.301
399,66.002
400,65.217
401,64.827
402,64.606
403,64.899
404,65.214
405,64.464
406,63.070
407,63.124
408,62.895
409,63.184
410,63.555
411,63.229
412,62.947
413,63.833
414,62.671
415,62.970
416,61.508
417,62.063
418,61.638
419,61.239
420,62.425
421,63.380
422,63.051
423,63.318
424,62.096
425,63.173
426,62.559
427,63.481
428,65.394
429,64.246
430,63.257
431,62.885
432,63.145
433,62.857
434,62.451
435,41.223
436,60.649
437,60.267
438,60.763
439,59.938
440,60.994
441,62.714
442,61.121
443,60.522
444,60.263
445,59.762
446,58.216
447,58.001
448,57.314
449,56.754
450,57.546
451,56.558
452,56.630
453,55.947
454,56.382
455,56.325
456,54.589
457,55.169
458,54.510
459,54.130
460,54.252
461,54.630
462,54.766
463,54.995
464,55.430
465,56.063
466,55.798
467,54.721
468,55.464
469,55.243
470,55.546
471,55.861
472,56.810
473,56.781
474,57.174
475,57.442
476,57.516
477,57.843
478,57.275
479,56.663
480,56.293
