 ,Mean1
1,254.838
2,254.665
3,254.364
4,253.964
5,253.336
6,252.923
7,251.007
8,249.032
9,248.750
10,246.045
11,246.334
12,244.586
13,243.267
14,241.248
15,240.499
16,238.605
17,234.932
18,233.610
19,231.414
20,228.132
21,226.604
22,223.382
23,220.720
24,218.298
25,217.662
26,216.312
27,213.959
28,212.869
29,211.210
30,209.534
31,207.493
32,204.575
33,202.357
34,202.062
35,199.960
36,198.143
37,196.757
38,197.904
39,195.763
40,193.635
41,193.541
42,191.256
43,189.363
44,188.237
45,187.594
46,186.016
47,185.068
48,183.156
49,183.137
50,181.672
51,180.296
52,179.692
53,179.167
54,180.377
55,180.337
56,181.531
57,181.436
58,181.928
59,181.410
60,180.798
61,180.298
62,180.805
63,181.352
64,180.856
65,180.758
66,180.377
67,180.186
68,179.100
69,178.099
70,178.323
71,175.461
72,174.954
73,175.174
74,172.102
75,172.842
76,172.091
77,172.687
78,172.012
79,171.871
80,172.242
81,172.021
82,172.389
83,171.706
84,171.942
85,173.325
86,172.523
87,172.590
88,171.586
89,172.301
90,172.229
91,173.339
92,174.276
93,174.009
94,173.803
95,172.756
96,172.048
97,170.631
98,170.498
99,169.290
100,168.315
101,168.416
102,167.756
103,167.928
104,168.882
105,167.861
106,168.896
107,168.944
108,167.820
109,169.294
110,169.249
111,171.551
112,169.197
113,170.011
114,170.130
115,170.695
116,172.165
117,172.603
118,172.904
119,173.343
120,172.105
121,173.263
122,172.057
123,171.717
124,172.415
125,172.944
126,173.472
127,172.372
128,172.295
129,171.977
130,172.093
131,173.914
132,212.174
133,230.139
134,237.475
135,241.231
136,242.013
137,243.718
138,244.033
139,244.823
140,246.168
141,246.620
142,247.005
143,247.965
144,248.602
145,248.780
146,248.503
147,248.798
148,249.397
149,248.567
150,247.689
151,248.318
152,247.823
153,248.427
154,248.838
155,248.837
156,248.626
157,249.376
158,248.664
159,248.559
160,248.346
161,247.575
162,247.164
163,247.853
164,247.947
165,246.971
166,247.099
167,247.624
168,247.115
169,247.520
170,247.122
171,247.846
172,247.072
173,247.469
174,247.663
175,247.325
176,247.787
177,248.464
178,248.121
179,247.884
180,248.480
181,248.658
182,249.207
183,249.030
184,248.495
185,249.380
186,249.400
187,249.550
188,249.863
189,248.858
190,249.165
191,248.965
192,249.647
193,249.581
194,249.431
195,249.118
196,249.879
197,250.206
198,249.850
199,250.136
200,250.193
201,249.870
202,250.300
203,249.778
204,250.746
205,250.419
206,250.130
207,250.577
208,250.043
209,250.971
210,250.736
211,250.798
212,251.083
213,251.141
214,251.486
215,251.551
216,250.673
217,251.240
218,251.040
219,251.427
220,250.221
221,250.565
222,250.555
223,250.763
224,251.131
225,251.264
226,251.541
227,251.226
228,251.159
229,251.317
230,251.333
231,251.566
232,251.917
233,251.372
234,251.223
235,250.968
236,251.872
237,251.157
238,251.426
239,251.889
240,251.207
241,250.878
242,251.107
243,251.371
244,251.330
245,251.405
246,252.106
247,251.365
248,251.478
249,251.184
250,251.067
251,251.053
252,251.038
253,250.980
254,251.480
255,251.401
256,251.368
257,251.508
258,251.507
259,251.149
260,252.012
261,251.847
262,251.110
263,251.083
264,251.429
265,251.693
266,251.369
267,251.270
268,251.940
269,251.980
270,252.300
271,252.306
272,252.023
273,252.029
274,252.571
275,252.546
276,252.681
277,253.024
278,252.901
279,252.776
280,253.152
281,253.142
282,253.166
283,252.664
284,252.797
285,252.659
286,253.067
287,253.061
288,253.320
289,253.334
290,253.332
291,253.514
292,253.252
293,253.308
294,253.224
295,253.231
296,253.049
297,252.987
298,253.033
299,252.634
300,252.672
301,251.969
302,250.767
303,249.971
304,248.423
305,246.020
306,244.027
307,243.292
308,241.001
309,239.678
310,236.853
311,234.983
312,233.389
313,230.088
314,229.485
315,229.089
316,226.634
317,225.023
318,223.042
319,222.868
320,221.067
321,219.368
322,218.541
323,218.673
324,216.385
325,215.280
326,215.251
327,214.471
328,214.290
329,212.457
330,212.507
331,212.002
332,210.375
333,211.594
334,211.905
335,211.867
336,209.376
337,208.907
338,208.320
339,210.099
340,208.943
341,207.811
342,208.364
343,207.915
344,208.164
345,208.889
346,206.186
347,208.514
348,205.807
349,207.184
350,207.092
351,204.740
352,205.111
353,206.309
354,207.054
355,205.615
356,206.458
357,206.992
358,209.477
359,207.232
360,207.736
361,208.087
362,209.307
363,208.217
364,209.903
365,208.937
366,208.229
367,207.591
368,209.056
369,209.309
370,210.429
371,208.091
372,210.095
373,208.738
374,208.026
375,208.598
376,205.580
377,205.588
378,204.327
379,204.287
380,204.574
381,203.086
382,203.782
383,202.626
384,201.686
385,202.625
386,201.329
387,200.772
388,200.081
389,198.145
390,198.284
391,197.043
392,196.625
393,196.355
394,197.967
395,196.113
396,196.933
397,196.029
398,195.746
399,196.492
400,195.049
401,195.182
402,193.775
403,193.534
404,193.152
405,192.974
406,194.282
407,195.436
408,195.507
409,196.477
410,196.316
411,195.320
412,195.564
413,197.283
414,198.581
415,198.421
416,197.919
417,198.564
418,199.393
419,199.147
420,198.889
421,198.103
422,199.331
423,199.012
424,198.403
425,198.440
426,197.973
427,200.612
428,200.602
429,201.794
430,206.043
431,204.879
432,206.277
433,210.087
434,211.084
435,210.941
436,213.047
437,213.817
438,216.447
439,216.436
440,216.592
441,218.216
442,216.849
443,218.098
444,218.635
445,218.654
446,217.774
447,218.606
448,217.636
449,218.249
450,218.005
451,218.288
452,218.269
453,217.305
454,215.803
455,216.337
456,215.867
457,213.632
458,213.243
459,213.262
460,213.820
461,213.454
462,211.762
463,212.350
464,211.006
465,209.846
466,209.283
467,209.386
468,206.933
469,207.394
470,204.804
471,204.580
472,204.728
473,201.396
474,203.264
475,201.312
476,200.789
477,201.272
478,202.293
479,200.834
480,199.775
481,200.540
482,200.380
483,200.467
484,199.898
485,200.043
486,198.794
487,198.119
488,198.578
489,197.059
490,198.736
491,198.974
492,197.599
493,198.711
494,198.667
495,197.811
496,198.685
497,197.127
498,197.633
499,198.336
500,198.127
501,198.372
502,197.976
503,197.820
504,197.030
505,197.624
506,195.220
507,194.939
508,193.300
509,193.274
510,193.251
511,191.187
512,190.970
513,190.713
514,188.381
515,188.178
516,186.595
517,186.759
518,185.102
519,185.579
520,184.237
521,182.254
522,182.373
523,182.345
524,181.590
525,181.184
526,179.678
527,178.765
528,178.238
529,178.725
530,178.100
531,178.267
532,177.799
533,178.214
534,176.800
535,174.911
536,176.290
537,176.152
538,176.347
539,175.796
540,174.701
541,177.140
542,175.716
543,174.348
544,175.164
545,176.126
546,179.064
547,179.873
548,181.276
549,182.260
550,184.676
551,185.434
552,187.792
553,191.134
554,192.501
555,194.530
556,194.069
557,194.149
558,192.248
559,193.122
560,192.781
