 ,Mean1
1,108.521
2,110.234
3,109.567
4,108.913
5,104.354
6,101.897
7,101.504
8,96.834
9,94.238
10,91.637
11,91.658
12,91.467
13,88.202
14,85.198
15,83.161
16,81.675
17,82.255
18,78.880
19,80.100
20,77.553
21,78.524
22,75.407
23,73.887
24,69.009
25,68.253
26,74.263
27,76.946
28,76.391
29,76.108
30,73.476
31,73.313
32,75.310
33,75.259
34,75.908
35,73.788
36,74.583
37,76.104
38,74.371
39,75.261
40,73.987
41,75.366
42,76.520
43,76.237
44,76.707
45,74.358
46,75.142
47,75.242
48,75.245
49,74.279
50,75.184
51,72.565
52,72.181
53,71.279
54,71.202
55,71.968
56,73.445
57,73.643
58,73.223
59,72.534
60,74.435
61,72.921
62,75.689
63,73.250
64,72.843
65,76.394
66,68.526
67,67.729
68,66.440
69,63.723
70,64.386
71,61.987
72,63.336
73,61.526
74,61.129
75,62.505
76,61.689
77,62.225
78,63.060
79,63.182
80,64.914
81,63.460
82,63.438
83,64.579
84,63.098
85,65.537
86,66.518
87,64.887
88,65.303
89,69.066
90,67.751
91,69.590
92,68.085
93,69.341
94,67.473
95,67.781
96,67.882
97,67.442
98,68.415
99,69.030
100,68.252
101,66.593
102,65.070
103,65.263
104,65.607
105,65.759
106,66.976
107,65.936
108,66.017
109,64.581
110,64.999
111,64.883
112,64.879
113,63.257
114,63.042
115,62.454
116,61.999
117,62.049
118,61.510
119,62.682
120,60.375
121,60.366
122,59.842
123,59.683
124,59.347
125,61.717
126,61.944
127,62.029
128,61.283
129,62.766
130,63.494
131,64.291
132,64.378
133,71.892
134,75.180
135,73.789
136,71.208
137,68.546
138,64.500
139,62.517
140,60.645
141,58.501
142,56.119
143,55.176
144,52.231
145,52.830
146,51.196
147,50.084
148,52.290
149,55.612
150,55.881
151,59.253
152,58.827
153,64.375
154,66.106
155,72.133
156,77.493
157,80.926
158,92.269
159,93.596
160,98.943
161,101.937
162,106.122
163,108.067
164,108.881
165,112.307
166,109.900
167,109.220
168,106.869
169,105.409
170,106.644
171,106.248
172,106.478
173,103.707
174,102.260
175,100.788
176,100.155
177,99.579
178,100.637
179,97.973
180,100.774
181,98.435
182,96.793
183,93.746
184,94.009
185,92.497
186,91.332
187,90.716
188,89.177
189,88.973
190,87.689
191,88.624
192,86.230
193,85.500
194,81.899
195,82.117
196,77.616
197,78.290
198,77.829
199,77.236
200,76.835
201,74.948
202,73.528
203,74.020
204,72.889
205,72.683
206,71.140
207,71.018
208,68.496
209,68.088
210,68.607
211,65.958
212,66.946
213,64.247
214,64.756
215,64.427
216,64.468
217,62.838
218,62.595
219,60.597
220,60.296
221,60.460
222,59.663
223,59.123
224,58.622
225,56.362
226,56.810
227,55.674
228,56.016
229,55.134
230,54.287
231,53.957
232,52.936
233,52.830
234,51.920
235,52.855
236,51.930
237,51.531
238,51.013
239,50.328
240,49.449
241,48.216
242,48.241
243,48.272
244,46.846
245,45.397
246,45.653
247,45.019
248,45.405
249,44.272
250,44.082
251,44.271
252,43.478
253,43.332
254,42.973
255,40.849
256,41.257
257,41.436
258,43.771
259,41.082
260,40.392
261,40.889
262,40.037
263,39.896
264,39.141
265,38.439
266,40.267
267,38.198
268,38.171
269,37.666
270,38.710
271,40.512
272,38.533
273,38.274
274,36.981
275,37.510
276,37.078
277,36.428
278,36.651
279,36.306
280,35.985
281,34.656
282,36.290
283,34.850
284,34.443
285,34.999
286,34.637
287,34.424
288,34.291
289,33.924
290,32.597
291,33.723
292,32.539
293,33.141
294,32.706
295,32.958
296,32.944
297,31.951
298,32.332
299,32.571
300,32.083
301,32.695
302,31.603
303,31.219
304,31.348
305,31.313
306,30.856
307,31.458
308,30.232
309,30.747
310,30.383
311,30.446
312,30.748
313,29.786
314,30.441
315,30.813
316,29.403
317,30.079
318,29.415
319,30.137
320,29.646
321,30.553
322,29.336
323,30.072
324,30.040
325,28.637
326,29.270
327,28.956
328,28.692
329,28.390
330,28.212
331,27.453
332,27.453
333,27.407
334,28.158
335,27.674
336,27.991
337,27.646
338,27.721
339,27.634
