 ,Mean1
1,197.614
2,193.204
3,187.149
4,181.784
5,176.563
6,173.111
7,170.710
8,165.963
9,162.612
10,160.731
11,154.986
12,153.240
13,148.628
14,146.784
15,143.704
16,138.965
17,136.305
18,135.373
19,132.263
20,130.781
21,129.407
22,127.785
23,125.352
24,122.443
25,122.061
26,122.450
27,120.469
28,120.302
29,118.152
30,117.431
31,118.016
32,118.410
33,117.019
34,115.439
35,112.037
36,110.892
37,111.579
38,111.292
39,109.623
40,109.397
41,108.760
42,109.153
43,106.162
44,106.478
45,105.433
46,103.828
47,101.502
48,99.496
49,100.357
50,98.823
51,96.636
52,96.161
53,96.057
54,96.012
55,96.830
56,95.982
57,96.207
58,99.463
59,99.389
60,100.060
61,99.616
62,99.614
63,99.585
64,100.740
65,100.627
66,101.294
67,100.196
68,101.309
69,101.073
70,103.598
71,104.054
72,104.112
73,106.503
74,106.392
75,105.600
76,107.708
77,106.268
78,108.634
79,111.243
80,110.858
81,110.641
82,109.439
83,109.567
84,110.451
85,110.181
86,111.888
87,110.962
88,110.323
89,109.066
90,109.736
91,106.944
92,104.726
93,104.587
94,102.168
95,100.905
96,100.033
97,100.306
98,98.459
99,96.916
100,93.969
101,93.757
102,92.687
103,91.675
104,91.215
105,91.908
106,91.171
107,90.411
108,92.698
109,91.333
110,91.210
111,89.495
112,90.345
113,90.513
114,90.646
115,89.685
116,88.866
117,88.785
118,87.467
119,87.703
120,84.155
121,84.463
122,85.132
123,85.503
124,86.314
125,86.468
126,87.412
127,86.189
128,85.704
129,85.445
130,84.666
131,83.992
132,82.547
133,92.391
134,98.265
135,100.593
136,101.612
137,103.002
138,103.520
139,102.773
140,104.722
141,104.191
142,103.272
143,103.664
144,104.553
145,103.693
146,105.035
147,104.402
148,104.107
149,103.972
150,103.326
151,103.539
152,102.581
153,105.178
154,105.309
155,110.956
156,112.012
157,108.834
158,109.284
159,109.603
160,110.119
161,110.698
162,110.816
163,112.592
164,111.029
165,109.794
166,111.878
167,114.822
168,113.819
169,112.730
170,111.059
171,107.602
172,106.314
173,107.016
174,105.780
175,104.704
176,102.336
177,100.308
178,101.475
179,100.087
180,97.925
181,96.954
182,99.326
183,100.062
184,97.317
185,97.258
186,97.059
187,98.467
188,97.830
189,100.187
190,100.422
191,100.913
192,101.632
193,102.810
194,102.433
195,102.631
196,104.130
197,103.183
198,90.881
199,97.783
200,98.814
201,99.598
202,99.255
203,99.868
204,101.648
205,99.159
206,100.262
207,98.255
208,98.351
209,99.701
210,98.837
211,97.570
212,97.861
213,96.852
214,94.707
215,93.995
216,94.721
217,94.447
218,93.897
219,92.593
220,90.847
221,91.560
222,88.670
223,89.225
224,87.814
225,85.952
226,85.181
227,86.123
228,85.411
229,82.748
230,82.360
231,82.290
232,82.270
233,81.567
234,80.925
235,79.054
236,77.666
237,78.629
238,76.666
239,76.108
240,76.002
241,76.320
242,76.347
243,76.368
244,76.589
245,74.913
246,76.051
247,75.621
248,76.425
249,75.517
250,76.607
251,76.631
