 ,Mean1
1,122.574
2,119.430
3,117.648
4,113.793
5,111.979
6,108.383
7,106.116
8,101.715
9,100.430
10,97.555
11,97.690
12,94.972
13,94.304
14,92.093
15,91.938
16,87.725
17,87.254
18,86.171
19,84.708
20,83.443
21,82.997
22,80.175
23,80.216
24,79.059
25,77.758
26,77.907
27,76.723
28,76.105
29,75.200
30,74.283
31,75.102
32,74.637
33,76.097
34,75.892
35,75.320
36,76.357
37,76.300
38,75.799
39,74.779
40,74.656
41,75.512
42,74.290
43,75.424
44,73.671
45,73.459
46,73.361
47,71.678
48,73.919
49,74.964
50,75.237
51,75.308
52,75.831
53,75.856
54,76.872
55,76.946
56,76.486
57,75.257
58,75.979
59,75.322
60,76.311
61,76.823
62,77.354
63,77.833
64,78.076
65,80.011
66,79.377
67,79.712
68,80.745
69,79.005
70,78.464
71,78.045
72,76.903
73,76.479
74,76.529
75,75.161
76,73.630
77,74.013
78,72.160
79,73.891
80,74.344
81,73.500
82,73.744
83,74.305
84,73.751
85,75.359
86,72.890
87,72.579
88,72.148
89,71.018
90,72.367
91,72.484
92,71.735
93,69.332
94,71.109
95,69.765
96,68.991
97,68.651
98,67.457
99,66.485
100,65.535
101,65.584
102,65.799
103,64.954
104,64.552
105,64.702
106,63.377
107,64.784
108,65.097
109,63.934
110,65.283
111,64.504
112,63.715
113,64.326
114,62.981
115,61.787
116,61.062
117,61.551
118,61.172
119,62.052
120,60.656
121,61.662
122,61.022
123,62.981
124,63.210
125,62.931
126,64.233
127,64.360
128,64.019
129,64.692
130,66.001
131,66.870
132,67.913
133,66.440
134,65.996
135,65.402
136,67.489
137,72.261
138,73.988
139,76.032
140,75.903
141,75.768
142,74.951
143,74.311
144,73.567
145,72.330
146,71.646
147,71.163
148,68.782
149,68.782
150,68.450
151,68.384
152,67.286
153,66.815
154,67.026
155,67.062
156,66.434
157,66.402
158,65.925
159,65.492
160,66.199
161,65.107
162,64.651
163,63.518
164,64.531
165,62.833
166,62.255
167,61.237
168,61.156
169,60.650
170,59.987
171,60.233
172,60.643
173,59.938
174,59.242
175,59.383
176,59.778
177,61.760
178,61.596
179,62.453
180,62.562
181,63.460
182,63.481
183,64.365
184,64.733
