 ,Mean1
1,140.615
2,134.311
3,129.692
4,127.603
5,124.068
6,121.198
7,117.648
8,115.673
9,113.856
10,110.878
11,108.567
12,106.989
13,103.883
14,104.560
15,103.517
16,102.012
17,100.068
18,99.660
19,96.529
20,94.970
21,93.160
22,91.575
23,91.040
24,91.005
25,89.853
26,88.826
27,88.493
28,87.094
29,84.674
30,83.726
31,83.085
32,82.030
33,81.001
34,80.036
35,77.481
36,77.474
37,75.932
38,74.560
39,74.915
40,73.822
41,73.590
42,72.126
43,73.448
44,71.602
45,70.946
46,70.822
47,70.986
48,71.779
49,70.298
50,69.117
51,68.970
52,68.517
53,68.654
54,67.325
55,68.178
56,67.892
57,67.238
58,67.496
59,68.391
60,67.884
61,66.423
62,68.088
63,68.300
64,67.429
65,67.735
66,67.060
67,67.149
68,66.416
69,66.032
70,65.928
71,66.007
72,66.383
73,65.769
74,65.016
75,65.369
76,66.107
77,65.573
78,64.926
79,64.633
80,65.159
81,66.646
82,65.822
83,65.744
84,66.195
85,65.238
86,66.712
87,66.780
88,67.305
89,65.583
90,66.323
91,65.085
92,66.433
93,66.008
94,67.031
95,65.217
96,65.607
97,65.748
98,65.286
99,66.358
100,67.696
101,68.934
102,71.285
103,72.131
104,74.615
105,74.245
106,73.126
107,72.630
108,73.387
109,73.230
110,73.516
111,72.999
112,73.564
113,74.164
114,73.068
115,73.333
116,72.335
117,72.300
118,71.801
119,70.861
120,69.790
121,69.212
122,69.619
123,69.492
124,69.740
125,70.542
126,69.400
127,68.947
128,68.557
129,68.389
130,67.624
131,68.023
132,68.757
133,79.819
134,83.753
135,84.210
136,85.340
137,84.734
138,83.718
139,82.281
140,80.233
141,78.811
142,78.009
143,77.108
144,76.040
145,72.931
146,73.054
147,71.512
148,72.521
149,72.369
150,72.049
151,70.561
152,72.978
153,71.593
154,72.786
155,73.167
156,76.860
157,76.744
158,76.446
159,78.652
160,83.419
161,86.364
162,91.913
163,93.655
164,96.322
165,97.425
166,98.541
167,100.087
168,105.586
169,108.293
170,112.603
171,115.535
172,118.667
173,119.813
174,119.380
175,117.824
176,116.432
177,117.329
178,119.256
179,118.276
180,121.548
181,122.611
182,122.310
183,122.211
184,121.477
185,121.735
186,123.588
187,121.728
188,120.450
189,117.283
190,117.935
191,117.126
192,116.097
193,113.742
194,113.293
195,113.454
196,114.564
197,113.285
198,111.164
199,110.957
200,110.099
201,109.802
202,108.190
203,107.665
204,108.147
205,106.814
206,106.166
207,105.289
208,105.331
209,102.803
210,101.663
211,102.500
212,101.683
213,100.108
214,98.966
215,98.308
216,97.026
217,94.819
218,91.623
219,88.269
220,85.236
221,83.500
222,80.659
223,78.532
224,76.198
225,74.728
226,74.832
227,72.656
228,71.201
229,70.788
230,69.342
231,68.713
232,67.974
233,66.847
234,66.459
235,67.165
236,65.588
237,65.441
238,64.810
239,63.735
240,63.636
241,62.135
242,62.680
243,62.104
244,61.450
245,60.838
246,60.337
247,60.040
248,59.924
249,59.570
250,59.236
251,57.582
252,57.078
253,56.878
254,57.003
255,56.081
256,55.625
257,54.708
258,54.385
259,54.367
260,54.197
261,54.847
262,54.310
263,54.197
264,53.611
265,51.620
266,52.595
267,51.689
268,51.228
269,51.396
270,50.828
271,50.394
272,51.759
273,50.772
274,51.460
275,49.425
276,51.051
277,50.920
278,50.663
279,50.845
280,50.792
281,51.450
282,50.915
283,51.112
284,51.073
285,51.301
286,51.270
287,50.014
288,51.023
289,50.988
290,50.891
291,50.957
292,50.402
293,49.578
294,49.472
295,48.780
296,48.861
297,48.113
298,47.786
299,47.112
300,47.294
301,46.284
302,45.987
303,45.329
304,45.183
305,44.296
306,44.616
307,44.977
308,45.026
309,44.112
310,44.395
311,44.836
312,44.343
313,44.187
314,44.106
315,43.828
316,43.702
317,43.288
318,42.675
319,42.930
320,42.304
321,42.529
322,42.462
323,41.744
324,42.005
325,42.174
326,41.753
327,41.830
328,41.364
329,42.171
330,41.936
331,42.310
332,41.625
333,41.759
334,41.886
335,42.351
336,42.511
337,41.897
338,42.455
339,42.268
340,42.047
341,42.022
342,42.671
343,42.224
344,41.270
345,41.788
346,40.823
347,41.034
348,40.882
349,40.298
350,40.799
351,41.321
352,41.472
353,41.657
354,42.439
355,42.285
356,42.628
357,43.162
358,43.523
359,42.960
360,41.593
361,42.452
362,42.701
363,43.559
364,42.976
365,43.272
366,43.458
367,43.237
368,42.728
369,42.953
370,42.047
371,42.472
372,41.747
373,41.223
374,41.019
375,42.248
376,41.949
377,41.774
378,42.479
379,42.425
380,42.705
381,42.155
382,42.202
383,42.334
384,43.300
385,42.677
386,42.878
387,42.431
388,43.778
389,43.352
390,44.053
391,43.083
392,42.615
393,43.202
394,42.556
395,42.539
396,41.546
397,40.779
398,41.214
399,40.866
400,40.304
401,39.537
402,39.604
403,39.166
404,39.539
405,39.201
406,38.709
407,39.312
408,38.231
409,37.929
410,38.383
411,38.024
412,38.352
413,39.064
414,38.626
415,38.790
416,39.023
417,39.113
418,39.178
419,39.381
420,38.828
421,39.101
422,39.578
423,39.694
424,39.938
425,40.108
426,39.523
427,39.009
428,39.340
429,38.518
430,38.596
431,38.999
432,38.345
433,38.036
434,36.989
435,36.867
436,36.976
437,37.170
438,36.708
439,36.559
440,36.302
441,35.646
442,35.977
443,35.776
444,36.648
445,35.819
446,35.509
447,35.853
448,35.421
449,35.189
450,35.269
451,34.984
452,35.517
453,34.964
454,34.885
455,34.649
456,34.274
457,35.205
458,34.272
459,34.845
460,34.208
461,34.267
462,34.832
463,35.651
464,34.227
465,34.146
466,33.957
467,34.709
468,34.265
469,35.319
470,34.850
471,35.236
472,35.458
473,34.789
474,34.784
475,35.145
476,34.804
477,35.216
478,35.273
479,35.958
480,35.894
481,35.389
482,35.418
483,35.903
484,36.070
485,36.465
486,36.705
487,36.149
488,36.751
489,36.366
490,37.312
491,37.760
492,37.799
493,38.124
494,36.991
495,38.149
496,37.478
497,37.965
498,38.088
499,37.763
500,37.857
501,37.734
502,37.237
503,37.175
504,37.350
505,36.776
506,36.985
507,37.302
508,37.686
509,37.389
510,37.928
511,37.236
512,37.332
513,37.185
514,36.750
515,36.963
516,35.984
517,35.888
518,35.283
519,35.179
520,35.057
521,34.635
522,35.289
523,34.642
524,34.798
525,34.734
526,34.671
527,34.991
528,34.686
529,34.487
530,34.638
531,34.803
532,35.020
533,34.851
534,34.763
535,33.909
536,34.081
537,33.913
538,33.807
539,33.736
540,34.186
541,33.875
542,34.465
543,34.496
544,34.776
545,34.483
546,34.127
547,34.197
548,32.948
549,33.831
550,33.093
551,32.603
552,33.175
553,32.447
554,31.679
555,32.252
556,32.733
557,33.375
558,32.208
559,33.112
560,33.115
