 ,Mean1
1,51.723
2,51.307
3,50.321
4,49.883
5,48.95
6,47.849
7,48.275
8,48.085
9,48.618
10,47.712
11,46.269
12,47.422
13,47.538
14,48.384
15,48.292
16,47.086
17,46.541
18,46.988
19,47.156
20,46.347
21,46.727
22,47.11
23,47.689
24,48.986
25,48.601
26,49.27
27,48.213
28,48.994
29,49.601
30,49.042
31,49.159
32,49.894
33,49.403
34,49.463
35,49.383
36,51.197
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,50.663
77,51.114
78,51.455
79,50.536
80,49.952
81,49.565
82,48.81
83,51.32
84,51.017
85,50.201
86,50.208
87,51.677
88,50.714
89,51.845
90,49.928
91,51.046
92,50.861
93,53.281
94,53.399
95,52.919
96,52.033
97,51.879
98,54.919
99,54.78
100,53.918
101,55.283
102,54.639
103,53.989
104,52.046
105,52.161
106,53.503
107,54.38
108,52.843
109,54.737
110,52.458
111,53.131
112,52.262
113,52.501
114,52.625
115,54.378
116,53.924
117,53.872
118,53.273
119,54.222
120,53.455
121,53.916
122,54.11
123,54.472
124,57.92
125,57.045
126,52.246
127,52.415
128,54.41
129,51.985
130,53.641
131,53.528
132,52.792
133,37.801
134,36.531
135,35.658
136,35.473
137,35.4
138,34.74
139,34.925
140,34.608
141,33.766
142,34.207
143,33.737
144,34.425
145,33.601
146,33.615
147,32.723
148,33.201
149,32.923
150,33.04
151,33.176
152,32.285
153,32.437
154,32.274
155,32.461
156,32.133
157,31.505
158,32.634
159,31.837
160,32.147
161,31.585
162,31.206
163,31.851
164,32.783
165,31.954
166,31.94
167,31.051
168,31.663
169,31.025
170,31.233
171,31.189
172,32.258
173,32.199
174,33.295
175,31.702
176,33.423
177,32.155
178,33.357
179,33.182
180,33.846
181,34.653
182,33.997
183,34.514
184,35.666
185,35.736
186,36.074
187,36.265
188,36.484
189,36.555
190,38.436
191,37.941
192,38.008
193,38.879
194,39.182
195,38.987
196,39.073
197,39.613
198,39.259
199,39.778
200,41.236
201,42.49
202,41.876
203,42.154
204,43.07
205,43.724
206,43.888
207,43.962
208,45.202
209,47.793
210,49.735
211,50.392
212,52.466
213,51.762
214,52.949
215,52.749
216,52.339
217,53.664
218,55.912
219,55.378
220,56.853
221,57.754
222,58.419
223,61.614
224,60.582
225,62.916
226,62.542
227,63.284
228,63.938
229,65.241
230,64.678
231,66.229
232,67.611
233,70.382
234,72.084
235,73.235
236,75.467
237,75.681
238,75.492
239,76.269
240,81.054
241,78.237
242,79.721
243,80.399
244,81.764
245,80.293
246,80.945
247,83.74
248,85.438
249,89.076
250,88.609
251,89.757
252,89.473
253,88.832
254,87.912
255,85.446
256,86.744
257,87.134
258,87.216
259,87.391
260,84.549
261,83.738
262,84.073
263,86.511
264,83.386
265,85.237
266,83.268
267,83.009
268,83.895
269,83.392
270,81.295
271,82.391
272,81.495
273,80.826
274,80.303
275,82.333
276,79.682
277,79.317
278,77.733
279,78.851
280,80.89
281,81.442
282,82.084
283,81.719
284,81.354
285,81.135
286,81.729
287,80.97
288,81.771
289,82.31
290,84.83
291,85.016
292,85.86
293,84.978
294,85.422
295,85.328
296,84.458
297,83.67
298,85.122
299,86.154
300,84.601
301,84.832
302,84.836
303,86.461
304,84.69
305,85.193
306,84.111
307,84.517
308,83.527
309,81.154
310,81.098
311,81.156
312,82.232
313,82.332
314,81.545
315,80.95
316,80.823
317,80.551
318,81.816
319,83.271
320,82.698
321,82.907
322,83.516
323,82.386
324,83.175
325,82.178
326,81.782
327,82.139
328,82.15
329,84.315
330,86.321
331,82.521
332,81.492
333,81.589
334,82.238
335,80.588
336,79.939
337,81.987
338,80.777
339,79.648
340,79.7
341,79.814
342,81.2
343,78.34
344,82.097
345,80.233
346,79.279
347,74.864
348,71.947
349,70.186
350,70.477
351,68.267
352,67.674
353,66.756
354,65.542
355,65.225
356,64.608
357,64.008
358,64.317
359,64.345
360,64.253
361,63.354
362,65.32
363,64.919
364,64.322
365,66.201
366,65.092
367,65.646
368,66.437
369,65.754
370,64.75
371,66.738
372,66.415
373,65.255
374,68.265
375,66.529
376,67.172
377,67.42
378,66.926
379,67.967
380,67.471
381,68.043
382,68.677
383,68.813
384,69.268
385,69.688
386,67.773
387,68.573
388,69.504
389,67.542
390,70.93
391,70.663
392,69.844
393,70.651
394,69.131
395,71.723
396,70.989
397,72.171
398,72.458
399,73.518
400,71.461
401,73.446
402,71.748
403,71.084
404,69.954
405,68.37
406,68.826
407,68.549
408,70.349
409,67.944
410,68.777
411,69.131
412,68.119
413,67.1
414,65.794
415,64.672
416,63.309
417,63.523
418,63.468
419,61.703
420,62.292
421,63.664
422,61.066
423,60.349
424,58.607
425,57.648
426,58.153
427,58.083
428,55.091
429,55.199
430,54.884
431,54.626
432,54.974
433,53.736
434,56.425
435,55.976
436,56.938
437,56.418
438,55.264
439,54.754
440,54.582
441,53.641
442,53.75
443,54.417
444,53.639
445,54.043
446,55.093
447,55.278
448,56.397
449,53.677
450,54.803
451,54.062
452,53.131
453,55.039
454,51.427
455,53.793
456,53.291
457,52.672
458,52.763
459,51.659
460,51.598
461,52.027
462,50.964
463,50.895
464,52.609
465,51.312
466,52.187
467,51.249
468,51.223
469,52.77
470,50.375
471,51.237
472,52.077
473,50.488
474,51.562
475,51.617
476,49.902
477,49.281
478,49.653
479,54.469
480,50.506
481,49.053
482,50.15
483,50.212
484,49.98
485,50.556
486,51.144
487,51.778
488,51.24
489,51.32
490,50.617
491,51.274
492,51.682
493,51.042
494,52.761
495,51.458
496,50.958
497,51.578
498,52.611
499,51.053
500,51.082
501,51.107
502,51.856
503,53.086
504,51.029
505,52.41
506,50.603
507,51.695
508,52.433
509,50.943
510,51.836
511,51.096
512,51.158
513,52.121
514,51.036
515,51.297
516,52.102
517,50.653
518,50.223
519,50.888
520,50.495
521,51.897
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
