 ,Mean1
1,143.480
2,138.058
3,134.685
4,130.561
5,129.197
6,125.231
7,124.270
8,121.555
9,121.214
10,120.162
11,117.008
12,117.956
13,113.331
14,110.405
15,107.579
16,105.495
17,105.787
18,107.247
19,105.387
20,105.472
21,106.094
22,104.064
23,102.993
24,104.106
25,103.283
26,103.471
27,104.312
28,104.912
29,103.741
30,103.330
31,104.674
32,104.077
33,102.885
34,102.683
35,101.947
36,101.529
37,100.023
38,98.612
39,98.750
40,96.491
41,95.733
42,94.814
43,92.664
44,91.579
45,90.948
46,89.751
47,88.651
48,87.964
49,87.195
50,86.721
51,87.028
52,87.644
53,88.029
54,87.465
55,88.341
56,91.678
57,89.203
58,88.876
59,89.448
60,91.181
61,91.320
62,91.654
63,92.556
64,94.783
65,92.612
66,91.826
67,90.518
68,89.115
69,87.923
70,87.844
71,86.406
72,86.569
73,89.459
74,87.016
75,87.371
76,86.442
77,87.135
78,86.480
79,86.960
80,85.751
81,86.221
82,87.408
83,86.585
84,85.356
85,86.271
86,85.659
87,84.863
88,85.362
89,86.218
90,86.658
91,86.886
92,86.561
93,84.707
94,84.754
95,85.021
96,84.366
97,85.240
98,83.622
99,83.449
100,83.762
101,81.512
102,81.839
103,81.008
104,82.374
105,81.026
106,82.020
107,80.504
108,79.239
109,81.112
110,80.800
111,80.753
112,80.287
113,79.301
114,81.077
115,80.592
116,79.729
117,80.897
118,83.220
119,84.603
120,81.813
121,81.787
122,82.330
123,82.355
124,82.547
125,81.496
126,82.075
127,82.179
128,82.014
129,80.971
130,79.981
131,80.057
132,81.561
133,96.297
134,100.277
135,100.395
136,98.048
137,93.864
138,91.878
139,86.180
140,83.415
141,80.561
142,77.872
143,74.762
144,71.202
145,68.492
146,66.424
147,65.050
148,63.027
149,60.944
150,59.066
151,58.332
152,56.884
153,55.973
154,54.948
155,53.995
156,52.478
157,51.851
158,50.174
159,49.736
160,49.712
161,49.587
162,48.990
163,48.791
164,48.197
165,47.739
166,47.554
167,46.793
168,47.697
169,47.160
170,47.176
171,47.081
172,47.093
173,46.844
174,47.104
175,48.847
176,48.992
177,50.513
178,50.784
179,51.657
180,52.960
181,53.524
182,55.905
183,56.711
184,59.290
185,60.168
186,62.256
187,62.784
188,62.923
189,64.276
190,67.058
191,69.651
192,71.573
193,76.459
194,78.796
195,81.373
196,83.378
197,84.813
198,86.257
199,87.188
200,86.924
201,87.764
202,88.556
203,88.929
204,90.826
205,90.077
206,91.484
207,92.371
208,91.200
209,94.570
210,95.868
211,96.065
212,97.670
213,97.007
214,96.691
215,95.679
216,95.122
217,94.560
218,94.237
219,95.012
220,94.021
221,92.873
222,92.268
223,91.860
224,92.054
225,92.842
226,92.184
227,92.292
228,92.287
229,94.244
230,94.181
231,92.544
232,92.685
233,93.327
234,93.090
235,92.711
236,92.576
237,91.686
238,91.980
239,92.473
240,91.272
241,89.882
242,90.444
243,89.992
244,90.178
245,89.273
246,89.478
247,90.278
248,90.911
249,89.655
250,88.563
251,88.630
252,87.945
253,87.678
254,88.092
255,87.590
256,86.129
257,85.968
258,84.761
259,84.544
260,85.300
261,86.830
262,87.668
263,85.333
264,82.559
265,84.040
266,84.389
267,84.749
268,84.571
269,83.877
270,81.609
271,82.825
272,82.943
273,81.996
274,80.921
275,81.083
276,80.346
277,79.365
278,80.360
