Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec,Condition
0804_04_,66,0804_04_66,0.360314092,120.5,20.54507064,152.8714986,20.1824501,0 mM,4.016666667,43.40311849,4.340311849,2.324607045,dark
0804_04_,66,0804_04_66,0.318658203,121.5,20.21458535,152.8065078,20.2474409,0 mM,4.05,43.54288366,4.354288366,2.055859374,dark
0804_04_,66,0804_04_66,0.449474516,122.5,19.89334335,152.641299,20.4126497,0 mM,4.083333333,43.8981714,4.38981714,2.899835587,dark
0804_04_,66,0804_04_66,0.34835853,123.5,19.56370908,152.4377257,20.616223,0 mM,4.116666667,44.33596344,4.433596344,2.247474387,dark
0804_04_,66,0804_04_66,0.450299757,124.5,19.1896169,152.3003582,20.7535905,0 mM,4.15,44.63137742,4.463137742,2.905159723,dark
0804_04_,66,0804_04_66,0.225996773,125.5,18.90294901,152.1312135,20.9227352,0 mM,4.183333333,44.99512946,4.499512946,1.458043697,dark
0804_04_,66,0804_04_66,0.122382943,126.5,18.76187174,152.0552174,20.9987313,0 mM,4.216666667,45.15856194,4.515856194,0.789567374,dark
0804_04_,66,0804_04_66,0.194184248,127.5,18.60549683,152.0404614,21.0134873,0 mM,4.25,45.19029527,4.519029527,1.2528016,dark
0804_04_,66,0804_04_66,0.145575029,128.5,18.44816559,152.0599856,20.9939631,0 mM,4.283333333,45.14830774,4.514830774,0.939193735,dark
0804_04_,66,0804_04_66,0.209079373,129.5,18.31142767,152.0249447,21.029004,0 mM,4.316666667,45.22366452,4.522366452,1.348899181,dark
0804_04_,66,0804_04_66,0.083544209,130.5,18.20542754,151.9241482,21.1298005,0 mM,4.35,45.44043118,4.544043118,0.538994897,dark
0804_04_,66,0804_04_66,0.033722715,131.5,18.15938378,151.9046421,21.1493066,0 mM,4.383333333,45.48237978,4.548237978,0.217565903,dark
0804_04_,66,0804_04_66,0.281873083,132.5,18.24331474,151.8121861,21.2417626,0 mM,4.416666667,45.68120989,4.568120989,1.818536019,dark
0804_04_,66,0804_04_66,0.193498454,133.5,18.42704954,151.7576794,21.2962693,0 mM,4.45,45.7984286,4.57984286,1.248377123,dark
0804_04_,66,0804_04_66,0.574355643,134.5,18.78438426,151.7125089,21.3414398,0 mM,4.483333333,45.89556946,4.589556946,3.705520277,dark
0804_04_,66,0804_04_66,0.307500068,135.5,19.04676641,151.4677922,21.5861565,0 mM,4.516666667,46.42184194,4.642184194,1.983871406,dark
0804_04_,66,0804_04_66,0.218013784,136.5,19.12432064,151.2492912,21.8046575,0 mM,4.55,46.89173656,4.689173656,1.406540542,dark
0804_04_,66,0804_04_66,0.50994988,137.5,19.46046464,151.1279537,21.925995,0 mM,4.583333333,47.15267742,4.715267742,3.289999226,dark
0804_04_,66,0804_04_66,0.207074688,138.5,19.79850062,151.0193691,22.0345796,0 mM,4.616666667,47.38619269,4.738619269,1.335965729,dark
0804_04_,66,0804_04_66,0.53641132,139.5,20.13310214,150.8584954,22.1954533,0 mM,4.65,47.73215763,4.773215763,3.460718194,dark
0804_04_,66,0804_04_66,0.143254227,140.5,20.42856515,150.6988552,22.3550935,0 mM,4.683333333,48.07546989,4.807546989,0.924220819,dark
0804_04_,66,0804_04_66,0.519272406,141.5,20.5664786,150.4033971,22.6505516,0 mM,4.716666667,48.71086366,4.871086366,3.350144555,dark
0804_04_,66,0804_04_66,0.651064225,142.5,20.968029,150.2454646,22.8084841,0 mM,4.75,49.05050344,4.905050344,4.200414355,dark
0804_04_,66,0804_04_66,0.639341736,143.5,21.17762323,150.0297126,23.0242361,0 mM,4.783333333,49.51448624,4.951448624,4.124785394,dark
0804_04_,66,0804_04_66,0.269887394,144.5,21.1843231,149.6507095,23.4032392,0 mM,4.816666667,50.32954667,5.032954667,1.741208994,dark
0804_04_,66,0804_04_66,0.39610826,145.5,21.35727601,149.3858013,23.6681474,0 mM,4.85,50.89924172,5.089924172,2.555537161,dark
0804_04_,66,0804_04_66,0.322156126,146.5,21.27179653,149.1329304,23.9210183,0 mM,4.883333333,51.44305011,5.144305011,2.078426619,dark
0804_04_,66,0804_04_66,0.242666472,147.5,21.21784633,148.9908688,24.0630799,0 mM,4.916666667,51.74855892,5.174855892,1.565590142,dark
0804_04_,66,0804_04_66,0.519209295,148.5,21.20538743,148.6765967,24.377352,0 mM,4.95,52.4244129,5.24244129,3.349737387,dark
0804_04_,66,0804_04_66,0.252976418,149.5,21.11025259,148.3135927,24.740356,0 mM,4.983333333,53.20506667,5.320506667,1.632105923,dark
0804_04_,66,0804_04_66,0.281712061,150.5,21.01995537,148.0895475,24.9644012,0 mM,5.016666667,53.6868843,5.36868843,1.817497168,dark
0804_04_,66,0804_04_66,0.123498631,151.5,20.89407404,147.9349426,25.1190061,0 mM,5.05,54.01936796,5.401936796,0.796765361,dark
0804_04_,66,0804_04_66,0.5077391,152.5,20.88048401,147.6247361,25.4292126,0 mM,5.083333333,54.68647871,5.468647871,3.275736129,dark
0804_04_,66,0804_04_66,0.248127047,153.5,20.8402161,147.2581991,25.7957496,0 mM,5.116666667,55.47473032,5.547473032,1.600819658,dark
0804_04_,66,0804_04_66,0.142839942,154.5,20.75570095,147.0820049,25.9719438,0 mM,5.15,55.85364258,5.585364258,0.921548013,dark
0804_04_,66,0804_04_66,0.28293631,155.5,20.6012263,146.9460352,26.1079135,0 mM,5.183333333,56.14605054,5.614605054,1.825395548,dark
0804_04_,66,0804_04_66,0.461683214,156.5,20.41257423,146.6525301,26.4014186,0 mM,5.216666667,56.7772443,5.67772443,2.978601381,dark
0804_04_,66,0804_04_66,0.173634183,157.5,20.31691253,146.3496635,26.7042852,0 mM,5.25,57.42857032,5.742857032,1.120220535,dark
0804_04_,66,0804_04_66,0.338691086,158.5,20.21697738,146.1141311,26.9398176,0 mM,5.283333333,57.93509161,5.793509161,2.185103781,dark
0804_04_,66,0804_04_66,0.360547329,159.5,20.1107461,145.7837396,27.2702091,0 mM,5.316666667,58.64561097,5.864561097,2.3261118,dark
0804_04_,66,0804_04_66,0.046200913,160.5,20.05486275,145.5976821,27.4562666,0 mM,5.35,59.04573462,5.904573462,0.298070406,dark
0804_04_,66,0804_04_66,0.370139548,161.5,19.90975769,145.4510511,27.6028976,0 mM,5.383333333,59.36107011,5.936107011,2.387997084,dark
0804_04_,66,0804_04_66,0.549620614,162.5,19.56858473,145.1453125,27.9086362,0 mM,5.416666667,60.01857247,6.001857247,3.545939445,dark
0804_04_,66,0804_04_66,0.166879257,163.5,19.30753758,144.9060164,28.1479323,0 mM,5.45,60.53318774,6.053318774,1.076640368,dark
0804_04_,66,0804_04_66,0.138265821,164.5,19.21051503,144.7908944,28.2630543,0 mM,5.483333333,60.78076194,6.078076194,0.892037555,dark
0804_04_,66,0804_04_66,0.168391157,165.5,19.1126192,144.6754247,28.378524,0 mM,5.516666667,61.02908387,6.102908387,1.086394561,dark
0804_04_,66,0804_04_66,0.311846123,166.5,19.03898722,144.4508338,28.6031149,0 mM,5.55,61.51207505,6.151207505,2.011910471,dark
0804_04_,66,0804_04_66,0.327189075,167.5,19.10912844,144.4277681,28.6261806,0 mM,5.583333333,61.56167871,6.156167871,2.110897258,dark
0804_04_,66,0804_04_66,0.596694761,168.5,19.20229461,144.259619,28.7943297,0 mM,5.616666667,61.92328968,6.192328968,3.849643619,dark
0804_04_,66,0804_04_66,0.503631142,169.5,19.44585606,143.9952028,29.0587459,0 mM,5.65,62.49192667,6.249192667,3.249233174,dark
0804_04_,66,0804_04_66,0.085793004,170.5,19.70785603,143.9880311,29.0659176,0 mM,5.683333333,62.50734968,6.250734968,0.553503252,dark
0804_04_,66,0804_04_66,0.318730753,171.5,19.84699896,143.8502822,29.2036665,0 mM,5.716666667,62.80358387,6.280358387,2.056327439,dark
0804_04_,66,0804_04_66,0.309079905,172.5,19.97571642,143.5990501,29.4548986,0 mM,5.75,63.34386796,6.334386796,1.994063903,dark
0804_04_,66,0804_04_66,0.322219396,173.5,20.10346498,143.343749,29.7101997,0 mM,5.783333333,63.89290258,6.389290258,2.078834813,dark
0804_04_,66,0804_04_66,0.491427971,174.5,20.43861075,143.1144895,29.9394592,0 mM,5.816666667,64.38593376,6.438593376,3.170503039,dark
0804_04_,66,0804_04_66,0.28583263,175.5,20.76306873,142.9011697,30.152779,0 mM,5.85,64.84468602,6.484468602,1.844081484,dark
0804_04_,66,0804_04_66,0.750606147,176.5,21.25239396,142.8435942,30.2103545,0 mM,5.883333333,64.9685043,6.49685043,4.842620303,dark
0804_04_,66,0804_04_66,0.42576417,177.5,21.76537022,142.7093269,30.3446218,0 mM,5.916666667,65.25725118,6.525725118,2.746865613,dark
0804_04_,66,0804_04_66,0.461780149,178.5,22.09786168,142.4223355,30.6316132,0 mM,5.95,65.87443699,6.587443699,2.979226768,dark
0804_04_,66,0804_04_66,0.050050818,179.5,22.31263067,142.2831706,30.7707781,0 mM,5.983333333,66.17371634,6.617371634,0.322908503,dark
0815_04_,199,0815_04_199,0.399403119,30.5,98.58031053,274.4766711,1.5180104,0 mM,1.016666667,3.264538495,0.32645385,2.576794316,dark
0815_04_,199,0815_04_199,0.121049563,31.5,98.4931895,274.3473181,1.6473634,0 mM,1.05,3.542716989,0.354271699,0.780964923,dark
0815_04_,199,0815_04_199,0.23374279,32.5,98.42397415,274.3003097,1.6943718,0 mM,1.083333333,3.643810323,0.364381032,1.508018,dark
0815_04_,199,0815_04_199,0.399586362,33.5,98.17292257,274.2059781,1.7887034,0 mM,1.116666667,3.846673978,0.384667398,2.577976529,dark
0815_04_,199,0815_04_199,0.23239938,34.5,97.91064349,274.3143306,1.6803509,0 mM,1.15,3.613657849,0.361365785,1.499350839,dark
0815_04_,199,0815_04_199,0.384693266,35.5,97.67610463,274.3255697,1.6691118,0 mM,1.183333333,3.589487742,0.358948774,2.481892039,dark
0815_04_,199,0815_04_199,0.131417657,36.5,97.48221504,274.1771436,1.8175379,0 mM,1.216666667,3.908683656,0.390868366,0.847855852,dark
0815_04_,199,0815_04_199,0.21498093,37.5,97.35272935,274.1203629,1.8743186,0 mM,1.25,4.030792688,0.403079269,1.386973742,dark
0815_04_,199,0815_04_199,0.114971217,38.5,97.30040979,274.1089021,1.8857794,0 mM,1.283333333,4.05543957,0.405543957,0.741749787,dark
0815_04_,199,0815_04_199,0.256040271,39.5,97.29331057,274.2042691,1.7904124,0 mM,1.316666667,3.850349247,0.385034925,1.651872716,dark
0815_04_,199,0815_04_199,0.276447624,40.5,97.0931357,274.3235923,1.6710892,0 mM,1.35,3.593740215,0.359374022,1.783533058,dark
0815_04_,199,0815_04_199,0.118007777,41.5,97.01090685,274.3501814,1.6445001,0 mM,1.383333333,3.536559355,0.353655936,0.761340497,dark
0815_04_,199,0815_04_199,0.006688446,42.5,97.06816877,274.3663635,1.628318,0 mM,1.416666667,3.50175914,0.350175914,0.043151265,dark
0815_04_,199,0815_04_199,0.150226954,43.5,97.00107126,274.3326786,1.6620029,0 mM,1.45,3.574199785,0.357419979,0.969206155,dark
0815_04_,199,0815_04_199,0.416989867,44.5,97.14045871,274.3170615,1.67762,0 mM,1.483333333,3.607784946,0.360778495,2.690257206,dark
0815_04_,199,0815_04_199,0.387805847,45.5,97.22495327,274.4816458,1.5130357,0 mM,1.516666667,3.253840215,0.325384022,2.501973206,dark
0815_04_,199,0815_04_199,0.112463136,46.5,97.06105264,274.5921021,1.4025794,0 mM,1.55,3.016299785,0.301629979,0.725568619,dark
0815_04_,199,0815_04_199,0.557789694,47.5,96.98850622,274.2759944,1.7186871,0 mM,1.583333333,3.69610129,0.369610129,3.598643187,dark
0815_04_,199,0815_04_199,0.129937998,48.5,96.89531296,273.9768453,2.0178362,0 mM,1.616666667,4.339432688,0.433943269,0.838309665,dark
0815_04_,199,0815_04_199,0.131998711,49.5,96.854214,273.8918391,2.1028424,0 mM,1.65,4.52224172,0.452224172,0.851604587,dark
0815_04_,199,0815_04_199,0.50816647,50.5,96.62030971,273.8386627,2.1560188,0 mM,1.683333333,4.63659957,0.463659957,3.278493355,dark
0815_04_,199,0815_04_199,0.110733632,51.5,96.32731133,273.8875838,2.1070977,0 mM,1.716666667,4.531392903,0.45313929,0.714410529,dark
0815_04_,199,0815_04_199,0.066497721,52.5,96.25877538,273.9113207,2.0833608,0 mM,1.75,4.480345806,0.448034581,0.429017555,dark
0815_04_,199,0815_04_199,0.447285596,53.5,96.26296023,274.1169598,1.8777217,0 mM,1.783333333,4.038111183,0.403811118,2.885713523,dark
0815_04_,199,0815_04_199,0.398433345,54.5,96.4909331,274.294311,1.7003705,0 mM,1.816666667,3.656710753,0.365671075,2.57053771,dark
0815_04_,199,0815_04_199,0.392467086,55.5,96.70151916,274.4461218,1.5485597,0 mM,1.85,3.330235914,0.333023591,2.532045716,dark
0815_04_,199,0815_04_199,0.869473872,56.5,96.43462647,274.971586,1.0230955,0 mM,1.883333333,2.200205376,0.220020538,5.609508852,dark
0815_04_,199,0815_04_199,1.975392303,57.5,95.71044874,276.1852408,-0.1905593,0 mM,1.916666667,-0.409804946,-0.040980495,5.669980029,dark
0815_04_,199,0815_04_199,0.888219937,58.5,95.25429793,277.5128454,-1.5181639,0 mM,1.95,-3.264868602,-0.32648686,5.730451206,dark
0815_04_,199,0815_04_199,0.493882763,59.5,95.36979464,278.1662814,-2.1715999,0 mM,1.983333333,-4.670107312,-0.467010731,3.186340406,dark
0815_04_,199,0815_04_199,0.552601525,60.5,95.38027298,278.6246894,-2.6300079,0 mM,2.016666667,-5.655930968,-0.565593097,3.565171129,dark
0815_04_,199,0815_04_199,0.86718531,61.5,95.46934663,279.2533067,-3.2586252,0 mM,2.05,-7.007796129,-0.700779613,5.594743935,dark
0815_04_,199,0815_04_199,0.77957003,62.5,95.82253624,279.9953093,-4.0006278,0 mM,2.083333333,-8.603500645,-0.860350065,5.029484065,dark
0815_04_,199,0815_04_199,0.556617961,63.5,95.83775938,280.604244,-4.6095625,0 mM,2.116666667,-9.913037634,-0.991303763,3.591083619,dark
0815_04_,199,0815_04_199,0.900668769,64.5,95.80672745,281.2905667,-5.2958852,0 mM,2.15,-11.38900043,-1.138900043,5.810766252,dark
0815_04_,199,0815_04_199,0.952103794,65.5,96.24252448,282.0653454,-6.0706639,0 mM,2.183333333,-13.05519118,-1.305519118,6.142605123,dark
0815_04_,199,0815_04_199,0.648677215,66.5,96.49898174,282.7144323,-6.7197508,0 mM,2.216666667,-14.45107699,-1.445107699,4.18501429,dark
0815_04_,199,0815_04_199,0.316423126,67.5,96.360089,283.1758113,-7.1811298,0 mM,2.25,-15.44328989,-1.544328989,2.041439523,dark
0815_04_,199,0815_04_199,0.729487816,68.5,96.44343154,283.6598225,-7.665141,0 mM,2.283333333,-16.48417419,-1.648417419,4.706373006,dark
0815_04_,199,0815_04_199,0.345891216,69.5,96.46258464,284.1194521,-8.1247706,0 mM,2.316666667,-17.47262495,-1.747262495,2.231556232,dark
0815_04_,199,0815_04_199,0.969863064,70.5,96.6304575,284.6316824,-8.6370009,0 mM,2.35,-18.57419548,-1.857419548,6.257181058,dark
0815_04_,199,0815_04_199,0.607229054,71.5,96.75918444,285.2784635,-9.283782,0 mM,2.383333333,-19.96512258,-1.996512258,3.9176068,dark
0815_04_,199,0815_04_199,0.749081854,72.5,96.87502395,285.788779,-9.7940975,0 mM,2.416666667,-21.06257527,-2.106257527,4.832786155,dark
0815_04_,199,0815_04_199,0.741100417,73.5,97.11572113,286.4102725,-10.415591,0 mM,2.45,-22.39912043,-2.239912043,4.781293013,dark
0815_04_,199,0815_04_199,0.523126441,74.5,97.17514384,287.022716,-11.0280345,0 mM,2.483333333,-23.71620323,-2.371620323,3.375009297,dark
0815_04_,199,0815_04_199,0.644687294,75.5,97.48902525,287.5031581,-11.5084766,0 mM,2.516666667,-24.74941204,-2.474941204,4.159272865,dark
0815_04_,199,0815_04_199,0.619814903,76.5,97.53677319,287.9984784,-12.0037969,0 mM,2.55,-25.81461699,-2.581461699,3.998805826,dark
0815_04_,199,0815_04_199,1.069541078,77.5,97.69386098,288.6793311,-12.6846496,0 mM,2.583333333,-27.27881634,-2.727881634,6.900265019,dark
0815_04_,199,0815_04_199,0.3657834,78.5,97.84697813,289.0482306,-13.0535491,0 mM,2.616666667,-28.0721486,-2.80721486,2.359892903,dark
0815_04_,199,0815_04_199,0.92363543,79.5,97.62899425,289.4545839,-13.4599024,0 mM,2.65,-28.94602667,-2.894602667,5.958938258,dark
0815_04_,199,0815_04_199,0.62325656,80.5,97.75651909,290.17517,-14.1804885,0 mM,2.683333333,-30.49567419,-3.049567419,4.021010065,dark
0815_04_,199,0815_04_199,0.514199773,81.5,97.82308999,290.6710644,-14.6763829,0 mM,2.716666667,-31.56211376,-3.156211376,3.31741789,dark
0815_04_,199,0815_04_199,0.983636563,82.5,98.11658995,291.195753,-15.2010715,0 mM,2.75,-32.69047634,-3.269047634,6.346042342,dark
0815_04_,199,0815_04_199,0.76107357,83.5,98.1608491,291.626776,-15.6320945,0 mM,2.783333333,-33.61740753,-3.361740753,4.910152065,dark
0815_04_,199,0815_04_199,0.698814635,84.5,97.73547189,292.1101093,-16.1154278,0 mM,2.816666667,-34.65683398,-3.465683398,4.508481516,dark
0815_04_,199,0815_04_199,0.511824375,85.5,97.89543009,292.5598732,-16.5651917,0 mM,2.85,-35.62406817,-3.562406817,3.302092742,dark
0815_04_,199,0815_04_199,0.799105538,86.5,98.02743038,293.0545708,-17.0598893,0 mM,2.883333333,-36.68793398,-3.668793398,5.1555196,dark
0815_04_,199,0815_04_199,0.557241693,87.5,97.68232191,293.5739895,-17.579308,0 mM,2.916666667,-37.80496344,-3.780496344,3.595107697,dark
0815_04_,199,0815_04_199,0.968005752,88.5,97.58853278,294.1663495,-18.171668,0 mM,2.95,-39.07885591,-3.907885591,6.2451984,dark
0815_04_,199,0815_04_199,0.719545052,89.5,97.50167276,294.8958086,-18.9011271,0 mM,2.983333333,-40.64758516,-4.064758516,4.642226142,dark
0815_04_,199,0815_04_199,1.057698688,90.5,97.21581161,295.6921963,-19.6975148,0 mM,3.016666667,-42.36024688,-4.236024688,6.823862503,dark
0815_04_,199,0815_04_199,0.131307936,91.5,97.15291524,296.1550042,-20.1603227,0 mM,3.05,-43.35553269,-4.335553269,0.847147974,dark
0815_04_,199,0815_04_199,0.791634278,92.5,97.01333566,296.4668735,-20.472192,0 mM,3.083333333,-44.02621935,-4.402621935,5.107317923,dark
0815_04_,199,0815_04_199,0.375901201,93.5,96.92483634,297.027109,-21.0324275,0 mM,3.116666667,-45.23102688,-4.523102688,2.425169039,dark
0815_04_,199,0815_04_199,1.021820409,94.5,96.93087781,297.7216288,-21.7269473,0 mM,3.15,-46.72461785,-4.672461785,6.592389735,dark
0815_04_,199,0815_04_199,0.552462992,95.5,96.87182207,298.5063512,-22.5116697,0 mM,3.183333333,-48.4121929,-4.84121929,3.564277368,dark
0815_04_,199,0815_04_199,0.871184977,96.5,96.91932963,299.2098293,-23.2151478,0 mM,3.216666667,-49.92504903,-4.992504903,5.620548239,dark
0815_04_,199,0815_04_199,0.538169182,97.5,96.79169938,299.813736,-23.8190545,0 mM,3.25,-51.22377312,-5.122377312,3.472059239,dark
0815_04_,199,0815_04_199,0.815551756,98.5,96.32547409,300.301389,-24.3067075,0 mM,3.283333333,-52.27248925,-5.227248925,5.261624232,dark
0815_04_,199,0815_04_199,0.513674069,99.5,96.08531845,300.8698395,-24.875158,0 mM,3.316666667,-53.49496344,-5.349496344,3.314026252,dark
0815_04_,199,0815_04_199,0.660297199,100.5,96.13767764,301.4544806,-25.4597991,0 mM,3.35,-54.75225613,-5.475225613,4.259981929,dark
0815_04_,199,0815_04_199,0.51124875,101.5,96.04712771,302.008303,-26.0136215,0 mM,3.383333333,-55.94327204,-5.594327204,3.298379032,dark
0815_04_,199,0815_04_199,0.619189789,102.5,95.99720017,302.5346898,-26.5400083,0 mM,3.416666667,-57.07528667,-5.707528667,3.994772832,dark
0815_04_,199,0815_04_199,0.922573841,103.5,95.70884639,303.1249348,-27.1302533,0 mM,3.45,-58.34463075,-5.834463075,5.952089297,dark
0815_04_,199,0815_04_199,0.725863057,104.5,95.30608632,303.7742404,-27.7795589,0 mM,3.483333333,-59.74098688,-5.974098688,4.682987465,dark
0815_04_,199,0815_04_199,0.653546784,105.5,95.56763202,304.252568,-28.2578865,0 mM,3.516666667,-60.76964839,-6.076964839,4.216430865,dark
0815_04_,199,0815_04_199,0.674727986,106.5,95.69377972,304.656762,-28.6620805,0 mM,3.55,-61.6388828,-6.16388828,4.353083781,dark
0815_04_,199,0815_04_199,0.407166836,107.5,95.32643073,305.0192362,-29.0245547,0 mM,3.583333333,-62.4183972,-6.24183972,2.626882813,dark
0815_04_,199,0815_04_199,0.780135428,108.5,94.99087885,305.4568855,-29.462204,0 mM,3.616666667,-63.35957849,-6.335957849,5.033131794,dark
0815_04_,199,0815_04_199,0.3877776,109.5,94.71490518,305.9628626,-29.9681811,0 mM,3.65,-64.44770129,-6.444770129,2.501790968,dark
0815_04_,199,0815_04_199,0.617736135,110.5,94.3823016,306.339868,-30.3451865,0 mM,3.683333333,-65.25846559,-6.525846559,3.985394419,dark
0815_04_,199,0815_04_199,0.273270839,111.5,94.13623918,306.7021009,-30.7074194,0 mM,3.716666667,-66.03746108,-6.603746108,1.763037671,dark
0815_04_,199,0815_04_199,0.122076891,112.5,94.0608827,306.7803795,-30.785698,0 mM,3.75,-66.20580215,-6.620580215,0.787592845,dark
0815_04_,199,0815_04_199,0.571699977,113.5,94.04832316,307.0139862,-31.0193047,0 mM,3.783333333,-66.70818215,-6.670818215,3.688386948,dark
0815_04_,199,0815_04_199,0.532796033,114.5,93.9632933,307.5438785,-31.549197,0 mM,3.816666667,-67.84773548,-6.784773548,3.437393761,dark
0815_04_,199,0815_04_199,0.412530658,115.5,93.67585037,307.8852078,-31.8905263,0 mM,3.85,-68.58177699,-6.858177699,2.661488116,dark
0815_04_,199,0815_04_199,0.131840215,116.5,93.42845764,307.9919385,-31.997257,0 mM,3.883333333,-68.81130538,-6.881130538,0.850582032,dark
0815_04_,199,0815_04_199,0.810372705,117.5,93.38827672,308.406511,-32.4118295,0 mM,3.916666667,-69.70285914,-6.970285914,5.228211,dark
0815_04_,199,0815_04_199,0.271627179,118.5,93.36783008,308.9389294,-32.9442479,0 mM,3.95,-70.84784495,-7.084784495,1.752433413,dark
0815_04_,199,0815_04_199,0.413243235,119.5,93.24004996,309.2564188,-33.2617373,0 mM,3.983333333,-71.53061785,-7.153061785,2.666085387,dark
0815_04_,199,0815_04_199,0.297063496,120.5,93.02932327,309.5206675,-33.525986,0 mM,4.016666667,-72.09889462,-7.209889462,1.916538684,dark
0815_04_,199,0815_04_199,0.391036005,121.5,92.99413394,309.7673268,-33.7726453,0 mM,4.05,-72.62934473,-7.262934473,2.522812935,dark
0815_04_,199,0815_04_199,0.126616764,122.5,93.13485424,309.9810061,-33.9863246,0 mM,4.083333333,-73.08887011,-7.308887011,0.816882348,dark
0815_04_,199,0815_04_199,0.273601263,123.5,93.06123309,310.0862572,-34.0915757,0 mM,4.116666667,-73.31521656,-7.331521656,1.765169439,dark
0815_04_,199,0815_04_199,0.348042508,124.5,92.76623542,310.1582523,-34.1635708,0 mM,4.15,-73.47004473,-7.347004473,2.245435535,dark
0815_04_,199,0815_04_199,0.148420293,125.5,92.64359313,310.220524,-34.2258425,0 mM,4.183333333,-73.60396237,-7.360396237,0.957550277,dark
0815_04_,199,0815_04_199,0.14705925,126.5,92.62171519,310.2826735,-34.287992,0 mM,4.216666667,-73.7376172,-7.37376172,0.948769355,dark
0815_04_,199,0815_04_199,0.200225661,127.5,92.49598504,310.2059453,-34.2112638,0 mM,4.25,-73.57261032,-7.357261032,1.291778458,dark
0815_04_,199,0815_04_199,0.155211633,128.5,92.36733329,310.136667,-34.1419855,0 mM,4.283333333,-73.42362473,-7.342362473,1.001365374,dark
0815_04_,199,0815_04_199,0.06740953,129.5,92.31372431,310.1777382,-34.1830567,0 mM,4.316666667,-73.51194989,-7.351194989,0.434900194,dark
0815_04_,199,0815_04_199,0.207837466,130.5,92.26317513,310.1289084,-34.1342269,0 mM,4.35,-73.40693957,-7.340693957,1.340886877,dark
0815_04_,199,0815_04_199,0.199238571,131.5,92.19315627,310.1544367,-34.1597552,0 mM,4.383333333,-73.46183914,-7.346183914,1.285410135,dark
0815_04_,199,0815_04_199,0.210071382,132.5,92.1458062,310.1617734,-34.1670919,0 mM,4.416666667,-73.47761699,-7.347761699,1.355299239,dark
0815_04_,199,0815_04_199,0.165325229,133.5,92.02571608,310.1137391,-34.1190576,0 mM,4.45,-73.37431742,-7.337431742,1.066614381,dark
0815_04_,199,0815_04_199,0.249365538,134.5,91.91529463,310.0400487,-34.0453672,0 mM,4.483333333,-73.21584344,-7.321584344,1.608809923,dark
0815_04_,199,0815_04_199,0.241852301,135.5,91.77989922,309.847107,-33.8524255,0 mM,4.516666667,-72.80091505,-7.280091505,1.560337426,dark
0815_04_,199,0815_04_199,0.214094844,136.5,91.59715361,309.7109985,-33.716317,0 mM,4.55,-72.5082086,-7.25082086,1.381257058,dark
0815_04_,199,0815_04_199,0.349469498,137.5,91.40003744,309.51352,-33.5188385,0 mM,4.583333333,-72.08352366,-7.208352366,2.254641923,dark
0815_04_,199,0815_04_199,0.254503641,138.5,91.30671476,309.2508471,-33.2561656,0 mM,4.616666667,-71.5186357,-7.15186357,1.641958974,dark
0815_04_,199,0815_04_199,0.136704085,139.5,91.33854939,309.0581271,-33.0634456,0 mM,4.65,-71.10418409,-7.110418409,0.881961839,dark
0815_04_,199,0815_04_199,0.245821331,140.5,91.23166526,308.987735,-32.9930535,0 mM,4.683333333,-70.95280323,-7.095280323,1.585944071,dark
0815_04_,199,0815_04_199,0.020242808,141.5,91.11888753,308.9848227,-32.9901412,0 mM,4.716666667,-70.94654022,-7.094654022,0.130598761,dark
0815_04_,199,0815_04_199,0.313893674,142.5,91.06197658,308.8439047,-32.8492232,0 mM,4.75,-70.64349075,-7.064349075,2.025120477,dark
0815_04_,199,0815_04_199,0.099478053,143.5,90.95059454,308.6795516,-32.6848701,0 mM,4.783333333,-70.29004323,-7.029004323,0.64179389,dark
0815_04_,199,0815_04_199,0.39547265,144.5,90.77734632,308.5071411,-32.5124596,0 mM,4.816666667,-69.91926796,-6.991926796,2.551436452,dark
0815_04_,199,0815_04_199,0.063359243,145.5,90.67938901,308.3641771,-32.3694956,0 mM,4.85,-69.61181849,-6.961181849,0.40876931,dark
0815_04_,199,0815_04_199,0.358772609,146.5,90.56723791,308.2629534,-32.2682719,0 mM,4.883333333,-69.39413312,-6.939413312,2.314661994,dark
0815_04_,199,0815_04_199,0.024477334,147.5,90.43417392,308.1476121,-32.1529306,0 mM,4.916666667,-69.14608731,-6.914608731,0.157918284,dark
0815_04_,199,0815_04_199,0.320894405,148.5,90.29886654,308.0724374,-32.0777559,0 mM,4.95,-68.98442129,-6.898442129,2.070286484,dark
0815_04_,199,0815_04_199,0.282052424,149.5,90.02897612,307.9383077,-31.9436262,0 mM,4.983333333,-68.69597032,-6.869597032,1.819693058,dark
0815_04_,199,0815_04_199,0.063274013,150.5,89.87333173,307.8661388,-31.8714573,0 mM,5.016666667,-68.54076839,-6.854076839,0.408219439,dark
0815_04_,199,0815_04_199,0.386786371,151.5,89.65806566,307.8011825,-31.806501,0 mM,5.05,-68.40107742,-6.840107742,2.495395942,dark
0815_04_,199,0815_04_199,0.240766128,152.5,89.43206698,307.6294479,-31.6347664,0 mM,5.083333333,-68.0317557,-6.80317557,1.553329858,dark
0815_04_,199,0815_04_199,0.40128316,153.5,89.19793664,307.5735958,-31.5789143,0 mM,5.116666667,-67.91164366,-6.791164366,2.588923613,dark
