WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS
1.252150833,1.254839646,1.033521654,1.096148214,1.078395996,1.021999301,0.846831968,0.923732284,1.225771175,1.08921003,1.093964992,1.170727064,1.214676627,1.218843165,1.255314259,1.192851707,1.194803637,1.168447707,1.060069153,1.062649174,1.453804293,1.351651919,1.27688909,1.223690435,1.307912904,1.292596332,1.269922475,1.22015855,1.329676748,1.323084393,1.056274073,1.08302509,1.47650889,1.368037519,1.306183339,1.265115258,1.267802984,1.069451234,1.174131809,1.509282346,1.498950001,1.515586049,1.296556201,0.893819947,0.95329449,1.049323929,1.141234214,1.16169131,1.279903391,1.137842113,1.456589298,1.373708421,0.973143525,1.009610646,1.087364877,1.102771173,1.13661593,1.435510238,1.011458063,1.110032087,1.092617984,0.979863644,0.97335242,1.274176135,1.351374851,1.34552235,1.121080384,0.732449816,1.035947615,1.256948743,1.281841766,1.219683059,1.263371506,0.9917044,1.036375678,1.14330311,1.276705049,1.171413237,1.209530049,0.970393272,0.970440114,1.052641536,1.003470674,1.055250054,1.447728187,1.593565525,0.913941445,1.061149039,1.013701474,1.081453506,0.976536682,1.222192431,1.101934804,0.894786246,0.892244821,1.124965974,1.030016404,0.932203925,0.938364359,1.140355832,0.856894021,0.913546939
1.263112688,1.254192127,1.01213383,1.078353578,1.072634152,1.032393836,0.836417658,0.913129368,1.216127933,1.065571081,1.086945263,1.163604136,1.215516142,1.223517673,1.245779504,1.191145984,1.214156436,1.171862659,1.04488684,1.054723269,1.434486636,1.334784072,1.263117744,1.20782251,1.32063857,1.292523045,1.286702053,1.212941991,1.333891978,1.318377741,1.053963106,1.07911226,1.468325871,1.359874738,1.291813394,1.251992643,1.322030814,1.084295969,1.194395317,1.4873682,1.643133961,1.551126358,1.312906791,0.898717591,0.965340877,1.053331322,1.158178459,1.162471146,1.368904096,1.201092844,1.460401088,1.372266658,1.004865611,1.023428149,1.074225969,1.123663392,1.17881186,1.447341442,1.010420911,1.124172985,1.103896678,0.983490566,0.990108095,1.247699469,1.332119697,1.296046304,1.084053755,0.710447391,0.966623907,1.232128029,1.272117192,1.17180265,1.225461805,0.969945733,1.020900731,1.150143464,1.273260506,1.13102546,1.192980037,0.95365106,0.915234289,1.097597314,1.058316882,1.025048712,1.49517491,1.547770411,0.930653847,1.161173989,1.057135608,1.109353203,0.974433696,1.369388693,1.248249642,0.897173758,0.894663911,1.140254968,1.013280514,0.940122405,0.945351007,1.125070602,0.873412271,0.919563556
1.256896042,1.25774976,0.996056276,1.067329549,1.073774881,1.033415808,0.818778939,0.910061994,1.194199852,1.049615816,1.072457885,1.156047924,1.212790376,1.218274726,1.256304985,1.180826357,1.214439914,1.168366399,1.032156329,1.042729333,1.402488002,1.298247091,1.253589848,1.189645357,1.311324545,1.297001726,1.260616008,1.201679879,1.330912538,1.318585825,1.039394554,1.076277909,1.448721696,1.325130976,1.271821309,1.23256495,1.361276234,1.06611953,1.181617516,1.48047403,1.655571677,1.668976558,1.333029245,0.949863596,0.974652004,1.03530277,1.141110131,1.213332086,1.378424072,1.189800125,1.597576964,1.384813429,1.009497503,1.006970358,1.083668768,1.168947313,1.194981265,1.478457233,1.02729933,1.133429878,1.181564864,0.98919851,1.000440456,1.22210941,1.314567257,1.252476334,1.043390581,0.685967815,0.877157603,1.198867668,1.265126684,1.137553888,1.192203063,0.947288376,1.02101536,1.154642488,1.287570121,1.075408406,1.163776161,0.935232007,0.894569739,1.136333538,1.043049099,0.99854947,1.611419381,1.515620743,0.942662017,1.238903128,1.081632182,1.129954748,0.975935829,1.472843573,1.227546488,0.902724212,0.888604444,1.088127212,1.027451049,0.938513471,1.001627028,1.128777182,0.867090713,0.942889886
1.255452766,1.25390186,1.003842838,1.059882578,1.069852171,1.038485329,0.804827836,0.895034014,1.181077089,1.036326598,1.068328633,1.134810438,1.214533166,1.213031778,1.23167948,1.167928465,1.215748272,1.170271338,1.021584241,1.026337121,1.374806723,1.280910359,1.227421905,1.180087719,1.305731185,1.303825608,1.241645132,1.191462187,1.313933115,1.301939141,1.029299277,1.077338562,1.420046059,1.311358138,1.251890115,1.219378277,1.372262829,1.092348658,1.218031506,1.521959206,1.655638495,1.653950829,1.310626129,0.990956544,1.046742979,1.024694967,1.157875145,1.223953459,1.363812016,1.202827973,1.574803341,1.444114517,1.034335493,1.015102443,1.100174679,1.174675101,1.182714283,1.449170153,1.008704671,1.130533549,1.192998363,1.040233074,1.013800951,1.18771763,1.293165598,1.206771739,1.014364349,0.662930295,0.825142448,1.160640145,1.238469545,1.101089733,1.166995744,0.919411704,1.01758922,1.126615402,1.263025293,1.062258898,1.136399683,0.927948228,0.864024524,1.175400842,1.085031523,0.994003031,1.691877764,1.460925438,0.955681185,1.208872962,1.207759555,1.174934504,0.991227543,1.571280833,1.215726869,0.89882665,0.881417634,1.12219853,1.087972497,0.942046817,1.025027516,1.122952556,0.873020844,0.964759813
1.251643926,1.243615984,0.987288369,1.067538734,1.063869165,1.041914316,0.779836508,0.886930973,1.153979435,1.012988433,1.052007587,1.118536025,1.206100827,1.196153962,1.22374574,1.163250846,1.211866809,1.15669284,1.005815172,1.01103322,1.340328119,1.250420794,1.205775542,1.159641428,1.297455485,1.287547637,1.222316315,1.167962753,1.299670738,1.282953994,1.01932563,1.068746379,1.382415861,1.276881521,1.22908696,1.196756866,1.403569695,1.088888317,1.199769671,1.482591847,1.653423951,1.62058319,1.317064613,1.03007325,1.045675104,0.996464065,1.140406993,1.249360534,1.384743886,1.188467622,1.53695251,1.453434486,1.077871029,1.05431951,1.090352143,1.182541463,1.202755018,1.45606938,1.005099332,1.114291393,1.239218895,1.086788489,1.006827066,1.160854861,1.270966924,1.156696647,0.983007422,0.643458105,0.796557382,1.133917113,1.248862101,1.073746607,1.120135141,0.895942069,1.235270143,1.106782968,1.223718138,1.02754017,1.118539461,0.908271543,0.813526385,1.228704536,1.108944151,0.965815111,1.894049055,1.524248479,0.936472239,1.240694958,1.182893917,1.127709163,0.986661059,1.617971503,1.203530829,0.897520661,0.774907229,1.16754378,1.187899201,0.932330115,1.116188927,1.21618187,0.875760838,1.075159966
1.25058083,1.243571328,0.983271273,1.054234594,1.051553952,1.032030767,0.766631977,0.884237143,1.133244333,0.993027262,1.039983763,1.108156901,1.200213598,1.18193088,1.217127685,1.14961818,1.205564884,1.156146913,0.988202012,0.991811399,1.313279383,1.213234587,1.185416518,1.136372748,1.287875698,1.284290414,1.197181869,1.167981628,1.29001295,1.266723477,1.009270897,1.049538749,1.353880505,1.256919812,1.211154974,1.179031269,1.391718731,1.0904191,1.222830036,1.469043828,1.702182089,1.608141795,1.330274907,1.078791915,1.075481949,0.996501782,1.161804445,1.248565101,1.367636107,1.197910176,1.601388754,1.482664515,1.128269415,1.067503344,1.08014987,1.232296948,1.253844121,1.50716245,1.068402662,1.120680353,1.254102349,1.102306961,1.022279726,1.130545764,1.259210955,1.104275999,0.951171132,0.627206214,0.76441037,1.12215596,1.215416401,1.028800096,1.093282436,0.884760292,1.186845658,1.084356708,1.200669225,0.994498675,1.090576837,0.894332801,0.792943946,1.22049851,1.062137808,0.953691275,2.067189385,1.519843793,0.941919244,1.238063916,1.2319332,1.18184138,0.990836989,1.604182626,1.200519461,0.913641465,0.77356851,1.188004718,1.222086489,0.949397438,1.211800737,1.268109291,0.877365691,1.089031611
1.258332277,1.255993272,0.974429994,1.053272344,1.045815388,1.041510906,0.756406196,0.874546539,1.1216554,0.9752126,1.028876773,1.088862629,1.194145714,1.170695129,1.188888008,1.149263915,1.196449988,1.161652651,0.986797988,0.977483225,1.280979538,1.178284601,1.162458976,1.121090148,1.27683731,1.26947005,1.167394189,1.138719013,1.264476101,1.258945115,0.996729509,1.04434244,1.334779,1.223645349,1.183571987,1.159749993,1.371656254,1.094702719,1.236430442,1.401574094,1.72693343,1.600297313,1.351888563,1.156058686,1.076437417,0.984724763,1.201511057,1.26689126,1.445184663,1.189263289,1.673861319,1.471456524,1.176436843,1.101633458,1.093225488,1.200158524,1.268940748,1.592668532,1.090479189,1.108299969,1.219823964,1.170802283,1.046798436,1.107072123,1.234213672,1.064055618,0.931500736,0.613104138,0.738808508,1.07360157,1.210010408,0.985609931,1.067965425,0.866821057,1.150126092,1.064134053,1.192992816,0.975176948,1.069682447,0.887861241,0.766668491,1.227356572,1.075160797,0.953258281,2.191837555,1.52470257,0.988734603,1.236022591,1.264641432,1.219454935,1.007811092,1.589091466,1.182677106,0.905866748,0.79881629,1.198552763,1.271002757,0.950943277,1.318993157,1.268356396,0.877815833,1.158103333
1.25972627,1.261768843,0.967753178,1.037241831,1.041927599,1.038888739,0.741731143,0.873548026,1.111472476,0.956317847,1.020835229,1.081601838,1.187865295,1.15958637,1.188784973,1.129320072,1.188719771,1.14654091,0.970033529,0.963110017,1.245235848,1.148708762,1.137220779,1.109712389,1.272239013,1.257117032,1.160732993,1.13148987,1.255825567,1.240544584,0.988080276,1.033129819,1.292274061,1.206577717,1.164838287,1.145391986,1.379344595,1.113586663,1.252964806,1.342605666,1.801044272,1.769605489,1.406852511,1.318432754,1.125990595,0.989297905,1.185187228,1.295261713,1.613022039,1.217102047,1.659026901,1.467903608,1.283310316,1.224213194,1.092706514,1.235033724,1.267448188,1.662963066,1.151041474,1.080500894,1.223296033,1.245401934,1.092899484,1.074217605,1.21537514,1.024611465,0.907648313,0.605522281,0.712317652,1.046123651,1.167601324,0.953955772,1.034333728,0.858801977,1.107458542,1.048089062,1.163664994,0.942236087,1.053201393,0.870359211,0.746113422,1.235822731,1.046249124,0.928772462,2.338399678,1.473322132,0.998019271,1.228945996,1.281710608,1.240005444,0.997296161,1.63145396,1.172400813,0.908601163,0.809150265,1.23364486,1.257285959,0.972995142,1.331291573,1.26899181,0.886759957,1.286075828
1.261380757,1.255159684,0.979859493,1.025994673,1.025177511,1.025428287,0.732742108,0.863189351,1.104726467,0.941374313,1.006676792,1.066036435,1.18658477,1.150213165,1.175548863,1.11227596,1.188414488,1.138758537,0.962803856,0.950297972,1.221219302,1.123917957,1.12801869,1.095504222,1.268821192,1.239796749,1.144320087,1.119208506,1.227089205,1.2334202,0.977241706,1.018227194,1.278175888,1.18318764,1.146003105,1.133678633,1.373529055,1.104967969,1.300566227,1.306768001,1.807029266,1.779073756,1.414168172,1.4287801,1.162260899,0.967752277,1.194038493,1.327312995,1.599295562,1.234951829,1.651087695,1.449074869,1.427855094,1.263430261,1.09406091,1.251125368,1.2443135,1.598764235,1.150498204,1.095493654,1.213410589,1.422407642,1.199159463,1.044366112,1.191238271,0.983867974,0.890573086,0.590668212,0.6988455,1.022767419,1.123607724,0.937689606,1.01287789,0.834986692,1.051952518,1.028807529,1.144454286,0.927711248,1.034892942,0.862656221,0.718825268,1.242917278,1.055912883,0.911539294,2.414193808,1.437562438,1.023830648,1.367688085,1.28404032,1.18776156,1.001141621,1.679485215,1.176165023,0.920701969,0.857414627,1.379389348,1.343373704,0.961354029,1.38866823,1.309058176,0.909678051,1.379954159
1.255663977,1.256767317,0.971742759,1.037151185,1.018787103,1.021474868,0.718723135,0.858476944,1.088379822,0.938339121,0.987752217,1.057856557,1.17884317,1.143186285,1.154315606,1.106706117,1.170130182,1.141151326,0.952472758,0.942079349,1.194983835,1.09430605,1.097782122,1.0838779,1.267072108,1.225131103,1.118330074,1.10602114,1.216000948,1.207231399,0.97407933,1.000178261,1.239961189,1.156873803,1.128517643,1.125342021,1.520631142,1.144009365,1.319445016,1.273784133,1.896241003,1.745477416,1.461939264,1.555689214,1.163347509,0.96380146,1.206419236,1.332163579,1.554110899,1.229736855,1.613115471,1.435721396,1.545309678,1.288160952,1.069048885,1.286239849,1.25951896,1.68030811,1.176834463,1.08206264,1.230969968,1.449421278,1.270678486,1.011168391,1.161839293,0.9506252,0.875316131,0.579901445,0.68950807,1.002158979,1.116990042,0.924916174,0.986727217,0.817203,1.010227475,1.016940204,1.129849424,0.919425715,1.019549702,0.860691173,0.706180206,1.247788866,1.073250334,0.884715306,2.62509047,1.530810099,1.038665484,1.504524938,1.260789334,1.214946752,1.017574956,1.911291558,1.273582775,0.916681971,0.912583964,1.372221214,1.337352972,0.944980756,1.446092741,1.297267721,0.936079851,1.469916913
1.271300638,1.272516169,0.966340774,1.031977352,1.022605052,1.01046177,0.707539629,0.848168555,1.057703232,0.904514506,0.97508451,1.045934679,1.171207838,1.123157863,1.134136483,1.104823261,1.1745786,1.13834038,0.945850796,0.924688893,1.169310629,1.080311628,1.075722539,1.07193887,1.260675282,1.216735611,1.102842576,1.096237574,1.203160577,1.204575856,0.953618488,0.996835866,1.223793881,1.141512934,1.106800353,1.109080593,1.582532148,1.114577169,1.311465745,1.239238187,1.965111395,1.739531161,1.435729198,1.601679806,1.165726811,0.962971694,1.191184581,1.345607961,1.52486666,1.222834683,1.647955715,1.391764787,1.803612026,1.272143209,1.092934356,1.301224819,1.273589453,1.706796708,1.205010433,1.090921998,1.205139546,1.562311717,1.381434785,0.979636634,1.153352896,0.911349792,0.866671075,0.574407474,0.664395454,0.976613573,1.094527209,0.905915695,0.965337195,0.806384155,0.974170212,1.003029955,1.121484106,0.902821106,1.006033859,0.849293893,0.672213707,1.314974223,1.076577724,0.860640831,2.86079614,1.480496776,1.053335259,1.593436004,1.252393145,1.237130414,0.997085862,2.0959093,1.317849883,0.929823487,0.981093522,1.400462753,1.362989075,0.938292637,1.459491793,1.414077944,0.944926118,1.532518384
1.289577437,1.264976667,0.970504613,1.031956434,1.009859155,1.001116101,0.696084642,0.84586982,1.072501846,0.903037926,0.95674083,1.036796324,1.170926229,1.12011006,1.115344377,1.094110006,1.169988443,1.136737444,0.934723386,0.916860561,1.138526878,1.045097143,1.050643272,1.050618601,1.251923683,1.18884564,1.070435815,1.09259469,1.195517297,1.200404277,0.950550713,0.984919114,1.203336334,1.110583416,1.089365632,1.09146481,1.597105119,1.114088348,1.31054717,1.25615068,1.979496382,1.717987421,1.474939036,1.556720297,1.163328775,0.966328474,1.234075994,1.327484559,1.510979169,1.249686047,1.770345732,1.377072534,1.831105917,1.257709639,1.081732108,1.311977508,1.274988728,1.651104153,1.195305651,1.08581083,1.208921226,1.654173934,1.407917194,0.956391795,1.123455784,0.875980831,0.866092534,0.560747746,0.650231198,0.947399411,1.074782906,0.883083187,0.935807994,0.789291763,0.928560512,0.985240445,1.092294066,0.883801281,0.983622384,0.842455524,0.643365448,1.30783238,1.068490097,0.850313921,3.005669481,1.429502316,1.09571461,1.653246842,1.243858557,1.185618046,0.986240461,2.236670752,1.309041632,0.922538516,0.986777209,1.346520279,1.325136993,0.94005931,1.576015696,1.434093476,0.94114884,1.54591252
1.295280136,1.273066933,0.967037805,1.03743707,1.027179607,1.012088858,0.687789391,0.839842824,1.075896154,0.894356184,0.941077665,1.032154932,1.167658498,1.111408097,1.108773877,1.079860656,1.158376764,1.112403011,0.92391031,0.899304982,1.117673046,1.029551794,1.044611851,1.036731159,1.243184445,1.178894824,1.062892862,1.072952057,1.188068696,1.172739073,0.944334077,0.969561923,1.183404837,1.086198964,1.074224419,1.079632494,1.611867645,1.131660192,1.342916684,1.28234552,1.99262137,1.680205832,1.531639796,1.569759199,1.197538266,0.993965338,1.284109083,1.346918086,1.565864949,1.284503667,1.884116733,1.418248601,1.997365346,1.316552841,1.061833878,1.316015374,1.322672927,1.724806739,1.187243027,1.088763949,1.217877836,1.644066117,1.457798822,0.924145032,1.092562403,0.846501072,0.866357009,0.553033185,0.641335282,0.929976598,1.054106535,0.862745489,0.917072529,0.778058138,0.879626563,0.988063813,1.094006495,0.878165778,0.973657897,0.833992716,0.632389972,1.299484463,1.083598675,0.84444685,3.11234419,1.391267823,1.122021169,1.625666266,1.286300833,1.293763397,0.987291955,2.357361728,1.318452157,0.929007244,0.996524026,1.356365121,1.367456633,0.938702757,1.59223812,1.422479526,0.952167531,1.564368255
1.301461581,1.271213689,0.968404351,1.037897276,1.029624025,1.015800231,0.67922266,0.832292916,1.070215304,0.880383364,0.941651561,1.034951584,1.165586279,1.110906177,1.105603551,1.07591125,1.157689875,1.104190866,0.907334451,0.888511941,1.094208719,1.003979513,1.025365342,1.026532069,1.235149785,1.179774274,1.037313172,1.067056751,1.178639445,1.133867084,0.930319616,0.963884309,1.15861029,1.065406135,1.066775591,1.056150883,1.626857637,1.160050426,1.346769218,1.25663132,2.010366354,1.640983419,1.543095735,1.684230877,1.21882084,0.985375375,1.294394198,1.350053029,1.516514038,1.275550017,1.955739536,1.414455391,2.047402528,1.360557629,1.077086656,1.34381683,1.42436916,1.723587598,1.190280402,1.073487236,1.195873325,1.598878231,1.450366129,0.89327823,1.069530486,0.81822784,0.877779063,0.546574894,0.630374989,0.905774892,1.032078667,0.851508862,0.900223773,0.774186858,0.844282548,0.958429932,1.077669521,0.868337191,0.949832776,0.822464433,0.588077513,1.31142695,1.077294148,0.832041567,3.052593486,1.33568704,1.216807312,1.579849849,1.254238461,1.383365656,0.979631076,2.47184771,1.311488369,0.923803694,1.049297759,1.349446511,1.326690168,0.930721181,1.662918122,1.397521886,0.967296213,1.505682361
1.289859052,1.270372658,0.995689418,1.051201417,1.035979513,1.016270876,0.665784354,0.825626585,1.056354031,0.877922398,0.944115115,1.036146398,1.157430235,1.098279563,1.10160894,1.076665704,1.152434637,1.092435999,0.905039816,0.878461954,1.068083696,0.991608156,0.994326174,1.014440694,1.223672581,1.173846129,1.034999651,1.056990059,1.167847439,1.136522627,0.917224137,0.95714604,1.13753317,1.031849686,1.051289337,1.041646458,1.618714364,1.181751524,1.358025199,1.251599628,2.031499971,1.602813036,1.601357871,1.786931025,1.178878543,0.956814453,1.306030442,1.337981159,1.599456576,1.282739779,1.956152277,1.403213072,2.090003187,1.420474548,1.089415458,1.352296349,1.413952331,1.762239894,1.17994592,1.059062385,1.186231147,1.51240685,1.454421993,0.871055849,1.040629642,0.799682759,0.907532605,0.541204781,0.620840667,0.888805012,1.019014183,0.838136676,0.870848142,0.761933566,0.81241562,0.95863652,1.066548568,0.858307336,0.942109437,0.819267954,0.60228268,1.299933784,1.068935872,0.83407664,3.016525935,1.272636454,1.37586399,1.576016694,1.248840911,1.405889558,0.971369344,2.447066033,1.297824287,0.919844914,1.057330077,1.460212322,1.336864333,0.935579532,1.838637125,1.384107597,0.986985028,1.493243243
1.292428787,1.273446513,1.018122787,1.06157,1.040123385,1.007705134,0.655913005,0.824412565,1.043572118,0.891143256,0.940265812,1.035437387,1.151001041,1.084848668,1.112261235,1.081139948,1.148891166,1.09790689,0.904044426,0.864614138,1.053846463,0.970881023,0.985799541,0.997362028,1.218993937,1.156794567,1.017748638,1.047697244,1.158401259,1.122719751,0.910142577,0.953500602,1.126392574,1.014885944,1.028679,1.026373345,1.613937583,1.184041267,1.408149275,1.349394695,2.090624463,1.724048027,1.694601849,1.905806285,1.179478052,0.932034624,1.326435229,1.414654688,1.60654121,1.315985237,1.949208507,1.379509801,2.08350154,1.465130606,1.088630668,1.319155936,1.412988386,1.912221884,1.186860268,1.066331601,1.172254412,1.581080545,1.46306594,0.842284015,1.005135311,0.773696023,0.934889333,0.533702547,0.607989022,0.874311165,1.001227223,0.826840172,0.852156553,0.750544399,0.775250274,0.949041662,1.062297018,0.842239442,0.928524635,0.808158881,0.598341362,1.412074918,1.084665351,0.841394241,2.982669883,1.222141495,1.468421813,1.586518179,1.260466404,1.450869314,0.962326504,2.379423931,1.307648875,0.928252219,1.044858847,1.501338354,1.372674601,0.931509874,1.923290424,1.387778876,0.997494863,1.479013466
1.318921697,1.304646507,1.039574812,1.087195113,1.039343499,1.008041309,0.645958705,0.815562436,1.035661535,0.897117935,0.939796897,1.040367635,1.147961786,1.092280712,1.114020766,1.092154985,1.150788286,1.097024114,0.888254401,0.849182641,1.033725577,0.95193325,0.970192545,0.993296824,1.211781284,1.153227908,0.99125227,1.03874418,1.144773706,1.13201415,0.904628691,0.945532332,1.108074302,1.003636148,1.016074854,1.009489646,1.699055259,1.213885101,1.41202923,1.367734086,2.093211279,1.731503716,1.680198593,1.949863596,1.166251382,0.959756351,1.412728175,1.443134319,1.536842105,1.328418732,2.033771972,1.355343105,2.200254967,1.508765754,1.108073213,1.34115483,1.403582145,1.961126043,1.245558148,1.059147571,1.170971737,1.616061519,1.477399108,0.819039175,0.98602507,0.743515972,0.965684249,0.529155202,0.609218102,0.852208047,0.988551101,0.8032692,0.836514414,0.736441879,0.738352396,0.930517617,1.035646098,0.836872295,0.921008172,0.807949276,0.586490037,1.45617935,1.156944533,0.840420004,2.841455569,1.180637544,1.517589288,1.67876341,1.288169216,1.472474567,0.948867392,2.284204075,1.322743356,0.903397612,1.08891916,1.461187733,1.388921853,0.942961701,1.960712064,1.357067213,1.009100695,1.474906886
1.342915276,1.324295358,1.054753563,1.088708215,1.06182051,1.010448323,0.639171682,0.805972401,1.087868545,0.831273413,0.942351434,1.042015428,1.140677138,1.083288483,1.098803202,1.093132495,1.156959375,1.106572039,0.876393546,0.845722563,1.018142935,0.94182216,0.959377309,0.990346144,1.20017429,1.148488649,0.977388602,1.037605386,1.131103832,1.102912179,0.889073586,0.938392977,1.087418024,0.975348402,1.006779042,0.99913065,1.707554895,1.243240114,1.424875581,1.406650846,2.118945801,1.686403659,1.613866423,2.100423174,1.21749068,0.940445433,1.441998015,1.438673654,1.469517963,1.399846618,2.034670292,1.358260959,2.199745033,1.621453214,1.162198425,1.335591547,1.434148541,2.006594442,1.297736786,1.060141409,1.148016277,1.647970509,1.48545578,0.802915794,0.95771293,0.720684767,0.996181629,0.524837879,0.612988873,0.832143127,0.980768335,0.791154399,0.82150849,0.731775604,0.719018264,0.924985654,1.03826395,0.842172352,0.914043375,0.805460214,0.575158748,1.458236769,1.136645864,0.837432345,2.83787696,1.139837435,1.565023624,1.775000567,1.277420248,1.444813038,0.948717178,2.281331393,1.299104118,0.889460259,1.168631688,1.436825152,1.350720743,0.952362925,1.88529454,1.345312059,1.057931304,1.444728297
1.379039412,1.360608519,1.069345342,1.089426416,1.079781166,1.02792943,0.63219613,0.80258895,1.04993467,0.89345383,0.952856533,1.041194814,1.137425347,1.081667826,1.106800349,1.099292781,1.16121154,1.094143474,0.878489103,0.841174175,0.991666499,0.917788785,0.949555391,0.979337219,1.200075402,1.132129247,0.974490152,1.03485592,1.124907951,1.096699399,0.87824853,0.930977316,1.066177244,0.96130842,0.991962573,0.98475434,1.703043491,1.232022949,1.443343067,1.513548019,2.130276245,1.656763865,1.641567692,2.235924645,1.282799708,0.926527995,1.439392268,1.451806101,1.469900372,1.44135551,1.991308148,1.323418352,2.251779454,1.667112582,1.215475558,1.289858974,1.441984484,2.13895431,1.356681607,1.05645001,1.126100226,1.720271127,1.470131586,0.771627139,0.937633591,0.697305142,1.038580425,0.514796564,0.607648936,0.825394429,0.965932922,0.77452898,0.800798561,0.720265459,0.688386785,0.916584414,1.024013385,0.82288417,0.904940868,0.789949433,0.576746223,1.421818096,1.171862065,0.821909504,2.746722959,1.089705749,1.72637052,1.793191045,1.290521994,1.482953965,0.950189269,2.270491803,1.400323722,0.916824814,1.226314059,1.461981671,1.370475725,0.953088523,1.785328038,1.314459192,1.086329386,1.374462802
1.399892986,1.382787904,1.068501568,1.103741615,1.09470376,1.024782831,0.618976517,0.806151989,1.044410044,0.897281999,0.95265357,1.040216642,1.13808952,1.08314335,1.09488785,1.103780145,1.172005495,1.102982856,0.867131182,0.834246514,0.978995562,0.898588535,0.936944239,0.972160972,1.193023443,1.136241491,0.964817014,1.04117277,1.123756803,1.089208391,0.871112913,0.919506217,1.051833581,0.934252512,0.979947026,0.969462924,1.730999029,1.249607656,1.438188075,1.521103067,2.132729425,1.622206975,1.659830529,2.150903272,1.2478783,0.956541007,1.520363426,1.505895564,1.430230452,1.423179792,1.9587744,1.319642305,2.421778392,1.686650708,1.214754057,1.333228648,1.428893484,2.258485495,1.36223778,1.056222847,1.184041753,1.686479309,1.464736002,0.763633374,0.919718871,0.682303707,1.073491247,0.515672414,0.60177799,0.805284215,0.955649108,0.768760977,0.790487473,0.719176662,0.663728762,0.909055434,1.014526129,0.821676562,0.896631383,0.783111065,0.55058025,1.406706711,1.159316691,0.82071877,2.725050261,1.047770411,1.807312192,1.799337703,1.265863954,1.468612841,0.93597909,2.218285583,1.463750659,0.931598816,1.495373197,1.438140822,1.389846777,0.941920626,1.701248983,1.293455239,1.178569332,1.33693057
1.431469043,1.423678354,1.099748702,1.133717768,1.106727971,1.028386628,0.621910019,0.804643445,1.041086747,0.902135572,0.967574869,1.053202035,1.139949204,1.088108124,1.085313466,1.104409951,1.18323557,1.123170562,0.856443839,0.826620833,0.970923111,0.878017697,0.925580693,0.966941155,1.194636555,1.125761376,0.95920345,1.03713351,1.124891022,1.077159362,0.865734171,0.909175988,1.038051039,0.925288295,0.970519287,0.962993128,1.739218124,1.241400602,1.478235238,1.574919643,2.153147134,1.608896512,1.633708181,2.048482375,1.230623677,0.988967884,1.53583246,1.595717138,1.44268894,1.456108901,1.90344275,1.304332155,2.432168278,1.704023798,1.311599706,1.322341364,1.410920568,2.091158461,1.371893173,1.057245081,1.185081162,1.720092754,1.457486832,0.750491567,0.900798826,0.671714956,1.117923203,0.508612529,0.604409176,0.795772628,0.958445311,0.751397094,0.778816199,0.708046732,0.64838118,0.893974521,1.009054227,0.821173392,0.885322208,0.779914586,0.528410335,1.397223667,1.152709673,0.812816627,2.7035384,1.015893198,1.822394619,1.905486629,1.241413512,1.525126739,0.943670011,2.247395434,1.635624482,0.939149066,1.660552398,1.438503766,1.388834596,0.960880813,1.595252907,1.27178057,1.271181133,1.335378665
