Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec,Condition
0815_05_,30,0815_05_30,1,60.5,0,120.5,1.5331884,0.1 mM,2.016666667,3.297179355,0.329717936,6.451612903,dark
0815_05_,30,0815_05_30,1,61.5,0,120.5,1.5331884,0.1 mM,2.05,3.297179355,0.329717936,6.451612903,dark
0815_05_,30,0815_05_30,1,62.5,0,120.5,1.5331884,0.1 mM,2.083333333,3.297179355,0.329717936,6.451612903,dark
0815_05_,30,0815_05_30,0,63.5,0,120,2.0331884,0.1 mM,2.116666667,4.372448172,0.437244817,0,dark
0815_05_,30,0815_05_30,0,64.5,0,120,2.0331884,0.1 mM,2.15,4.372448172,0.437244817,0,dark
0815_05_,30,0815_05_30,1,65.5,0,120.5,1.5331884,0.1 mM,2.183333333,3.297179355,0.329717936,6.451612903,dark
0815_05_,30,0815_05_30,1.24874119,66.5,0.524400482,120.6611154,1.372073,0.1 mM,2.216666667,2.950694624,0.295069462,8.056394774,dark
0815_05_,30,0815_05_30,0.473468721,67.5,1.285346177,120.3127693,1.7204191,0.1 mM,2.25,3.699826022,0.369982602,3.05463691,dark
0815_05_,30,0815_05_30,0.418445428,68.5,1.312898005,120.2935145,1.7396739,0.1 mM,2.283333333,3.741234194,0.374123419,2.699647923,dark
0815_05_,30,0815_05_30,0.457275734,69.5,1.325015019,120.3419059,1.6912825,0.1 mM,2.316666667,3.637166667,0.363716667,2.950166026,dark
0815_05_,30,0815_05_30,0.033792467,70.5,1.554697172,120.3855302,1.6476582,0.1 mM,2.35,3.543350968,0.354335097,0.218015916,dark
0815_05_,30,0815_05_30,0.120465334,71.5,1.619356216,120.3490109,1.6841775,0.1 mM,2.383333333,3.621887097,0.36218871,0.777195703,dark
0815_05_,30,0815_05_30,0.215557965,72.5,1.783114361,120.3318787,1.7013097,0.1 mM,2.416666667,3.658730538,0.365873054,1.390696548,dark
0815_05_,30,0815_05_30,0.14287411,73.5,1.939091007,120.3893342,1.6438542,0.1 mM,2.45,3.535170323,0.353517032,0.921768452,dark
0815_05_,30,0815_05_30,0.221737479,74.5,2.086349599,120.4919653,1.5412231,0.1 mM,2.483333333,3.31445828,0.331445828,1.430564381,dark
0815_05_,30,0815_05_30,0.181399683,75.5,2.267099308,120.5811559,1.4520325,0.1 mM,2.516666667,3.122650538,0.312265054,1.170320535,dark
0815_05_,30,0815_05_30,0.070094324,76.5,2.356747204,120.6545007,1.3786877,0.1 mM,2.55,2.964919785,0.296491979,0.452221445,dark
0815_05_,30,0815_05_30,0.473394856,77.5,2.598704781,120.6537319,1.3794565,0.1 mM,2.583333333,2.966573118,0.296657312,3.054160361,dark
0815_05_,30,0815_05_30,0.281605331,78.5,2.970020359,120.6504148,1.3827736,0.1 mM,2.616666667,2.973706667,0.297370667,1.816808587,dark
0815_05_,30,0815_05_30,0.196176683,79.5,3.180236116,120.6165148,1.4166736,0.1 mM,2.65,3.046609892,0.304660989,1.265656019,dark
0815_05_,30,0815_05_30,0.552682636,80.5,3.52715785,120.5144673,1.5187211,0.1 mM,2.683333333,3.266066882,0.326606688,3.565694426,dark
0815_05_,30,0815_05_30,0.253052038,81.5,3.925082985,120.5030341,1.5301543,0.1 mM,2.716666667,3.290654409,0.329065441,1.632593794,dark
0815_05_,30,0815_05_30,0.318692063,82.5,4.151107945,120.4057304,1.627458,0.1 mM,2.75,3.499909677,0.349990968,2.056077826,dark
0815_05_,30,0815_05_30,0.5115459,83.5,4.496652493,120.2051346,1.8280538,0.1 mM,2.783333333,3.931298495,0.39312985,3.300296129,dark
0815_05_,30,0815_05_30,0.254879575,84.5,4.843079754,120.0517621,1.9814263,0.1 mM,2.816666667,4.261131828,0.426113183,1.644384355,dark
0815_05_,30,0815_05_30,0.266813624,85.5,5.076755385,120.0029283,2.0302601,0.1 mM,2.85,4.366150753,0.436615075,1.721378219,dark
0815_05_,30,0815_05_30,0.292585014,86.5,5.294110924,119.9113578,2.1218306,0.1 mM,2.883333333,4.563076559,0.456307656,1.887645252,dark
0815_05_,30,0815_05_30,0.229045883,87.5,5.451280344,119.7032557,2.3299327,0.1 mM,2.916666667,5.010607957,0.501060796,1.477715374,dark
0815_05_,30,0815_05_30,0.414424599,88.5,5.651491706,119.451411,2.5817774,0.1 mM,2.95,5.552209462,0.555220946,2.67370709,dark
0815_05_,30,0815_05_30,0.193160523,89.5,5.776117825,119.1932943,2.8398941,0.1 mM,2.983333333,6.10729914,0.610729914,1.246196923,dark
0815_05_,30,0815_05_30,0.107127174,90.5,5.822429696,119.0814535,2.9517349,0.1 mM,3.016666667,6.347816989,0.634781699,0.691143058,dark
0815_05_,30,0815_05_30,0.324352165,91.5,5.982591314,118.94585,3.0873384,0.1 mM,3.05,6.639437419,0.663943742,2.092594613,dark
0815_05_,30,0815_05_30,0.341877305,92.5,5.984935652,118.6919382,3.3412502,0.1 mM,3.083333333,7.185484301,0.71854843,2.205660032,dark
0815_05_,30,0815_05_30,0.210294397,93.5,5.896053648,118.4545815,3.5786069,0.1 mM,3.116666667,7.695928817,0.769592882,1.356738045,dark
0815_05_,30,0815_05_30,0.189352609,94.5,5.937454925,118.2592793,3.7739091,0.1 mM,3.15,8.115933548,0.811593355,1.221629735,dark
0815_05_,30,0815_05_30,0.156367892,95.5,5.933628875,118.0944844,3.938704,0.1 mM,3.183333333,8.470331183,0.847033118,1.00882511,dark
0815_05_,30,0815_05_30,0.29391965,96.5,5.88670815,117.8756491,4.1575393,0.1 mM,3.216666667,8.940944731,0.894094473,1.896255806,dark
0815_05_,30,0815_05_30,0.290309979,97.5,5.823574591,117.5915794,4.441609,0.1 mM,3.25,9.551847312,0.955184731,1.872967606,dark
0815_05_,30,0815_05_30,0.353743272,98.5,5.762729143,117.2771441,4.7560443,0.1 mM,3.283333333,10.22805226,1.022805226,2.282214658,dark
0815_05_,30,0815_05_30,0.17945526,99.5,5.657036377,117.0872771,4.9459113,0.1 mM,3.316666667,10.63636839,1.063636839,1.157775871,dark
0815_05_,30,0815_05_30,0.38528206,100.5,5.396292251,116.986876,5.0463124,0.1 mM,3.35,10.85228473,1.085228473,2.48569071,dark
0815_05_,30,0815_05_30,0.263038062,101.5,5.138916562,116.8001773,5.2330111,0.1 mM,3.383333333,11.25378731,1.125378731,1.697019755,dark
0815_05_,30,0815_05_30,0.29741253,102.5,4.99423669,116.5637306,5.4694578,0.1 mM,3.416666667,11.76227484,1.176227484,1.918790516,dark
0815_05_,30,0815_05_30,0.286036796,103.5,4.896761652,116.2895446,5.7436438,0.1 mM,3.45,12.35192215,1.235192215,1.845398684,dark
0815_05_,30,0815_05_30,0.174513763,104.5,4.795168707,116.0918538,5.9413346,0.1 mM,3.483333333,12.77706366,1.277706366,1.125895245,dark
0815_05_,30,0815_05_30,0.21627696,105.5,4.623584496,116.0357133,5.9974751,0.1 mM,3.516666667,12.89779591,1.289779591,1.395335226,dark
0815_05_,30,0815_05_30,0.392746386,106.5,4.355180488,115.9260198,6.1071686,0.1 mM,3.55,13.13369591,1.313369591,2.533847652,dark
0815_05_,30,0815_05_30,0.205466143,107.5,4.151097861,115.7196806,6.3135078,0.1 mM,3.583333333,13.57743613,1.357743613,1.325588019,dark
0815_05_,30,0815_05_30,0.28123946,108.5,4.10669511,115.4861125,6.5470759,0.1 mM,3.616666667,14.07973312,1.407973312,1.814448129,dark
0815_05_,30,0815_05_30,0.119232439,109.5,4.047446729,115.3345313,6.6986571,0.1 mM,3.65,14.40571419,1.440571419,0.769241542,dark
0815_05_,30,0815_05_30,0.235030344,110.5,3.937852504,115.2176942,6.8154942,0.1 mM,3.683333333,14.65697677,1.465697677,1.5163248,dark
0815_05_,30,0815_05_30,0.071627113,111.5,3.907929924,115.0828617,6.9503267,0.1 mM,3.716666667,14.94693914,1.494693914,0.462110406,dark
0815_05_,30,0815_05_30,0.182331961,112.5,3.84032752,115.0327358,7.0004526,0.1 mM,3.75,15.05473677,1.505473677,1.176335232,dark
0815_05_,30,0815_05_30,0.151471992,113.5,3.826163987,115.0251349,7.0080535,0.1 mM,3.783333333,15.0710828,1.50710828,0.977238658,dark
0815_05_,30,0815_05_30,0.226638934,114.5,3.914913669,114.9262804,7.106908,0.1 mM,3.816666667,15.28367312,1.528367312,1.462186671,dark
0815_05_,30,0815_05_30,0.267791917,115.5,3.910319726,114.6812941,7.3518943,0.1 mM,3.85,15.81052538,1.581052538,1.727689787,dark
0815_05_,30,0815_05_30,0.086487731,116.5,3.925281381,114.5757102,7.4574782,0.1 mM,3.883333333,16.03758753,1.603758753,0.557985361,dark
0815_05_,30,0815_05_30,0.200386423,117.5,3.977949813,114.5042918,7.5288966,0.1 mM,3.916666667,16.19117548,1.619117548,1.292815632,dark
0815_05_,30,0815_05_30,0.169426244,118.5,3.963653888,114.3279433,7.7052451,0.1 mM,3.95,16.57041957,1.657041957,1.093072542,dark
0815_05_,30,0815_05_30,0.179724322,119.5,3.996244734,114.1887511,7.8444373,0.1 mM,3.983333333,16.86975763,1.686975763,1.159511755,dark
0815_05_,30,0815_05_30,0.293261343,120.5,4.207838489,114.1122329,7.9209555,0.1 mM,4.016666667,17.0343129,1.70343129,1.892008665,dark
0815_05_,30,0815_05_30,0.20601777,121.5,4.452948562,114.069483,7.9637054,0.1 mM,4.05,17.12624817,1.712624817,1.329146903,dark
0815_05_,30,0815_05_30,0.221459984,122.5,4.662474785,114.0316987,8.0014897,0.1 mM,4.083333333,17.20750473,1.720750473,1.42877409,dark
0815_05_,30,0815_05_30,0.238963074,123.5,4.822782476,113.9128998,8.1202886,0.1 mM,4.116666667,17.46298624,1.746298624,1.541697252,dark
0815_05_,30,0815_05_30,0.361136474,124.5,4.994582947,113.6710543,8.3621341,0.1 mM,4.15,17.98308409,1.798308409,2.329912735,dark
0815_05_,30,0815_05_30,0.209285687,125.5,5.165313077,113.4452307,8.5879577,0.1 mM,4.183333333,18.46872624,1.846872624,1.350230239,dark
0815_05_,30,0815_05_30,0.201139693,126.5,5.309250525,113.3196124,8.713576,0.1 mM,4.216666667,18.73887312,1.873887312,1.297675439,dark
0815_05_,30,0815_05_30,0.461374803,127.5,5.617399512,113.1983569,8.8348315,0.1 mM,4.25,18.99963763,1.899963763,2.976611632,dark
0815_05_,30,0815_05_30,0.133491614,128.5,5.891705399,113.0833994,8.949789,0.1 mM,4.283333333,19.24685806,1.924685806,0.861236219,dark
0815_05_,30,0815_05_30,0.243695626,129.5,6.036040007,112.9675531,9.0656353,0.1 mM,4.316666667,19.49598989,1.949598989,1.572229845,dark
0815_05_,30,0815_05_30,0.37551126,130.5,6.292542003,112.8062509,9.2269375,0.1 mM,4.35,19.84287634,1.984287634,2.42265329,dark
0815_05_,30,0815_05_30,0.356784896,131.5,6.578099608,112.5953203,9.4378681,0.1 mM,4.383333333,20.29649054,2.029649054,2.301838039,dark
0815_05_,30,0815_05_30,0.240773417,132.5,6.792215957,112.3924861,9.6407023,0.1 mM,4.416666667,20.73269312,2.073269312,1.553376884,dark
0815_05_,30,0815_05_30,0.18717818,133.5,6.963647113,112.265705,9.7674834,0.1 mM,4.45,21.00534065,2.100534065,1.207601161,dark
0815_05_,30,0815_05_30,0.234488384,134.5,7.108902892,112.1135689,9.9196195,0.1 mM,4.483333333,21.33251505,2.133251505,1.512828284,dark
0815_05_,30,0815_05_30,0.248603599,135.5,7.278378811,111.942461,10.0907274,0.1 mM,4.516666667,21.70048903,2.170048903,1.603894187,dark
0815_05_,30,0815_05_30,0.392324483,136.5,7.430528826,111.6736313,10.3595571,0.1 mM,4.55,22.27861742,2.227861742,2.531125697,dark
0815_05_,30,0815_05_30,0.064439827,137.5,7.504003834,111.4579034,10.575285,0.1 mM,4.583333333,22.74254839,2.274254839,0.415740819,dark
0815_05_,30,0815_05_30,0.357321067,138.5,7.635440688,111.293834,10.7393544,0.1 mM,4.616666667,23.09538581,2.309538581,2.305297206,dark
0815_05_,30,0815_05_30,0.201001715,139.5,7.660466376,111.1161234,10.917065,0.1 mM,4.65,23.47755914,2.347755914,1.296785258,dark
0815_05_,30,0815_05_30,0.190518899,140.5,7.624976198,110.9968206,11.0363678,0.1 mM,4.683333333,23.7341243,2.37341243,1.229154187,dark
0815_05_,30,0815_05_30,0.32582312,141.5,7.733991295,110.7656311,11.2675573,0.1 mM,4.716666667,24.23130602,2.423130602,2.102084645,dark
0815_05_,30,0815_05_30,0.358980205,142.5,7.710011936,110.4496327,11.5835557,0.1 mM,4.75,24.91087247,2.491087247,2.316001323,dark
0815_05_,30,0815_05_30,0.248605043,143.5,7.57613704,110.176962,11.8562264,0.1 mM,4.783333333,25.49726108,2.549726108,1.603903503,dark
0815_05_,30,0815_05_30,0.192401972,144.5,7.4801842,109.9785133,12.0546751,0.1 mM,4.816666667,25.92403247,2.592403247,1.241303045,dark
0815_05_,30,0815_05_30,0.387932402,145.5,7.318589775,109.740152,12.2930364,0.1 mM,4.85,26.43663742,2.643663742,2.50278969,dark
0815_05_,30,0815_05_30,0.154230156,146.5,7.145674563,109.5314217,12.5017667,0.1 mM,4.883333333,26.88551978,2.688551978,0.995033265,dark
0815_05_,30,0815_05_30,0.32300176,147.5,7.048282903,109.3186646,12.7145238,0.1 mM,4.916666667,27.34306194,2.734306194,2.083882323,dark
0815_05_,30,0815_05_30,0.287625283,148.5,6.933732967,109.0372446,12.9959438,0.1 mM,4.95,27.94826624,2.794826624,1.855646987,dark
0815_05_,30,0815_05_30,0.062142236,149.5,6.87970409,108.9382687,13.0949197,0.1 mM,4.983333333,28.16111763,2.816111763,0.400917652,dark
0815_05_,30,0815_05_30,0.36169602,150.5,6.771113442,108.832943,13.2002454,0.1 mM,5.016666667,28.38762452,2.838762452,2.33352271,dark
0815_05_,30,0815_05_30,0.393881028,151.5,6.593734213,108.5106599,13.5225285,0.1 mM,5.05,29.08070645,2.908070645,2.541167923,dark
0815_05_,30,0815_05_30,0.313390322,152.5,6.38840375,108.2772168,13.7559716,0.1 mM,5.083333333,29.58273462,2.958273462,2.021873045,dark
0815_05_,30,0815_05_30,0.088741073,153.5,6.230710285,108.1891178,13.8440706,0.1 mM,5.116666667,29.77219484,2.977219484,0.572523052,dark
0815_05_,30,0815_05_30,0.390931442,154.5,6.115569718,107.9822744,14.050914,0.1 mM,5.15,30.21701935,3.021701935,2.522138335,dark
0815_05_,30,0815_05_30,0.089317986,155.5,5.994161527,107.7766648,14.2565236,0.1 mM,5.183333333,30.65919054,3.065919054,0.576245071,dark
0815_05_,30,0815_05_30,0.256585904,156.5,6.007988566,107.6088397,14.4243487,0.1 mM,5.216666667,31.02010473,3.102010473,1.655392929,dark
0815_05_,30,0815_05_30,0.539623055,157.5,5.776177196,107.4089929,14.6241955,0.1 mM,5.25,31.4498828,3.14498828,3.481439065,dark
0815_05_,30,0815_05_30,0.110479968,158.5,5.512170663,107.2794169,14.7537715,0.1 mM,5.283333333,31.72854086,3.172854086,0.712773987,dark
0815_05_,30,0815_05_30,0.226859486,159.5,5.40249649,107.1814162,14.8517722,0.1 mM,5.316666667,31.93929505,3.193929505,1.463609587,dark
0815_05_,30,0815_05_30,0.152173901,160.5,5.222644736,107.1519972,14.8811912,0.1 mM,5.35,32.00256172,3.200256172,0.981767103,dark
0815_05_,30,0815_05_30,0.278415843,161.5,5.076739081,107.0458178,14.9873706,0.1 mM,5.383333333,32.23090452,3.223090452,1.796231245,dark
0815_05_,30,0815_05_30,0.131208334,162.5,4.960846256,106.8782268,15.1549616,0.1 mM,5.416666667,32.59131527,3.259131527,0.846505381,dark
0815_05_,30,0815_05_30,0.184921938,163.5,4.825459865,106.8115447,15.2216437,0.1 mM,5.45,32.73471763,3.273471763,1.193044761,dark
0815_05_,30,0815_05_30,0.133148604,164.5,4.772939401,106.7380733,15.2951151,0.1 mM,5.483333333,32.89272065,3.289272065,0.859023252,dark
0815_05_,30,0815_05_30,0.489373723,165.5,4.600688694,106.5582598,15.4749286,0.1 mM,5.516666667,33.27941634,3.327941634,3.157249826,dark
0815_05_,30,0815_05_30,0.229068119,166.5,4.423455879,106.323436,15.7097524,0.1 mM,5.55,33.78441376,3.378441376,1.477858832,dark
0815_05_,30,0815_05_30,0.041301437,167.5,4.436856673,106.2201979,15.8129905,0.1 mM,5.583333333,34.00643118,3.400643118,0.266460884,dark
0815_05_,30,0815_05_30,0.126771563,168.5,4.377722753,106.1770645,15.8561239,0.1 mM,5.616666667,34.09919118,3.409919118,0.817881052,dark
0815_05_,30,0815_05_30,0.169471335,169.5,4.417671199,106.098064,15.9351244,0.1 mM,5.65,34.26908473,3.426908473,1.093363452,dark
0815_05_,30,0815_05_30,0.334373358,170.5,4.358562525,105.9750848,16.0581036,0.1 mM,5.683333333,34.53355613,3.453355613,2.157247471,dark
0815_05_,30,0815_05_30,0.273184577,171.5,4.351419923,105.8443257,16.1888627,0.1 mM,5.716666667,34.81475849,3.481475849,1.762481142,dark
0815_05_,30,0815_05_30,0.282777657,172.5,4.383880737,105.7061306,16.3270578,0.1 mM,5.75,35.11195226,3.511195226,1.824371981,dark
0815_05_,30,0815_05_30,0.498394781,173.5,4.506173458,105.4905,16.5426884,0.1 mM,5.783333333,35.57567398,3.557567398,3.2154502,dark
0815_05_,30,0815_05_30,0.227854619,174.5,4.734847172,105.2621636,16.7710248,0.1 mM,5.816666667,36.06672,3.606672,1.4700298,dark
0815_05_,30,0815_05_30,0.20233172,175.5,4.837925578,105.1155626,16.9176258,0.1 mM,5.85,36.38199097,3.638199097,1.305365935,dark
0815_05_,30,0815_05_30,0.107072612,176.5,4.937041229,105.0292224,17.003966,0.1 mM,5.883333333,36.56766882,3.656766882,0.690791045,dark
0815_05_,30,0815_05_30,0.265849043,177.5,5.066568729,104.9336733,17.0995151,0.1 mM,5.916666667,36.77315075,3.677315075,1.715155116,dark
0815_05_,30,0815_05_30,0.03912313,178.5,5.202472852,104.8746371,17.1585513,0.1 mM,5.95,36.90011032,3.690011032,0.25240729,dark
0815_05_,30,0815_05_30,0.475585379,179.5,5.351991514,104.6652865,17.3679019,0.1 mM,5.983333333,37.35032667,3.735032667,3.068292768,dark
0816_02_,240,0816_02_240,0.376019157,30.5,32.2146278,285.8937936,-4.379647,0.1 mM,1.016666667,-9.418595699,-0.94185957,2.425930045,dark
0816_02_,240,0816_02_240,0.242261345,31.5,32.1540875,285.8653515,-4.3512049,0.1 mM,1.05,-9.357429892,-0.935742989,1.562976419,dark
0816_02_,240,0816_02_240,0.558271915,32.5,32.28054496,285.6406107,-4.1264641,0.1 mM,1.083333333,-8.874116344,-0.887411634,3.60175429,dark
0816_02_,240,0816_02_240,0.206513315,33.5,32.32897941,285.4607025,-3.9465559,0.1 mM,1.116666667,-8.487216989,-0.848721699,1.332343968,dark
0816_02_,240,0816_02_240,0.043698337,34.5,32.35034275,285.539504,-4.0253574,0.1 mM,1.15,-8.656682581,-0.865668258,0.281924755,dark
0816_02_,240,0816_02_240,0.34853552,35.5,32.22801059,285.3871595,-3.8730129,0.1 mM,1.183333333,-8.32906,-0.832906,2.248616258,dark
0816_02_,240,0816_02_240,0.106985528,36.5,32.13013632,285.203414,-3.6892674,0.1 mM,1.216666667,-7.933908387,-0.793390839,0.690229213,dark
0816_02_,240,0816_02_240,0.110965342,37.5,32.10657458,285.1125898,-3.5984432,0.1 mM,1.25,-7.738587527,-0.773858753,0.715905432,dark
0816_02_,240,0816_02_240,0.301381981,38.5,32.19137408,284.9869388,-3.4727922,0.1 mM,1.283333333,-7.468370323,-0.746837032,1.944399877,dark
0816_02_,240,0816_02_240,0.409090033,39.5,32.51753926,284.9298662,-3.4157196,0.1 mM,1.316666667,-7.345633548,-0.734563355,2.639290535,dark
0816_02_,240,0816_02_240,0.769260104,40.5,32.45402629,284.6810418,-3.1668952,0.1 mM,1.35,-6.810527312,-0.681052731,4.962968413,dark
0816_02_,240,0816_02_240,0.225891309,41.5,32.14915089,284.5092538,-2.9951072,0.1 mM,1.383333333,-6.441090753,-0.644109075,1.457363284,dark
0816_02_,240,0816_02_240,0.631180004,42.5,32.18372794,284.3083741,-2.7942275,0.1 mM,1.416666667,-6.009091398,-0.60090914,4.072129058,dark
0816_02_,240,0816_02_240,0.316648187,43.5,32.31705807,283.8548849,-2.3407383,0.1 mM,1.45,-5.033845806,-0.503384581,2.042891529,dark
0816_02_,240,0816_02_240,0.388611845,44.5,32.27031548,283.5458703,-2.0317237,0.1 mM,1.483333333,-4.36929828,-0.436929828,2.507173194,dark
0816_02_,240,0816_02_240,0.168673691,45.5,32.13062206,283.3058464,-1.7916998,0.1 mM,1.516666667,-3.853117849,-0.385311785,1.088217361,dark
0816_02_,240,0816_02_240,0.206329909,46.5,32.01058917,283.2837896,-1.769643,0.1 mM,1.55,-3.805683871,-0.380568387,1.331160703,dark
0816_02_,240,0816_02_240,0.283912843,47.5,31.97678586,283.2076784,-1.6935318,0.1 mM,1.583333333,-3.642003871,-0.364200387,1.831695761,dark
0816_02_,240,0816_02_240,0.0480871,48.5,32.02231996,283.0988528,-1.5847062,0.1 mM,1.616666667,-3.407970323,-0.340797032,0.310239355,dark
0816_02_,240,0816_02_240,0.0919152,49.5,32.02135418,283.1671334,-1.6529868,0.1 mM,1.65,-3.554810323,-0.355481032,0.59300129,dark
0816_02_,240,0816_02_240,0.183372307,50.5,31.94107033,283.1834656,-1.669319,0.1 mM,1.683333333,-3.589933333,-0.358993333,1.183047142,dark
0816_02_,240,0816_02_240,0.061517733,51.5,31.87982882,283.1712389,-1.6570923,0.1 mM,1.716666667,-3.563639355,-0.356363936,0.3968886,dark
0816_02_,240,0816_02_240,0.095509281,52.5,31.87110882,283.1550415,-1.6408949,0.1 mM,1.75,-3.528806237,-0.352880624,0.61618891,dark
0816_02_,240,0816_02_240,0.36693512,53.5,31.65718228,283.0840585,-1.5699119,0.1 mM,1.783333333,-3.376154624,-0.337615462,2.367323355,dark
0816_02_,240,0816_02_240,0.066967958,54.5,31.47449125,283.0795214,-1.5653748,0.1 mM,1.816666667,-3.366397419,-0.336639742,0.432051342,dark
0816_02_,240,0816_02_240,0.108079034,55.5,31.46092588,283.1658857,-1.6517391,0.1 mM,1.85,-3.552127097,-0.35521271,0.69728409,dark
0816_02_,240,0816_02_240,0.066900047,56.5,31.41969253,283.2059689,-1.6918223,0.1 mM,1.883333333,-3.638327527,-0.363832753,0.431613206,dark
0816_02_,240,0816_02_240,0.018868213,57.5,31.38312552,283.1855223,-1.6713757,0.1 mM,1.916666667,-3.594356344,-0.359435634,0.121730406,dark
0816_02_,240,0816_02_240,0.16119966,58.5,31.30351107,283.21022,-1.6960734,0.1 mM,1.95,-3.647469677,-0.364746968,1.039997806,dark
0816_02_,240,0816_02_240,0.35930523,59.5,31.23115259,283.4220626,-1.907916,0.1 mM,1.983333333,-4.103045161,-0.410304516,2.318098258,dark
0816_02_,240,0816_02_240,0.117334896,60.5,31.17421128,283.5969328,-2.0827862,0.1 mM,2.016666667,-4.479110108,-0.447911011,0.756999329,dark
0816_02_,240,0816_02_240,0.309814251,61.5,31.25970413,283.649342,-2.1351954,0.1 mM,2.05,-4.591818065,-0.459181807,1.998801619,dark
0816_02_,240,0816_02_240,0.125918622,62.5,31.41028083,283.7691383,-2.2549917,0.1 mM,2.083333333,-4.849444516,-0.484944452,0.812378206,dark
0816_02_,240,0816_02_240,0.309325308,63.5,31.43310952,283.9855595,-2.4714129,0.1 mM,2.116666667,-5.314866452,-0.531486645,1.995647148,dark
0816_02_,240,0816_02_240,0.226530692,64.5,31.34225249,284.1763028,-2.6621562,0.1 mM,2.15,-5.725067097,-0.57250671,1.461488335,dark
0816_02_,240,0816_02_240,0.342119989,65.5,31.29644051,284.3729496,-2.858803,0.1 mM,2.183333333,-6.147963441,-0.614796344,2.207225735,dark
0816_02_,240,0816_02_240,0.327838107,66.5,31.30358785,284.6873919,-3.1732453,0.1 mM,2.216666667,-6.824183441,-0.682418344,2.115084561,dark
0816_02_,240,0816_02_240,0.277635233,67.5,31.20587664,284.973915,-3.4597684,0.1 mM,2.25,-7.440362151,-0.744036215,1.791195052,dark
0816_02_,240,0816_02_240,0.226718058,68.5,31.22610352,285.1993944,-3.6852478,0.1 mM,2.283333333,-7.925264086,-0.792526409,1.462697148,dark
0816_02_,240,0816_02_240,0.468893908,69.5,31.46379815,285.45035,-3.9362034,0.1 mM,2.316666667,-8.464953548,-0.846495355,3.025121987,dark
0816_02_,240,0816_02_240,0.249625123,70.5,31.5244207,285.5551534,-4.0410068,0.1 mM,2.35,-8.690337204,-0.86903372,1.610484665,dark
0816_02_,240,0816_02_240,0.476956826,71.5,31.46973935,285.7338613,-4.2197147,0.1 mM,2.383333333,-9.074655269,-0.907465527,3.077140813,dark
0816_02_,240,0816_02_240,0.076248214,72.5,31.53171869,286.0030071,-4.4888605,0.1 mM,2.416666667,-9.653463441,-0.965346344,0.491923961,dark
0816_02_,240,0816_02_240,0.428466697,73.5,31.70681117,286.1691249,-4.6549783,0.1 mM,2.45,-10.01070602,-1.001070602,2.764301271,dark
0816_02_,240,0816_02_240,0.334892622,74.5,31.94374161,286.4514816,-4.937335,0.1 mM,2.483333333,-10.61792473,-1.061792473,2.160597561,dark
0816_02_,240,0816_02_240,0.433903951,75.5,32.03298256,286.8213132,-5.3071666,0.1 mM,2.516666667,-11.41326151,-1.141326151,2.799380329,dark
0816_02_,240,0816_02_240,0.056992936,76.5,32.06784171,287.0105917,-5.4964451,0.1 mM,2.55,-11.82031204,-1.182031204,0.367696361,dark
0816_02_,240,0816_02_240,0.328935667,77.5,32.01759791,287.1369416,-5.622795,0.1 mM,2.583333333,-12.09203226,-1.209203226,2.122165594,dark
0816_02_,240,0816_02_240,0.283480062,78.5,31.94226407,287.430659,-5.9165124,0.1 mM,2.616666667,-12.72368258,-1.272368258,1.828903626,dark
0816_02_,240,0816_02_240,0.418721043,79.5,31.99943423,287.7684956,-6.254349,0.1 mM,2.65,-13.4502129,-1.34502129,2.701426084,dark
0816_02_,240,0816_02_240,0.233091538,80.5,32.11056164,288.0748705,-6.5607239,0.1 mM,2.683333333,-14.10908366,-1.410908366,1.503816374,dark
0816_02_,240,0816_02_240,0.26938214,81.5,32.26809265,288.2497462,-6.7355996,0.1 mM,2.716666667,-14.48516043,-1.448516043,1.73794929,dark
0816_02_,240,0816_02_240,0.588772038,82.5,32.30636891,288.5985014,-7.0843548,0.1 mM,2.75,-15.23517161,-1.523517161,3.798529277,dark
0816_02_,240,0816_02_240,0.169728958,83.5,32.27519071,288.9516939,-7.4375473,0.1 mM,2.783333333,-15.99472538,-1.599472538,1.095025535,dark
0816_02_,240,0816_02_240,0.386855259,84.5,32.26041625,289.2042842,-7.6901376,0.1 mM,2.816666667,-16.53793032,-1.653793032,2.495840381,dark
0816_02_,240,0816_02_240,0.781774772,85.5,32.52162293,289.6053162,-8.0911696,0.1 mM,2.85,-17.40036473,-1.740036473,5.043708206,dark
0816_02_,240,0816_02_240,0.415541046,86.5,32.6582692,289.7343671,-8.2202205,0.1 mM,2.883333333,-17.67789355,-1.767789355,2.680909974,dark
0816_02_,240,0816_02_240,0.498918998,87.5,32.61409723,289.8492765,-8.3351299,0.1 mM,2.916666667,-17.92501054,-1.792501054,3.218832245,dark
0816_02_,240,0816_02_240,0.498562076,88.5,32.70422369,290.2968257,-8.7826791,0.1 mM,2.95,-18.88748194,-1.888748194,3.216529523,dark
0816_02_,240,0816_02_240,0.443171597,89.5,32.81872572,290.6849501,-9.1708035,0.1 mM,2.983333333,-19.72215806,-1.972215806,2.859171594,dark
0816_02_,240,0816_02_240,0.198778433,90.5,33.06486213,290.8908469,-9.3767003,0.1 mM,3.016666667,-20.16494688,-2.016494688,1.282441503,dark
