2.738197103,,0.728188685,0.364094343,0.564094343,,3.302291446
1.562479116,,0.900343675,0.450171838,0.650171838,,2.212650954
0.900176574,,0.584716725,0.292358363,0.492358363,,1.392534937
4.622822032,,0.629443339,0.314721669,0.514721669,,5.137543701
1.141804187,,0.840894136,0.420447068,0.620447068,,1.762251255
0.6125114,,0.650790279,0.32539514,0.52539514,,1.13790654
0.807694194,,0.884834272,0.442417136,0.642417136,,1.45011133
1.189603723,,0.387568502,0.193784251,0.393784251,,1.583387974
1.85527949,,0.13864977,0.069324885,0.269324885,,2.124604375
0.832798426,,0.160774872,0.080387436,0.280387436,,1.113185862
3.751020813,,0.329834655,0.164917328,0.364917328,,4.115938141
1.637408523,,0.754635401,0.3773177,0.5773177,,2.214726223
3.440864826,,0.911280039,0.45564002,0.65564002,,4.096504846
3.484044755,,0.896455076,0.448227538,0.648227538,,4.132272293
1.844329948,,0.593009273,0.296504637,0.496504637,,2.340834585
1.190613284,,0.396102798,0.198051399,0.398051399,,1.588664683
3.428701445,,0.122646979,0.06132349,0.26132349,,3.690024935
1.935843284,,0.625853953,0.312926976,0.512926976,,2.44877026
0.655020806,,0.726094434,0.363047217,0.563047217,,1.218068023
1.344125794,,0.785568283,0.392784142,0.592784142,,1.936909936
1.977598006,,0.686048494,0.343024247,0.543024247,,2.520622253
1.003270123,,0.506960523,0.253480262,0.453480262,,1.456750385
1.009600097,,0.426560324,0.213280162,0.413280162,,1.422880259
3.190476155,,0.130459516,0.065229758,0.265229758,,3.455705913
2.463039103,,0.282296942,0.141148471,0.341148471,,2.804187574
3.445427548,,0.166578965,0.083289482,0.283289482,,3.72871703
1.826918955,,0.580511165,0.290255582,0.490255582,,2.317174537
1.87559529,,0.614831157,0.307415578,0.507415578,,2.383010868
0.870818161,,0.185303891,0.092651945,0.292651945,,1.163470106
2.469769406,,0.759060147,0.379530073,0.579530073,,3.049299479
0.563555329,,0.696467816,0.348233908,0.548233908,,1.111789237
2.606760961,,0.380680439,0.19034022,0.39034022,,2.997101181
3.825445555,,0.240511633,0.120255816,0.320255816,,4.145701371
5.687504284,,0.291420021,0.14571001,0.34571001,,6.033214294
2.012553652,,0.056039814,0.028019907,0.228019907,,2.240573559
0.761806761,,0.954586823,0.477293411,0.677293411,,1.439100172
3.284441387,,0.180577132,0.090288566,0.290288566,,3.574729953
2.829072897,,0.783925739,0.39196287,0.59196287,,3.421035767
1.869185697,,0.67484639,0.337423195,0.537423195,,2.406608892
1.381717561,,0.11431046,0.05715523,0.25715523,,1.638872791
3.079163935,,0.156121829,0.078060915,0.278060915,,3.35722485
1.079753097,,0.58454098,0.29227049,0.49227049,,1.572023587
2.787873768,,0.696654211,0.348327105,0.548327105,,3.336200873
4.085621245,,0.359993942,0.179996971,0.379996971,,4.465618216
1.264121942,,0.146148917,0.073074458,0.273074458,,1.5371964
2.728084935,,0.727173663,0.363586831,0.563586831,,3.291671766
0.732813265,,0.173422466,0.086711233,0.286711233,,1.019524498
0.193143768,,0.817331348,0.408665674,0.608665674,,0.801809442
1.652976342,,0.838894098,0.419447049,0.619447049,,2.272423391
2.071650845,,0.923495321,0.461747661,0.661747661,,2.733398506
0.496550342,,0.486339531,0.243169766,0.443169766,,0.939720108
2.108742503,,0.701043209,0.350521604,0.550521604,,2.659264107
0.211729071,,0.428518576,0.214259288,0.414259288,,0.625988359
0.861256787,,0.041054928,0.020527464,0.220527464,,1.081784251
1.849652755,,0.55478557,0.277392785,0.477392785,,2.32704554
1.451841781,,0.033899285,0.016949643,0.216949643,,1.668791424
1.404130135,,0.221513805,0.110756903,0.310756903,,1.714887038
0.348491723,,0.289578888,0.144789444,0.344789444,,0.693281167
2.821506729,,0.999227453,0.499613727,0.699613727,,3.521120456
1.873648071,,0.837110762,0.418555381,0.618555381,,2.492203452
2.133500897,,0.486383206,0.243191603,0.443191603,,2.5766925
2.9713778,,0.062613416,0.031306708,0.231306708,,3.202684508
1.691112445,,0.106943977,0.053471989,0.253471989,,1.944584434
2.955208639,,0.09397806,0.04698903,0.24698903,,3.202197669
1.687929148,,0.38709933,0.193549665,0.393549665,,2.081478813
0.6089258,,0.89165362,0.44582681,0.64582681,,1.25475261
2.734185245,,0.742743584,0.371371792,0.571371792,,3.305557037
1.159452019,,0.277934028,0.138967014,0.338967014,,1.498419033
2.982144039,,0.33393838,0.16696919,0.36696919,,3.349113229
2.331363187,,0.266053684,0.133026842,0.333026842,,2.664390029
3.219768587,,0.163707442,0.081853721,0.281853721,,3.501622308
2.432904316,,0.798652194,0.399326097,0.599326097,,3.032230413
2.362229477,,0.297469026,0.148734513,0.348734513,,2.71096399
1.807909155,,0.006228808,0.003114404,0.203114404,,2.011023559
3.676130155,,0.069794681,0.03489734,0.23489734,,3.911027495
0.737929839,,0.995970306,0.497985153,0.697985153,,1.435914992
3.161744697,,0.189754782,0.094877391,0.294877391,,3.456622088
0.739291329,,0.298788445,0.149394222,0.349394222,,1.088685551
4.576463077,,0.820866218,0.410433109,0.610433109,,5.186896186
4.179472432,,0.478330267,0.239165134,0.439165134,,4.618637566
4.698782381,,0.49792013,0.248960065,0.448960065,,5.147742446
1.113688077,,0.948248107,0.474124053,0.674124053,,1.78781213
1.843923465,,0.572012241,0.286006121,0.486006121,,2.329929586
1.144924619,,0.517169177,0.258584589,0.458584589,,1.603509208
2.373261277,,0.723988959,0.361994479,0.561994479,,2.935255756
1.815082794,,0.798032252,0.399016126,0.599016126,,2.41409892
1.787670503,,0.136987032,0.068493516,0.268493516,,2.056164019
0.653475161,,0.277188271,0.138594136,0.338594136,,0.992069297
1.404894761,,0.61472274,0.30736137,0.50736137,,1.912256131
3.168347432,,0.126838132,0.063419066,0.263419066,,3.431766498
1.055032768,,0.81878732,0.40939366,0.60939366,,1.664426428
2.308192781,,0.305209437,0.152604718,0.352604718,,2.660797499
3.068825471,,0.550604872,0.275302436,0.475302436,,3.544127907
0.446115555,,0.437958561,0.21897928,0.41897928,,0.865094835
3.368693535,,0.098441435,0.049220718,0.249220718,,3.617914253
1.598347148,,0.009149427,0.004574713,0.204574713,,1.802921861
2.153285219,,0.858615616,0.429307808,0.629307808,,2.782593027
1.361389329,,0.694253119,0.34712656,0.54712656,,1.908515889
0.934223194,,0.576801073,0.288400536,0.488400536,,1.42262373
2.395959626,,0.028635782,0.014317891,0.214317891,,2.610277517
1.027211723,,0.802037346,0.401018673,0.601018673,,1.628230396
2.063014961,,0.985611147,0.492805574,0.692805574,,2.755820535
2.25874551,,0.913805549,0.456902774,0.656902774,,2.915648284
0.750148161,,0.620094804,0.310047402,0.510047402,,1.260195563
1.532271652,,0.902573889,0.451286945,0.651286945,,2.183558597
3.55340869,,0.628930243,0.314465122,0.514465122,,4.067873812
2.503734206,,0.397387496,0.198693748,0.398693748,,2.902427954
2.517760252,,0.502711644,0.251355822,0.451355822,,2.969116074
4.151620516,,0.790160944,0.395080472,0.595080472,,4.746700988
1.528319994,,0.379870583,0.189935291,0.389935291,,1.918255285
4.661688071,,0.542732484,0.271366242,0.471366242,,5.133054313
4.779128284,,0.476582951,0.238291475,0.438291475,,5.217419759
1.431255606,,0.395906186,0.197953093,0.397953093,,1.829208699
3.097153232,,0.45762008,0.22881004,0.42881004,,3.525963272
0.915018935,,0.133748175,0.066874087,0.266874087,,1.181893022
1.482843387,,0.592133936,0.296066968,0.496066968,,1.978910355
3.400185632,,0.048931235,0.024465618,0.224465618,,3.62465125
