 ,Mean1
1,252.389
2,250.481
3,248.143
4,247.118
5,243.956
6,241.135
7,238.902
8,235.954
9,231.599
10,227.599
11,224.646
12,222.784
13,217.723
14,215.634
15,212.828
16,208.933
17,206.123
18,203.630
19,198.860
20,195.931
21,194.585
22,191.116
23,187.330
24,186.878
25,187.273
26,185.660
27,185.374
28,182.059
29,180.761
30,180.278
31,178.979
32,178.278
33,177.736
34,175.866
35,174.938
36,173.320
37,173.778
38,172.469
39,171.753
40,172.135
41,170.307
42,171.416
43,170.366
44,167.315
45,167.517
46,165.522
47,165.220
48,164.634
49,164.477
50,165.506
51,164.771
52,166.350
53,165.930
54,165.586
55,165.618
56,165.551
57,164.328
58,163.081
59,162.696
60,163.977
61,162.137
62,162.641
63,160.991
64,161.624
65,160.881
66,160.058
67,159.081
68,158.557
69,157.669
70,156.827
71,156.293
72,156.055
73,154.327
74,156.108
75,155.816
76,154.778
77,154.888
78,154.264
79,154.014
80,153.722
81,153.454
82,152.871
83,151.809
84,152.505
85,152.798
86,152.344
87,151.719
88,152.456
89,152.090
90,152.494
91,153.793
92,153.627
93,153.140
94,153.104
95,152.467
96,150.971
97,151.520
98,151.564
99,150.367
100,149.685
101,149.022
102,150.530
103,148.441
104,150.273
105,148.255
106,149.416
107,147.159
108,148.432
109,147.867
110,147.412
111,146.753
112,146.522
113,147.986
114,148.031
115,147.980
116,149.503
117,148.932
118,150.312
119,151.086
120,150.628
121,152.042
122,152.104
123,152.189
124,151.628
125,152.746
126,152.801
127,153.880
128,154.288
129,154.263
130,154.792
131,155.554
132,156.353
133,203.154
134,212.185
135,215.873
136,217.956
137,219.847
138,221.057
139,220.412
140,221.256
141,222.037
142,223.179
143,222.781
144,224.602
145,225.484
146,225.771
147,225.665
148,225.460
149,225.960
150,226.260
151,228.094
152,228.694
153,228.867
154,229.439
155,229.355
156,229.894
157,229.265
158,229.094
159,228.667
160,229.156
161,227.910
162,227.199
163,227.691
164,225.338
165,226.635
166,225.159
167,223.228
168,223.295
169,220.903
170,221.141
171,218.027
172,217.138
173,217.530
174,216.863
175,214.493
176,213.089
177,211.299
178,210.211
179,206.662
180,206.170
181,203.813
182,203.625
183,201.549
184,199.703
185,199.794
186,196.529
187,194.121
188,192.485
189,190.573
190,187.380
191,186.221
192,181.923
193,179.845
194,177.833
195,175.493
196,172.892
197,171.230
198,170.067
199,167.201
200,165.525
201,165.271
202,162.631
203,159.076
204,158.891
205,156.187
206,155.203
207,153.494
208,152.026
209,148.979
210,146.607
211,146.136
212,145.039
213,141.181
214,141.522
215,141.232
216,139.842
217,137.928
218,137.045
219,135.986
220,134.428
221,132.561
222,130.431
223,130.011
224,128.027
225,126.257
226,125.623
227,124.130
228,121.321
229,121.866
230,119.966
231,119.604
232,118.390
233,118.385
234,116.126
235,115.165
236,113.736
237,112.756
238,111.427
239,112.309
240,111.679
241,111.185
242,109.040
243,108.515
244,106.958
245,104.884
246,103.719
247,102.914
248,100.918
249,100.632
250,99.897
251,100.300
252,98.613
253,98.755
254,97.874
255,98.739
256,98.242
257,97.643
258,97.575
259,94.778
260,90.882
261,87.551
262,85.312
263,83.626
264,79.947
265,76.861
266,75.653
267,75.010
268,73.599
269,72.589
270,70.876
271,69.924
272,69.563
273,69.430
274,68.889
275,67.627
276,67.848
277,67.369
278,66.395
279,66.313
280,65.843
281,65.621
282,64.364
283,64.617
284,64.870
285,64.366
286,63.427
287,63.503
288,63.877
289,64.112
290,63.459
291,62.788
292,62.879
293,62.791
294,62.657
295,62.578
296,61.715
297,62.715
298,61.688
299,60.900
300,61.381
301,61.136
302,61.240
303,61.277
304,60.858
305,61.116
306,61.866
307,61.519
308,61.645
309,60.243
310,61.037
311,60.966
312,60.907
