 ,Mean1
1,157.926
2,151.909
3,148.668
4,145.219
5,142.840
6,132.310
7,133.329
8,127.159
9,128.689
10,125.765
11,126.510
12,118.635
13,117.980
14,118.738
15,116.873
16,117.771
17,114.704
18,108.210
19,105.012
20,105.884
21,102.126
22,100.617
23,97.045
24,94.412
25,92.781
26,93.681
27,92.122
28,91.784
29,94.346
30,93.070
31,90.566
32,92.527
33,93.817
34,92.895
35,95.192
36,90.516
37,90.849
38,91.783
39,87.734
40,86.114
41,84.410
42,83.735
43,82.343
44,81.686
45,82.420
46,82.123
47,85.156
48,82.628
49,82.862
50,83.208
51,84.033
52,83.819
53,84.309
54,83.493
55,84.730
56,84.145
57,81.989
58,82.997
59,83.175
60,82.773
61,85.943
62,84.914
63,85.427
64,82.510
65,82.072
66,81.028
67,81.308
68,79.543
69,80.811
70,77.329
71,77.811
72,78.026
73,76.356
74,77.079
75,75.331
76,74.885
77,75.288
78,74.460
79,71.605
80,71.708
81,68.675
82,69.521
83,72.793
84,70.755
85,68.970
86,67.998
87,68.042
88,67.740
89,68.961
90,65.462
91,64.534
92,65.691
93,64.501
94,63.361
95,64.261
96,64.192
97,64.759
98,65.630
99,64.180
100,62.779
101,63.138
102,65.495
103,65.006
104,64.308
105,64.999
106,62.526
107,63.069
108,62.185
109,61.255
110,61.340
111,61.502
112,65.529
113,64.893
114,64.363
115,67.326
116,66.981
117,69.519
118,68.038
119,67.582
120,66.567
121,67.337
122,67.365
123,68.559
124,68.338
125,69.679
126,69.158
127,70.723
128,70.290
129,71.599
130,73.185
131,73.644
132,76.772
133,76.520
134,78.715
135,81.432
136,85.774
137,84.333
138,83.625
139,84.408
140,86.105
141,86.678
142,85.986
143,84.128
144,80.505
145,77.023
146,78.303
147,74.718
148,72.444
149,69.991
150,67.640
151,66.877
152,64.106
153,62.768
154,64.596
155,64.423
156,61.252
157,62.470
158,61.499
159,60.744
160,61.185
161,59.782
162,62.624
163,61.277
164,61.126
165,57.673
166,59.228
167,58.677
168,60.094
169,57.417
170,58.823
171,58.255
172,60.241
173,60.405
174,61.503
175,60.739
176,61.363
177,61.862
178,63.903
179,63.696
180,62.549
181,61.788
182,63.473
183,61.595
184,60.675
185,63.158
186,64.683
187,67.540
188,68.859
189,70.881
190,71.275
191,71.036
192,71.816
193,72.932
194,74.549
195,79.119
196,78.894
197,81.272
198,82.847
199,81.667
200,84.454
201,84.831
202,88.476
203,91.997
204,95.519
205,95.069
206,97.629
207,103.078
208,106.595
209,112.753
210,112.635
211,112.662
212,114.802
213,114.759
214,118.322
215,114.498
216,116.282
217,117.426
218,116.625
219,118.042
220,121.029
221,126.067
222,124.941
223,128.624
224,131.001
225,131.341
226,130.700
227,130.074
228,127.552
229,124.444
230,121.767
231,120.610
232,117.872
233,118.161
234,121.146
235,118.185
236,118.578
237,116.798
238,115.692
239,118.420
240,120.370
241,120.984
242,120.008
243,119.640
244,119.769
245,120.077
246,119.048
247,118.783
248,116.986
249,114.451
250,114.876
251,114.909
252,113.119
253,115.207
254,116.926
255,111.925
256,111.558
257,114.008
258,113.343
259,113.632
260,111.503
261,111.500
262,114.427
263,111.556
264,114.302
265,114.840
266,116.502
267,118.257
268,119.238
269,117.485
270,121.071
271,119.052
272,117.238
273,117.835
274,113.986
275,114.041
276,114.297
277,112.941
278,112.126
279,115.141
280,113.943
281,113.600
282,111.094
283,112.530
284,113.593
285,110.889
286,108.783
287,109.700
288,107.647
289,106.674
290,105.523
291,105.931
292,103.833
293,104.028
294,102.599
295,102.008
296,99.741
297,96.797
298,98.329
299,95.050
300,95.444
301,96.234
302,93.954
303,93.761
304,93.287
305,93.682
306,90.634
307,91.137
308,93.420
309,92.837
310,92.863
311,90.745
312,91.299
313,88.378
314,88.456
315,88.356
316,87.026
317,86.745
318,88.609
319,88.901
320,88.885
321,90.320
322,89.323
323,86.372
324,85.356
325,84.891
326,82.325
327,82.997
328,82.280
329,81.416
330,80.184
331,82.398
332,81.386
333,79.527
334,78.424
335,77.803
336,73.579
337,75.726
338,74.390
339,72.099
340,72.155
341,73.250
342,72.006
343,73.429
344,70.155
345,69.116
346,67.896
347,66.621
348,65.942
349,65.552
350,63.817
351,61.632
352,61.646
353,61.317
354,60.219
355,58.366
356,57.575
357,56.913
358,55.774
359,54.824
360,55.421
361,54.884
362,54.596
363,53.393
364,53.064
365,51.231
366,51.901
367,51.561
368,50.167
369,49.630
370,49.069
371,49.415
372,50.263
373,48.478
374,49.897
375,49.377
376,49.652
377,49.251
378,48.089
379,47.315
380,46.706
381,46.052
382,46.236
383,47.118
384,46.184
385,47.492
386,47.651
387,46.202
388,46.026
389,45.765
390,44.338
391,45.480
392,45.341
393,44.848
394,44.620
395,44.542
396,43.867
397,43.065
398,43.880
399,43.486
400,42.381
401,43.114
402,42.162
403,43.008
404,41.692
405,41.016
406,41.915
407,41.457
408,41.069
409,40.789
410,42.035
411,40.691
412,40.547
413,39.964
414,39.232
415,40.061
416,39.631
417,40.131
418,39.561
419,40.767
420,40.145
421,39.446
422,38.947
423,38.946
424,38.852
425,39.227
426,38.036
427,38.645
428,38.477
429,39.025
430,37.751
431,38.845
432,38.214
433,39.820
434,39.317
435,38.977
436,39.096
437,39.920
438,39.295
439,39.709
440,37.704
441,37.464
442,39.085
443,38.162
444,39.656
445,39.029
446,38.899
447,38.964
448,39.384
449,39.487
450,39.731
451,41.045
452,40.034
453,39.945
454,39.713
455,40.105
456,40.272
457,40.335
458,38.618
459,39.319
460,41.102
461,40.057
462,40.093
463,39.353
464,39.469
465,38.573
466,38.962
467,39.607
468,39.227
469,38.383
470,38.792
471,37.754
472,37.187
473,38.043
474,36.434
475,36.876
476,36.864
477,37.331
478,37.818
479,37.522
480,38.671
481,36.643
482,37.744
483,37.701
484,37.897
485,39.035
486,37.488
487,35.906
488,38.619
489,40.060
490,38.586
491,38.115
492,37.524
493,38.481
494,39.622
495,40.478
496,39.365
497,38.734
498,38.642
499,39.189
500,37.806
501,38.286
502,37.528
503,37.973
504,38.009
505,37.803
506,37.953
507,37.633
508,36.461
509,38.354
510,37.821
511,36.992
512,38.133
513,37.304
514,37.117
515,37.821
516,38.928
517,38.201
518,37.605
519,38.062
520,35.821
521,37.362
522,36.516
523,36.616
524,37.490
525,37.069
526,36.600
527,38.994
528,38.497
529,38.096
530,37.141
531,38.017
532,37.654
533,36.965
534,38.547
535,38.402
536,36.624
537,36.512
538,36.639
539,36.427
540,36.125
541,35.696
542,35.851
543,34.582
544,35.368
545,35.486
546,35.031
547,35.593
548,34.772
549,34.874
550,35.226
551,34.791
552,35.043
553,34.183
554,35.391
555,34.981
556,35.116
557,36.500
558,36.115
559,36.032
560,35.588
