 ,Mean1
1,133.185
2,131.247
3,129.085
4,128.938
5,128.277
6,125.451
7,123.413
8,121.376
9,115.240
10,114.532
11,113.818
12,112.734
13,112.505
14,110.782
15,110.998
16,110.628
17,107.964
18,109.459
19,107.694
20,106.545
21,104.827
22,102.484
23,103.666
24,98.619
25,100.674
26,93.597
27,92.797
28,95.144
29,92.419
30,91.825
31,90.473
32,90.673
33,90.870
34,91.976
35,87.758
36,87.826
37,87.615
38,85.935
39,86.531
40,84.669
41,82.739
42,84.522
43,85.729
44,84.584
45,84.781
46,82.352
47,84.199
48,83.358
49,85.622
50,84.149
51,83.524
52,83.535
53,84.268
54,84.993
55,85.975
56,83.811
57,84.533
58,85.151
59,85.628
60,86.019
61,85.519
62,87.099
63,86.432
64,88.338
65,88.683
66,89.451
67,89.575
68,92.538
69,91.161
70,89.350
71,88.979
72,90.199
73,90.692
74,89.453
75,88.990
76,90.904
77,90.449
78,87.910
79,87.142
80,87.114
81,87.581
82,86.965
83,88.488
84,85.656
85,86.282
86,83.985
87,85.868
88,84.380
89,85.169
90,86.562
91,85.480
92,84.184
93,84.809
94,84.759
95,84.705
96,83.173
97,84.682
98,85.559
99,84.046
100,83.154
101,85.096
102,84.379
103,83.783
104,82.309
105,81.328
106,85.345
107,85.139
108,85.632
109,85.213
110,85.979
111,85.083
112,84.365
113,85.398
114,84.868
115,85.745
116,82.853
117,83.463
118,82.289
119,82.408
120,81.779
121,82.941
122,81.451
123,81.325
124,81.512
125,81.539
126,82.732
127,83.428
128,84.536
129,85.590
130,83.092
131,81.794
132,93.457
133,101.342
134,104.344
135,101.838
136,104.766
137,101.005
138,101.087
139,96.629
140,95.329
141,94.635
142,93.264
143,90.215
144,90.538
145,89.283
146,87.321
147,86.531
148,83.156
149,83.181
150,80.990
151,78.882
152,79.478
153,77.201
154,79.358
155,72.981
156,72.623
157,74.088
158,70.855
159,68.519
160,69.572
161,69.445
162,67.975
163,66.608
164,66.695
165,65.256
166,64.929
167,65.145
168,63.062
169,63.402
170,67.016
171,62.323
172,63.433
173,62.695
174,60.863
175,62.754
176,62.762
177,60.558
178,60.997
179,61.996
180,63.566
181,61.391
182,60.973
183,62.231
184,61.162
185,60.000
186,60.846
187,60.069
188,59.271
189,60.945
190,61.744
191,61.732
192,63.053
193,63.524
194,63.768
195,62.414
196,66.522
197,64.268
198,66.004
199,65.566
200,65.681
201,66.139
202,66.732
203,69.015
204,66.071
205,68.300
206,68.980
207,70.099
208,70.584
209,71.967
210,69.973
211,72.466
212,74.268
213,74.967
214,74.071
215,74.288
216,76.458
217,77.404
218,76.772
219,79.533
220,82.541
221,81.449
222,80.950
223,80.685
224,84.799
225,82.525
226,83.296
227,83.078
228,84.910
229,83.374
230,83.126
231,86.411
232,85.260
233,87.688
234,86.140
235,88.785
236,87.224
237,85.338
238,88.622
239,88.329
240,85.956
241,86.558
242,87.659
243,85.275
244,85.999
245,85.277
246,87.538
247,87.536
248,85.270
249,84.528
250,87.119
251,85.837
252,86.740
253,85.933
254,84.045
255,85.418
256,87.762
257,84.853
258,84.450
259,88.063
260,89.325
261,88.862
262,84.673
263,87.144
264,85.081
265,85.004
266,83.951
267,83.448
268,80.995
269,81.101
270,81.640
271,80.832
272,79.818
273,78.664
274,79.680
275,80.383
276,80.209
277,82.272
278,80.024
279,81.852
280,80.683
281,81.348
282,81.503
283,83.645
284,83.068
285,85.380
286,87.482
287,87.077
288,85.376
289,86.321
290,87.614
291,88.869
292,85.868
293,88.359
294,87.254
295,88.456
296,88.011
297,88.475
298,91.257
299,90.582
300,88.417
301,90.416
302,90.144
303,91.211
304,88.531
305,91.438
306,90.937
307,87.249
308,89.157
309,90.135
310,89.035
311,89.083
312,91.020
313,92.984
314,90.530
315,90.075
316,92.855
317,90.636
318,92.568
319,90.331
320,91.352
321,90.945
322,91.963
323,89.753
324,90.470
325,91.960
326,92.055
327,87.546
328,89.288
329,90.818
330,89.920
331,88.446
332,89.339
333,89.827
334,90.376
335,87.377
336,89.718
337,87.773
338,88.161
339,87.818
340,87.080
341,86.782
342,85.739
343,85.363
344,81.294
345,81.069
346,79.948
347,83.508
348,83.732
349,84.890
350,83.846
351,84.661
352,82.224
353,85.680
354,84.225
355,84.614
356,85.404
357,86.972
358,87.091
359,85.071
360,87.117
361,86.678
362,84.901
363,85.400
364,85.598
365,85.932
366,86.909
367,87.047
368,87.175
369,85.756
370,86.644
371,85.740
372,85.650
373,84.827
374,85.596
375,81.781
376,84.495
377,83.900
378,82.614
379,81.018
380,82.955
381,82.301
382,84.557
383,85.423
384,82.378
385,83.053
386,82.205
387,81.778
388,83.439
389,82.988
390,81.172
391,80.972
392,80.373
393,76.778
394,78.189
395,78.295
396,78.486
397,74.900
398,76.674
399,75.879
400,76.613
401,76.112
402,76.595
403,73.556
404,76.310
405,76.749
406,75.376
407,72.591
408,75.048
409,72.864
410,74.492
411,77.514
412,74.859
413,74.522
414,72.031
415,72.217
416,72.463
417,72.767
418,73.512
419,71.446
420,72.422
421,70.885
422,71.342
423,71.276
424,70.789
425,68.285
426,68.991
427,69.136
428,70.686
429,68.611
430,65.977
431,66.120
432,68.773
433,67.018
434,65.333
435,63.623
436,64.703
437,63.050
438,61.402
439,62.938
440,64.754
441,62.499
442,61.398
443,62.814
444,61.137
445,60.575
446,61.600
447,60.946
448,61.615
449,61.744
450,61.490
451,61.735
452,62.388
453,61.524
454,61.311
455,61.934
456,60.286
457,62.460
458,61.191
459,63.126
460,62.730
461,61.593
462,63.546
463,62.689
464,60.383
465,62.579
466,61.143
467,63.752
468,61.828
469,61.633
470,63.224
471,63.036
472,64.124
473,62.951
474,62.599
475,63.074
476,65.309
477,62.930
478,63.151
479,64.384
480,62.494
481,64.340
482,63.990
483,64.148
484,64.143
485,61.437
486,61.675
487,63.862
488,61.871
489,62.822
490,60.949
491,63.083
492,61.141
493,62.152
494,61.817
495,63.225
496,61.758
497,60.851
498,62.781
499,61.880
500,62.372
501,62.714
502,61.026
503,61.036
504,62.416
505,59.294
506,60.758
507,58.539
508,61.500
509,60.010
510,61.623
511,61.672
512,62.693
513,60.612
514,62.282
515,62.980
516,61.371
517,60.756
518,59.253
519,60.316
520,60.561
521,61.000
522,60.585
523,60.795
524,61.649
525,62.313
526,62.798
527,62.963
528,65.383
529,64.533
530,63.467
531,62.090
532,64.514
533,64.024
534,64.013
535,63.123
536,63.104
537,64.400
538,64.907
539,62.363
540,64.641
541,64.957
542,64.670
543,66.929
544,67.472
545,67.073
546,66.119
547,63.987
548,66.546
549,67.355
550,65.682
551,65.257
552,66.036
553,64.215
554,63.240
555,64.101
556,61.986
557,61.892
558,62.492
559,62.940
560,61.641
