 ,Mean1
1,155.809
2,151.674
3,147.503
4,143.781
5,140.341
6,133.017
7,132.124
8,128.813
9,126.747
10,124.966
11,120.833
12,118.086
13,117.188
14,116.665
15,116.541
16,115.755
17,114.272
18,114.685
19,112.519
20,110.970
21,111.834
22,109.977
23,109.419
24,110.580
25,109.646
26,111.169
27,109.897
28,110.024
29,111.047
30,110.725
31,109.422
32,109.889
33,109.343
34,108.251
35,106.787
36,106.000
37,104.649
38,104.545
39,104.617
40,103.319
41,104.036
42,102.400
43,99.224
44,100.042
45,99.668
46,100.594
47,101.475
48,102.107
49,102.953
50,102.760
51,102.646
52,102.347
53,101.227
54,100.005
55,98.873
56,97.907
57,98.716
58,97.233
59,97.304
60,94.500
61,94.483
62,97.021
63,94.778
64,93.991
65,94.824
66,94.740
67,94.523
68,94.507
69,95.379
70,94.898
71,94.509
72,91.850
73,91.742
74,90.494
75,90.927
76,91.140
77,91.190
78,90.926
79,92.451
80,89.840
81,88.453
82,87.770
83,83.540
84,87.142
85,84.691
86,84.184
87,83.822
88,82.455
89,82.665
90,81.040
91,79.945
92,79.128
93,80.682
94,79.874
95,79.693
96,79.690
97,80.190
98,80.255
99,78.943
100,79.133
101,79.244
102,79.374
103,79.102
104,79.126
105,78.581
106,78.275
107,77.965
108,77.792
109,77.775
110,77.949
111,78.291
112,79.465
113,78.999
114,80.091
115,80.146
116,83.810
117,84.871
118,86.457
119,86.301
120,87.323
121,87.550
122,88.277
123,88.850
124,90.704
125,90.021
126,91.922
127,92.722
128,90.216
129,91.498
130,93.427
131,92.102
132,90.317
133,89.998
134,87.607
135,86.051
136,87.021
137,86.497
138,86.516
139,85.431
140,83.468
141,83.647
142,83.587
143,82.511
144,78.617
145,78.007
146,76.382
147,74.857
148,73.694
149,72.649
150,71.309
151,71.922
152,72.423
153,71.221
154,72.152
155,71.568
156,71.753
157,72.758
158,71.981
159,70.756
160,71.231
161,71.460
162,72.378
163,74.385
164,74.964
165,75.105
166,77.289
167,77.269
168,78.759
169,76.453
170,76.175
171,75.766
172,76.725
173,79.696
174,79.606
175,80.979
176,80.522
177,79.438
178,79.509
179,79.867
180,78.794
181,80.016
182,80.700
183,81.082
184,80.951
185,83.259
186,83.535
187,83.970
188,85.406
189,86.308
190,86.537
191,84.416
192,85.128
193,86.530
194,87.939
195,91.420
196,92.721
197,93.948
198,94.100
199,93.808
200,94.498
201,95.112
202,95.384
203,98.361
204,100.362
205,102.194
206,102.054
207,104.178
208,105.351
209,106.927
210,107.469
211,108.696
212,110.639
213,112.445
214,114.888
215,114.790
216,113.402
217,116.374
218,119.649
219,122.639
220,124.431
221,126.195
222,127.171
223,129.216
224,133.516
225,135.753
226,135.658
227,135.022
228,133.452
229,130.180
230,128.196
231,127.921
232,124.347
233,125.403
234,124.760
235,124.407
236,126.570
237,126.453
238,128.078
239,128.614
240,129.945
241,130.922
242,132.216
243,132.693
244,134.549
245,136.662
246,135.792
247,137.923
248,138.462
249,138.976
250,139.502
251,144.014
252,146.094
253,146.821
254,148.557
255,148.795
256,147.380
257,148.643
258,147.423
259,146.214
260,146.911
261,146.287
262,149.457
263,149.230
264,149.588
265,152.281
266,151.178
267,152.157
268,151.616
269,149.903
270,151.102
271,148.666
272,149.484
273,150.348
274,151.218
275,154.200
276,154.174
277,155.651
278,157.168
279,159.083
280,160.312
281,161.421
282,164.142
283,163.480
284,165.952
285,167.096
286,166.070
287,166.535
288,167.916
289,168.425
290,169.409
291,171.790
292,169.320
293,170.192
294,172.006
295,172.670
296,171.225
297,170.897
298,169.462
299,165.028
300,164.261
301,162.997
302,161.525
303,160.166
304,159.676
305,157.737
306,158.621
307,158.095
308,158.239
309,158.978
310,158.075
311,159.941
312,160.197
313,159.815
314,162.478
315,163.051
316,163.369
317,164.925
318,167.477
319,167.313
320,168.182
321,169.209
322,168.154
323,167.680
324,167.546
325,166.863
326,166.958
327,167.323
328,168.323
329,172.688
330,173.737
331,175.442
332,174.856
333,171.228
334,170.761
335,171.003
336,169.563
337,170.218
338,169.181
339,168.742
340,166.731
341,164.634
342,165.333
343,166.397
344,167.357
345,167.938
346,167.623
347,167.777
348,169.547
349,171.185
350,171.955
351,171.543
352,170.814
353,171.438
354,170.985
