 ,Mean1
1,249.137
2,247.402
3,245.562
4,243.526
5,242.741
6,240.439
7,239.462
8,237.805
9,235.157
10,233.676
11,229.717
12,226.562
13,224.576
14,221.604
15,218.803
16,217.608
17,218.152
18,215.795
19,213.502
20,209.984
21,209.065
22,207.331
23,204.618
24,202.340
25,200.208
26,198.609
27,197.550
28,197.244
29,195.416
30,193.139
31,192.749
32,191.688
33,190.666
34,187.999
35,187.451
36,187.011
37,188.242
38,184.157
39,184.545
40,183.774
41,182.576
42,182.146
43,182.449
44,178.806
45,179.985
46,179.142
47,177.787
48,178.105
49,177.684
50,176.786
51,177.103
52,176.267
53,174.768
54,176.656
55,176.721
56,177.015
57,175.932
58,175.370
59,176.028
60,173.899
61,173.674
62,175.077
63,175.474
64,174.106
65,174.683
66,173.851
67,173.529
68,175.622
69,174.805
70,173.594
71,171.092
72,171.325
73,171.445
74,169.512
75,172.113
76,169.201
77,170.305
78,169.404
79,170.027
80,171.296
81,168.929
82,170.314
83,171.358
84,168.686
85,168.256
86,169.479
87,169.022
88,170.224
89,170.809
90,171.415
91,172.384
92,172.230
93,172.997
94,174.176
95,175.983
96,175.462
97,174.978
98,176.140
99,175.731
100,175.981
101,175.448
102,176.602
103,177.662
104,180.474
105,179.175
106,181.421
107,183.024
108,182.148
109,183.646
110,183.308
111,184.732
112,183.564
113,183.018
114,183.408
115,183.372
116,183.033
117,181.725
118,183.692
119,182.072
120,181.778
121,180.430
122,181.882
123,180.296
124,179.218
125,179.546
126,184.195
127,184.159
128,184.416
129,185.985
130,189.465
131,187.281
132,187.755
133,222.143
134,230.910
135,234.236
136,235.374
137,237.472
138,235.808
139,235.189
140,234.635
141,233.222
142,230.305
143,229.621
144,228.442
145,226.275
146,226.090
147,223.722
148,223.086
149,222.249
150,221.358
151,221.173
152,220.042
153,218.555
154,217.416
155,215.214
156,214.795
157,214.002
158,213.529
159,210.185
160,209.184
161,206.946
162,206.004
163,205.284
164,206.299
165,203.134
166,201.432
167,200.686
168,201.076
169,199.153
170,198.178
171,198.272
172,196.663
173,197.222
174,196.220
175,194.157
176,190.749
177,190.566
178,190.442
179,188.091
180,185.395
181,184.625
182,185.434
183,182.565
184,184.018
185,181.671
186,183.238
187,182.110
188,178.722
189,177.959
190,178.378
191,178.197
192,177.839
193,175.938
194,178.988
195,178.171
196,178.894
197,180.037
198,181.701
199,182.988
200,184.512
201,186.204
202,185.402
203,183.619
204,184.821
205,186.522
206,184.901
207,185.894
208,187.045
209,189.882
210,188.509
211,189.091
212,189.916
213,193.325
214,193.165
215,195.440
216,192.931
217,193.968
218,194.145
219,195.542
220,197.929
221,197.254
222,198.390
223,196.689
224,195.156
225,199.463
226,198.778
227,200.586
228,203.674
229,205.418
230,206.136
231,205.087
232,205.182
233,207.353
234,206.565
235,208.053
236,207.511
237,208.778
238,207.759
239,210.335
240,209.203
241,211.765
242,210.155
243,211.872
244,213.868
245,211.804
246,215.038
247,212.355
248,212.824
249,213.914
250,213.071
251,213.917
252,213.901
253,212.383
254,213.023
255,211.506
256,212.221
257,212.924
258,214.922
259,214.058
260,215.195
261,214.056
262,213.832
263,213.311
264,212.642
265,212.556
266,212.452
267,211.872
268,211.162
269,211.069
270,211.516
271,211.824
272,209.348
273,209.635
274,209.822
275,214.679
276,214.678
277,212.799
278,212.058
279,213.968
280,211.753
281,212.587
282,214.751
283,215.562
284,213.506
285,214.549
286,214.068
287,215.745
288,219.582
289,219.448
290,219.979
291,220.482
292,221.727
293,221.237
294,221.977
295,223.630
296,225.299
297,225.069
298,224.719
299,226.029
300,225.838
301,224.514
302,223.004
303,220.891
304,220.715
305,219.790
306,220.120
307,217.105
308,216.971
309,218.088
310,215.488
311,214.400
312,214.465
313,212.788
314,212.924
315,211.408
316,210.472
317,208.571
318,207.672
319,207.594
320,203.545
321,204.015
322,201.585
323,200.666
324,197.374
325,195.445
326,194.045
327,192.418
328,190.852
329,190.594
330,185.951
331,186.622
332,185.178
333,183.295
334,182.001
335,183.412
336,179.631
337,180.378
338,179.385
339,179.559
340,177.926
341,178.981
342,177.935
343,178.679
344,176.151
345,177.163
346,175.339
347,174.055
348,178.106
349,176.674
350,178.001
351,173.395
352,174.294
353,171.875
354,171.211
355,169.578
356,169.596
357,171.519
358,171.788
359,170.901
360,170.447
361,171.956
362,169.271
363,169.410
364,170.180
365,166.819
366,165.345
367,166.496
368,164.735
369,165.913
370,163.098
371,161.858
372,164.016
373,161.752
374,160.742
375,161.783
376,161.575
377,161.256
378,160.546
379,161.631
380,160.571
381,162.125
382,161.943
383,162.579
384,160.943
385,158.504
386,158.793
387,158.395
388,158.088
389,157.431
390,157.479
391,157.913
392,158.004
393,158.611
394,158.643
395,157.417
396,159.463
397,159.504
398,157.485
399,158.981
400,160.649
401,158.883
402,159.942
403,158.096
404,158.353
405,158.500
406,159.168
407,156.947
408,159.056
409,160.291
410,159.614
411,160.230
412,159.937
413,160.356
414,159.705
415,159.641
416,161.254
417,160.769
418,160.235
419,160.769
420,160.114
421,160.332
422,161.406
423,159.027
424,160.285
425,160.881
426,162.237
427,161.411
428,159.938
429,162.395
430,162.614
431,162.662
432,163.324
433,160.288
434,160.864
435,159.293
436,158.055
437,156.175
438,158.554
439,157.831
440,158.346
441,157.128
442,158.014
443,157.386
444,158.216
445,154.863
446,157.811
447,155.917
448,155.552
449,157.753
450,159.434
451,158.011
452,159.396
453,159.529
454,160.811
455,159.211
456,160.854
457,161.472
458,160.383
459,159.412
460,160.389
461,161.230
462,159.099
463,161.902
464,160.236
465,159.639
466,161.499
467,164.216
468,163.784
469,164.111
470,165.175
471,164.702
472,165.390
473,166.587
474,165.199
475,168.822
476,167.699
477,168.718
478,171.316
479,172.910
480,172.770
481,173.265
482,174.149
483,173.714
484,174.789
485,175.393
486,173.696
487,171.467
488,174.939
489,172.828
490,172.217
491,173.362
492,169.495
493,169.611
494,168.171
495,166.705
496,170.286
497,170.260
498,170.243
499,167.292
500,168.489
501,166.588
502,164.436
503,165.359
504,165.116
505,164.486
506,163.532
507,163.201
508,163.438
509,162.292
510,162.825
511,164.948
512,161.895
513,161.765
514,163.885
515,162.452
516,163.796
517,163.426
518,163.851
519,160.364
520,162.149
521,163.521
522,161.884
523,164.023
524,161.699
525,161.304
526,162.024
527,162.693
528,162.109
529,161.402
