 ,Mean1
1,155.329
2,147.259
3,141.807
4,138.529
5,132.577
6,131.201
7,127.299
8,124.458
9,121.239
10,119.177
11,115.651
12,113.790
13,109.154
14,107.180
15,104.699
16,101.590
17,100.960
18,98.662
19,96.790
20,95.074
21,93.588
22,91.283
23,90.132
24,86.769
25,84.385
26,83.514
27,84.325
28,81.890
29,80.554
30,78.902
31,77.032
32,74.911
33,74.795
34,73.960
35,73.967
36,71.851
37,71.229
38,68.419
39,70.205
40,69.392
41,67.908
42,68.988
43,66.883
44,67.465
45,67.530
46,66.493
47,66.208
48,67.167
49,67.032
50,66.982
51,67.429
52,67.984
53,67.832
54,68.396
55,68.228
56,66.809
57,67.490
58,68.628
59,69.693
60,69.524
61,69.710
62,67.965
63,66.743
64,66.860
65,68.239
66,68.188
67,66.493
68,65.185
69,65.095
70,63.981
71,64.072
72,64.590
73,62.704
74,63.652
75,63.631
76,64.789
77,65.033
78,66.305
79,67.258
80,66.488
81,68.038
82,67.380
83,68.432
84,67.206
85,67.825
86,68.632
87,69.335
88,70.024
89,70.225
90,69.119
91,69.803
92,70.478
93,70.613
94,69.717
95,70.727
96,72.171
97,73.607
98,75.349
99,75.809
100,75.707
101,77.768
102,77.779
103,78.352
104,78.932
105,80.987
106,82.375
107,81.561
108,81.596
109,80.913
110,80.157
111,82.380
112,82.318
113,82.985
114,82.212
115,82.678
116,82.373
117,80.555
118,78.088
119,81.222
120,79.995
121,79.900
122,80.165
123,79.142
124,78.366
125,77.552
126,77.396
127,75.873
128,75.433
129,74.156
130,73.358
131,72.431
132,71.498
133,84.249
134,85.895
135,85.825
136,85.635
137,84.980
138,83.238
139,82.370
140,80.514
141,80.846
142,77.636
143,75.802
144,74.517
145,71.853
146,71.004
147,70.088
148,68.916
149,67.598
150,66.581
151,66.414
152,63.784
153,64.456
154,63.519
155,63.106
156,63.260
157,64.928
158,63.958
159,67.271
160,64.674
161,64.845
162,65.083
163,70.049
164,72.610
165,73.672
166,74.664
167,74.167
168,74.702
169,77.434
170,81.094
171,82.311
172,84.317
173,84.831
