 ,Mean1
1,156.039
2,148.338
3,143.529
4,138.278
5,133.744
6,129.689
7,127.528
8,123.188
9,120.543
10,118.059
11,116.241
12,113.027
13,108.895
14,107.065
15,104.504
16,104.698
17,102.996
18,102.143
19,99.351
20,98.888
21,95.278
22,93.596
23,91.952
24,91.886
25,91.315
26,90.155
27,88.496
28,88.767
29,87.940
30,87.146
31,85.484
32,85.203
33,84.421
34,83.364
35,82.268
36,82.599
37,82.070
38,80.241
39,79.407
40,79.180
41,79.669
42,79.169
43,78.098
44,76.935
45,77.145
46,76.603
47,77.211
48,76.596
49,76.195
50,75.674
51,75.845
52,74.409
53,74.463
54,74.633
55,75.415
56,74.643
57,73.932
58,73.647
59,73.104
60,72.555
61,72.473
62,72.759
63,72.435
64,71.668
65,71.223
66,71.136
67,69.540
68,69.625
69,68.688
70,68.874
71,68.429
72,67.822
73,67.670
74,68.082
75,67.510
76,66.247
77,65.209
78,66.732
79,66.169
80,66.583
81,66.937
82,66.713
83,66.554
84,65.730
85,66.676
86,66.979
87,66.096
88,67.541
89,67.533
90,67.012
91,67.133
92,66.329
93,66.909
94,66.919
95,66.852
96,66.408
97,65.592
98,65.458
99,66.006
100,65.568
101,65.877
102,65.902
103,65.834
104,65.949
105,66.401
106,67.491
107,68.682
108,69.251
109,69.838
110,70.389
111,71.291
112,71.110
113,70.690
114,70.830
115,69.229
116,69.365
117,69.660
118,69.696
119,69.996
120,71.415
121,70.996
122,72.114
123,71.554
124,72.256
125,73.621
126,72.834
127,72.610
128,72.838
129,72.582
130,73.039
131,73.105
132,76.376
133,87.197
134,93.492
135,98.319
136,100.494
137,102.207
138,101.219
139,100.936
140,98.527
141,97.473
142,96.246
143,95.527
144,94.119
145,94.028
146,92.112
147,92.619
148,92.312
149,91.400
150,90.109
151,89.648
152,89.262
153,88.035
154,87.054
155,86.072
156,85.958
157,85.532
158,85.909
159,84.750
160,85.198
161,83.842
162,84.713
163,85.178
164,83.322
165,83.438
166,83.901
167,83.311
168,83.649
169,83.628
170,83.232
171,83.430
172,83.860
173,83.880
174,83.402
175,83.424
176,83.417
177,84.166
178,84.601
179,84.764
180,84.291
181,85.214
182,86.686
183,86.449
184,86.991
185,85.541
186,86.177
187,85.626
188,85.758
189,85.224
190,84.921
191,84.445
192,83.817
193,83.836
194,83.125
195,83.069
196,83.381
197,82.895
198,83.404
199,83.005
200,82.190
201,81.272
202,82.251
203,82.711
204,82.764
205,82.945
206,82.462
207,81.823
208,82.341
209,83.419
210,84.246
211,84.046
212,85.521
213,86.843
214,85.227
215,86.005
