 ,Mean1
1,85.595
2,86.745
3,82.965
4,83.021
5,81.449
6,80.352
7,76.631
8,76.449
9,74.811
10,74.912
11,73.987
12,72.170
13,72.654
14,70.224
15,71.393
16,70.431
17,65.609
18,65.525
19,64.761
20,64.715
21,63.705
22,61.019
23,61.214
24,61.741
25,60.615
26,59.890
27,59.300
28,60.436
29,59.812
30,59.297
31,59.384
32,60.015
33,58.494
34,58.627
35,57.342
36,57.274
37,57.342
38,56.762
39,58.774
40,57.619
41,56.451
42,56.586
43,54.519
44,55.374
45,56.890
46,56.567
47,56.562
48,55.484
49,55.664
50,55.465
51,55.679
52,54.468
53,55.980
54,54.580
55,54.885
56,54.922
57,53.260
58,53.848
59,53.545
60,53.438
61,52.308
62,52.746
63,52.138
64,52.432
65,53.423
66,51.596
67,52.656
68,51.755
69,52.058
70,51.352
71,52.291
72,52.265
73,49.893
74,50.329
75,51.092
76,49.585
77,50.009
78,51.685
79,52.149
80,51.489
81,51.957
82,50.980
83,62.915
84,54.779
85,51.429
86,50.402
87,51.636
88,50.381
89,50.472
90,49.418
91,50.877
92,48.893
93,48.295
94,48.066
95,48.780
96,47.339
97,47.197
98,50.146
99,49.211
100,47.819
101,47.411
102,48.138
103,49.037
104,47.731
105,48.427
106,47.723
107,48.457
108,49.766
109,51.024
110,50.064
111,50.353
112,51.281
113,51.476
114,51.985
115,52.652
116,51.974
117,52.626
118,53.053
119,51.945
120,51.853
121,53.365
122,51.489
123,51.954
124,51.086
125,51.587
126,50.084
127,52.428
128,52.145
129,52.152
130,51.765
131,51.245
132,50.876
133,51.144
134,51.367
135,49.764
136,48.946
137,48.062
138,46.600
139,47.088
140,47.168
141,46.547
142,46.600
143,46.285
144,45.660
145,46.827
146,46.144
147,44.112
148,44.190
149,44.385
150,43.740
151,43.545
152,42.821
153,41.865
154,42.053
155,40.928
156,40.509
157,41.577
158,41.604
159,41.245
160,40.020
161,39.625
162,39.367
163,40.265
164,38.218
165,39.392
166,39.380
167,39.759
168,41.291
169,40.129
170,40.318
171,39.509
172,39.141
173,40.479
174,40.385
175,38.719
176,40.062
177,38.966
178,39.726
179,39.199
180,40.097
181,40.823
182,40.481
183,40.813
184,41.159
185,42.707
186,42.467
187,43.012
188,43.829
189,44.134
190,43.350
191,45.323
192,45.459
193,46.589
194,46.461
195,48.582
196,48.356
197,50.885
198,48.645
199,49.809
200,49.793
201,50.822
202,53.009
203,54.043
204,54.013
205,56.314
206,57.125
207,59.274
208,58.050
209,58.006
210,59.754
211,61.052
212,61.671
213,60.347
214,61.160
215,61.746
216,61.055
217,60.085
218,62.865
219,63.087
220,63.086
221,65.983
222,66.299
223,67.488
224,68.241
225,69.202
226,71.219
227,74.726
228,74.698
229,73.721
230,71.402
231,70.006
232,67.628
233,67.670
234,66.946
235,65.798
236,64.661
237,63.850
238,61.962
239,61.566
240,61.331
241,61.858
242,60.882
243,62.093
244,63.136
245,62.481
246,62.857
247,63.270
248,62.266
249,62.317
250,61.843
251,64.497
252,63.998
253,63.640
254,64.200
255,62.812
256,63.470
257,62.267
258,62.475
259,61.115
260,60.257
261,61.743
262,61.579
263,60.246
264,61.055
265,64.184
266,64.353
267,65.210
268,67.059
269,66.001
270,67.012
271,70.830
272,72.172
273,73.481
274,70.507
275,70.719
276,70.246
277,69.832
278,69.796
279,71.087
280,72.021
281,74.078
282,77.070
283,77.007
284,77.546
285,78.573
286,76.950
287,78.520
288,80.544
289,81.115
290,82.740
291,82.596
292,83.900
293,84.378
294,84.941
295,86.660
296,85.464
297,83.980
298,81.947
299,80.050
300,78.461
301,78.286
302,80.814
303,77.500
304,79.438
305,79.084
306,80.933
307,81.031
308,80.592
309,81.632
310,82.838
311,82.016
312,81.148
313,84.409
314,83.940
315,81.190
316,81.697
317,80.987
318,82.204
319,84.987
320,85.050
321,83.886
322,83.592
323,83.675
324,81.639
325,83.630
326,88.115
327,89.802
328,92.396
329,94.119
330,96.336
331,95.166
332,94.648
333,92.673
334,92.731
335,92.771
336,89.085
337,90.818
338,86.927
339,87.111
340,87.092
341,85.340
342,84.778
343,83.264
344,86.738
345,86.618
346,86.326
347,84.328
348,84.713
349,85.900
350,85.471
351,86.783
352,86.407
353,86.754
354,87.730
355,86.663
356,85.999
357,84.527
358,84.023
359,82.698
360,85.359
361,87.255
362,85.797
363,85.071
364,86.509
365,85.244
366,83.530
367,82.307
368,82.477
369,83.375
370,80.821
371,80.986
372,79.293
373,79.208
374,77.980
375,76.379
376,77.397
377,76.201
378,75.410
379,75.891
380,74.517
381,73.637
382,72.422
383,72.779
384,72.671
385,72.353
386,71.462
387,70.340
388,68.867
389,68.438
390,65.915
391,66.115
392,66.133
393,64.538
394,64.282
395,64.955
396,64.811
397,63.337
398,63.524
399,63.197
400,60.641
401,60.067
402,60.933
403,58.756
404,60.305
405,60.735
406,59.824
407,58.854
408,58.303
409,57.681
410,57.844
411,57.700
412,56.505
413,56.757
414,56.260
415,55.127
416,55.795
417,56.322
418,54.870
419,56.053
420,55.547
421,55.524
422,56.113
423,54.876
424,56.004
