 ,Mean1
1,229.200
2,223.540
3,217.476
4,210.455
5,204.829
6,200.226
7,195.670
8,190.245
9,186.104
10,181.984
11,176.019
12,172.513
13,167.655
14,164.319
15,161.269
16,157.050
17,154.013
18,149.873
19,146.655
20,145.450
21,141.451
22,139.176
23,138.348
24,136.162
25,136.209
26,133.792
27,132.644
28,131.788
29,130.836
30,129.580
31,128.260
32,128.770
33,128.383
34,126.729
35,126.257
36,125.920
37,125.066
38,125.919
39,124.908
40,124.241
41,123.635
42,122.594
43,123.457
44,123.108
45,121.488
46,121.096
47,120.468
48,119.566
49,118.174
50,119.622
51,119.035
52,120.383
53,119.267
54,119.522
55,117.734
56,116.914
57,115.576
58,115.293
59,114.946
60,115.143
61,114.825
62,116.025
63,115.965
64,114.899
65,114.340
66,113.801
67,112.136
68,111.894
69,110.986
70,109.310
71,109.016
72,108.777
73,108.523
74,108.868
75,108.056
76,108.685
77,107.708
78,106.677
79,107.153
80,108.421
81,108.180
82,108.886
83,109.677
84,108.174
85,107.901
86,107.496
87,109.888
88,109.593
89,108.928
90,108.074
91,108.425
92,108.555
93,108.188
94,109.416
95,110.035
96,109.185
97,109.435
98,110.552
99,109.078
100,109.066
101,109.134
102,111.342
103,109.965
104,110.012
105,110.590
106,110.796
107,110.613
108,110.990
109,110.375
110,110.331
111,111.183
112,112.423
113,113.368
114,113.459
115,113.403
116,113.613
117,114.671
118,113.884
119,114.231
120,113.442
121,113.846
122,112.250
123,112.920
124,112.689
125,113.131
126,111.872
127,111.702
128,111.435
129,112.209
130,112.505
131,113.805
132,114.344
133,142.588
134,153.468
135,155.415
136,154.472
137,152.896
138,151.497
139,148.856
140,147.195
141,145.002
142,142.213
143,139.311
144,136.690
145,134.431
146,133.179
147,130.131
148,129.147
149,127.068
150,127.118
151,125.077
152,125.419
153,124.092
154,123.888
155,120.579
156,121.027
157,120.614
158,121.030
159,120.512
160,120.554
161,122.099
162,122.888
163,124.779
164,125.982
165,126.513
166,130.056
167,132.071
168,135.451
169,138.361
170,141.466
171,144.658
172,146.465
173,148.936
174,150.585
175,153.431
176,154.699
177,156.560
178,157.305
179,159.781
180,164.050
181,165.593
182,166.305
183,170.627
184,173.635
185,176.553
186,178.193
187,179.098
188,178.928
189,181.236
190,182.732
191,184.276
192,185.821
193,185.993
194,187.771
195,187.742
196,189.783
197,190.200
198,190.912
199,191.106
200,191.239
201,189.868
202,189.234
203,190.609
204,189.619
205,189.630
