 ,Mean1
1,192.271
2,185.192
3,179.080
4,173.523
5,169.115
6,164.392
7,159.569
8,155.833
9,150.508
10,146.801
11,144.609
12,140.156
13,136.159
14,132.847
15,128.901
16,126.165
17,123.327
18,120.184
19,117.477
20,115.558
21,112.195
22,110.925
23,108.602
24,107.271
25,106.408
26,103.867
27,103.342
28,103.641
29,102.603
30,101.444
31,100.272
32,98.902
33,99.410
34,97.026
35,97.246
36,95.843
37,95.743
38,94.344
39,94.846
40,93.821
41,94.074
42,93.057
43,92.901
44,93.103
45,92.691
46,91.530
47,91.932
48,91.924
49,91.090
50,90.926
51,91.367
52,90.363
53,90.377
54,90.197
55,90.537
56,90.743
57,90.179
58,90.319
59,90.707
60,90.052
61,91.646
62,92.030
63,91.587
64,92.580
65,92.680
66,93.675
67,94.416
68,94.642
69,94.486
70,95.225
71,96.138
72,96.041
73,95.724
74,95.761
75,95.614
76,94.698
77,94.048
78,94.769
79,95.062
80,95.525
81,96.670
82,95.715
83,95.693
84,95.773
85,96.263
86,95.832
87,95.616
88,95.866
89,96.952
90,97.950
91,97.123
92,97.392
93,96.876
94,97.060
95,96.854
96,96.174
97,96.045
98,95.356
99,95.650
100,94.963
101,95.302
102,95.200
103,94.777
104,94.536
105,96.060
106,96.059
107,97.319
108,97.344
109,98.914
110,98.820
111,98.939
112,99.508
113,98.221
114,97.343
115,96.599
116,95.463
117,95.738
118,95.861
119,95.442
120,94.966
121,94.236
122,93.679
123,94.274
124,94.730
125,94.969
126,94.228
127,94.012
128,93.175
129,93.587
130,93.505
131,93.143
132,100.322
133,112.652
134,119.141
135,124.420
136,125.920
137,127.163
138,126.720
139,126.803
140,125.146
141,124.484
142,123.445
143,121.783
144,120.924
145,120.584
146,118.923
147,117.639
148,116.559
149,115.343
150,113.814
151,112.380
152,110.164
153,109.577
154,107.943
155,106.495
156,106.028
157,106.120
158,104.770
159,104.238
160,103.353
161,102.780
162,101.997
163,101.750
164,101.154
165,100.822
166,100.758
167,100.974
168,100.575
169,101.332
170,101.280
171,101.122
172,101.992
173,101.679
174,102.523
175,101.573
176,102.818
177,102.799
178,103.496
179,105.046
180,105.291
181,107.044
182,108.471
183,108.101
184,108.236
185,108.131
186,108.790
187,109.024
188,110.115
189,109.446
190,108.141
191,108.511
192,109.322
193,109.169
194,108.649
195,110.402
196,110.453
197,110.564
198,110.472
199,111.259
200,110.671
201,109.426
202,110.646
203,110.737
204,111.293
205,111.360
206,111.046
207,111.298
208,111.581
209,113.177
210,112.261
211,113.418
212,113.864
213,114.077
214,113.535
215,115.218
216,115.146
217,115.280
218,114.007
219,114.545
220,115.523
221,116.534
222,117.690
223,119.118
224,118.019
225,119.012
226,119.858
227,119.098
228,118.061
229,117.775
230,117.307
231,118.852
232,118.310
233,117.945
234,117.381
235,116.657
236,115.665
237,114.897
238,114.618
239,114.473
240,113.776
241,112.591
242,111.557
243,110.587
244,110.062
245,109.799
246,109.657
247,110.194
248,110.256
249,110.261
250,108.557
251,108.064
252,107.909
253,106.855
254,106.245
255,104.985
256,104.413
257,103.773
258,102.671
259,102.181
260,101.201
261,100.969
262,100.694
263,100.635
264,100.374
265,99.494
266,99.307
267,97.243
268,96.807
269,95.670
270,94.270
271,93.024
272,92.589
273,92.287
274,91.925
275,91.935
276,91.147
277,91.686
278,92.830
279,93.005
280,93.227
281,94.243
282,94.401
283,94.481
284,94.358
285,95.221
286,94.835
287,93.843
288,94.512
289,94.398
290,93.918
291,93.845
292,94.758
293,94.035
294,94.700
295,94.924
296,94.894
297,95.755
298,96.169
299,96.397
300,96.727
301,96.044
302,95.980
303,96.432
304,95.814
305,94.930
306,95.554
307,95.278
308,95.430
309,94.334
310,93.349
311,92.450
312,92.661
313,92.921
314,91.708
315,92.366
316,93.717
317,92.848
318,93.732
319,92.159
320,92.852
321,93.152
322,93.545
323,93.126
324,93.222
325,92.905
326,92.259
327,90.700
328,90.371
329,91.409
330,89.445
331,89.507
332,89.607
333,87.088
334,86.960
335,86.329
336,86.315
337,86.225
338,85.498
339,86.236
340,86.542
341,86.319
342,86.380
343,86.801
344,88.258
345,88.347
346,87.658
347,87.557
348,89.113
349,89.990
350,89.799
351,89.008
352,89.359
353,89.800
354,90.285
355,90.856
356,90.538
357,91.512
358,92.540
359,92.362
360,92.519
361,93.073
362,93.920
363,93.903
364,95.038
365,96.142
366,95.458
367,96.796
368,96.740
369,97.078
370,97.519
371,99.490
372,99.978
373,100.729
374,100.705
375,100.390
376,99.694
377,99.148
378,98.037
379,98.528
380,98.307
381,97.373
382,97.857
383,97.064
384,96.965
385,97.134
386,96.638
387,96.598
388,96.456
389,96.202
390,97.778
391,96.805
392,97.459
393,96.923
394,96.747
395,95.735
396,97.179
397,97.889
398,97.929
399,98.703
400,98.485
401,99.219
402,99.178
403,99.922
404,100.002
405,100.624
406,100.952
407,101.435
408,100.648
409,101.297
410,101.237
411,101.481
412,100.818
413,100.902
414,101.367
415,100.180
416,99.845
417,101.033
418,99.233
419,99.467
420,99.136
421,100.116
422,101.910
423,102.850
424,103.604
425,103.845
426,104.056
427,103.253
428,102.947
429,102.880
430,101.835
431,102.141
432,103.241
433,102.611
434,103.020
435,102.991
436,103.046
437,102.532
438,102.376
439,102.366
440,102.190
441,101.404
442,99.758
443,99.908
444,98.897
445,99.307
446,97.462
447,97.924
448,96.923
449,96.261
450,95.576
451,94.217
452,93.304
453,92.325
454,92.088
455,91.211
456,90.716
457,90.148
458,89.327
459,87.402
460,87.596
461,85.491
462,85.347
463,84.965
464,86.332
465,87.186
466,87.585
467,88.132
468,87.988
469,88.640
470,88.702
471,88.486
472,87.510
473,87.603
474,87.139
475,86.208
476,86.708
477,87.138
478,86.968
479,87.927
480,88.455
481,87.052
482,86.742
483,87.071
484,86.278
485,85.055
486,84.180
487,82.182
488,81.142
489,80.609
490,80.923
491,80.466
492,80.595
493,81.563
494,81.821
495,82.745
496,82.448
497,83.506
498,83.492
499,84.049
500,83.451
501,84.841
502,84.016
503,84.756
504,85.069
505,85.424
506,84.755
