 ,Mean1
1,192.082
2,182.912
3,179.512
4,176.480
5,175.137
6,169.536
7,174.061
8,175.744
9,178.327
10,178.280
11,178.410
12,178.504
13,181.712
14,178.959
15,177.744
16,180.750
17,178.936
18,181.219
19,178.289
20,179.651
21,179.654
22,178.755
23,179.280
24,181.148
25,178.795
26,177.963
27,178.536
28,179.636
29,180.520
30,179.821
31,179.139
32,179.179
33,178.902
34,178.205
35,177.854
36,179.050
37,178.733
38,179.305
39,177.306
40,178.023
41,179.161
42,173.688
43,172.060
44,175.735
45,176.482
46,175.288
47,176.275
48,179.849
49,178.691
50,181.571
51,177.728
52,178.539
53,180.079
54,176.231
55,176.991
56,177.191
57,176.106
58,176.592
59,176.381
60,174.978
61,171.253
62,170.357
63,169.529
64,172.004
65,169.687
66,169.990
67,168.963
68,166.637
69,167.178
70,167.032
71,170.289
72,166.164
73,164.919
74,167.806
75,166.648
76,170.543
77,168.146
78,167.496
79,168.764
80,167.002
81,167.727
82,170.699
83,168.518
84,168.004
85,171.872
86,171.940
87,171.685
88,169.774
89,173.789
90,174.700
91,172.130
92,172.071
93,173.772
94,173.620
95,175.128
96,173.743
97,176.409
98,177.073
99,175.534
100,173.983
101,173.922
102,174.932
103,175.681
104,174.056
105,174.423
106,174.698
107,175.741
108,175.878
109,174.683
110,176.787
111,175.610
112,177.353
113,177.140
114,176.809
115,176.042
116,175.633
117,175.371
118,175.518
119,176.350
120,171.842
121,170.952
122,172.482
123,173.715
124,171.091
125,164.959
126,165.196
127,167.199
128,168.937
129,165.871
130,166.274
131,166.964
132,165.300
133,168.110
134,170.138
135,171.724
136,173.951
137,172.438
138,172.917
139,171.499
140,171.966
141,173.782
142,174.733
143,175.666
144,177.545
145,174.304
146,175.212
147,175.481
148,175.255
149,174.593
150,176.659
151,175.607
152,179.825
153,180.528
154,180.766
155,181.646
156,172.415
157,157.776
158,148.627
159,161.836
160,167.285
161,169.603
162,172.432
163,173.757
164,174.186
165,175.526
166,178.103
167,180.236
168,184.262
169,180.954
170,183.211
171,182.527
172,187.460
173,189.677
174,185.421
175,185.161
176,186.849
177,183.348
178,184.537
179,184.261
180,187.081
181,192.653
182,190.670
183,185.638
184,184.499
185,185.367
186,186.337
187,184.102
188,184.841
189,184.511
190,185.960
191,187.055
192,187.821
193,186.559
194,185.922
195,185.860
196,185.630
197,186.091
198,186.744
199,185.357
200,186.860
201,186.913
202,188.373
203,185.405
204,185.175
205,185.321
206,188.650
207,187.386
208,186.490
209,185.147
210,184.501
211,185.822
212,183.720
213,185.196
214,187.346
215,185.836
216,186.469
217,187.865
218,186.721
219,186.031
220,183.798
221,185.663
222,185.583
223,186.504
224,185.148
