 ,Mean1
1,251.618
2,250.931
3,249.242
4,247.635
5,246.945
6,245.623
7,244.404
8,243.706
9,242.866
10,241.985
11,240.569
12,239.661
13,237.810
14,237.652
15,235.840
16,233.958
17,234.086
18,233.499
19,232.067
20,231.458
21,228.202
22,228.262
23,225.990
24,224.416
25,220.717
26,219.323
27,218.161
28,218.258
29,217.051
30,215.441
31,215.479
32,213.157
33,213.274
34,211.672
35,209.419
36,211.978
37,209.156
38,207.466
39,208.958
40,206.936
41,205.782
42,203.940
43,204.177
44,202.231
45,201.256
46,200.728
47,199.351
48,197.073
49,197.440
50,198.375
51,197.404
52,197.438
53,196.183
54,198.843
55,196.960
56,197.815
57,196.839
58,197.167
59,198.733
60,198.513
61,198.684
62,198.796
63,199.341
64,198.654
65,199.007
66,196.369
67,200.074
68,201.239
69,199.569
70,198.847
71,199.853
72,201.186
73,200.805
74,201.973
75,201.746
76,199.674
77,198.930
78,198.063
79,198.829
80,197.245
81,197.541
82,198.685
83,200.929
84,200.416
85,200.303
86,198.869
87,197.395
88,196.776
89,197.477
90,198.020
91,196.618
92,196.308
93,196.785
94,197.440
95,196.125
96,196.743
97,197.098
98,198.344
99,198.233
100,199.374
101,200.920
102,201.167
103,201.764
104,202.703
105,200.762
106,203.684
107,201.184
108,202.458
109,203.935
110,205.131
111,204.289
112,203.162
113,202.721
114,203.968
115,203.821
116,202.544
117,203.255
118,201.888
119,201.002
120,199.769
121,199.998
122,198.427
123,198.537
124,196.787
125,195.485
126,196.412
127,197.359
128,196.182
129,193.609
130,196.149
131,194.121
132,193.975
133,218.193
134,228.634
135,230.513
136,231.811
137,232.332
138,232.254
139,230.856
140,229.600
141,229.642
142,227.157
143,226.221
144,224.942
145,222.021
146,223.036
147,222.233
148,222.963
149,219.652
150,216.450
151,215.178
152,212.829
153,212.250
154,210.684
155,211.693
156,212.463
157,213.211
158,212.564
159,211.948
160,211.736
161,210.064
162,207.033
163,206.444
164,205.943
165,204.132
166,205.960
167,204.247
168,203.032
169,202.843
170,201.087
171,203.761
172,202.528
173,202.336
174,201.832
175,200.419
176,202.584
177,202.787
178,204.189
179,203.472
180,202.498
181,207.339
182,206.438
183,208.643
184,211.084
185,212.551
186,214.285
187,218.048
188,219.090
189,219.774
190,221.428
191,219.311
192,221.635
193,222.955
194,221.582
195,223.232
196,224.226
197,225.681
198,223.965
199,225.746
200,225.358
201,226.480
202,224.235
203,225.611
204,223.214
205,224.368
206,225.576
207,225.916
208,227.196
209,227.027
210,226.492
211,225.112
212,227.682
213,224.268
214,224.616
215,225.725
216,224.836
217,224.426
218,223.456
219,223.664
220,224.855
221,227.027
222,229.440
223,228.945
224,230.820
225,232.767
226,234.103
227,235.424
228,235.269
229,237.432
230,239.560
231,238.770
232,237.732
233,236.893
234,236.697
235,237.499
236,237.925
237,238.010
238,238.910
239,237.884
240,237.690
241,236.894
242,237.186
243,236.485
244,236.222
245,237.855
246,235.921
247,237.050
248,237.384
249,236.624
250,235.997
251,236.843
252,236.970
253,238.499
254,237.622
255,236.710
256,236.467
257,236.885
258,238.534
259,238.087
260,237.027
261,237.691
262,237.663
263,236.769
264,236.440
265,237.337
266,237.668
267,237.470
268,237.808
269,238.187
270,237.623
271,238.548
272,239.700
273,239.538
274,239.868
275,238.225
276,238.275
277,238.351
278,238.940
279,239.950
280,239.483
281,239.736
282,239.649
283,239.959
284,238.383
285,237.191
286,237.226
287,237.347
288,236.722
289,237.909
290,237.332
291,236.135
292,235.811
293,236.218
294,236.084
295,237.349
296,238.166
297,237.136
298,237.024
299,237.514
300,237.341
301,236.213
302,235.195
303,233.868
304,233.183
305,232.543
306,231.364
307,231.308
308,229.278
309,228.292
310,228.109
311,227.141
312,226.647
313,224.312
314,225.195
315,224.116
316,224.747
317,223.479
318,222.618
319,221.285
320,220.415
321,220.093
322,220.934
323,218.433
324,218.924
325,218.753
326,215.491
327,216.612
328,216.912
329,216.648
330,215.174
331,214.821
332,216.973
333,216.020
334,216.688
335,216.724
336,216.810
337,217.782
338,216.834
339,217.922
340,216.782
341,215.357
342,214.337
343,213.597
344,213.329
345,213.399
346,211.966
347,212.841
348,212.143
349,211.284
350,208.541
351,207.171
352,207.092
353,206.132
354,205.136
355,203.479
356,206.456
357,207.765
358,205.080
359,205.596
360,205.352
361,204.729
362,203.433
363,201.976
364,203.961
365,202.937
366,205.082
367,203.104
368,204.408
369,204.099
370,202.654
371,205.179
