 ,Mean1
1,99.133
2,94.569
3,92.464
4,90.765
5,89.761
6,87.733
7,87.423
8,84.613
9,83.968
10,81.452
11,81.674
12,80.435
13,79.977
14,79.033
15,77.636
16,76.825
17,76.316
18,74.222
19,73.435
20,72.832
21,72.557
22,71.344
23,71.340
24,69.867
25,69.128
26,69.361
27,68.266
28,68.858
29,68.001
30,67.525
31,68.146
32,67.865
33,67.937
34,68.434
35,68.266
36,68.648
37,67.245
38,66.999
39,66.990
40,66.298
41,66.457
42,66.837
43,67.179
44,65.483
45,66.375
46,65.536
47,66.100
48,66.203
49,65.275
50,66.236
51,67.493
52,68.218
53,67.382
54,66.737
55,67.079
56,67.078
57,67.538
58,68.889
59,67.991
60,67.922
61,67.738
62,68.244
63,69.868
64,69.145
65,68.536
66,66.294
67,65.224
68,63.857
69,64.382
70,63.817
71,64.390
72,64.274
73,64.559
74,64.555
75,63.362
76,64.241
77,63.709
78,63.953
79,63.407
80,63.010
81,62.918
82,63.558
83,63.986
84,64.510
85,64.254
86,65.687
87,65.438
88,64.628
89,64.392
90,65.364
91,64.984
92,64.144
93,64.146
94,63.314
95,62.541
96,63.328
97,61.406
98,62.175
99,61.889
100,61.332
101,60.691
102,60.947
103,60.002
104,60.746
105,60.352
106,60.322
107,59.661
108,59.950
109,59.622
110,60.343
111,59.724
112,59.271
113,59.384
114,59.196
115,59.291
116,59.473
117,60.582
118,60.155
119,61.304
120,61.614
121,62.129
122,62.010
123,62.699
124,62.881
125,62.906
126,63.534
127,63.124
128,63.949
129,64.474
130,64.648
131,65.415
132,66.822
133,64.561
134,65.264
135,64.819
136,63.807
137,63.845
138,63.605
139,62.304
140,61.032
141,59.543
142,58.761
143,57.840
144,56.556
145,55.884
146,55.187
147,54.995
148,52.997
149,52.552
150,51.337
151,50.824
152,50.239
153,49.362
154,49.613
155,49.167
156,49.327
157,48.595
158,48.350
159,47.791
160,48.150
161,48.722
162,48.552
163,48.592
164,48.971
165,47.751
166,47.856
167,47.801
168,47.484
169,47.931
170,46.879
171,47.742
172,47.645
173,48.049
174,47.716
175,47.658
176,49.056
177,49.924
178,50.013
179,51.153
180,53.328
181,55.203
182,56.406
183,58.192
184,59.747
185,61.020
186,62.187
187,63.443
188,62.306
189,63.825
190,64.710
191,65.830
192,68.174
193,70.086
194,70.148
195,70.500
196,74.219
197,73.863
198,74.742
199,75.497
200,76.604
201,77.966
202,78.809
203,79.955
204,80.431
205,80.046
206,80.795
207,82.030
208,81.989
209,82.494
210,80.584
211,80.749
212,80.245
213,79.689
214,78.869
215,78.039
216,76.578
217,76.884
218,75.670
219,74.098
220,72.997
221,71.810
222,71.239
223,70.285
224,69.741
225,68.497
226,67.930
227,67.591
228,66.071
229,66.428
230,65.370
231,65.403
232,64.334
233,63.335
234,61.747
235,60.581
236,61.797
237,61.576
238,61.092
239,60.481
240,59.092
241,57.933
242,57.953
243,57.281
244,57.092
245,57.082
246,56.284
247,55.184
248,54.998
249,54.297
250,53.583
251,53.087
252,53.435
253,52.771
254,52.572
255,53.023
256,52.324
257,52.434
258,52.140
259,52.469
260,52.243
261,52.011
262,52.140
263,52.168
264,51.593
265,51.130
266,51.466
267,51.698
268,51.337
269,51.111
270,51.176
271,50.555
272,50.442
273,51.577
274,51.836
275,51.904
276,52.076
277,51.928
278,51.700
279,52.507
280,52.783
281,52.015
282,52.029
283,53.165
284,52.806
285,52.488
286,52.443
287,51.356
288,51.531
289,51.809
290,51.826
291,51.573
292,51.484
293,51.381
294,51.628
295,51.736
296,51.250
297,51.818
298,52.097
299,52.710
300,52.172
301,52.100
302,51.764
303,52.296
304,52.372
305,53.288
306,53.330
307,53.047
308,53.434
309,53.969
310,54.015
311,53.983
312,54.984
313,55.276
314,54.690
315,55.137
316,54.929
317,54.678
318,54.209
319,54.375
320,54.587
321,54.427
322,54.516
323,54.667
324,54.183
325,54.127
326,54.192
327,53.836
328,53.712
329,52.839
330,53.682
331,54.091
332,54.181
333,54.269
334,53.209
335,54.744
336,54.986
337,54.425
338,54.615
339,54.670
340,55.363
341,54.139
342,53.853
343,53.827
344,53.912
345,53.927
346,53.319
347,54.534
348,54.702
349,55.607
350,56.007
351,55.652
352,55.791
353,54.306
354,54.294
355,54.238
356,54.824
357,54.427
358,55.572
359,55.161
360,54.955
361,55.455
362,55.376
363,55.673
364,55.318
365,55.253
366,55.339
367,55.044
368,54.654
369,54.476
370,54.335
371,54.120
372,53.868
373,53.372
374,54.264
375,53.995
376,53.863
377,54.897
378,54.535
379,54.972
380,53.536
381,53.567
382,53.724
383,52.823
384,53.628
385,54.318
386,54.122
387,53.315
388,53.110
389,52.813
390,52.996
391,53.045
392,52.155
393,53.341
394,53.715
395,53.643
396,53.116
397,54.196
398,54.786
399,54.751
400,54.201
401,55.220
402,53.866
403,54.110
404,54.036
405,54.048
406,53.463
407,53.714
408,52.642
409,52.768
410,52.512
411,52.028
412,51.105
413,51.337
414,51.479
415,50.798
416,50.375
417,51.453
418,50.823
419,50.791
420,51.210
421,50.724
422,50.977
423,51.100
424,50.168
425,50.121
426,50.298
427,49.037
428,49.773
429,49.953
430,50.207
431,49.526
432,49.521
433,49.077
434,49.447
435,49.103
436,48.795
437,49.768
438,50.443
439,49.804
440,49.803
441,50.241
442,50.318
443,51.323
444,51.791
445,51.571
446,51.654
447,50.809
448,50.562
449,50.561
450,51.150
451,50.060
452,51.108
453,50.579
454,50.372
455,50.326
456,50.923
457,50.245
458,49.721
459,49.576
460,49.080
461,49.111
462,49.395
463,49.813
464,49.753
465,49.568
466,48.636
467,49.313
468,48.781
469,48.802
470,48.656
471,48.950
472,48.594
473,49.055
474,48.403
475,48.803
476,48.998
477,48.716
478,49.561
479,49.653
480,49.704
481,49.567
482,49.036
483,48.709
484,48.872
485,47.472
486,47.487
487,48.005
488,48.378
489,49.031
490,48.941
491,48.518
492,48.597
493,49.009
494,49.256
495,48.751
496,48.247
497,47.883
498,48.245
499,47.844
500,48.222
501,48.527
502,48.589
503,49.271
504,48.351
505,47.632
506,48.039
507,47.639
508,47.824
509,47.839
510,47.721
511,48.118
512,47.467
513,47.197
514,47.093
515,47.332
516,47.287
517,47.364
518,46.617
519,46.574
520,46.820
521,46.003
522,46.152
523,46.030
524,46.604
525,46.375
526,45.923
527,46.481
528,46.961
529,46.522
530,46.688
531,46.575
532,46.483
533,46.622
534,46.818
535,46.612
536,46.249
537,46.822
538,45.923
539,46.482
540,46.055
541,45.851
542,46.111
543,47.062
544,47.040
545,47.106
546,46.401
547,47.016
548,46.923
549,47.529
550,46.693
551,46.320
552,46.817
553,47.579
554,46.827
555,47.848
556,47.783
557,48.370
558,47.915
559,48.120
560,48.095
