frame,genotype,sample,intensity
6,WT_MC,11,0.312682262
6,WT_MC,12,1.009814982
6,WT_MC,13,1.342249368
6,WT_MC,14,0.961993676
6,WT_MC,15,1.714742094
6,WT_MC,16,0.896739346
6,WT_MC,17,1.19546621
6,WT_MC,18,1.001405009
6,WT_MC,19,1.530085305
6,NOS11_MC,20,0.77369928
6,NOS11_MC,21,1.064432408
6,NOS11_MC,22,0.925253542
6,NOS11_MC,23,1.062185656
6,NOS11_MC,24,0.933561302
6,NOS11_MC,25,2.921252299
6,NOS11_MC,26,0.811023242
6,NOS11_MC,27,1.269373917
6,NOS11_MC,28,1.063947046
6,NOS11_MC,29,1.002646633
6,NOS11_MC,30,0.995098911
6,NOS11_MC,31,0.391689448
6,NOS11_MC,32,1.000836292
6,NOS11_MC,33,0.992205704
7,WT_MC,2,1.008367381
7,WT_MC,3,2.175841813
7,WT_MC,4,0.987307191
7,WT_MC,5,1.056613571
7,WT_MC,6,0.337947796
7,WT_MC,7,0.932509391
7,WT_MC,8,1.012216246
7,WT_MC,9,1.357512953
7,WT_MC,10,0.999049825
7,WT_MC,11,0.309734017
7,WT_MC,12,1.006398271
7,WT_MC,13,1.295577085
7,WT_MC,14,0.95854038
7,WT_MC,15,1.676334398
7,WT_MC,16,0.880217642
7,WT_MC,17,1.179726262
7,WT_MC,18,1.004886988
7,WT_MC,19,1.500393521
7,NOS11_MC,20,0.776517693
7,NOS11_MC,21,1.042583503
7,NOS11_MC,22,0.931079623
7,NOS11_MC,23,1.064715585
7,NOS11_MC,24,0.928553056
7,NOS11_MC,25,3.045064378
7,NOS11_MC,26,0.822716752
7,NOS11_MC,27,1.256261898
7,NOS11_MC,28,1.079756505
7,NOS11_MC,29,0.998658881
7,NOS11_MC,30,0.989405238
7,NOS11_MC,31,0.367663829
7,NOS11_MC,32,0.997943543
7,NOS11_MC,33,0.981631624
8,WT_MC,2,0.99280797
8,WT_MC,3,2.171957757
8,WT_MC,4,0.986018297
8,WT_MC,5,1.052264673
8,WT_MC,6,0.341807223
8,WT_MC,7,0.933357567
8,WT_MC,8,1.030935667
8,WT_MC,9,1.331578657
8,WT_MC,10,1.008373419
8,WT_MC,11,0.307803237
8,WT_MC,12,1.022853275
8,WT_MC,13,1.24915754
8,WT_MC,14,0.963158159
8,WT_MC,15,1.639183029
8,WT_MC,16,0.873724135
8,WT_MC,17,1.166295979
8,WT_MC,18,1.010995724
8,WT_MC,19,1.471628415
8,NOS11_MC,20,0.764640093
8,NOS11_MC,21,1.034515346
8,NOS11_MC,22,0.925526865
8,NOS11_MC,23,1.070746936
8,NOS11_MC,24,0.921456779
8,NOS11_MC,25,3.136725935
8,NOS11_MC,26,0.819148423
8,NOS11_MC,27,1.264144082
8,NOS11_MC,28,1.072221155
8,NOS11_MC,29,1.013790975
8,NOS11_MC,30,0.988580302
8,NOS11_MC,31,0.355838475
8,NOS11_MC,32,1.003427428
8,NOS11_MC,33,0.991551637
9,WT_MC,2,1.013348632
9,WT_MC,3,2.153596764
9,WT_MC,4,0.998809173
9,WT_MC,5,1.044228947
9,WT_MC,6,0.378019735
9,WT_MC,7,0.94563593
9,WT_MC,8,1.077612666
9,WT_MC,9,1.29012788
9,WT_MC,10,1.004335174
9,WT_MC,11,0.307442718
9,WT_MC,12,1.030299123
9,WT_MC,13,1.227927548
9,WT_MC,14,0.966009135
9,WT_MC,15,1.623963531
9,WT_MC,16,0.8693157
9,WT_MC,17,1.170202452
9,WT_MC,18,1.000610874
9,WT_MC,19,1.472351985
9,NOS11_MC,20,0.770455867
9,NOS11_MC,21,1.037082487
9,NOS11_MC,22,0.936128893
9,NOS11_MC,23,1.067862817
9,NOS11_MC,24,0.944137628
9,NOS11_MC,25,3.168263335
9,NOS11_MC,26,0.812180538
9,NOS11_MC,27,1.24297876
9,NOS11_MC,28,1.067419217
9,NOS11_MC,29,1.019547105
9,NOS11_MC,30,1.014460638
9,NOS11_MC,31,0.350199172
9,NOS11_MC,32,1.004208881
9,NOS11_MC,33,0.994290542
10,WT_MC,2,0.999664185
10,WT_MC,3,2.142747087
10,WT_MC,4,0.994059877
10,WT_MC,5,1.048551882
10,WT_MC,6,0.45111554
10,WT_MC,7,0.941152712
10,WT_MC,8,1.046114808
10,WT_MC,9,1.267831551
10,WT_MC,10,1.014430786
10,WT_MC,11,0.305183464
10,WT_MC,12,1.05571493
10,WT_MC,13,1.208972199
10,WT_MC,14,0.961562014
10,WT_MC,15,1.647797839
10,WT_MC,16,0.85620954
10,WT_MC,17,1.167807243
10,WT_MC,18,0.990714722
10,WT_MC,19,1.463415253
10,NOS11_MC,20,0.770925603
10,NOS11_MC,21,1.046293162
10,NOS11_MC,22,0.944846436
10,NOS11_MC,23,1.069360535
10,NOS11_MC,24,0.952913407
10,NOS11_MC,25,3.14097946
10,NOS11_MC,26,0.8130244
10,NOS11_MC,27,1.221364249
10,NOS11_MC,28,1.073846427
10,NOS11_MC,29,1.028875596
10,NOS11_MC,30,1.052682659
10,NOS11_MC,31,0.344122471
10,NOS11_MC,32,1.010008089
10,NOS11_MC,33,0.995326148
11,WT_MC,2,0.996501931
11,WT_MC,3,2.112669727
11,WT_MC,4,0.983692683
11,WT_MC,5,1.054458595
11,WT_MC,6,0.563738881
11,WT_MC,7,0.940142978
11,WT_MC,8,1.03395934
11,WT_MC,9,1.24765737
11,WT_MC,10,0.999109211
11,WT_MC,11,0.302267265
11,WT_MC,12,1.053539195
11,WT_MC,13,1.183361415
11,WT_MC,14,0.970215329
11,WT_MC,15,1.683333932
11,WT_MC,16,0.842408356
11,WT_MC,17,1.223153693
11,WT_MC,18,0.979230299
11,WT_MC,19,1.453247182
11,NOS11_MC,20,0.765847985
11,NOS11_MC,21,1.02764613
11,NOS11_MC,22,0.958972884
11,NOS11_MC,23,1.067741381
11,NOS11_MC,24,0.941368719
11,NOS11_MC,25,3.116224709
11,NOS11_MC,26,0.808057672
11,NOS11_MC,27,1.205674745
11,NOS11_MC,28,1.071290318
11,NOS11_MC,29,1.033278739
11,NOS11_MC,30,1.057874901
11,NOS11_MC,31,0.337873936
11,NOS11_MC,32,1.003687912
11,NOS11_MC,33,0.984002616
12,WT_MC,2,0.984356635
12,WT_MC,3,2.11324752
12,WT_MC,4,0.969977164
12,WT_MC,5,1.042190806
12,WT_MC,6,0.686365625
12,WT_MC,7,0.937800396
12,WT_MC,8,1.011532501
12,WT_MC,9,1.222522324
12,WT_MC,10,0.987766494
12,WT_MC,11,0.302747957
12,WT_MC,12,1.023481821
12,WT_MC,13,1.177759056
12,WT_MC,14,0.979029263
12,WT_MC,15,1.7130191320000001
12,WT_MC,16,0.84574447
12,WT_MC,17,1.713173653
12,WT_MC,18,1.020952963
12,WT_MC,19,1.440476795
12,NOS11_MC,20,0.758108531
12,NOS11_MC,21,1.024881517
12,NOS11_MC,22,0.970107171
12,NOS11_MC,23,1.053189229
12,NOS11_MC,24,0.930096382
12,NOS11_MC,25,3.082196505
12,NOS11_MC,26,0.811529559
12,NOS11_MC,27,1.201364677
12,NOS11_MC,28,1.08582911
12,NOS11_MC,29,1.032258065
12,NOS11_MC,30,1.051243065
12,NOS11_MC,31,0.336749199
12,NOS11_MC,32,1.002166134
12,NOS11_MC,33,0.98693229
13,WT_MC,2,0.965998769
13,WT_MC,3,2.113536417
13,WT_MC,4,0.965438013
13,WT_MC,5,1.042632187
13,WT_MC,6,0.819540174
13,WT_MC,7,0.936629105
13,WT_MC,8,1.00571307
13,WT_MC,9,1.198241649
13,WT_MC,10,0.986756933
13,WT_MC,11,0.303444961
13,WT_MC,12,1.020339092
13,WT_MC,13,1.142333614
13,WT_MC,14,0.974019977
13,WT_MC,15,1.657776661
13,WT_MC,16,0.838079352
13,WT_MC,17,2.090191046
13,WT_MC,18,1.01270617
13,WT_MC,19,1.414136285
13,NOS11_MC,20,0.760747998
13,NOS11_MC,21,1.002383773
13,NOS11_MC,22,0.984679566
13,NOS11_MC,23,1.071758908
13,NOS11_MC,24,0.912000121
13,NOS11_MC,25,2.999156959
13,NOS11_MC,26,0.807792458
13,NOS11_MC,27,1.19807063
13,NOS11_MC,28,1.0813079
13,NOS11_MC,29,1.035474376
13,NOS11_MC,30,1.035326658
13,NOS11_MC,31,0.340342107
13,NOS11_MC,32,1.00519598
13,NOS11_MC,33,0.981250085
14,WT_MC,2,0.956092237
14,WT_MC,3,2.120951433
14,WT_MC,4,0.982417798
14,WT_MC,5,1.035453259
14,WT_MC,6,0.962630632
14,WT_MC,7,0.931822772
14,WT_MC,8,0.996095056
14,WT_MC,9,1.171645905
14,WT_MC,10,1.004453946
14,WT_MC,11,0.303068419
14,WT_MC,12,1.006011474
14,WT_MC,13,1.12358888
14,WT_MC,14,0.983677157
14,WT_MC,15,1.619225385
14,WT_MC,16,0.830990111
14,WT_MC,17,2.229854577
14,WT_MC,18,1.010568112
14,WT_MC,19,1.4022418
14,NOS11_MC,20,0.766496667
14,NOS11_MC,21,0.971352404
14,NOS11_MC,22,1.003035316
14,NOS11_MC,23,1.056306101
14,NOS11_MC,24,0.926071629
14,NOS11_MC,25,2.949149295
14,NOS11_MC,26,0.81087858
14,NOS11_MC,27,1.18894783
14,NOS11_MC,28,1.096422925
14,NOS11_MC,29,1.022229343
14,NOS11_MC,30,1.020364589
14,NOS11_MC,31,0.340201515
14,NOS11_MC,32,1.002166134
14,NOS11_MC,33,1.000095385
15,WT_MC,2,0.941792131
15,WT_MC,3,2.117805669
15,WT_MC,4,0.983748721
15,WT_MC,5,1.022640236
15,WT_MC,6,1.090856948
15,WT_MC,7,0.899834404
15,WT_MC,8,1.047056857
15,WT_MC,9,1.151830008
15,WT_MC,10,0.99720886
15,WT_MC,11,0.303108476
15,WT_MC,12,1.019484914
15,WT_MC,13,1.108972199
15,WT_MC,14,0.983667118
15,WT_MC,15,1.596396138
15,WT_MC,16,0.832697883
15,WT_MC,17,2.154918734
15,WT_MC,18,0.998045205
15,WT_MC,19,1.384012897
15,NOS11_MC,20,0.760882208
15,NOS11_MC,21,0.92993963
15,NOS11_MC,22,1.002359203
15,NOS11_MC,23,1.067012761
15,NOS11_MC,24,0.929294458
15,NOS11_MC,25,2.873313918
15,NOS11_MC,26,0.804634005
15,NOS11_MC,27,1.175333148
15,NOS11_MC,28,1.103367267
15,NOS11_MC,29,1.02863823
15,NOS11_MC,30,1.003429144
15,NOS11_MC,31,0.339967195
15,NOS11_MC,32,1.013819388
15,NOS11_MC,33,0.996838677
16,WT_MC,2,0.923518218
16,WT_MC,3,2.119956344
16,WT_MC,4,0.997128007
16,WT_MC,5,1.01801872
16,WT_MC,6,1.197696009
16,WT_MC,7,0.883153601
16,WT_MC,8,1.061005257
16,WT_MC,9,1.149156653
16,WT_MC,10,0.995783598
16,WT_MC,11,0.30328473
16,WT_MC,12,1.005930892
16,WT_MC,13,1.117607414
16,WT_MC,14,0.979129649
16,WT_MC,15,1.587242902
16,WT_MC,16,0.830692244
16,WT_MC,17,2.019389792
16,WT_MC,18,1.004581552
16,WT_MC,19,1.370061948
16,NOS11_MC,20,0.768241399
16,NOS11_MC,21,0.895297337
16,NOS11_MC,22,1.00878947
16,NOS11_MC,23,1.075523442
16,NOS11_MC,24,0.926207804
16,NOS11_MC,25,2.741186389
16,NOS11_MC,26,0.801644324
16,NOS11_MC,27,1.155419135
16,NOS11_MC,28,1.10357412
16,NOS11_MC,29,1.034667331
16,NOS11_MC,30,0.992494703
16,NOS11_MC,31,0.337858314
16,NOS11_MC,32,1.01137906
16,NOS11_MC,33,0.995653181
17,WT_MC,2,0.933648626
17,WT_MC,3,2.137579045
17,WT_MC,4,0.990683534
17,WT_MC,5,1.009684413
17,WT_MC,6,1.264579789
17,WT_MC,7,0.894947292
17,WT_MC,8,1.076321147
17,WT_MC,9,1.131132179
17,WT_MC,10,1.01187719
17,WT_MC,11,0.304438391
17,WT_MC,12,1.001128158
17,WT_MC,13,1.096293176
17,WT_MC,14,0.994528936
17,WT_MC,15,1.58609426
17,WT_MC,16,0.816076889
17,WT_MC,17,1.897120046
17,WT_MC,18,0.996884545
17,WT_MC,19,1.355197014
17,NOS11_MC,20,0.76003221
17,NOS11_MC,21,0.865239224
17,NOS11_MC,22,1.012745451
17,NOS11_MC,23,1.06596031
17,NOS11_MC,24,0.914027629
17,NOS11_MC,25,2.509158492
17,NOS11_MC,26,0.800535249
17,NOS11_MC,27,1.157247973
17,NOS11_MC,28,1.096836631
17,NOS11_MC,29,1.015405065
17,NOS11_MC,30,0.98500558
17,NOS11_MC,31,0.341451222
17,NOS11_MC,32,1.012503256
17,NOS11_MC,33,0.99471296
18,WT_MC,2,0.934879946
18,WT_MC,3,2.149809007
18,WT_MC,4,0.992448759
18,WT_MC,5,1.017239813
18,WT_MC,6,1.314791231
18,WT_MC,7,0.911628095
18,WT_MC,8,1.092108062
18,WT_MC,9,1.115147172
18,WT_MC,10,1.042817269
18,WT_MC,11,0.300128185
18,WT_MC,12,1.004432052
18,WT_MC,13,1.081255265
18,WT_MC,14,0.983968278
18,WT_MC,15,1.634085933
18,WT_MC,16,0.831625561
18,WT_MC,17,1.789791845
18,WT_MC,18,0.990714722
18,WT_MC,19,1.344597339
18,NOS11_MC,20,0.761754574
18,NOS11_MC,21,0.885353193
18,NOS11_MC,22,1.014572394
18,NOS11_MC,23,1.048766913
18,NOS11_MC,24,0.90526698
18,NOS11_MC,25,2.276325874
18,NOS11_MC,26,0.80863632
18,NOS11_MC,27,1.143323137
18,NOS11_MC,28,1.114448664
18,NOS11_MC,29,1.016235847
18,NOS11_MC,30,0.976384194
18,NOS11_MC,31,0.341388737
18,NOS11_MC,32,1.018247625
18,NOS11_MC,33,0.991429
19,WT_MC,2,0.926092797
19,WT_MC,3,2.136198761
19,WT_MC,4,1.038694854
19,WT_MC,5,1.021043476
19,WT_MC,6,1.331687163
19,WT_MC,7,0.905125409
19,WT_MC,8,1.090755766
19,WT_MC,9,1.111288722
19,WT_MC,10,1.019122276
19,WT_MC,11,0.302820061
19,WT_MC,12,0.991812789
19,WT_MC,13,1.063016007
19,WT_MC,14,0.976780605
19,WT_MC,15,1.693528124
19,WT_MC,16,0.82763414
19,WT_MC,17,1.695038494
19,WT_MC,18,1.038912645
19,WT_MC,19,1.352378897
19,NOS11_MC,20,0.751398023
19,NOS11_MC,21,0.91572162
19,NOS11_MC,22,1.02879954
19,NOS11_MC,23,1.007437991
19,NOS11_MC,24,0.904192704
19,NOS11_MC,25,2.099478847
19,NOS11_MC,26,0.804513454
19,NOS11_MC,27,1.135601378
19,NOS11_MC,28,1.125456184
19,NOS11_MC,29,1.020306677
19,NOS11_MC,30,0.965465927
19,NOS11_MC,31,0.333406233
19,NOS11_MC,32,1.021579084
19,NOS11_MC,33,0.988226798
20,WT_MC,2,0.923993955
20,WT_MC,3,2.093634642
20,WT_MC,4,1.03638325
20,WT_MC,5,1.027845932
20,WT_MC,6,1.336042386
20,WT_MC,7,0.911022255
20,WT_MC,8,1.081684748
20,WT_MC,9,1.112914783
20,WT_MC,10,1.051071916
20,WT_MC,11,0.301482134
20,WT_MC,12,1.005012248
20,WT_MC,13,1.059646167
20,WT_MC,14,0.962144255
20,WT_MC,15,1.767687282
20,WT_MC,16,0.866356885
20,WT_MC,17,1.615625891
20,WT_MC,18,1.016127062
20,WT_MC,19,1.352074236
20,NOS11_MC,20,0.747528296
20,NOS11_MC,21,0.960308057
20,NOS11_MC,22,1.043400705
20,NOS11_MC,23,0.985953834
20,NOS11_MC,24,0.897247734
20,NOS11_MC,25,1.940910484
20,NOS11_MC,26,0.794387115
20,NOS11_MC,27,1.129269962
20,NOS11_MC,28,1.118157238
20,NOS11_MC,29,1.003880937
20,NOS11_MC,30,0.963169047
20,NOS11_MC,31,0.327704444
20,NOS11_MC,32,1.014422616
20,NOS11_MC,33,0.991769659
21,WT_MC,2,0.929394974
21,WT_MC,3,2.08320226
21,WT_MC,4,1.041819023
21,WT_MC,5,1.025846737
21,WT_MC,6,1.334059204
21,WT_MC,7,0.91316289
21,WT_MC,8,1.0930805
21,WT_MC,9,1.122009701
21,WT_MC,10,1.044955164
21,WT_MC,11,0.305880468
21,WT_MC,12,1.015085095
21,WT_MC,13,1.056823926
21,WT_MC,14,0.946403654
21,WT_MC,15,1.829534441
21,WT_MC,16,0.915445411
21,WT_MC,17,1.535101226
21,WT_MC,18,1.026511912
21,WT_MC,19,1.34898954
21,NOS11_MC,20,0.74524672300000006
21,NOS11_MC,21,0.978066464
21,NOS11_MC,22,1.053556786
21,NOS11_MC,23,1.005758119
21,NOS11_MC,24,0.895462317
21,NOS11_MC,25,1.7972103
21,NOS11_MC,26,0.795568522
21,NOS11_MC,27,1.119719364
21,NOS11_MC,28,1.102924011
21,NOS11_MC,29,0.987372119
21,NOS11_MC,30,0.957847403
21,NOS11_MC,31,0.325454971
21,NOS11_MC,32,1.00049355
21,NOS11_MC,33,0.991878671
22,WT_MC,2,0.930794202
22,WT_MC,3,2.009854589
22,WT_MC,4,1.021280769
22,WT_MC,5,1.025755865
22,WT_MC,6,1.31754241
22,WT_MC,7,0.894583788
22,WT_MC,8,1.078114079
22,WT_MC,9,1.122175063
22,WT_MC,10,1.015499733
22,WT_MC,11,0.337974684
22,WT_MC,12,1.011152655
22,WT_MC,13,1.03652064
22,WT_MC,14,0.919279225
22,WT_MC,15,1.79464446
22,WT_MC,16,0.91445252
22,WT_MC,17,1.486398631
22,WT_MC,18,1.024984728
22,WT_MC,19,1.353597542
22,NOS11_MC,20,0.748758556
22,NOS11_MC,21,0.983341796
22,NOS11_MC,22,1.031000503
22,NOS11_MC,23,1.020553144
22,NOS11_MC,24,0.900046905
22,NOS11_MC,25,1.671290619
22,NOS11_MC,26,0.814012923
22,NOS11_MC,27,1.109601934
22,NOS11_MC,28,1.116103485
22,NOS11_MC,29,0.992131311
22,NOS11_MC,30,0.949306892
22,NOS11_MC,31,0.328454269
22,NOS11_MC,32,1.000520969
22,NOS11_MC,33,0.991660648
23,WT_MC,2,0.936111267
23,WT_MC,3,1.864443232
23,WT_MC,4,1.014387985
23,WT_MC,5,1.030987525
23,WT_MC,6,1.300597871
23,WT_MC,7,0.892806656
23,WT_MC,8,1.071413377
23,WT_MC,9,1.118978062
23,WT_MC,10,1.00748263
23,WT_MC,11,0.459701971
23,WT_MC,12,1.014440433
23,WT_MC,13,1.010825611
23,WT_MC,14,0.901350198
23,WT_MC,15,1.798664704
23,WT_MC,16,0.943782517
23,WT_MC,17,1.450128315
23,WT_MC,18,1.012828345
23,WT_MC,19,1.31906926
23,NOS11_MC,20,0.74965329
23,NOS11_MC,21,0.981381178
23,NOS11_MC,22,1.029619507
23,NOS11_MC,23,1.023872411
23,NOS11_MC,24,0.899305503
23,NOS11_MC,25,1.544144697
23,NOS11_MC,26,0.795496191
23,NOS11_MC,27,1.125847575
23,NOS11_MC,28,1.085356304
23,NOS11_MC,29,1.007904294
23,NOS11_MC,30,0.945861573
23,NOS11_MC,31,0.325517457
23,NOS11_MC,32,1.003729041
23,NOS11_MC,33,1.001021979
24,WT_MC,2,0.931885599
24,WT_MC,3,1.73896575
24,WT_MC,4,1.006304375
24,WT_MC,5,1.034219989
24,WT_MC,6,1.271102902
24,WT_MC,7,0.88133608
24,WT_MC,8,1.066323275
24,WT_MC,9,1.104426193
24,WT_MC,10,1.021082012
24,WT_MC,11,0.614460824
24,WT_MC,12,1.030347473
24,WT_MC,13,1.003664701
24,WT_MC,14,0.894473724
24,WT_MC,15,1.77009225
24,WT_MC,16,0.951904365
24,WT_MC,17,1.40402053
24,WT_MC,18,1.023457544
24,WT_MC,19,1.295292983
24,NOS11_MC,20,0.750257236
24,NOS11_MC,21,0.98575378
24,NOS11_MC,22,1.029130404
24,NOS11_MC,23,1.018104172
24,NOS11_MC,24,0.89922985
24,NOS11_MC,25,1.611549663
24,NOS11_MC,26,0.794146012
24,NOS11_MC,27,1.121879746
24,NOS11_MC,28,1.084410691
24,NOS11_MC,29,1.010289824
24,NOS11_MC,30,0.938550378
24,NOS11_MC,31,0.321596501
24,NOS11_MC,32,1.007650019
24,NOS11_MC,33,0.999209669
25,WT_MC,2,0.916885879
25,WT_MC,3,1.609957307
25,WT_MC,4,0.996147326
25,WT_MC,5,1.033480028
25,WT_MC,6,1.256015166
25,WT_MC,7,0.879760895
25,WT_MC,8,1.040690431
25,WT_MC,9,1.092933524
25,WT_MC,10,1.013896312
25,WT_MC,11,0.775140202
25,WT_MC,12,1.029847859
25,WT_MC,13,1.004170177
25,WT_MC,14,0.889805752
25,WT_MC,15,1.726802829
25,WT_MC,16,0.950534175
25,WT_MC,17,1.361961791
25,WT_MC,18,1.016799023
25,WT_MC,19,1.271516706
25,NOS11_MC,20,0.738625688
25,NOS11_MC,21,1.003455766
25,NOS11_MC,22,1.02487233
25,NOS11_MC,23,1.004128844
25,NOS11_MC,24,0.933591563
25,NOS11_MC,25,1.517665543
25,NOS11_MC,26,0.788046099
25,NOS11_MC,27,1.109409424
25,NOS11_MC,28,1.078899543
25,NOS11_MC,29,1.006100311
25,NOS11_MC,30,0.934959481
25,NOS11_MC,31,0.321268453
25,NOS11_MC,32,1.009048409
25,NOS11_MC,33,1.011160015
26,WT_MC,2,0.95057928
26,WT_MC,3,1.505184091
26,WT_MC,4,0.982417798
26,WT_MC,5,1.035583077
26,WT_MC,6,1.251241919
26,WT_MC,7,0.869582778
26,WT_MC,8,1.0123378
26,WT_MC,9,1.084444934
26,WT_MC,10,1.008432805
26,WT_MC,11,0.913980131
26,WT_MC,12,1.045948298
26,WT_MC,13,1.001979781
26,WT_MC,14,0.89026753
26,WT_MC,15,1.709250153
26,WT_MC,16,0.938639342
26,WT_MC,17,1.319275734
26,WT_MC,18,1.02400733
26,WT_MC,19,1.246483701
26,NOS11_MC,20,0.747550664
26,NOS11_MC,21,1.011114872
26,NOS11_MC,22,1.021419837
26,NOS11_MC,23,0.996832529
26,NOS11_MC,24,0.935664463
26,NOS11_MC,25,1.614921827
26,NOS11_MC,26,0.786237824
26,NOS11_MC,27,1.104660863
26,NOS11_MC,28,1.086804273
