frame,genotype,sample,intensity
2,WT_INNOS,51,0.944303312
2,WT_INNOS,52,0.943891425
2,WT_INNOS,53,1.014297484
2,WT_INNOS,54,0.96266865
2,WT_INNOS,55,1.047736394
2,WT_INNOS,56,1.475848713
2,WT_INNOS,57,1.235916072
2,WT_INNOS,58,0.819027037
2,WT_INNOS,59,1.219417583
2,WT_INNOS,60,0.950377202
2,WT_INNOS,61,1.043501718
2,WT_INNOS,62,1.15785749
2,WT_INNOS,63,0.948668147
2,WT_INNOS,64,1.093211474
2,NOS11_INNOS,83,0.903892541
2,NOS11_INNOS,84,0.892616061
2,NOS11_INNOS,85,0.805628924
2,NOS11_INNOS,86,0.806031363
2,NOS11_INNOS,87,0.669171737
2,NOS11_INNOS,88,0.99141684
2,NOS11_INNOS,89,0.920773889
2,NOS11_INNOS,90,0.862570064
2,NOS11_INNOS,91,0.977799326
2,NOS11_INNOS,92,0.968094694
2,NOS11_INNOS,93,0.922054543
2,NOS11_INNOS,94,1.016637808
2,NOS11_INNOS,95,1.07201306
2,NOS11_INNOS,96,0.920005637
2,NOS11_INNOS,97,0.936779784
2,NOS11_INNOS,98,0.993525531
2,NOS11_INNOS,99,0.973247524
2,NOS11_INNOS,100,1.064459013
2,NOS11_INNOS,101,0.967487998
2,NOS11_INNOS,102,0.971445347
2,NOS11_INNOS,103,1.250573011
3,WT_INNOS,38,0.976214667
3,WT_INNOS,39,1.026705086
3,WT_INNOS,40,1.00952851
3,WT_INNOS,41,0.749016192
3,WT_INNOS,42,0.98147229
3,WT_INNOS,43,1.014636935
3,WT_INNOS,44,0.982982755
3,WT_INNOS,45,0.933688484
3,WT_INNOS,46,1.005002154
3,WT_INNOS,47,0.99686009
3,WT_INNOS,48,1.059945955
3,WT_INNOS,49,1.08091584
3,WT_INNOS,50,0.706289625
3,WT_INNOS,51,0.934026746
3,WT_INNOS,52,0.942167622
3,WT_INNOS,53,1.015722083
3,WT_INNOS,54,0.935982152
3,WT_INNOS,55,1.04926776
3,WT_INNOS,56,1.481633376
3,WT_INNOS,57,1.230083599
3,WT_INNOS,58,0.839829599
3,WT_INNOS,59,1.155329584
3,WT_INNOS,60,0.961884654
3,WT_INNOS,61,1.040207854
3,WT_INNOS,62,1.137776991
3,WT_INNOS,63,0.943455684
3,WT_INNOS,64,1.074290224
3,NOS11_INNOS,83,0.896963534
3,NOS11_INNOS,84,0.878001019
3,NOS11_INNOS,85,0.813704265
3,NOS11_INNOS,86,0.811097708
3,NOS11_INNOS,87,0.689832894
3,NOS11_INNOS,88,0.989085357
3,NOS11_INNOS,89,0.709746195
3,NOS11_INNOS,90,0.876548336
3,NOS11_INNOS,91,0.997652343
3,NOS11_INNOS,92,0.975004506
3,NOS11_INNOS,93,0.910755324
3,NOS11_INNOS,94,1.017428292
3,NOS11_INNOS,95,1.068074686
3,NOS11_INNOS,96,0.879797078
3,NOS11_INNOS,97,0.952545141
3,NOS11_INNOS,98,0.982443894
3,NOS11_INNOS,99,0.988232696
3,NOS11_INNOS,100,1.060487151
3,NOS11_INNOS,101,1.027005083
3,NOS11_INNOS,102,0.982170467
3,NOS11_INNOS,103,1.240927323
4,WT_INNOS,38,1.022655587
4,WT_INNOS,39,1.060922586
4,WT_INNOS,40,1.009117208
4,WT_INNOS,41,0.760761813
4,WT_INNOS,42,0.982942288
4,WT_INNOS,43,1.036958262
4,WT_INNOS,44,0.975000439
4,WT_INNOS,45,0.928683436
4,WT_INNOS,46,0.989733406
4,WT_INNOS,47,0.967507119
4,WT_INNOS,48,1.058787845
4,WT_INNOS,49,1.085002184
4,WT_INNOS,50,0.695964577
4,WT_INNOS,51,0.929904616
4,WT_INNOS,52,0.947897446
4,WT_INNOS,53,1.025539803
4,WT_INNOS,54,0.927610751
4,WT_INNOS,55,1.04815884
4,WT_INNOS,56,1.48572188
4,WT_INNOS,57,1.222635979
4,WT_INNOS,58,0.843607643
4,WT_INNOS,59,1.142306946
4,WT_INNOS,60,0.972391994
4,WT_INNOS,61,1.031717636
4,WT_INNOS,62,1.135742403
4,WT_INNOS,63,0.938163945
4,WT_INNOS,64,1.081300813
4,NOS11_INNOS,83,0.916000568
4,NOS11_INNOS,84,0.906196268
4,NOS11_INNOS,85,0.788027712
4,NOS11_INNOS,86,0.811540008
4,NOS11_INNOS,87,0.688447916
4,NOS11_INNOS,88,0.974931397
4,NOS11_INNOS,89,0.790537322
4,NOS11_INNOS,90,0.88914262
4,NOS11_INNOS,91,0.998298799
4,NOS11_INNOS,92,1.037192814
4,NOS11_INNOS,93,0.910717022
4,NOS11_INNOS,94,1.022660544
4,NOS11_INNOS,95,1.069686767
4,NOS11_INNOS,96,0.918549486
4,NOS11_INNOS,97,0.962276563
4,NOS11_INNOS,98,0.991448815
4,NOS11_INNOS,99,0.968578459
4,NOS11_INNOS,100,1.072211322
4,NOS11_INNOS,101,1.077944084
4,NOS11_INNOS,102,0.979724043
4,NOS11_INNOS,103,1.253390316
5,WT_INNOS,38,1.022693498
5,WT_INNOS,39,1.042321644
5,WT_INNOS,40,1.014518982
5,WT_INNOS,41,0.749211451
5,WT_INNOS,42,0.979353201
5,WT_INNOS,43,1.071789594
5,WT_INNOS,44,0.970175962
5,WT_INNOS,45,0.937984663
5,WT_INNOS,46,0.992412462
5,WT_INNOS,47,0.954079997
5,WT_INNOS,48,1.056209673
5,WT_INNOS,49,1.086437083
5,WT_INNOS,50,0.70914763
5,WT_INNOS,51,0.916685041
5,WT_INNOS,52,1.036005633
5,WT_INNOS,53,1.046565514
5,WT_INNOS,54,0.969191544
5,WT_INNOS,55,1.054266704
5,WT_INNOS,56,1.465228728
5,WT_INNOS,57,1.207994975
5,WT_INNOS,58,0.831822634
5,WT_INNOS,59,1.211770247
5,WT_INNOS,60,1.008284871
5,WT_INNOS,61,1.020302695
5,WT_INNOS,62,1.141602901
5,WT_INNOS,63,0.938124306
5,WT_INNOS,64,1.061131605
5,NOS11_INNOS,83,0.896206782
5,NOS11_INNOS,84,0.889209068
5,NOS11_INNOS,85,0.780493613
5,NOS11_INNOS,86,0.821552071
5,NOS11_INNOS,87,0.692534738
5,NOS11_INNOS,88,0.972166629
5,NOS11_INNOS,89,0.824922316
5,NOS11_INNOS,90,0.906488594
5,NOS11_INNOS,91,1.005869144
5,NOS11_INNOS,92,1.072613111
5,NOS11_INNOS,93,0.9119427
5,NOS11_INNOS,94,1.021493638
5,NOS11_INNOS,95,1.062156923
5,NOS11_INNOS,96,0.884564799
5,NOS11_INNOS,97,0.950435532
5,NOS11_INNOS,98,1.02921364
5,NOS11_INNOS,99,0.959713547
5,NOS11_INNOS,100,1.060200029
5,NOS11_INNOS,101,1.07081333
5,NOS11_INNOS,102,0.973441628
5,NOS11_INNOS,103,1.283568905
6,WT_INNOS,38,1.032413866
6,WT_INNOS,39,1.035169415
6,WT_INNOS,40,0.999136265
6,WT_INNOS,41,0.733470516
6,WT_INNOS,42,0.983238197
6,WT_INNOS,43,1.065157233
6,WT_INNOS,44,0.933597656
6,WT_INNOS,45,0.933087019
6,WT_INNOS,46,1.001985874
6,WT_INNOS,47,0.972532861
6,WT_INNOS,48,1.036769977
6,WT_INNOS,49,1.033782519
6,WT_INNOS,50,0.713555399
6,WT_INNOS,51,0.943009155
6,WT_INNOS,52,1.058002331
6,WT_INNOS,53,1.049826645
6,WT_INNOS,54,0.960331456
6,WT_INNOS,55,1.062997254
6,WT_INNOS,56,1.442381206
6,WT_INNOS,57,1.184964183
6,WT_INNOS,58,0.858828651
6,WT_INNOS,59,1.189160733
6,WT_INNOS,60,1.016779642
6,WT_INNOS,61,1.01050629
6,WT_INNOS,62,1.150935468
6,WT_INNOS,63,0.93408118
6,WT_INNOS,64,1.084420709
6,NOS11_INNOS,83,0.940642293
6,NOS11_INNOS,84,0.821546838
6,NOS11_INNOS,85,0.782052392
6,NOS11_INNOS,86,0.819622035
6,NOS11_INNOS,87,0.692126056
6,NOS11_INNOS,88,0.97734541
6,NOS11_INNOS,89,0.875592551
6,NOS11_INNOS,90,0.91190921
6,NOS11_INNOS,91,0.981627029
6,NOS11_INNOS,92,1.055398666
6,NOS11_INNOS,93,0.919143558
6,NOS11_INNOS,94,1.037642099
6,NOS11_INNOS,95,1.0520151
6,NOS11_INNOS,96,0.881464606
6,NOS11_INNOS,97,0.952658561
6,NOS11_INNOS,98,0.994572615
6,NOS11_INNOS,99,0.968136791
6,NOS11_INNOS,100,1.063406231
6,NOS11_INNOS,101,1.058740469
6,NOS11_INNOS,102,0.989862022
6,NOS11_INNOS,103,1.27358896
7,WT_INNOS,38,0.997907315
7,WT_INNOS,39,1.068435
7,WT_INNOS,40,0.971071717
7,WT_INNOS,41,0.718720899
7,WT_INNOS,42,0.979897291
7,WT_INNOS,43,1.051755289
7,WT_INNOS,44,0.919317205
7,WT_INNOS,45,0.933044057
7,WT_INNOS,46,0.998707308
7,WT_INNOS,47,0.961038716
7,WT_INNOS,48,1.022141951
7,WT_INNOS,49,1.056834487
7,WT_INNOS,50,0.714340344
7,WT_INNOS,51,0.941274026
7,WT_INNOS,52,1.078250947
7,WT_INNOS,53,1.07229412
7,WT_INNOS,54,0.946627005
7,WT_INNOS,55,1.056378934
7,WT_INNOS,56,1.45711501
7,WT_INNOS,57,1.182182541
7,WT_INNOS,58,0.838679084
7,WT_INNOS,59,1.178022222
7,WT_INNOS,60,1.066254275
7,WT_INNOS,61,1.035267059
7,WT_INNOS,62,1.16029015
7,WT_INNOS,63,0.932277628
7,WT_INNOS,64,1.086751454
7,NOS11_INNOS,83,0.923851866
7,NOS11_INNOS,84,0.819413488
7,NOS11_INNOS,85,0.778090496
7,NOS11_INNOS,86,0.825010052
7,NOS11_INNOS,87,0.698415221
7,NOS11_INNOS,88,0.970701715
7,NOS11_INNOS,89,0.877112205
7,NOS11_INNOS,90,0.906004198
7,NOS11_INNOS,91,1.045405056
7,NOS11_INNOS,92,1.043712071
7,NOS11_INNOS,93,0.913781216
7,NOS11_INNOS,94,1.04501995
7,NOS11_INNOS,95,1.065850423
7,NOS11_INNOS,96,0.91216120999999994
7,NOS11_INNOS,97,0.935804373
7,NOS11_INNOS,98,1.024048026
7,NOS11_INNOS,99,0.974572528
7,NOS11_INNOS,100,1.054888261
7,NOS11_INNOS,101,1.087616493
7,NOS11_INNOS,102,0.984342891
7,NOS11_INNOS,103,1.28538344
8,WT_INNOS,38,0.997179425
8,WT_INNOS,39,1.046978312
8,WT_INNOS,40,0.972497566
8,WT_INNOS,41,0.693487338
8,WT_INNOS,42,0.985443195
8,WT_INNOS,43,1.053424814
8,WT_INNOS,44,0.911475237
8,WT_INNOS,45,0.933645522
8,WT_INNOS,46,1.012496019
8,WT_INNOS,47,0.922643182
8,WT_INNOS,48,1.02510616
8,WT_INNOS,49,1.042157964
8,WT_INNOS,50,0.755016605
8,WT_INNOS,51,0.934506063
8,WT_INNOS,52,1.055064582
8,WT_INNOS,53,1.061326422
8,WT_INNOS,54,0.951046425
8,WT_INNOS,55,1.049778216
8,WT_INNOS,56,1.385167464
8,WT_INNOS,57,1.171609314
8,WT_INNOS,58,0.843732023
8,WT_INNOS,59,1.218143027
8,WT_INNOS,60,1.085429245
8,WT_INNOS,61,1.144702842
8,WT_INNOS,62,1.156331549
8,WT_INNOS,63,0.934437926
8,WT_INNOS,64,1.093798748
8,NOS11_INNOS,83,0.926807927
8,NOS11_INNOS,84,0.84254601
8,NOS11_INNOS,85,0.775384282
8,NOS11_INNOS,86,0.83526337
8,NOS11_INNOS,87,0.699300699
8,NOS11_INNOS,88,0.980337137
8,NOS11_INNOS,89,1.05856336
8,NOS11_INNOS,90,0.917329827
8,NOS11_INNOS,91,1.093991358
8,NOS11_INNOS,92,1.02857057
8,NOS11_INNOS,93,0.92515704
8,NOS11_INNOS,94,1.038583151
8,NOS11_INNOS,95,1.069380675
8,NOS11_INNOS,96,0.885927005
8,NOS11_INNOS,97,0.931199528
8,NOS11_INNOS,98,0.985044152
8,NOS11_INNOS,99,0.961795697
8,NOS11_INNOS,100,1.06977078
8,NOS11_INNOS,101,1.087581192
8,NOS11_INNOS,102,0.986260887
8,NOS11_INNOS,103,1.288893133
9,WT_INNOS,38,0.957653464
9,WT_INNOS,39,1.054555044
9,WT_INNOS,40,0.968507931
9,WT_INNOS,41,0.680900598
9,WT_INNOS,42,0.977883202
9,WT_INNOS,43,1.036889651
9,WT_INNOS,44,0.914843599
9,WT_INNOS,45,0.91843705
9,WT_INNOS,46,1.001873466
9,WT_INNOS,47,0.917485432
9,WT_INNOS,48,1.01530359
9,WT_INNOS,49,1.038274378
9,WT_INNOS,50,0.802696991
9,WT_INNOS,51,0.922005464
9,WT_INNOS,52,1.021996698
9,WT_INNOS,53,1.050719165
9,WT_INNOS,54,0.963157336
9,WT_INNOS,55,1.045166514
9,WT_INNOS,56,1.347573479
9,WT_INNOS,57,1.163563492
9,WT_INNOS,58,0.865933861
9,WT_INNOS,59,1.230750048
9,WT_INNOS,60,1.093961057
9,WT_INNOS,61,1.150495499
9,WT_INNOS,62,1.171568844
9,WT_INNOS,63,0.941790867
9,WT_INNOS,64,1.108939419
9,NOS11_INNOS,83,0.907392518
9,NOS11_INNOS,84,0.874562186
9,NOS11_INNOS,85,0.762805802
9,NOS11_INNOS,86,0.826980298
9,NOS11_INNOS,87,0.698596858
9,NOS11_INNOS,88,0.97988322
9,NOS11_INNOS,89,1.025289755
9,NOS11_INNOS,90,0.918137153
9,NOS11_INNOS,91,1.052090776
9,NOS11_INNOS,92,1.039896653
9,NOS11_INNOS,93,0.932357898
9,NOS11_INNOS,94,1.039110141
9,NOS11_INNOS,95,1.056279971
9,NOS11_INNOS,96,0.902508338
9,NOS11_INNOS,97,0.949641593
9,NOS11_INNOS,98,1.021500122
9,NOS11_INNOS,99,0.998075588
9,NOS11_INNOS,100,1.037325932
9,NOS11_INNOS,101,1.065977125
9,NOS11_INNOS,102,0.985595459
9,NOS11_INNOS,103,1.227342183
10,WT_INNOS,38,0.94957843
10,WT_INNOS,39,1.065000386
10,WT_INNOS,40,0.949944474
10,WT_INNOS,41,0.671362913
10,WT_INNOS,42,0.965798667
10,WT_INNOS,43,1.014728416
10,WT_INNOS,44,0.894861494
10,WT_INNOS,45,0.929650076
10,WT_INNOS,46,1.008055904
10,WT_INNOS,47,0.916099346
10,WT_INNOS,48,1.031751503
10,WT_INNOS,49,1.046197517
10,WT_INNOS,50,0.812981785
10,WT_INNOS,51,0.925926281
10,WT_INNOS,52,1.018014956
10,WT_INNOS,53,1.034190381
10,WT_INNOS,54,0.954509721
10,WT_INNOS,55,1.051256777
10,WT_INNOS,56,1.351143009
10,WT_INNOS,57,1.175123753
10,WT_INNOS,58,0.885585908
10,WT_INNOS,59,1.183397523
10,WT_INNOS,60,1.088787643
10,WT_INNOS,61,1.14152256
10,WT_INNOS,62,1.156995002
10,WT_INNOS,63,0.938738703
10,WT_INNOS,64,1.102809741
10,NOS11_INNOS,83,0.901007426
10,NOS11_INNOS,84,0.872190027
10,NOS11_INNOS,85,0.756527387
10,NOS11_INNOS,86,0.838480097
10,NOS11_INNOS,87,0.694192171
10,NOS11_INNOS,88,0.969422494
10,NOS11_INNOS,89,1.190750527
10,NOS11_INNOS,90,0.926671741
10,NOS11_INNOS,91,1.062723283
10,NOS11_INNOS,92,1.013969837
10,NOS11_INNOS,93,0.931247127
10,NOS11_INNOS,94,1.022547617
10,NOS11_INNOS,95,1.062320171
10,NOS11_INNOS,96,0.892409225
10,NOS11_INNOS,97,0.948688867
10,NOS11_INNOS,98,1.015880772
10,NOS11_INNOS,99,0.987885671
10,NOS11_INNOS,100,1.045556778
10,NOS11_INNOS,101,1.068165772
10,NOS11_INNOS,102,0.976103337
10,NOS11_INNOS,103,1.253366441
11,WT_INNOS,38,0.94885054
11,WT_INNOS,39,1.062916463
11,WT_INNOS,40,0.949094449
11,WT_INNOS,41,0.68147135700000006
11,WT_INNOS,42,0.991962735
11,WT_INNOS,43,1.079519726
11,WT_INNOS,44,0.887159874
11,WT_INNOS,45,0.917298563
11,WT_INNOS,46,0.993405399
11,WT_INNOS,47,0.902398778
11,WT_INNOS,48,1.039279215
11,WT_INNOS,49,1.054650945
11,WT_INNOS,50,0.813827111
11,WT_INNOS,51,0.926213871
11,WT_INNOS,52,0.998251918
11,WT_INNOS,53,1.015258659
11,WT_INNOS,54,0.949814087
11,WT_INNOS,55,1.045835387
11,WT_INNOS,56,1.346586162
11,WT_INNOS,57,1.164879537
11,WT_INNOS,58,0.85503506
11,WT_INNOS,59,1.142722562
11,WT_INNOS,60,1.09286217
11,WT_INNOS,61,1.115711162
11,WT_INNOS,62,1.169821752
11,WT_INNOS,63,0.972074679
11,WT_INNOS,64,1.096441484
11,NOS11_INNOS,83,0.900841886
11,NOS11_INNOS,84,0.869340253
11,NOS11_INNOS,85,0.753907772
11,NOS11_INNOS,86,0.836831524
11,NOS11_INNOS,87,0.697234584
11,NOS11_INNOS,88,0.993418202
11,NOS11_INNOS,89,1.278368754
11,NOS11_INNOS,90,0.940165617
11,NOS11_INNOS,91,1.110033684
11,NOS11_INNOS,92,1.011956979
11,NOS11_INNOS,93,0.94151218
11,NOS11_INNOS,94,1.033915531
11,NOS11_INNOS,95,1.055259667
11,NOS11_INNOS,96,0.899666494
11,NOS11_INNOS,97,0.941135106
11,NOS11_INNOS,98,1.04357614
11,NOS11_INNOS,99,0.997318443
11,NOS11_INNOS,100,1.061731349
11,NOS11_INNOS,101,1.045926292
11,NOS11_INNOS,102,0.967041785
11,NOS11_INNOS,103,1.367013657
12,WT_INNOS,38,0.948334951
12,WT_INNOS,39,1.028698963
12,WT_INNOS,40,0.91605314
12,WT_INNOS,41,0.658325573
12,WT_INNOS,42,1.052394952
12,WT_INNOS,43,1.096443682
12,WT_INNOS,44,0.875563587
12,WT_INNOS,45,0.912744614
12,WT_INNOS,46,0.997058658
12,WT_INNOS,47,0.921935995
12,WT_INNOS,48,1.018240225
12,WT_INNOS,49,1.085984778
12,WT_INNOS,50,0.803461809
12,WT_INNOS,51,0.93359536
12,WT_INNOS,52,0.989487229
12,WT_INNOS,53,0.991692698
12,WT_INNOS,54,0.978561564
12,WT_INNOS,55,1.051239175
12,WT_INNOS,56,1.303334093
12,WT_INNOS,57,1.125966471
12,WT_INNOS,58,0.89099644
12,WT_INNOS,59,1.123216314
12,WT_INNOS,60,1.094726575
12,WT_INNOS,61,1.105687594
12,WT_INNOS,62,1.156397895
12,WT_INNOS,63,0.973580942
12,WT_INNOS,64,1.098515297
12,NOS11_INNOS,83,0.891429788
12,NOS11_INNOS,84,0.868416863
12,NOS11_INNOS,85,0.737583893
12,NOS11_INNOS,86,0.842541214
12,NOS11_INNOS,87,0.697779493
12,NOS11_INNOS,88,0.975942394
12,NOS11_INNOS,89,1.28805371
12,NOS11_INNOS,90,0.958941711
12,NOS11_INNOS,91,1.134803171
12,NOS11_INNOS,92,1.024424683
12,NOS11_INNOS,93,0.933315459
12,NOS11_INNOS,94,1.035421215
12,NOS11_INNOS,95,1.053545557
12,NOS11_INNOS,96,0.890318944
12,NOS11_INNOS,97,0.938435714
12,NOS11_INNOS,98,1.058776308
12,NOS11_INNOS,99,0.978326708
12,NOS11_INNOS,100,1.050724984
12,NOS11_INNOS,101,1.039572155
12,NOS11_INNOS,102,0.964771504
12,NOS11_INNOS,103,1.412782924
13,WT_INNOS,38,0.916300194
13,WT_INNOS,39,1.013596954
13,WT_INNOS,40,0.923730789
13,WT_INNOS,41,0.637703145
13,WT_INNOS,42,1.121752162
13,WT_INNOS,43,1.09619211
13,WT_INNOS,44,0.871300503
13,WT_INNOS,45,0.910446158
13,WT_INNOS,46,0.984337823
13,WT_INNOS,47,0.920898787
13,WT_INNOS,48,1.020639166
13,WT_INNOS,49,1.088464658
13,WT_INNOS,50,0.820227433
13,WT_INNOS,51,1.012701912
13,WT_INNOS,52,0.990458386
13,WT_INNOS,53,0.982510041
13,WT_INNOS,54,0.96891533
13,WT_INNOS,55,1.058561571
13,WT_INNOS,56,1.260879471
13,WT_INNOS,57,1.140099002
13,WT_INNOS,58,0.890949797
13,WT_INNOS,59,1.174392508
13,WT_INNOS,60,1.087911002
13,WT_INNOS,61,1.081807082
13,WT_INNOS,62,1.166991021
13,WT_INNOS,63,0.964721738
13,WT_INNOS,64,1.085026336
13,NOS11_INNOS,83,0.880882562
13,NOS11_INNOS,84,0.839903203
13,NOS11_INNOS,85,0.73407664
13,NOS11_INNOS,86,0.840369924
13,NOS11_INNOS,87,0.692829897
13,NOS11_INNOS,88,0.988383849
13,NOS11_INNOS,89,1.370477897
13,NOS11_INNOS,90,0.963185939
13,NOS11_INNOS,91,1.111173488
13,NOS11_INNOS,92,1.002854053
13,NOS11_INNOS,93,0.940516317
13,NOS11_INNOS,94,1.061356621
13,NOS11_INNOS,95,1.049239873
13,NOS11_INNOS,96,0.898210343
13,NOS11_INNOS,97,0.949641593
13,NOS11_INNOS,98,1.069404209
13,NOS11_INNOS,99,0.970881444
13,NOS11_INNOS,100,1.080681438
13,NOS11_INNOS,101,1.026440271
13,NOS11_INNOS,102,0.981387611
13,NOS11_INNOS,103,1.351160348
14,WT_INNOS,38,0.947660136
14,WT_INNOS,39,1.002997247
14,WT_INNOS,40,0.929804357
14,WT_INNOS,41,0.603953258
14,WT_INNOS,42,1.195099368
14,WT_INNOS,43,1.108907947
14,WT_INNOS,44,0.900124559
14,WT_INNOS,45,0.922239168
14,WT_INNOS,46,0.991606872
14,WT_INNOS,47,0.922350878
14,WT_INNOS,48,1.022624497
14,WT_INNOS,49,1.112514817
14,WT_INNOS,50,0.85073966
14,WT_INNOS,51,1.0150985
14,WT_INNOS,52,0.965742449
14,WT_INNOS,53,0.955906079
14,WT_INNOS,54,0.961436311
14,WT_INNOS,55,1.076990777
14,WT_INNOS,56,1.217893218
14,WT_INNOS,57,1.140428014
14,WT_INNOS,58,0.896158211
14,WT_INNOS,59,1.161120501
14,WT_INNOS,60,1.085774963
14,WT_INNOS,61,1.072095863
14,WT_INNOS,62,1.144831704
14,WT_INNOS,63,0.979308705
14,WT_INNOS,64,1.086549579
14,NOS11_INNOS,83,0.897909474
14,NOS11_INNOS,84,0.869515379
14,NOS11_INNOS,85,0.728491015
14,NOS11_INNOS,86,0.851789304
14,NOS11_INNOS,87,0.691127055
14,NOS11_INNOS,88,0.987702973
14,NOS11_INNOS,89,1.427272109
14,NOS11_INNOS,90,0.97065947
14,NOS11_INNOS,91,1.131128577
14,NOS11_INNOS,92,0.994592321
14,NOS11_INNOS,93,0.939252336
14,NOS11_INNOS,94,1.048558308
14,NOS11_INNOS,95,1.033914907
14,NOS11_INNOS,96,0.866433369
14,NOS11_INNOS,97,0.933399873
14,NOS11_INNOS,98,1.107430805
14,NOS11_INNOS,99,0.990314846
14,NOS11_INNOS,100,1.080011485
14,NOS11_INNOS,101,1.011013838
14,NOS11_INNOS,102,0.967765926
14,NOS11_INNOS,103,1.247612453
15,WT_INNOS,38,0.956978649
15,WT_INNOS,39,1.024132342
15,WT_INNOS,40,0.953522807
15,WT_INNOS,41,0.587416264
15,WT_INNOS,42,1.286096104
15,WT_INNOS,43,1.099668382
15,WT_INNOS,44,0.926615323
15,WT_INNOS,45,0.933538118
15,WT_INNOS,46,0.980759503
15,WT_INNOS,47,0.897495615
15,WT_INNOS,48,1.029738598
15,WT_INNOS,49,1.120344376
15,WT_INNOS,50,0.82232062
15,WT_INNOS,51,1.011005129
15,WT_INNOS,52,0.949548412
15,WT_INNOS,53,0.950636779
15,WT_INNOS,54,0.973419739
15,WT_INNOS,55,1.089312117
15,WT_INNOS,56,1.215386952
15,WT_INNOS,57,1.111475018
15,WT_INNOS,58,0.937576766
15,WT_INNOS,59,1.159735114
15,WT_INNOS,60,1.07134126
15,WT_INNOS,61,1.114518556
15,WT_INNOS,62,1.134835685
15,WT_INNOS,63,0.975067385
15,WT_INNOS,64,1.085044688
15,NOS11_INNOS,83,0.887646029
15,NOS11_INNOS,84,0.841097243
15,NOS11_INNOS,85,0.722905391
15,NOS11_INNOS,86,0.845677523
15,NOS11_INNOS,87,0.688561439
15,NOS11_INNOS,88,0.982957476
15,NOS11_INNOS,89,1.483295153
15,NOS11_INNOS,90,0.970797869
15,NOS11_INNOS,91,1.152325542
15,NOS11_INNOS,92,0.983055939
15,NOS11_INNOS,93,0.924161177
15,NOS11_INNOS,94,1.050139276
15,NOS11_INNOS,95,1.02228344
15,NOS11_INNOS,96,0.911808915
15,NOS11_INNOS,97,0.914368025
15,NOS11_INNOS,98,1.114027434
15,NOS11_INNOS,99,0.964634993
15,NOS11_INNOS,100,1.074364741
15,NOS11_INNOS,101,1.018638803
15,NOS11_INNOS,102,0.967002642
15,NOS11_INNOS,103,1.187064273
16,WT_INNOS,38,1.010615067
16,WT_INNOS,39,1.025495896
16,WT_INNOS,40,0.944940293
16,WT_INNOS,41,0.568641293
16,WT_INNOS,42,1.344447414
16,WT_INNOS,43,1.085008576
16,WT_INNOS,44,0.957158646
16,WT_INNOS,45,0.939552768
16,WT_INNOS,46,0.999025798
16,WT_INNOS,47,0.903567994
16,WT_INNOS,48,1.01789555
16,WT_INNOS,49,1.129218916
16,WT_INNOS,50,0.822038845
16,WT_INNOS,51,1.002904664
16,WT_INNOS,52,0.943939983
16,WT_INNOS,53,0.933902029
16,WT_INNOS,54,0.981854882
16,WT_INNOS,55,1.075811448
16,WT_INNOS,56,1.189248373
16,WT_INNOS,57,1.117651457
